Momentum Index,0,1,2,3,4,5,6,7,8
888,-0.0283161708763022,0.8221927341511028,4.85173188538961,4.33224408428916,-0.14662885364984551,-0.3710265119018046,-0.7091290802250384,-0.4407204610674932,0.7245732306270938
AAL,-0.109956111822605,0.2569302300928958,5.738299935008879,-1.0459590617027015,-1.3184429365063484,-0.46833850334115174,0.19489568881316313,0.2529506710458369,-0.18450499195919579
ABDN,0.0051233356544491,-1.3905994663456258,-2.0141452944187197,0.3378906831301218,0.6935636664026513,0.057132035767489917,-0.2690007796903065,0.1429492205344932,-0.2442642079960773
ABF,-0.0063282924938663,-1.1661482469268516,-2.1971272283435566,-0.1766103791212369,0.4272401144578286,0.07362989661812946,0.0784603453879247,-0.09697023364707366,-0.12786086252249595
ADM,0.0400927075884283,-1.2760703127143256,1.5861613048231342,-0.43116698154896255,0.3419138078595727,0.02052013523720102,0.007555071374577137,-0.6689573275234404,0.27192472488486213
AEP,-0.0643169599887314,-0.9085848036283484,-1.5623475686839776,0.7316328015519429,0.5183222517703115,-0.0853956615846788,-0.4943304517084034,-0.31466017412735037,-0.07421893101246196
AEWU,0.0157870279788689,-0.6065693129359788,-0.1781261253154502,-0.29776107254896145,0.2037990386684875,-0.1330557162276302,0.1505000789941109,-0.13271491308937206,-0.03870876804577251
AEX,-0.2666666666666666,-1.0281841226968582,-5.029807319827419,0.10216065176040404,0.3338797420769387,-0.5434381559698069,-0.2723170083534692,-0.12304954069633428,-0.09826228054857228
AGR,0.0090611666440514,-1.7633156856581333,0.135216678990962,-0.9802741670603152,1.0285562949354174,0.1471713733822415,-0.13692748232436108,-0.36764959227453375,-0.019908503210658002
AGRO,0.0624954074509516,-0.4168284008328912,0.4986279061125678,0.2040930760249875,-0.0065672161193802365,-0.154609055194829,0.40238673969166594,-0.3585942175154497,0.24812092330627844
AHT,0.038505726174181,0.7317301869806858,8.413496585568353,0.5068842679642614,-0.47128232743365767,-0.23002503904585467,-0.38838266787569065,0.3269478619803692,0.2750652304545265
ALFA,0.0561889769511452,-0.6985856561002068,-2.8248162399586665,2.393261775871,0.020968516921059818,0.3070886804633703,-0.18951198603511768,-0.6960697640154141,-0.6925797253073986
