Momentum Index,0,1,2,3,4,5,6,7,8
ABF,-0.0295649648813952,-3.118593255686781,-1.5301871077404547,-0.06971530934283444,-0.007323681662062687,0.022937921963444536,-0.07338278063370914,0.07763973846492805,-0.3521882564226817
AEP,0.0952360014949327,-1.7058573110777095,2.393595301634158,0.3925930146359738,2.250675359586416,0.3332650090289061,-1.5858792363846155,0.7284533878803512,-0.04439994337536295
AHT,0.0893766903578843,2.4047631105700287,4.400174455076793,-0.542467699322841,2.720017589261416,-0.8773896716544699,0.0922425010715214,1.3514332109830602,0.8682638474909912
ANTO,-0.0300408990553404,6.600214107036805,5.8258791344625855,-0.7020799577608285,-0.17615054085345908,-0.8887596664794637,-0.38003589331336046,1.1317475435239017,-0.9821761984519003
APTD,0.0077609947425518,-4.402980630979763,-3.4049142802012335,-0.4128087331696635,-1.1485694757912877,0.4350258231726879,0.6098463763225933,-0.17534471202079444,0.1499866768060916
AV,0.0190908223538699,-3.3074150338983896,-1.7510056230839,-0.27981590830026287,-0.5688166827145482,0.6844424106540391,0.40939051141462834,-0.024388539100313394,0.05773512634795698
AVON,0.0245869820011497,0.4633990515852918,1.7536659243444457,-0.4897092869590289,-1.1848282106120895,0.034420734019431895,0.20714466633284992,0.8109335069026776,0.006044812763098222
BA,-0.006001359683053,-3.901372676427804,0.40378232930611624,0.42826230698853995,3.8855340367298736,-0.7021131114828405,-0.8961858852591057,-0.4587222382607543,1.0097200887058193
BAB,0.0230795649685175,-5.149779220837235,-3.7099975205815032,-0.5817904775006233,-0.5702287771913872,-0.45796175813850415,-0.14665255778292619,-0.1837793127006495,0.16471844704154157
BAG,0.0452310334061818,-0.6566869109647536,-0.7696865269029185,0.004844743739231148,-1.2512226098694728,0.6807320527582216,-0.0587819081714627,-0.11036291113254704,-0.4703011278505822
BARC,0.0549257733178243,-2.435974438374637,-0.7852277265284149,-0.096443834830573,0.6170816099403684,0.1465468457169869,0.2387421460995357,-0.1262012485486218,-0.132010431733277
BBY,0.0049526806283564,-3.8356232890611914,-1.548417264498172,-0.22354886468165397,0.4981162969512061,0.07172721425964403,0.16996100815308432,-0.09332585841649405,0.08784546331058596
BDEV,0.0618679224128264,0.6548915570346032,5.89052729564836,0.18074430467041283,2.8274566240563286,3.339022021429012,0.9374267245544944,1.118942191679086,-0.4418401189429537
BISI,0.0,-2.2914432373920186,0.9169092455491634,0.05737480041220021,0.9033970963863857,0.5316148601139286,-0.610577998683255,0.4140280149112988,0.5166203088802145
BKG,0.0236394999021467,-0.959233446749174,-0.7274973073038039,0.056623613916561,0.4319690411342061,0.22823712394839912,0.6920199367638235,-0.7449759936264073,-0.24296299186753553
BLND,-0.0378293327976967,-1.822683040306613,1.2084957383008768,0.2833622279449825,2.6265476746624685,-0.3921575928616594,0.1150192097292346,-0.2116525876617259,0.49383278900957
BNZL,0.0312512946570366,-0.031005577233790726,0.3451319662984492,-0.23211006316525515,-0.38528134489822924,0.19708133034645134,0.31580039318771447,-0.1177598299999778,-0.5799724848257595
BOOT,-0.1032221037960152,3.556377102270746,1.6693411370609168,-0.017099765791069393,-1.8233172239908133,0.21233129890548152,0.4155097222713606,-0.23946321573054352,-0.42355909645776174
BOY,0.0721703165912877,0.9349504759179413,-0.4034522617763796,-0.3112001299944723,-1.7891913301259588,-0.08813528003918471,0.3174036053665825,-0.3826667158822858,-0.24541775691273943
BP,3.361005612889656e-05,-3.237669471174266,-0.5961540224785619,0.09934961059700591,1.3139592974258913,-0.21839664655454502,-0.14325913611205687,0.4244820630061855,-0.03535318954631558
BT-A,0.048641698355812,-3.52338448837293,-2.551060770848526,-0.36321981238963186,-0.8187606692160867,0.39571804939337113,0.38101486768124604,-0.22075994142499966,0.10255284768702819
BWY,-0.0091778202676864,0.8971694001943807,0.8036151477862716,-0.1840335574396491,-0.21161635785723223,0.5076482738534499,0.5246277089218094,-0.7643986195468464,-0.376617750423548
