Momentum Index,0,1,2,3,4,5
888,0.2493032242818518,2.41488979696028,-1.0209898450491544,0.8232456425953435,-1.8201536714380697,0.1699640892105284
AAL,0.0958668627188878,-5.337377623063358,4.52867589100739,0.1778429082936971,0.5127479420060491,0.22912593811229132
ABDN,0.0384073397995949,-2.2020690261639246,2.146465394283914,0.49440433913618814,-0.024400354194702146,0.4765489192915719
ABF,-0.0293179834702923,2.6158991609308093,-1.9909666602507792,0.5403139381258278,-0.016727170732878265,0.013168942683480404
ADM,0.1058290570428115,-0.45328575275584565,-0.8695372342153092,-0.8328681953598988,-0.5681835026900314,-0.14205833124215012
AEP,0.1485511567543656,-4.068330005175217,2.7474819035290823,-0.24624353056965234,0.06532121090154919,0.10326423553753178
AEX,-0.1034482758620689,-4.942908555301047,2.4942781165734966,-1.637635115430031,-0.9933640046686982,1.3511041322276918
AGR,0.0297463980009569,-0.1253818219605124,-0.9819258919547312,-0.39341440609585554,0.15936969813232602,0.5311723261723039
AGRO,-0.0291749731636251,4.315879030555754,-10.493435951597888,-5.529581120811657,-2.594120731986879,0.11548778504944447
AHT,0.0178045381114784,3.507036335271356,-0.38360014001621284,2.1987231732018895,-0.13280160018118034,0.5732086105791102
ALNA,0.0163265306122448,-3.708006559785407,1.297933256579071,-0.9886855011799439,0.10180325549258501,0.03951051116659501
ALTN,-0.1102362204724409,-2.575638718164861,1.5870000376984448,-0.36227844249917135,1.3205411303264756,-0.17201290819751885
ANTO,-0.0744284568399574,-4.589991990485372,3.362594727414189,-0.2650844524670228,0.07685184846373981,0.24955987391222587
API,0.0284413699170236,-0.6706189526736891,-0.8290472195765999,-0.5325538492465709,0.21275885317833831,0.11833138343122347
APTD,0.2707453556470813,-3.7781346866403798,2.5178166635401684,-0.3035708054859017,-0.08874208538854884,-0.16428764330661194
ASC,0.0638709677419355,-1.065552598800047,1.7987287552470088,0.774325266244834,-0.7401996057787277,-0.8057400794652341
ASHM,0.2125783329171817,-3.5957064593737993,2.5648663065478816,-0.31095715110120625,-0.05281167235562837,-0.031209685950880132
ASPL,0.0374999999999998,-3.1049465013564213,1.6290030914367903,-0.3161693514775744,0.16745851704910678,0.33060257441851293
