Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11
888,0.0925538829067786,-4.2999660511911175,-2.569570924644481,-0.17021640086515255,2.380750204932712,1.0242646247477538,2.7396681861254426,2.1525058369651164,0.08314510873336294,-0.8893564637449178,0.31177016182598244,-0.3252021663735521
AAL,0.066554318093005,-4.126582265960301,1.8836705278331838,0.5131744089419887,-0.1617867020682931,-0.2760334393579745,-0.47200871197460953,-0.42858695787939227,-0.3227998155830124,0.17322192777111603,-0.20977872158952868,0.025045123577557327
ABDN,0.0419791949715198,-1.8388057554694184,-1.5845147553428507,0.5666335535080471,0.4258451631961726,0.3058866173577142,0.5700325455582972,0.012395932582120565,0.18501165167572137,-0.28833591879179876,0.34020891403427506,0.023366642703535504
ABF,-0.01949008727982,-0.5289407299774539,-1.1116247450975154,-0.16049334150826272,-0.14429490857707947,0.07117886449418388,0.4544414031277545,-0.14710250166491864,-0.08245088054273067,-0.23390294911318085,-0.061523431235847525,-0.24908291404389155
ADM,-0.0528992602933667,-3.571740267022992,0.6649721111547482,0.06541137443343611,-0.687782749724579,-0.2131773374276287,0.011284434792023996,-0.3728907785398722,0.23535713188176285,-0.20481012344259866,0.041113381907506366,-0.18208073488278106
AEP,0.0315064293052513,1.1059448333188,-0.3889392379586413,-0.21959493405516387,-0.349712199514548,-0.05979860200463641,-0.6038063795848894,-0.10957144033748298,-0.20479973179635616,-0.6555721596871565,0.16354893601742046,0.47833514717904585
AEX,-0.0535714285714286,-7.165571197289385,2.1175295352673005,0.42283817634007514,-0.1948570416015775,-0.03640529125844017,-0.1560967354594361,-0.09592638829311546,0.27507884862316734,-0.10540889271776929,-0.020896080585440308,-0.16867639018872055
AGR,0.0232410216263823,-4.5908167033088665,0.7756453842594702,0.8328262731493672,-0.5535177251852224,0.22371148018441972,-0.17814290586029127,-0.3247032815831517,-0.2836772915556244,-0.19734729647684707,0.21244146332540415,-0.21365259972871387
AHT,0.1840713283086281,16.636491280197482,-2.2852938091060784,-0.5956210819575377,0.8718700163776528,0.3336391348668426,-0.5952624131328803,0.9237665436419138,-0.448963218759014,-0.6596103876096258,-0.34770881752542904,0.17168037840394632
ALNA,-0.012595069852743,-3.6523879654887033,1.5654528342089458,-0.5360197745379726,-0.035688415116005553,-0.30451330489347156,-0.46196344348819135,0.35925997655802283,0.15384299330076517,0.5541558426653633,-0.42152293948912134,0.09996118463682456
ALTN,0.0526315789473683,-7.872766851493745,2.9029261873986436,0.09955088197035676,-0.6993834446774319,-0.60269008963931,-0.8887619747464993,-0.5029326127397643,-0.2558855212838008,0.6568548001408764,-0.13515841388692118,0.15108328603546514
ANTO,0.1458530788649059,0.9974375733589773,0.8886861775462541,-1.3278882053616987,-0.3005777936981723,-0.5840095398909839,0.04834454133910704,-0.7218985066232615,-0.38016464779736087,0.17992342930965985,0.07401523283802805,-0.07680706464082104
API,0.0082196841424746,-2.0512041276501702,0.09273178535701461,0.7341922300656121,-0.3872869236276114,0.6825992284872155,0.37555401529327054,-0.05690703570806502,0.00867837310652902,-0.0650586587588377,-0.030590076032445363,0.19591581422719234
APTD,0.0227300972651931,4.125533810196805,-0.5087580072031125,-1.1321433555858091,-0.8395369055820047,-0.5474808274130497,0.05855226503073451,-1.174503915952483,-0.07938376677220041,0.4968532708906744,0.25144223945279,-0.2803269769570328
