Momentum Index,0,1,2
888,-0.0165969001018214,3.4056899584271445,3.2519638373338444
AAL,0.0625417834384001,-6.745593269969549,-2.4758581193500695
ABDN,-0.0340894274968658,-0.272773765314484,0.6954781708395701
ABF,-0.0847629214102444,3.9333420057531905,2.3342978456989294
ADM,-0.0724277972707281,-3.2492106952384376,-1.9204464340734848
AEP,-0.0282820637635866,-4.9981879027274205,-1.190111894267835
AEX,-0.011049723756906,-9.324639472734455,-3.121635968832682
AGR,0.0456606778135493,-3.7701925687506113,-1.9619083290510295
AHT,0.0061483728774922,17.767064155355722,13.036604915852594
ALNA,0.0424710424710423,-6.50166243960432,-1.9864344429261125
ALTN,-0.0307692307692307,-4.314619988534058,-3.9873764173559207
ANTO,0.0519833020669606,-6.305924000198123,-1.9364627234393348
API,-0.0073300467047223,-2.587656961610391,-0.6107725193771723
APTD,0.0129467506385634,-4.518228759906742,-0.7230010299366121
ASC,-0.1860857818304626,-0.3160448071563197,0.9471884842632295
ASHM,-0.0929043338669934,-3.9988131426185936,-0.9583656937453617
ASPL,0.0476190476190476,-5.378139891462329,-1.950935988517474
AV,-0.0487489352981485,-1.409334278661036,-0.9441772595747963
AVON,0.0499224661003061,4.3941421330988595,4.855699095375631
AZN,-0.007094319534039,-1.6393806564981015,-0.4146292109537358
BA,-0.0147981560057208,-1.9305585200151392,-0.5505007453819069
BAB,-0.0589059017038923,-0.0730210626671014,1.7110603400425553
BAF,-0.0526262600742781,-1.5264345498395706,-0.2740888284053532
BAG,0.0292320859402666,-1.5431462396101512,-0.2612454602907886
BARC,0.0382000589080373,-4.496202408572846,-2.279357303633368
BATS,-0.02284331880095,-2.9692147833433795,0.19463175289552104
BBY,0.034510907233326,-5.313894840814296,-1.4862029762689946
BCPT,0.0184099893329987,-3.15131506885107,-0.5115610915323335
BDEV,-0.0771843564803268,7.649263394351924,4.886844063793862
BEZ,-0.0343393894198109,1.1732984255079546,1.7212382907838233
BISI,-0.1034451890122256,-6.422346285589989,-2.6053265755609263
BKG,0.0041067299360568,1.541128293033777,2.4715441563266864
BLND,-0.0010711981071197,-2.2214942481740048,-0.41631277827454455
BMS,-0.0283328214353619,-2.6316365491072222,-1.522245982848391
BMY,-0.0253454768920473,-1.7595761080604604,-0.3871772487923753
BNZL,-0.0446056831843836,0.3187161008404609,1.8013167318406722
BOOT,0.0323079213606618,-1.675462535613958,0.6215354830033942
BOY,-0.0213527118608665,2.377737353266919,2.2238030369203456
BP,-0.0627785809941969,-3.382854958907133,-0.8309038276918854
BRBY,-0.0307726752985809,-3.414653487691001,-0.4111366538463046
BREE,-0.0030937016609114,0.9686996891896673,1.6780091058666524
BT-A,-0.026767277360397,1.5331530891814777,2.115462094178687
BVC,-0.0612536395099707,-5.066087042845474,-2.4020166757346035
BVIC,-0.0720591835765208,0.7630668119318963,-0.7769481974737958
BWY,-0.0359844062404226,1.9815550686490908,2.1731182730013163
BYG,-0.0317786370227163,-0.8974738202583695,-0.4790836407603526
CAD,0.1794871794871795,-8.14626846414012,-2.466289339087534
CAL,-0.0026957668220557,-2.443581614577938,-1.6038780281269582
CAPD,-0.0086946507744573,-8.163259846229236,-2.5484267831462493
CAR,-0.0341818706281099,-7.984310964780215,-1.8927835301244496
CARR,0.012305593002992,2.916466681237693,2.970661325500226
CAU,-0.0916537175063868,-1.7727029417147289,-1.855649441902896
CBG,-0.0186767409105015,-0.37291298807778933,0.04733432003539929
CCC,-0.0024592935120457,-1.766078747812589,-0.23140956838231475
CCR,-0.0816107040534255,-2.8264430590333722,-0.6803154192266782
CDFF,-0.0142862256360369,-2.3172625342329,-1.0203198759894858
CEY,0.1082504233700254,-6.957941077692322,-2.811418597868067
CFYN,0.0016827023781262,-2.397815038114023,-1.3179389579029195
CGS,0.1230124582471348,-0.8478276758467534,0.9786517845453858
CHG,0.0195489015969065,-7.633655870769519,-2.875461142616348
CINE,-0.031073389106083,-0.2686496929631472,0.5158409054665545
CKN,-0.0905679285532785,1.3551425092021556,1.5780181549541612
CLDN,-0.0273906091446858,-2.43605172257818,-1.250882322652722
CLI,-0.0272128467714793,1.0409072511744948,1.2181041308445817
CLIG,0.0814388092250897,-5.021627819679899,-1.454154024331431
CNA,-0.024487550604044,-4.438164495696125,-1.2293364868313845
CNE,-0.1504635030066989,-6.600362469263021,-2.29200917939724
COA,-0.0434737569060773,-4.197905158645059,-2.0099487264534126
COST,-0.0067565557923957,-3.359421326710805,-0.8153420966662429
CPG,-0.1255292825964705,-0.7205822414272479,0.6862678545936672
CPI,0.0172404920800837,-1.332860967646506,-0.377052288298451
CRDA,-0.0456984823091297,-3.461465842695726,0.21771850395041098
CRH,-0.098243464586993,-2.9177909277453407,-0.8600479501595941
CRL,-0.047743755036261,1.9246963388792058,0.9192004712630689
CSN,-0.0525890412465224,-0.38607885726089974,-0.7131276929491969
CTO,-0.1008235685361607,-2.9230687518146987,-2.977551519005935
CTPT,0.0147908129229008,-2.9003535360684043,-1.045192528949562
CURY,0.0533957765376496,-2.151339840725656,-2.9647436667593112
CWK,-0.0209787018486995,-1.2059004634709927,-0.3240615528944055
DCC,-0.0503214199280011,1.3434881686219868,0.4492059390148066
DGE,-0.0654396444775098,-2.5399132044624975,0.39504581824148827
DIA,0.0088930554815569,-2.9278871995180773,1.377496054516059
DLAR,-0.076490576581611,-4.785687737349965,-0.6193159551404886
DLN,-0.0229626120816308,-1.6118246247100592,0.23519050575758918
DNLM,-0.0202135247057261,-0.4760706933970446,0.8929504562021178
DOM,0.0317760895879282,-4.017050431805539,-0.9652037741364038
DPH,-0.0640765769229586,-1.5635909991470598,0.08542199541822876
DPLM,-0.029568201212016,0.30419034595708716,2.0498829824715283
DRX,0.0503430731695131,-2.166437047596887,0.5317185963169747
DSCV,-0.0980589929646021,-1.418087345776519,-1.129240953958735
ECOR,0.045071103899376,-6.513307205271604,-2.1509550478280506
ELM,0.009093249575202,-0.06689468509681597,2.51586097484801
EMG,0.091588259660335,-5.033720572658998,-3.355994947860173
ENQ,-0.0543791348811726,-4.022937692419135,-1.529756826339576
ENT,-0.0132333090585551,13.03267288687065,9.408958957694207
ESKN,-0.0757839238837876,-4.047559890484888,-1.5326593373430473
ESNT,-0.0205643070108868,1.8382692573953479,3.670423024075492
EXPN,0.0238449222323879,-3.662178237474208,-0.3028084421600452
EZJ,-0.0378060792190266,7.2300087185238535,4.235262271328613
FGP,-0.0331532917772299,-7.050814197657961,-2.4843635781479128
FIVE,-0.1427032203998564,-6.296031909416746,-2.7386775434439348
FLTR,0.0116401157853731,-2.9518065219102367,-1.534568560128645
FOUR,0.0919003653883836,4.000184364389986,2.6595833247735703
FRAS,-0.0879725085910653,8.185687443159333,7.788998663599989
FRES,0.0417360897111129,-6.836030211096213,-1.7661631790856749
FSJ,-0.0335716476039394,3.422596909031288,2.4345008909357695
FSTA,-0.0307969869235594,-2.554609011348812,-0.1411544631002267
FUTR,-0.0744703150022219,-6.490972494646934,-2.8943664987229867
FXPO,0.011448481831757,-7.383386691731318,-2.890358539381142
G3E,-0.1259009009009009,413.8277889398054,-8.753653255648693
GAW,-0.004087843807444,-2.1238849771063015,0.9858641808339019
GDWN,-0.0723229103020514,5.95900420169489,2.0899529300692405
GEMD,0.2794636062926092,-6.590296844136726,-2.2373481766265324
GFRD,0.0930232558139534,37.279230290932844,34.214433812504744
GFTU,-0.0212603245821972,2.1999150250205193,0.47837525459638364
GHT,-0.0496208698385258,7.204500749405997,8.556601614183858
GKP,-0.2338904747116804,-6.774031007536375,-1.4300267334708205
GLE,-0.0377549732050166,6.680324838490674,2.307115286268057
GNC,-0.0570427582612007,9.385597278443687,1.5356168318786632
GNS,-0.0738739918584726,-4.475414746542547,-0.31113739296177
GPE,-0.0283084874938949,-0.8509714483959625,0.35116608002785593
GRG,-0.0652376623346271,-3.7296463036917604,-0.7535918112623176
GRI,0.0,0.741065958151048,-0.14893171224339907
GSK,-0.100062651033742,-3.164086510708599,-0.22250235313964578
HAS,-0.1792324391949074,-0.7280306409478376,-1.344483750184377
HCFT,0.0318454814488915,-0.7702758975886522,0.5350646847313896
HEAD,-0.0412409598142781,-1.7716701309657372,-0.3373942295399284
HFD,0.0012649124024504,-1.361377908911947,-2.0751916564808823
HFG,-0.0782947304282375,0.16218304142496082,0.5677642896320779
HIK,0.0208818358751299,2.40850269466858,0.266259096124487
HILS,0.0099197347543853,-0.7921218177388186,0.3501809825865262
HL,-0.186399838416175,3.046573262980281,1.671579304244057
HLCL,-0.0108610321128095,-1.7093753446175124,-1.8923421458732257
HLMA,-0.0298447995248888,-1.4058109113833828,0.4344007395102638
HMSO,0.0127946570798074,-2.366835258373224,-0.39238506220339603
HOC,0.0201253924267394,-8.323215236795876,-2.527819123192299
HSBA,0.0519874748745436,-4.333960709448678,-1.6270580243494728
HSBK,-0.1003810431055013,-1.7181672078107033,-1.9647180957315287
HSD,-0.0719978816364358,-6.051580192431164,-2.168760130705235
HSX,-0.0842177283294071,-2.292638097061333,-0.009777256702177713
HTG,0.0253235073869562,-3.7853731295600452,-0.5575214625343853
HWDN,0.0638240405843395,5.706860346511666,4.274345018923778
HWG,-0.0122414815331496,-6.838725333629322,-4.069155902006158
IAG,-0.0932976395479122,0.023466831545545762,-1.8306517777009845
ICGC,0.0037191401569995,-0.14740523037169853,0.3900436462585608
ICP,-0.011053038903833,-1.547244054309686,-0.5351535457815242
IGG,0.0700843358147278,-3.0165257406499477,-0.9265377881310732
IHG,-0.0169699616098378,0.16439054085224108,1.150419319905167
III,-0.0841712218542606,-0.30283321414676967,-1.415922170280458
IMB,-0.0130803039046724,-3.3112790254683335,-0.1521434316071724
IMI,-0.0366671971264236,-1.7591889165397647,-0.33780989291807356
INCH,0.0070770544811176,0.1462116543431971,0.4009255250799568
INF,0.0191225532413019,-3.2683085830865366,-0.9319897380810392
IPF,-0.0909085293345481,2.007154799977596,0.11967185842133037
IPO,-0.07869442705072,7.341123634493661,10.45699689148108
IQAI,-0.1363636363636363,-8.978858202942881,-3.3788444793817436
ITRK,-0.0745341156564312,-3.3386704713576987,-0.021254859123236117
ITV,0.1498867311117644,3.7078134191106495,2.1470167421282937
IWG,-0.0484028308510571,0.6823292282565022,0.9015161074733705
JD,-0.0704066265060241,1.475232047767798,-0.1248814128176998
JDW,-0.082706968861505,-0.3473239544539849,0.047297975916462
JEL,-0.0075405984152244,-4.638909237007332,-1.4403767762693416
JMAT,-0.0867635147943268,-1.6846885125299362,0.31465454448788654
JUP,-0.082256486518217,-0.752157122291378,-0.5830217045315665
KCT,-0.0447248219963279,5.0493362571884655,0.9425811189134392
KGF,-0.1670346065441547,-2.327067523637442,-0.1508120928920289
KIE,-0.0314081163130627,-1.9796335445644944,-0.14643033021272622
KLR,-0.0866386245810889,1.5198930175342484,-0.7430330165090021
KMR,-0.0781251073213679,-7.553828109471741,-1.72689284455292
LAND,-0.0161443096647071,-1.872391438666973,-0.05654613234157138
LAS,0.0119015417906411,-2.823049604945348,-2.2994686726263662
LFI,0.031782756941062,-1.4912753799539147,-0.11892790284149099
LGEN,0.0224698973472279,1.7480277179177222,1.8338509369815428
LIO,-0.020575853382251,4.185355689840997,1.9185153190607527
LLOY,-0.0288855723272816,-0.6903224734116099,-2.7277106394729542
LMP,0.0243968175251731,-3.311025729200914,-0.9728607509812403
LMS,0.014654818090338,-2.470413265592508,-0.07374679036378416
LOOK,-0.0725629367762157,2.9027620887185406,1.652935817747315
LRE,-0.0700525863200558,-3.512341636855115,0.25461333488235516
LSEG,-0.0425784435097728,2.45610556966171,2.1370511468120474
LSL,-0.023727625599476,-1.7253642936058926,-0.7621975886713015
LWDB,-0.0332383413496653,-1.9567400364349559,0.07536069568465174
MAB,-0.0389994366883363,-3.0165955353940026,-1.534595705727451
MACF,0.0445895583918736,0.6083058201197029,-0.3183181438691949
MARS,0.0,-4.14790204277207,-1.1178886041836795
MCB,-0.0465122032682245,-6.123464843813935,-2.1010610617109053
MEGP,0.0160418695228821,6.711419532181858,0.9648233770942227
MER,0.0118354896734065,-0.7695600983448022,-0.31741409088132366
MGAM,-0.0285291248305691,-3.3276401179197554,-0.5064673690701799
MGNS,-0.0695749326237505,-2.3286923502008054,-0.2759393847203496
MHPC,-0.1360366252452582,-4.171064882347786,-1.8969125518993546
MKS,0.0011712530191421,-3.250600977506223,-0.9981122200856957
MNDI,-0.0337405647489914,1.0487950731651006,0.9100408025327028
MONY,-0.0625272772616747,1.2346659256384107,2.8329141548870576
MPO,-0.000968992248062,0.8016511528536072,-0.49637030875627136
MRO,-0.0109118619884558,4.402500148760125,5.412521654737672
MSLH,-0.1278616926835274,0.9862646961709413,-0.2152666223782186
MTO,-0.0516632778781397,-2.642585519155764,0.22669056887739586
MTVW,-0.1033100203651811,1.1391118405295277,0.7986909705424937
NANO,-0.1082352941176471,-2.39289442428154,-2.15079707761653
NCC,0.0598951913169356,-0.6103504047216691,1.9937391648860279
NEX,-0.0495196622188222,-3.4497916260764727,-1.1814839670042365
NG,-0.0181188541802436,-1.8702657760758445,0.3527817482394279
NOG,-0.0042581514286743,-5.201043593762496,-2.003655565532159
NRR,-0.0289638308227389,-1.7473435108656485,-1.2784173014296467
NWG,0.0703360109489334,-4.510962806677027,-2.792803303180271
NXR,-0.0666694853744299,-0.866684568328843,-0.06945823632183745
NXT,0.0339333174518532,3.794516872952499,3.814549713183755
OCI,-0.0093480988331194,-4.0166965883316745,-1.3516149578663075
OCN,-0.0325865987962606,-4.344877385232695,-1.4527561488984055
OXB,0.0263157894736842,-6.611432879992236,-3.3520664561520097
OXIG,-0.0596329374815975,-0.837357140233825,2.9992653636974076
PAG,-0.0521062628872959,1.2701431692031973,1.027609245534237
PAGE,-0.0123152709359606,-4.454918534235659,-1.818643210605375
PAY,-0.0198379369656146,3.2537611735419807,4.934449546214077
PCA,0.0277621534752912,-4.191053145459174,-2.6147148913230525
PCTN,0.0040876467512713,-1.5166455525808296,-0.7521541580417975
PDG,0.0517211777835007,0.5899160455279662,-0.8272526411328998
PDL,0.0261096817579922,-1.4669139413146313,0.17153932241241546
PERE,-0.18,3.7627130350922937,7.743127097791054
PFC,-0.0787728704482559,-5.666609159039527,-1.5668073612673303
PFD,-0.1943123380891621,-6.16676428079382,-3.4580796416190664
PHAR,0.0064424799214191,-3.4036742800218627,-1.5352670091411431
PHNX,0.0588697781338685,-2.759414728054283,-1.3640950037527348
PHP,-0.0253384057329912,-3.8691311502158965,-0.8772828099191498
PLAZ,-0.1666671014178976,-9.013767617036537,-3.0093293020835334
PNN,-0.0012449089611631,-3.542637956502268,-0.38705702130543684
PPH,-0.010050439387648,1.7533599288280657,2.5442283280013958
PRU,-0.0132301037852183,1.0858381941357937,1.3387056787310674
PRV,-0.0391037247345765,6.167388176318447,4.1070438261780025
PSN,-0.0300465554533699,3.3769810524842137,3.714217573649207
PSON,-0.0198279650007641,-4.298408497528981,-0.7562391475029473
PTEC,-0.0200010120410888,0.1137625746844844,-0.41013057010464654
PZC,0.0209805963644957,-4.64527445692828,-1.7218651932507947
QQ,-0.0062617221813348,-2.0563759400226247,0.41944751175134176
QRT,-0.0421658306285041,-2.8526414721304376,-0.45565088394506287
RAT,0.0156488842240385,-0.11470393344086899,1.2375279943281747
RCDO,-0.0263551448161294,0.44206020158395115,0.990428355137952
RCH,0.3156126571934443,5.589945316159584,-2.9476499349390215
RCP,-0.0157653557889404,-4.290260196068821,-1.2895030460614991
RDW,-0.0972280755526607,0.8555903213036027,0.6563997839885174
RE,-0.0266879884759336,-5.950827706252755,-2.0699191497956715
REC,-0.090932777488275,-0.6366464593391962,-2.904747422932191
REDD,-0.0637750418639323,2.042074643511561,-0.025923125074210383
REL,0.0053077632792934,-0.5254758420783011,0.13993616805249473
RGP,-0.0476190476190476,-5.942123755767511,-2.547092645073658
RIII,-0.0168073644513088,0.7258126445353298,1.3517536021454544
RIO,0.0474628324143227,-5.0348042588528426,-2.0192160570386384
RKT,0.0205481888545242,-1.9727610285906862,-0.30696273993850204
RM,-0.0453167812150805,0.4544150425749026,-2.2009143624933287
RMV,0.0276397707594624,0.2845476385446092,2.953148586542312
RNK,-0.0675093303288499,-2.8763804836538096,-0.7253510351653232
ROR,0.0354472394522458,-2.3450137323462323,0.20196854185040072
RR,-0.0280381571194241,-1.868516236387337,0.5449175513586413
RS1,-0.1119845280429222,-2.592681913811285,-0.5169497536415611
RSW,0.0852097182897022,-3.0480224312567485,-0.2907985055200052
RTN,0.0041289471607497,1.1994073703225958,1.3169111567682688
RTO,0.0384701204917035,-3.0707325035345767,-1.6332962885191566
RWA,0.0344834827015629,-2.93605811110485,-1.7775183659833633
RWI,0.003282361078233,-4.125953699428071,-1.7907967266784937
SAFE,-0.0457311309608203,0.416757535881032,-0.4806782906488753
