Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13
888,-0.0071970183781004,-7.458749710146124,3.746428926047411,-0.21402933156643608,1.0820954384390733,-1.2344620104121202,-0.006902296001204661,0.05140664022477226,0.2352743692832101,-0.44523829147775873,-0.0027446252176139547,-0.029752230167437818,-0.044063268938807174,-0.12971599397266076
AAL,0.0283435645853131,-1.7010928235165943,-0.04231638215718451,1.160450579365383,0.24280117108423824,-0.44903775660165185,-0.0728327931617396,0.38445912139614713,-0.059970863182465084,-0.3453193387664664,-0.36147214178943804,0.03398111697974709,0.00653555118218667,0.41924974931015835
ABDN,0.0289005399706507,-3.726270859108383,1.7556671344161456,-0.5164663642802914,-0.37475121671532247,-0.5391504982843214,0.027258523597487663,0.20870529169803925,0.15437126655500213,0.18444762999810435,0.1309517824969737,0.1642953229554965,-0.11830654009758135,0.022562923541869537
ABF,0.004649189861319,-1.5112403294316707,1.3665666878629974,-0.773200190937086,-0.28735074059449356,-0.3239500798707291,-0.04373002746240605,-0.18235888470427952,0.1311478428020451,0.008386765724867348,0.02510317863100639,-0.06021798858848175,0.005234010531388527,0.224596472255886
ADM,-0.0176155367677863,1.256248795085604,1.1471084719614713,-1.4588840296741254,-1.05060771698453,-0.329999490924123,0.03596307837816451,-0.4030758049180033,-0.033219307571172675,0.378666653304442,0.4267563967817567,0.030253198900771668,-0.058122715370196705,0.2206759991578389
AEP,-0.0596156027922858,2.124186688565617,-0.37528811445076143,0.6975423948049913,-0.3989575387586311,1.1971491092139779,-0.10116106284368145,0.37420153070825635,0.18824528487828562,-0.8291652603186821,-0.10221816869023075,0.26026844909668473,0.013780953094244496,0.47902900322679876
AEX,-0.0151515151515151,-6.296069211733412,2.1783092231949417,0.8579315341256902,0.6659844088335554,-0.7543623444144629,0.032560871450747486,0.2197161136901464,0.2615141701581521,-0.28848912122321363,0.5385814798298166,-0.05672685143889561,-0.1644854883561895,0.11479990124219971
AGR,0.0063466420493882,-5.135802299369864,0.8654557241186066,1.2719724495964504,-0.4315309314594184,-0.14840082441113334,-0.08355475181430468,-0.30556023915286107,0.5367825833306948,-0.2666753899677106,-0.017060983134883294,0.13416915631489235,-0.048067487114858996,0.6276235483463597
AHT,-0.0214651945092508,5.41373728978969,-5.427501234033087,-0.15553418325562987,-0.23378185675145188,0.6324578681377908,-0.3637872218409821,0.08529259897285991,-0.37933076631712076,0.2621004790217099,-0.34834540952194754,-0.5156386817669606,0.2141625758930874,0.06422645768401765
ALTN,-0.0571428571428571,-6.013825847311284,1.8282943967276775,0.39013088072994645,1.119112874376291,-0.23984381399132335,-0.2046025173181297,-0.4154903937772707,-0.0038401227022619093,-0.8000433035761668,-0.009764680923242118,0.02436311735524926,-0.07931052980177186,0.3865021108057116
ANTO,0.0847968388739521,3.6779998343886313,-1.140022236783823,-1.01258696644623,0.8747803997665745,0.3301618905838562,0.2673042810598807,-0.7304453859656794,-0.42196347902882775,-0.08640130763501573,-0.574043845139107,0.5695870561626328,0.18925651046485348,0.36632277373246996
