Momentum Index,0,1,2,3,4,5,6,7
ABF,-0.0975586492642373,-3.971380300430602,-0.14656301116075915,-0.08647929226525719,-0.06588321403025699,0.19732226207384165,-0.32792147401515015,-0.15413126376002476
AEP,-0.0259671083294493,-5.085942464564627,1.4691984426073448,0.07614790340096596,0.3735078703179461,-0.5145762213396857,-0.41927396387568727,0.3784238670992508
AHT,0.3618114074796295,-4.89503484319458,-0.749182223505699,-0.04251054730557961,-0.2071575370439551,-1.1274028644894591,0.18107410619472375,0.07771181440723167
ANTO,0.2134594298245615,-0.7946326880628473,2.874811468267763,0.00972177282434225,-0.5105316699459008,-0.06562633613493364,-0.36605072730070837,0.443127159105842
APTD,0.3359359799378825,8.504492942890314,2.8270823993439707,0.6847607498773645,3.8977167713297822,-0.03181493363596336,-1.7317074938554566,2.4537617056502627
AV,0.016868484854515,-0.05107233408249085,-0.7969858652742148,-0.26502757465264415,-0.3614411584251192,0.5641724372502759,0.15516068972918826,-0.20492526997383043
AVON,-0.028075957672442,-6.400438454704967,0.09491179574460398,0.006426021236357626,0.30454548226477746,-1.1544762132570003,0.1849199325790296,-0.21603242659783536
AZN,0.0896365495140143,0.0344851444206742,-0.6545876470303305,-0.1600734881263473,-0.2703126233477507,0.31770202485535154,-0.08539084359998221,-0.08911571984114076
BA,-0.0761596710877796,6.938704514999376,-5.086353657634072,26.00037107753797,-0.0961873738688559,0.5102093766621613,0.2454672947978985,0.08821884226898957
BAB,0.1449851042701093,-0.45735947199136784,0.6731433611193743,-0.1669758854749626,0.07737327877310335,-0.27643525992410367,-0.3850455152851597,-0.2650505943891368
BAF,0.0257588505598342,-1.3140426693769363,0.0920785317419369,-0.10348109999958438,0.18752697221202855,0.0981914719180371,0.07973513957951209,0.06490273500043944
BAG,-0.0270187664282659,-2.8450181039565723,-0.41666598142010003,0.012303281874309437,-0.0026420649331637186,-0.3936914567907464,-0.01605366560585131,0.05088330631994971
BARC,0.1139934256281616,-1.2732261105530547,-0.5563660431448701,-0.16535817633721628,-0.7105921616415806,-0.5516994136611177,0.10862323527178648,0.03828144878610358
BATS,0.1266731178633635,-7.8855880018483795,1.609188680816618,-0.38465097941825377,-0.40478984716478617,0.4362696514364183,-0.4674435376786635,-0.8442380485267873
BBY,0.0871821720425214,-4.3035093485094,2.426591683265122,-0.04247095208384006,-0.09878321068848721,0.25843352003576564,0.15968779398811236,-0.2062813375927026
BDEV,0.015910272598975,-3.248007356455091,0.3348892881227686,0.005315637256903213,0.3103167846861492,-0.6267676055780856,0.12166883692670648,0.06097907068315521
BISI,0.4528972874973851,-3.1955851040636447,0.38632136374271625,0.016238196808813686,0.23498389016557855,-0.21165065835815816,-0.05835101741872975,0.04249612422557415
BKG,0.0026882887262604,-3.300029173827579,0.5684788883703878,0.016449661918866685,-0.015299681810693622,-0.48583737270588023,-0.09935514416267816,0.012645354751381049
BLND,-0.0035716623869762,-4.227411729793065,0.0426953303853402,-0.08737905567052555,-0.26320104427984675,-0.2011916213119799,-0.07621052310434172,-0.19258976629198937
