Momentum Index,0,1,2,3,4,5
ABF,0.0962658210546456,-3.142297417270901,-2.7380017079746435,1.2483954473870775,-0.24156979342923326,0.14565554244368634
AEP,0.1382853325998978,2.114265109947486,-0.9002763010674342,-2.1515068200240757,2.5882922842941363,-0.09109663857978943
AHT,0.0343218836111642,4.62018985526112,4.012778263278173,-3.475846264247822,3.6761838219697367,-1.3033762328778713
ANTO,-0.0722496970490944,5.71479891844588,7.62123224768664,-4.588936849155805,0.26828617017146855,-1.3541582110234132
APTD,-0.0725784447476124,-4.527576894463346,-3.2268995013636568,2.057379829777895,-1.0625239233807569,0.5197794304717549
AV,0.1330482122346834,-3.312461404733481,-2.5423190278984054,1.1299264093990566,-0.5733670492035138,0.7590139698617219
AVON,-0.0757302023364907,-0.4988852735364539,0.9364424756944992,-1.2449774289618318,-0.9433235587375028,0.08074506826615162
BA,0.022623719349996,-1.1482223552369841,-3.830138766348987,0.6636934654153339,2.923754898447107,-0.44794796914358104
BAB,-0.0327904849039339,-4.616069866321059,-3.9057379403433936,2.6034085505208013,-0.7240894369914876,-0.33022059702695605
BAG,-0.0053477921788538,-1.3914184696631577,0.006646747518762379,-0.12170568100676182,-1.0964063847953143,0.5518442308798582
BARC,0.0500967866821524,-1.547581022785864,-1.7481612829793405,0.4381378123076454,0.6261679374991269,0.09080909042784802
BBY,-0.0028011204481792,-3.4813155925945516,-3.2582062168771704,1.4291849352273656,0.16463134048041106,0.30154951855382633
BDEV,0.0060850876511562,1.4611948959328427,0.24935636168229205,-3.0334395697643863,2.5647026108326534,3.036263466718791
BISI,0.0294041282617161,-1.0654912731058508,-2.0066011084640687,-0.23358161362778732,0.5926600192355023,0.5640396564712385
BKG,-0.0257057449419964,-2.0640553296697477,-1.1903310801259221,0.5374785010462577,0.316939190474959,0.3660076680224713
BLND,0.0208808984609696,-0.5473666545233349,-2.0366669215988704,-0.14718698456791443,2.0430603706129484,-0.18585866988372848
BNZL,-0.0526349343975927,-0.1756192764668045,0.9619801346141029,-0.8341003340586832,-0.06745791155847501,0.03337618766196249
BOOT,-0.0708839310929115,-0.7385733702828777,2.199490728174906,-1.026309703619534,-1.5015554808747054,0.39013505588916836
BOY,0.0097409442952924,-1.010494169640358,1.703740608246294,-0.4693899195981112,-1.492558943102742,-0.19091177357202982
