Momentum Index,0,1,2,3
ABF,0.084834365588954,-2.085195290516519,0.4134816740404894,0.468231740846278
AEP,-0.0270199507776091,-5.035992830857773,0.2677320850667386,0.06214983812713164
AHT,0.0,-5.459292636081412,-0.07405383402739062,0.23699517578091975
ANTO,-0.0155159038013964,0.6518874587454774,-0.928520699501618,0.843339309579611
APTD,0.0689683278993944,-2.5938112101707143,-0.0832575875722863,-1.1276958021376993
AV,0.1995604504761785,-1.9631562792790052,0.25305448622743976,0.5905676963141497
AVON,0.202851196204373,-3.900807208065169,-0.7835900745195645,-0.8619918103106565
BA,-0.3609975712339316,-5.686270059595472,0.7497686344071658,0.6890282386657132
BAG,0.0034239874779886,0.40745575460753325,-0.7604906149142513,-1.9034476832560603
BARC,0.220299514192797,-3.322662802950593,0.3561721259405378,0.6463390829325947
BBY,0.0483854872050752,-4.673400418426941,0.3492112198450657,0.36263509474009126
BDEV,0.7804824561403509,-6.3921880912112785,0.40132580801671724,0.5150832461571512
BISI,0.0525617842073538,-4.8443484746006265,0.11197303190997321,-0.06514989901417488
BKG,0.2760326116300415,-2.2729061154320798,0.5300631228128073,-0.1588882321172852
BLND,-0.0067344411187946,-5.41033431861877,0.47702583463215703,0.5096934887878324
BNZL,0.1363467754755976,-3.5503528985906523,-0.6522159291626993,-0.9185816169344398
BOOT,0.0624382207578253,1.9755990074922762,-0.5265522379020038,-0.6204820628406511
BOY,0.1703106021169531,1.1372997770678968,-0.9389254097098062,-1.8961938804232408
BP,0.1176384035313591,-4.184459287348546,0.6368657159269101,0.7075745421312741
BT-A,0.0347912834741404,-0.9230897955062155,0.044412610635733166,0.017285534676912368
BWY,0.2750116063138348,-2.2436997708321464,-0.000684232743296347,-0.3662689013351834
CAL,0.0219778702725834,-3.8880927397715763,0.28380591522946874,0.02691177095557751
CAR,0.0075043573687947,-2.4726584296793046,-0.1341224139552763,-0.6587278499527132
CARR,-0.0586637696903855,-5.727690697644479,0.5789514917365343,0.2951948543682037
CBG,0.0857443260097163,-2.6419834563395,0.3630231202810791,0.3118104892050575
CDFF,0.1083260950490134,-6.18262759495644,0.6266440105014083,0.5580943340554131
CFYN,-0.0058017644894361,-4.138036310876634,0.016258234564795783,-0.03647138738225329
CGS,0.0869485378506174,114.05154860033849,29.861977090660638,-5.745285694955949
CHG,-0.0023948908994144,0.007188972568738564,-0.8713847620079773,-2.132525088279097
CKN,-0.0307662350306688,-5.938376825767207,0.6783156445044437,0.9641643520814556
COA,-0.1954024143633516,-5.677528783312724,0.7949371665147663,1.0185607587126755
COST,0.0400007520705441,-7.252956695364754,0.9462302396365129,0.9818110588665342
CRDA,0.2951136255456881,-2.9469448270761425,-0.12006627350464076,-0.3473638747657657
CRL,-0.1304121700689117,-1.5010530073005512,-0.7385575179881532,-3.262330900986188
CTO,0.0273775216138327,-3.722127584050932,0.4010628050425671,0.7439501221308943
CWK,0.0338107190314485,2.2711087093237508,-1.084318229411192,-1.421500944955836
DGE,0.0287367067897628,3.393886982509884,0.3104457603468075,2.068545342962898
DLAR,0.2033283465505144,1.740164218391726,-0.888261003809809,-2.3574798602583105
DLN,-0.0144938533920169,-5.140895173647301,0.551622725912569,0.5338004439110564
DPLM,0.0818506219953412,-0.13332370617530503,-0.19310202885010788,-0.8033313555165875
DSCV,0.0,-0.98022216300885,0.08471257985799148,-0.2817320473901144
ECOR,0.124757845796203,-6.382716677148718,0.3322959604325589,0.3673579280989868
ELM,0.1391290510794036,-3.601983299063372,0.27228565581487935,0.12101706472107071
FOUR,0.0869451569162405,-2.396806697588808,-0.8992696370275389,-1.2277433150608554
FSJ,0.0,-5.101830443991948,0.25014270175420655,0.2710934643969407
FSTA,-0.0447341607434415,-2.5910876399189555,0.1957756567187736,-0.2056285742866345
