Momentum Index,0,1,2,3,4,5,6,7,8
AAL,-0.009129169423246,-0.8108841366600764,1.0786182203614532,-0.2584932228178316,-0.02833665956482204,-0.40822524149703254,0.5737315894850389,-0.2801025999758848,-0.5814931959160097
ABF,0.0309418762060165,-5.094016350961531,-1.3063510557777485,-0.6620381886782352,-0.20415678010783103,-0.33373543225610575,-0.06198405517541215,0.07521939109142951,-0.10614949093413376
AEP,-0.0564765289072822,0.7226725404180161,0.541600419368127,-0.21702016656601897,-0.17610262152830145,0.16460598247360697,0.6925263618671296,-0.2908089536276452,-0.22579498539025036
AEX,0.0768975528826212,-7.435976375603911,-0.0714497069096845,-0.055585195983355366,0.2544277296466632,-0.8226641412270836,0.9449204798987214,-1.5723226433497537,-1.2064091278271134
AHT,-0.0511704623771653,41.21981221890602,-7.34171994850016,-9.839111764596314,19.699759264078434,1.994440047280058,-0.8862577085629957,-0.16343797714722977,-0.6298426949196935
ANTO,-0.030721930961695,2.6339528907941685,0.7226560555913244,0.356284070560034,0.48000231575456764,-0.4069247107954484,1.1074711626594653,-0.04289904115284575,-0.43048263726158414
APTD,-0.0714285714285714,-6.360961874816646,-2.363856609434322,0.7029920105727655,-0.2456683812080248,-0.2816198032250406,-0.5287576938766803,-0.035663720758443714,0.014920298922132275
ASC,-0.0674846625766871,79.05720621284031,-22.465021501814956,-11.709071063866032,-10.610853858801457,1.119740430688886,0.07836941844204251,-1.6007612003179368,0.422282248351854
AV,-0.0596755707522019,-2.9832138420689427,-0.4389824727600416,-0.43271549061280773,0.0176662876013409,-0.049561608448883285,-0.03419082521811193,-0.18838144180738797,-0.027941950764267972
AVON,0.0225323011845512,-7.229714217143671,-1.8472229999981495,-0.049259590029488896,-0.13103544828981167,0.305563756693777,0.1311237769392505,0.024634397916767,-0.23823730549144212
AZN,-0.0111585774128037,-6.189597252765073,-0.4551350690060113,-0.27411261207546006,-0.27596808445291027,0.005263822254675875,0.2573300287542033,-0.5142344870728134,-0.537411769483329
BA,0.0213143872113676,1.885179059665167,-0.3843662255153219,0.473768913583633,0.07352962068918394,-0.618381073376978,-0.13068800089172344,-0.06356316377939732,-0.20426070397405052
BAB,-0.0176307199480972,6.647747696040571,4.533286293287315,-1.3977432570973818,0.1293097850592125,-1.123832926942728,0.22693321642411224,-0.580788594948999,0.22031651105615893
BAF,0.0,-1.7226193113383255,-0.20118331896035288,-0.46789428652388904,0.586194398149386,-0.26585495114141916,-0.05880713800923433,-0.021379234100935594,-0.0538792632392738
BAG,0.0540778808960813,-0.5860942058572909,0.0076108591238922395,-0.09673290458967339,-0.4202908985369283,-0.2744847438005082,-0.2528190561378878,0.44050724541941305,0.18547989395027925
BARC,-0.0320013900194697,-3.432060684934743,-0.1524731294997673,-0.22018273215090717,-0.2183493150388277,0.030229526735103093,-0.09546482285058214,0.02055976240700016,-0.06527432543057227
BATS,0.0128787189117915,-0.4113532623656096,0.1409824546462075,-0.6025781364092645,-0.21823030301777485,-0.4885484801276526,0.16167397717347418,-0.11873757899210662,-0.13463851330598997
BBY,-0.0132088334331811,-1.0810136658693354,-0.4309591183336102,-0.31984863423492116,-0.14616372624659776,0.17347877722853114,-0.21505075675289337,-0.011419218064387018,0.22298860850416383
BDEV,-0.0075522603448816,0.7772498848479774,1.1755477821580849,-0.4102388573277998,-0.19706440341615072,-0.456746321640636,0.23875053532907045,-0.36856350117733955,-0.07657379811662453
BEZ,0.0258640329129871,-4.44507205646742,0.9728379337300957,-1.1788108985017354,-0.4919366706081732,0.5847706310760594,0.16099675404876998,-0.33721831627391347,0.113460851184749
BISI,-0.0694711702490618,7.606810423442844,-4.207999738650303,3.101563415856272,-0.0957268425567939,-0.41701708292473094,-0.5939894898433677,0.8412375643927492,-0.34268227143708824
BKG,-0.0214426646987073,-2.6980376011933878,0.09846726820565677,-0.21607331731710086,-0.4479755458372527,1.106743529348439,-0.022687552122499923,-0.21626914894611415,-0.7669609685967977
BLND,-0.0771627672646434,2.9423806797561824,0.6914908410211104,-0.6860592909701316,-0.00481461827270181,-0.04644445314696521,0.05327364084991241,0.177459847867195,-0.28548971564612463
BMS,-0.0441542776152709,-1.556065106638877,-1.4733513797529794,0.1554016676984986,-0.19818286298556673,-0.30531135713857305,-0.01616972519759061,0.22520464819594596,-0.05970624430603713
BMY,-0.1514470996981309,-7.675692856627218,-2.5849550081158568,0.14772828099440985,0.15187639140381845,-0.6529940134536295,-0.020607782954343172,-0.09970027207969444,-0.5503199050546137
BNZL,0.046311395056356,-4.802407127541282,-0.45114674335390226,-0.43890978767924016,-0.24635676760794456,-0.47273784599917906,-0.008980814031239853,-0.3091755705085932,-0.20992280496399926
BOOT,-0.0204056120948289,5.055402502404399,2.4820638409508486,-0.7483853191101358,-0.2381407143971621,-0.6701239688300665,0.23137250923775013,0.044815993091929726,0.2933167685202412
BOY,-0.062671928307056,-0.5661067655902042,0.200434634187653,2.5847055625775015,1.0089359527424646,0.16872648196434398,0.319570462680194,-0.372587911258021,-0.21848898190962274
BP,-0.0284827899761975,-5.950687959750041,-1.716055966847142,-0.5214224168924493,-0.16997216778007282,-0.5422484140541194,-0.004129552368495001,-0.06085568525089595,-0.47683032119891583
BRBY,-0.0496237424850887,-1.4488967855351453,0.5740568333211313,-0.010745778856401924,-0.20501547168737844,0.8095781635872927,0.27746957425150176,0.2677148909336815,0.07411830518405246
BT-A,-0.0497148152498791,-2.9979626033947144,0.8646093759823545,-0.9407467101431587,-0.29244988753239554,0.235730362322845,-0.3039783945039791,0.1583881279092358,0.25246095910812427
BVC,-0.0307510148849796,-1.7234175369674498,0.042690439819654855,0.9585586740596586,1.6719531814092687,0.06827773259513727,-0.19270794727368906,-0.9979825590110282,0.5088653171782566
BWY,0.0287708975549889,-0.258451245774983,0.7101166649005997,-0.27327165288168315,-0.3037227369188554,-0.14181339483071756,0.20141680564200307,-0.13375130437152774,-0.12062697611525744
BYG,-0.0423745547892608,21.276683204877273,3.4912301026364694,-0.6622322250986015,-0.10792063556808712,-0.8228676851652321,0.11719370506772245,-0.5648956455644017,0.8163586049173681
CAL,-0.0755666224097341,9.67029403652398,1.1954991002094613,-0.510504591338521,0.41128700258528217,-0.12166513190956296,0.3613519646650533,0.9239166188947915,0.17235618490696755
CAR,0.0758555019936917,2.1955220000469127,0.015086748789320073,1.066043632502598,1.2482607829692456,0.10362733523069771,-0.5382695927916704,0.5984091092893475,0.3199159246261697
CARR,-0.14902469173023,-1.6766352234323292,-0.12437928994051894,-0.9021582400874981,-0.21732448443049365,-0.6007691647539113,-0.5975955168496049,0.7014573778367186,0.5733230823449725
CBG,0.0048073262334722,-1.4804730058640554,2.636607759940079,-1.3950656754904491,-0.7940612702798345,1.2643659739995627,0.028463263047388006,0.43958397544770433,0.859266328670157
CCC,-0.0463728511077339,-8.6593651869194,-1.666903056317684,0.2491145620207463,-0.08383433702662205,0.7308680806190759,0.2112835989745076,-0.2793239066295932,-0.19214055823756693
CDFF,0.0903086346946446,-2.575411122888512,-0.6325896361991181,-1.0207025516700412,-0.32740552040206006,-0.4571722527683052,-0.10365093875703221,0.41273834441169505,0.12379033993238135
CEY,0.0698978379662627,4.269947862935446,5.396873698309005,-0.9081558567470578,1.2974115799361823,-1.954428873612559,1.6627200579464534,-0.5407408191927958,0.8090190043560739
