Momentum Index,0,1,2,3,4,5
888,-0.0161784322346505,6.200936757768859,-3.494556320007996,5.576789468403494,-1.3613336572063444,-0.3625617355779876
AAL,-0.0976618374888736,-6.896012744382455,4.089974968085744,0.8380550327125492,-0.05590780912496734,0.6486189970505728
ABDN,-0.1199128668763102,-1.0319982076675767,0.6524434202138263,1.102360121745119,-0.13858699421769557,-0.16998385837933655
ABF,-0.0354501739510509,2.7086974428915513,-1.6559473896446362,0.32656191990613875,0.25515495952132805,0.23163528038952572
ADM,0.0174493189033018,-2.450929153139434,0.9368916278763544,-0.3515576012810984,0.013171707221418512,-0.3078125971453953
AEP,-0.1025124484083113,-5.026691926958535,2.3618638675628483,0.34859454009246765,-0.36844598849779614,0.050309705085993466
AEX,0.0384615384615385,-6.57593848057655,2.306650251890689,-0.7295705058648881,-2.6005307762825294,-2.1529298263871492
AGR,-0.050003850399158,-0.9509585564402095,-0.32778851503864104,-1.5100337252070455,-0.0924284025995157,-0.24046649004003795
AGRO,0.0172543135783946,-3.0476340331232286,-0.06829121919635793,-2.1194794300652005,-1.2436071145696554,-0.624935522442186
AHT,-0.0376885069616086,9.650615935798136,-4.51660581183422,5.748280984025455,-0.934551219430468,1.269417486241465
ALNA,-0.0837004405286343,-5.846629243682655,2.44924955246257,-0.22163242825937676,-0.40088982101339177,0.45387498593716824
ALTN,0.0625,-4.721568387643989,2.5297177318298076,-1.312978639213244,0.3590542374617782,1.3447833110360734
ANTO,0.0114440559047415,-6.226629640006989,3.441261552731322,0.6440504179618547,-0.33581155234253246,0.2922812115985399
API,-0.0070857226341357,-1.3799805997123777,-0.2563036601634104,-0.5064853922488635,-0.2966967285965657,0.20846745450444465
APTD,-0.0780020063081219,-5.697504091704267,3.2030807661081293,0.566471440299501,0.0659871972975281,0.37310640500022146
ASC,-0.1267193444541996,-0.729821491765192,1.30160547427482,1.2319334375307112,0.9850910416442127,-0.8023553637586391
ASHM,-0.0419974421310964,-5.048067335123317,2.847762375572591,0.5168219139643777,-0.14797283845634387,0.20011723015719665
