Momentum Index,0,1,2,3,4,5,6,7
ABF,0.0613624448761835,-2.9134313002004237,-0.7778834905941121,0.7083712759509196,0.06690618261534244,0.2261468515313924,-0.2573234870375817,0.18411499374544138
AEP,-0.0263234627097777,4.979123517261416,-2.4861044259100313,-3.216459075233867,2.968183326832208,2.0813973271090833,-1.718806705389239,-0.5781956490886956
AHT,0.0,6.376825321144313,0.7862563706285508,-2.652980223621489,3.08971350129946,0.6467639200035021,0.849226376667575,-0.05209153928883001
ANTO,-0.0063252552964486,6.255828913763586,2.2159734964617708,-2.0402554425527772,0.27996262889877255,0.9933334728086571,-0.7380402244257716,0.5973489653984574
APTD,0.1470486241990198,-5.886914270456389,-0.24526950397223707,1.8385087558126345,-1.0512537957004584,-1.027277191713024,0.23161071956525514,-0.022559986733736534
AV,-0.0147801998424625,-3.2637361428992793,-0.5001174233780179,0.5968610036578221,-0.5455925849016036,-0.5626966321008112,-0.19093058571948707,0.2543586145689957
AVON,-0.0362478500049752,-1.21159560954635,0.6378566537548169,-0.27878532752967977,-1.1503835410072294,-0.44489471703635786,0.13097480403114306,0.20069501403371115
BA,0.0994213714038503,-2.216524654882507,-2.481011902468146,0.3610303017312439,2.7000496311215523,-0.23756374338107747,0.7573890788304903,-1.3294934497055468
BAB,-0.0588301504521068,-5.599305858750723,-0.7186829840587484,2.126561884677575,-0.42821484705863394,0.10173068353126229,0.3559603174015185,-0.3984666778814448
BAG,0.0234665684288082,-0.8791120347380286,0.30155929571386325,-0.10570279102315971,-1.0216449667588143,0.02389074395721076,-0.8679444791189639,0.3346065082719084
BARC,-0.0392802748556654,-0.9900181503439978,-0.9777229070971732,-0.02057206514414185,0.8608146767592535,0.1485849436616392,-0.17904519836511928,0.35550753639876187
BBY,-0.150418445318116,-3.6952003266496196,-0.9204312868346126,0.9207672670582167,0.37142077078453917,-0.42190758312846804,0.12720582437578695,-0.11064460874339142
BDEV,0.0060740206928502,2.5762786847634933,-0.9253412112366981,-3.2505330841369604,1.5877133921737074,-2.391161491430343,-1.610275717582651,1.145048016661529
BISI,-0.0588082565234324,-1.1044021496707255,-1.1609634904277675,-0.44355613739377253,0.3068185295605153,-0.2575799297376172,-0.27770169670363043,-0.4310486618106385
BKG,-0.0317892071495309,-2.878604505874802,-0.29180337473335777,0.6220338990316282,0.15611583541878074,-1.0429931888639268,0.2808461949702111,0.10490952591954326
BLND,-0.0078288483424502,-0.7385997116045507,-1.6690352433497757,-0.43074125046248585,1.85210745963872,-0.3319507514222604,0.6974842187956032,-0.23413486785847742
BNZL,-0.0442566709021601,0.5944565553058712,0.3675065479177943,-0.5515404549408208,0.08736687818422857,0.09776414920390099,-0.5182624245927614,0.5707835422282679
BOOT,0.0,-1.1099667700983988,1.2855375985483952,-0.1389831666714734,-1.5045521178185397,-0.8900801291771953,0.09246759779428224,0.12159375408993825
BOY,-0.0127750762383582,0.22767655555656954,1.3750630915229876,-0.24539691551386844,-1.2400918267555412,0.17463257123506049,-0.09021709890790575,0.24034120913157148
BP,-0.0340918214956723,-1.4431829967544885,-1.4543932813727285,0.13604836666925976,1.2504780603401624,0.5505805936630164,-0.004186637290839332,0.2020139268391021
BT-A,0.0543159415438552,-3.601826883723586,-0.28624070575537763,1.077236662662697,-0.5360051721828055,-0.3421096908323478,-0.12085378863335122,0.09407196864284585
BWY,-0.0502443318830779,-0.35264279313191516,0.17886148789072104,-0.7225059934049698,-0.24984284759936692,-0.7706453207785279,0.016594164474543507,0.29464455169349685
CAL,-0.0145951095052854,-2.8942084984915977,-0.7253136657875795,0.3917377738055469,0.043338687321105906,-0.6642988608534519,0.22197807344418508,-0.5225065835423588
CAR,-0.0111777514612063,0.5329655727009324,0.17635255581682496,-0.9930514103763296,-0.13913511194375852,-0.08604645721335563,-0.19339052048414737,0.14899715243552847
CARR,0.0038425864581952,4.434754830682213,-3.3890607594179936,-2.595252561530211,4.923697505074046,2.3459551877674474,-0.5008816167219803,-0.2727675459775959
CBG,0.0,-0.4256885403223742,-0.5782660300783402,-0.8363435429255863,0.252083880009838,-0.25833585008184723,0.1277447109331153,-0.1358023585854701
CDFF,-0.0219311915226532,-2.8979921588225888,-2.0604201742275654,0.6864639989918884,1.274939890092301,0.1925596838601371,0.3297435451645577,-0.9177111626908311
CFYN,-0.018647195861109,-5.277503876112597,-0.6633715576963326,1.3780606012547765,-0.732091485176861,-0.4713699426240995,0.13964301022766282,-0.46817897473168446
CGS,0.0261246190159727,3.790784801509091,1.3625076234761735,-1.225276431159459,-0.6873615501286897,1.139357211314957,-0.6756943683995648,0.19458250358207924
CHG,-0.0067375765245049,0.08647680213130071,0.8922885928254233,-0.7210231494837211,-1.2932841329357798,-0.004239643778543815,-0.05773785857295107,-0.11602716552651789
CKN,0.0212717736191154,-5.050519325999545,-1.4924088216180222,1.984115807394859,0.9876975968302688,0.5581203910496243,0.7574828295339516,-0.6993333464839698
CNE,-0.9116760436201988,57.83287363465117,-46.029470647494755,18.466327538717938,-2.869828231504652,-0.4056171529859174,0.09842096830459314,0.07519316137792863
COA,0.0,-6.642289710707304,-1.7323501783403612,3.0307411446820067,0.7165599496977805,4.380132978769991,-0.3880873943593326,0.4029000672195093
COST,0.0714281362025368,-7.26031621767536,-1.3185087782630525,2.51182915245218,-0.06397892714083364,-0.831247506202747,0.6664456295558931,-0.5930802607205863
CPI,-0.0792969831165236,0.28073912347993135,1.8259137748803547,-0.46253695328285577,-1.7129936094317808,-0.5314621765416894,0.141579500567869,0.006513077407889261
CRDA,-0.0393305728884326,1.2747588913125791,-0.26387991656244764,-1.5328540470242011,-0.04861657367346292,-0.1478308903659754,-0.7260161661675408,0.557572941471127
CRL,-0.0353206574282951,-4.575993764055243,-0.0963840228107331,1.4576519553196152,-0.7992533279018375,-0.16245603751091597,-0.051198734514578126,-0.27662664873364984
CTO,0.0609116579265831,-6.483875461664325,-0.8488649729219704,2.44265112619077,-0.6733073446184118,-0.5361269008234457,0.124282234863517,-0.1541901202306446
CWK,0.0551586261143157,-2.515369516738826,0.9421383012464144,0.8732968423800795,-1.4845695502852876,-0.06222395718281827,0.35047011543844336,0.04131281003058
DGE,-0.1408171903789651,-4.269988981912196,-0.24557442222867196,1.5278889576818728,-0.7933891773439631,0.33872975769826885,-0.00875632873007358,-0.07582929044024884
DLAR,0.0828921244209133,1.5618942565782186,1.4842294104317872,-1.0800812601893452,-1.370215102519651,0.7230178380753179,-0.11584501557926029,0.32305964433467116
DLN,-0.0371907948473925,-3.9153309324141174,-1.6730718117559409,1.3370065519220635,0.6965545984882326,-0.47824412303946146,0.4164074271830062,-0.8090411490942747
DPLM,0.0449075208231259,-1.5076220326564742,0.5866834209680831,-0.08771111447093297,-0.7706728216284137,-0.8284242132711557,0.18374249124850978,0.062287787508875654
DSCV,0.0300001258922613,-0.40434397909742015,-0.338144137393855,-0.20655680218676134,-0.1760285907949017,0.9474870804658561,-0.6518722778237638,0.13562295519483933
ECOR,-0.1346130916895195,0.7663765783642985,-1.5490223785940904,-1.2700279160838452,2.1137970884475,-0.7174231540611056,0.7260203488867106,-0.8783839857713495
ELM,-0.0143862051175204,-4.07501969050454,-0.4980891285859711,0.7846900163044366,-0.33179613017021403,-0.8578778816855473,-0.007042290658529454,-0.06151266127374207
