Momentum Index,0,1,2,3,4,5
AAL,0.176226229956846,-0.20361182891662233,0.011022893706111231,-1.2773490647422765,-0.03330532823575781,0.2165250223650399
ABF,0.0223637151994691,-3.8282870412394927,-2.2134346513027428,0.9092203678295184,0.47970394092937896,-0.28052433717020947
AEP,0.0999294098233412,0.5277455935970272,0.7753222426590679,-0.42893113630151397,0.01542468120173797,0.5838688794264465
AEX,-0.0312405216863815,-4.894419440671737,-3.6601274800973225,-1.3641332941543305,0.011346481495075143,0.6152167408326054
AHT,0.0567269208778642,14.649860615288606,26.40929067430121,4.400025623717884,-5.778661758394807,-3.1383089050744943
ANTO,0.0992609509521911,1.7743520265749655,2.6320257183036047,-1.2404927284380818,-0.9626721093810258,0.47275557824804104
APTD,-0.0467307251391291,-6.602173405617259,-3.782340018037887,1.868592957671945,0.06891832708100094,-0.3398948303566913
ASC,-0.0081967213114754,35.59454527663029,58.251424105150456,23.759598207799474,9.474215776870475,1.2523756243528412
AV,0.0319464885591904,-3.574376169476555,-1.8650622913126025,0.5828540438779218,0.28096334382400356,-0.019509997291089067
AVON,0.0679868589158605,-6.221739424081695,-4.207461926823778,1.7218363321537955,-0.05710907912355116,0.270880125186686
AZN,-0.0110583499489936,-5.545359100192652,-3.69269762114001,0.4815377712909409,0.3878523179383008,0.5000940958206547
BA,0.0,0.0025135657426571634,1.8115191907648238,-0.057260368697768446,-0.2313381985636096,-0.3210447562396356
BAB,0.2285724757192595,6.045616137673677,4.480953163402345,-4.332891206386601,1.0940980643961782,-0.6652314184976245
BAF,0.0143140112867661,-2.8144235103563204,-0.9928001371461244,0.17871789320440354,0.014026807953276581,-0.2077145377738395
BAG,0.0298496226450606,-0.7702440911320424,-0.06689585911053296,0.02124414536850649,0.2910538980152643,-0.34452406700795785
BARC,0.0132142538266075,-3.4482387398486547,-2.291379390347429,0.39688435580886355,0.2707693718705418,0.016984519625759732
BATS,0.115009895730328,-1.459703663093318,0.0744803606094383,-0.04844366708242054,0.38254823776119384,-0.136046609351529
BBY,-0.003269401958404,-1.8661752596979206,-0.7571286493254977,0.6534245977406777,0.38187603208619003,-0.07846620221976448
BDEV,-0.0036279247723722,-1.4979172993946785,-0.13405836221328268,-0.5264794985030211,0.3230121249572862,-0.010072022854640476
BEZ,-0.0175797419040663,-1.6710873693715322,-3.040614882472199,-0.32851757876831134,0.8744567579469483,0.2320593408433675
BISI,0.0190459139260512,0.7304007256821947,6.064788251139781,3.0047275752108327,-1.603793715143093,-0.05508802069984685
BKG,0.1019108443033738,-1.1848782665237172,-1.90109828836021,0.29480423502448894,0.3857443979751419,1.007186555644665
BLND,-0.0115106306708769,-0.35532650421276246,1.2622158838060278,-0.00038362730085500133,0.17170083673073094,0.09690810501895669
BMS,0.0546770050199147,-3.0063701722140648,-0.4560660132957652,1.190984302276537,-0.06512598652279458,-0.11569752922020146
BMY,0.0663704701943526,-8.761237354154067,-3.9659006804302783,1.8311314279474147,-0.03954362912747332,0.15299733896406642
BNZL,0.0533880506213737,-3.5743685367446782,-2.3722937919084996,0.05228485012443961,0.5630611475738486,-0.17466456395500893
