Momentum Index,0,1,2,3,4
888,0.0629860454974924,6.123450663566894,-1.2915397056038127,7.688299694693694,-3.5902277070219313
AAL,-0.1143833812805774,-7.568116166798479,-1.826748280733086,-1.8227370283768047,-0.6626655721779288
ABDN,-0.0096840997751245,-0.3269811925294007,0.0825739422021025,0.6072482369782976,-0.6724188345091534
ABF,0.0213236976086899,1.6824184975592953,0.7615693261928206,1.0059724071830551,0.04688002630834371
ADM,-0.0507809935484274,-4.761813146961028,-1.6469187341904827,-0.8843090145813844,0.26822583726164784
AEP,0.0298495929959348,-4.569067848482535,-0.05703716955508246,-1.4495342292303068,-0.18515091393029806
AEX,-0.2790697674418604,-9.327483376786443,-2.3665823142514637,-2.0363336402411183,-1.081219825872216
AGR,0.0729289195093261,-5.196097988888462,-1.771024720090156,-0.9390212228665336,0.07540862837298246
AHT,0.0284225159941091,19.144779667654365,11.440282315387782,1.0804496771967897,0.022401816012665325
ALNA,0.0277777777777776,-7.289870179389674,-1.6409284455935982,-1.3061877605803156,-0.5373375172245853
ALTN,-0.0232558139534884,-7.432460582129232,-3.300946269099054,-1.765032305884961,0.6732992323952893
ANTO,-0.0675014014217609,-6.320841341891068,-0.9697394546072716,-1.7971005786076228,-0.6563235624708198
API,0.0313854469430421,-3.559768717868441,-0.849260752119825,-0.2928245828270843,-0.171955975682874
APTD,0.0288044175324193,-4.042676589878688,0.21543297224200794,-1.5775807362757568,-0.620066289521002
ASC,0.0215652173913043,22.77143379473407,15.188655493247396,-4.405048237216743,7.83885724943979
ASHM,0.000111889271062,-3.0791573570022006,-0.15586373561007982,-1.0048917128915207,-0.2531741949458365
ASPL,0.0476190476190476,-5.674033782773775,-1.5331289162762218,-0.9403460835257073,-0.2052872066366426
AV,-0.0482361220412856,-2.659242289123905,-1.4063915030753822,-0.1832867391197846,0.17066171453342865
AVON,0.0437568968748047,8.915327669284006,7.899597299620102,-2.6113893417004146,0.9385492862943811
AZN,0.0662207878722793,-3.8043207561183454,-0.9586605870708289,-0.3780910161206665,-0.29595014987473844
BA,-0.0695633369375363,-1.6465844962623621,-1.1823632893328284,0.7991546036064241,-0.15278589702489806
BAB,0.0252761667587777,0.6575784729504279,0.9635433048137307,1.0658538822388859,-1.0057105279973189
BAF,0.0899653979238754,-1.7526186604932885,-0.9144019553970314,0.5782999166210585,-0.1931641497732524
BAG,0.03352624830414,-2.550259384575494,-0.17281099613622705,-0.6153800088275663,-0.09922977727034378
BARC,0.0586810479571873,-4.227449026222101,-2.541257797258688,-0.16728386898987718,-0.3240483295774439
BATS,-0.0617084367778315,-2.4668228165207116,0.5455584614496621,-0.5139286746236845,-0.681119261993705
BBY,-0.0677327866645239,-4.482018183519045,-0.991995896981504,-0.6631006227259819,-0.34268709968631306
BCPT,-0.0025530346896879,-3.0930120368961456,-0.41411000252084934,-0.38970347439275166,-0.3581502773636271
BDEV,-0.0271391909838125,6.494957858330694,0.41924746093441795,5.0182150005570945,-1.89366533229437
BEZ,0.0615821941236831,1.175213873239449,1.0445913445485517,0.8124799900287839,-0.36237418493944107
BISI,-0.1200043147618791,-6.440756464509061,-2.220934004151901,-1.1127009968279484,0.010429012772011751
BKG,-0.0004259028929288,2.598537656514775,1.8257398629234185,0.7889769855394035,-0.973813202332786
BLND,-0.017172293910903,-3.069710566791255,-0.5845378081558981,-0.4736548254052621,-0.31131503173248176
BMS,0.0241311736958935,-2.5096017594958613,-1.696958657144935,0.28857269282020886,0.7312587187729316
BMY,-0.0379686086306597,-1.4798069731632992,-1.024810873848049,0.9567136810901096,0.2978736838566865
BNZL,0.0168395916053216,-0.5379428980409994,0.8143252376570678,0.6386714455555156,-0.566559837963141
BOOT,0.1368698899118008,-0.92762428317938,0.3922575789741374,0.0007306874716083705,-1.074080030736094
BOY,-0.0784446072419271,4.894226234573138,3.4134824254608893,-0.27376131023105255,0.8511553741687133
BP,-0.0077037363121114,-4.533570499152794,-1.5627050419868522,-0.21441998387425718,-0.938859989120731
BRBY,-0.0019638257030271,-1.3895748507102752,1.450590223173573,-1.659103131821633,0.2860820724418462
BREE,0.0774671247482525,0.9129098583347471,0.7387641361978852,1.0535338627547715,-0.04864748696519181
BT-A,-0.0301131252033765,3.4998215561999544,2.2608319492562745,0.5091281946056608,-0.10687498514375147
BVC,0.0069061542745754,-6.30393213673604,-2.8742156393710365,-0.5904520834573485,-0.6220067470765416
BVIC,0.1131155003838915,-1.257929869311026,-1.7994146519071956,0.8291948930874936,0.602081866841348
BWY,-0.0503974737852127,1.7230236840399276,0.09101385774949773,2.04626777576573,-1.3545423314283234
BYG,-0.0014831981460022,-1.7425135885261467,-1.4751082683070573,0.776351043253347,-0.18734291993735933
CAD,0.0,-7.930335673105761,-1.0780382086314533,-2.4312204742696686,-0.7528922713816087
CAL,0.0176461952954991,-3.460968650399924,-2.006917696281074,-0.4369588995762271,0.10288647968541462
CAR,-0.2867549093030627,-0.8826264784513708,2.8003073943668086,-1.604160152634577,-0.48572458906925003
CARR,-0.0241731035009029,6.252923918773139,3.920786690846776,0.5616242350264833,0.8301249548237701
CAU,0.0106915727057665,-3.241620639729196,-2.2329443977692924,-0.28335150998023123,0.296758735879249
CBG,0.0502743578709194,0.18191034831981487,-0.44930016825276836,0.7648264932666189,0.09323979419717449
CCC,0.1021960589438273,-1.2213856996147012,0.12726689970333055,-0.6812685549518548,-0.011455693190279318
CCR,0.0357063032654925,-3.1706447595653167,-0.6959298737640776,-0.32862818135520466,-0.4874055328668775
CDFF,0.0,-4.106822075924291,-1.469246651070727,-0.36091817570563717,-0.21226414536637625
CEY,-0.1715339582416838,-8.591121027169923,-2.1966903264103186,-1.6823822538510353,-0.040898799413733436
CFYN,0.0594067794216903,-3.960308931797517,-1.6729961980341828,-0.39173064161492244,0.11897822817587858
CGS,-0.0124623232089031,0.024815688757236783,1.4034470148954108,-0.3805378115067569,0.08368924363938798
CHG,-0.0084130856320761,-8.477530889356414,-2.1809121232341746,-1.9024336135534547,-0.6553512147122232
CINE,0.0218579234972677,1.0263777609157323,0.7141222186922694,0.6947767526071406,0.5069667295472019
CKN,-0.0542895680605347,1.5440259813127575,1.4296147604460012,0.16070821328996582,0.40622757206467647
CLDN,-0.0129533215013335,-3.6754029139187776,-1.5568248531296434,-0.35758757592638396,-0.13047719984168832
CLI,0.021859151312833,1.151772546877873,0.47029555110933136,0.811363298412151,0.014042645369732083
CLIG,-0.0530010502293921,-5.922210679642465,-0.9124062127642782,-1.5628401472907858,-0.42501801305527503
CNA,-0.0476323639075316,-3.624061166097413,-0.6676523833499548,-0.5129460639909896,-0.30225717474556973
CNE,-0.0383807602026109,-5.48367532385198,-1.5178620974931822,-0.790396381086494,-0.03866408469870052
COA,-0.0322419491199753,-5.262499217728226,-1.915249815060959,-1.0306158522845854,-0.2670286532147787
COST,0.032028854654553,-3.101779473957214,-1.2014759276254448,0.20488199237605037,-0.7563394147821808
CPG,0.036373975996393,-1.2033593575147767,0.3579995369926729,0.10899179385809178,-0.23037558133420466
CPI,0.0157293724036235,-2.77022663498542,-1.1922230753184828,0.3043150217146878,-0.24873508213451956
CRDA,-0.0397187703017478,-0.19846794652958438,2.7888783590491686,-1.4991752882390603,0.2773383748629969
CRH,0.0225914665628566,-3.6340925715561427,-1.5628455869626876,0.15399837715694045,-0.6734129584892531
CRL,-0.1668009669621273,2.9774575590531835,-0.38363967216362177,2.440694377148979,0.4047800533570062
CSN,-0.0042388783275809,-0.9347776717661233,-1.0984493994657916,0.3078784193685962,0.6910957906655608
CTO,-0.0518481877866714,-5.072306329491248,-3.7245350178640937,0.37024837568334695,0.8364290688995808
CTPT,0.0539649933667136,-3.69437787800888,-1.2199591328851294,-0.32812196802969523,0.031447015453195136
CURY,0.1035740491786596,-3.665670662986323,-2.0679719045964,-1.9102444528072167,0.8733560212711751
CWK,0.0783596102427099,-2.706759119786769,-1.0293605111892532,0.3352041372188285,-0.1960399635526656
DCC,0.0222221523544223,-0.7633407571451658,-0.6827179508614154,0.5298994096627181,0.034613341552899676
DGE,-0.0270272520841806,-1.3688302523164915,0.5926533800444539,0.14305370329914083,-0.868865162150638
DIA,-0.1442302342271316,3.841717502657447,6.692476632501112,-2.883757774972976,0.7264924926585984
DLAR,0.0741837303294703,-4.934348920254888,-0.7932992998280729,-0.29272788675706485,-1.4505833511125836
DLN,-0.0422985978430785,-1.4404045398841332,0.17759550788471654,-0.08914623558547337,-0.33221776462415087
DNLM,0.0194375546348086,1.3423455003220248,0.874082899217449,0.8809378143866361,-0.3930017315209022
DOM,-0.073979118409205,-2.57261664930029,0.11029542238697151,-0.6312819199723231,0.10094637635190917
DPH,-0.0072246387680614,-1.7572513184851974,-0.3953369543962147,0.16631471129743353,-0.824201510796182
DPLM,0.0250773440692266,4.223366140295449,4.066852263298905,-0.3204710384913866,0.6090480782877201
DRX,0.0771631645335295,-1.5824159351306517,0.4337453523229745,-0.17899416854110578,-1.1722288490305472
DSCV,0.0398197480456106,0.1556363295804158,0.06082497700776319,-0.828348400779728,1.954266960409076
ECOR,-0.0835655545613361,-5.94546159671014,-1.1230264033987911,-1.5623726576387171,-0.3508768693818591
ELM,-0.0015469260824495,4.683822716430827,6.046029301316568,-2.05350463167962,0.9122569660992351
EMG,-0.0202715131893602,-7.062508838034142,-2.9756375465553355,-1.6256323198915277,-0.009589079703506934
ENT,0.0187853568103881,9.260093323647041,2.504296087727584,5.085361244094049,-3.218184265001842
ESKN,-0.0344089666716105,-3.844509612744538,-1.4315153010415231,-0.1699287490335654,0.8194532120689826
ESNT,0.0332475349782948,5.888200658878788,5.181295819066717,0.14029794606262033,-0.22417638922568187
EXPN,-0.105853760382701,-0.9765384841308626,0.6928336339705401,-0.058538397697705066,-0.510287717745129
EZJ,0.0918211531282515,8.079429349405592,1.2946677877647468,4.836344179303923,-0.7118835939787159
FGP,-0.0223711882229233,-8.19082951783107,-1.8972295056482964,-1.7595344654880931,-0.7633334184553054
FIVE,0.0373358645783896,-8.041801280998746,-2.09981726988329,-1.80065243117102,-0.31242902421204305
FLTR,0.0414559446014861,-3.8415944545876437,-2.01103495249337,0.30944159005264504,0.33609691602074343
FOUR,-0.0080633735827366,8.005215935632833,4.6971148250156025,0.4410938106752322,2.507710760604968
FRAS,0.0629020729092209,14.479079054033422,9.270144619847308,0.5200215893779261,-0.38310961501747903
FRES,-0.2062663121091248,-6.222219161604234,-0.12628502614223514,-2.3138868095411884,-0.7964570186217481
FSJ,0.0116067935762804,2.2648297122739494,1.0180586143494348,1.1813223341468886,-0.2362909513718703
FSTA,0.056718068789427,-2.34411752462064,-0.04910103346082248,-0.3072565576944742,-0.44826971357822415
