Momentum Index,0,1,2,3,4
888,-0.0183592519137735,6.43131370951405,2.6157706230091757,4.4811093222394796,-4.435989679628555
AAL,0.0282615363167433,-7.200165241923112,-2.1581221819807697,-1.6654856969430754,-0.3496584236409497
ABDN,0.0392809859827754,-0.14604800391232092,0.4690500509769635,0.24297816226487576,-0.8173443199328232
ABF,0.0765086198067519,3.34744957163476,1.4084489267054932,1.6631952833158696,-0.09519662510957459
ADM,-2.520267148320432e-05,-4.314074268225626,-1.9818894463822958,-0.264934279490532,0.04257930282231379
AEP,0.0287758738112031,-5.053441113407567,-0.8320090987556292,-1.3621472383477395,-0.368165298897804
AEX,-0.161849710982659,-10.083717205372691,-2.5907383598489204,-2.992104559082963,-2.0001118225024803
AGR,0.0400909567955221,-4.206398501423543,-1.984237125235134,-0.12580725786633631,0.25783685622912356
AHT,-0.1055866485979947,24.56988301510378,13.860487865796507,0.8523217607442221,-0.5223976893951768
ALNA,0.0811965811965811,-7.362842943043642,-1.8013370272742961,-1.53090672000597,-0.332904336979001
ALTN,0.2368421052631579,-5.7393113906682816,-3.7437536665335793,-0.17704984732738588,2.4132559348114975
ANTO,-0.0162591707196437,-6.492082615411057,-1.5041745685732786,-1.8939631468261093,-0.5300592304177345
API,-0.0066529277362126,-2.901801228500755,-0.696172350085597,-0.026427661412798596,0.03213962559501901
APTD,-0.0783106054509777,-4.053404666132915,-0.14751728339820588,-1.7971004041910557,0.08462465051867521
ASC,-0.1850989522700814,10.878120501197312,6.069873026209276,-2.313395103405793,3.656199294879307
ASHM,0.0361243996565423,-4.561454229068455,-0.8254689348126639,-1.4965851586849142,-0.4111555363574256
ASPL,0.0,-5.8730658507397635,-1.755638454669286,-1.01417262801465,-0.38624121206958717
AV,0.0876289369672096,-2.0781858831451263,-1.1576851803332096,0.1327442036959601,0.5996214511768194
AVON,0.0176276038915863,7.225097373204158,6.28905356618468,-3.3198372573079427,2.633214481148227
AZN,0.2269078930623875,-2.558428175376763,-0.7463909508892742,0.16410176954799494,-0.028579115755637454
BA,-0.0007684763675218,-2.710830393951224,-0.9321645329301614,0.11793740251878222,-0.6528065105986774
