Firm Name,Momentum_1,Long Short,Cluster Index
ANEA-L,-0.0619047619047619,0,-1
CEPS-L,0.0,0,-1
CGS-L,-0.0511182108626198,0,-1
CKT-L,-0.1999999999999999,0,-1
CMH-L,-0.0163934426229508,0,-1
CML-L,0.0,0,-1
CNE-L,-0.0546875000000002,0,-1
CNN-L,-0.0425531914893616,0,-1
CNSP-L,-0.2549019607843138,0,-1
COA-L,0.0099999999999997,0,-1
CPI-L,-0.020576131687243,0,-1
CRDA-L,-0.0258064516129031,0,-1
CRGT-L,-0.0454545454545454,0,-1
CRPL-L,-0.0999999999999998,0,-1
CRPR-L,-0.0769230769230768,0,-1
DIAL-L,-0.1018998272884281,0,-1
CCC-L,-0.0619469026548672,0,-1
C3U-L,-0.0860215053763441,0,-1
BZT-L,0.0357142857142858,0,-1
BWS_p-L,0.0,0,-1
ABD-L,-0.0552407932011331,0,-1
AEGR-L,-0.1176470588235295,0,-1
AIEA-L,-0.0655737704918032,0,-1
AJG-L,-0.0801393728222996,0,-1
ALUG-L,-0.0416666666666666,0,-1
ARBB-L,0.022016222479722,0,-1
ATRAS-L,-0.1201716738197424,0,-1
DIG-L,-0.0392156862745097,0,-1
AURT-L,0.0476190476190476,0,-1
BARC-L,0.0303867403314916,0,-1
BARV-L,-0.064327485380117,0,-1
BGFD-L,-0.0872093023255814,0,-1
BIOM-L,0.0,0,-1
BMT-L,0.0642857142857142,0,-1
BRSC-L,-0.0296127562642368,0,-1
BRSD-L,0.0,0,-1
BAB-L,-0.0638297872340425,0,-1
FTF-L,-0.0659340659340658,0,-1
FTV-L,0.0218978102189781,0,-1
GBGP-L,-0.0961538461538461,0,-1
NICL-L,-0.0144927536231883,0,-1
NWB_pa-L,-0.0346083788706739,0,-1
NWF-L,-0.0813148788927334,0,-1
OVB-L,0.0,0,-1
OXB-L,-0.1228070175438594,0,-1
PAGPA-L,0.066137566137566,0,-1
PZC-L,-0.0565476190476189,0,-1
NETC-L,-0.0277777777777777,0,-1
RFGR-L,-0.0636363636363637,0,-1
