,3,5,10,25,50,75,100,200,300
Number of clusters,3.0,5.0,10.0,25.0,50.0,75.0,100.0,197.0,289.0
Number of stock in clusters,0.9366333504683302,0.9518810368946831,0.899616847505713,0.7847341983051206,0.6815717886053576,0.6103173820595451,0.5494439527543225,0.36650718970513085,0.2653608880572641
Number of outliers,0.06336664953166976,0.04811896310531693,0.10038315249428702,0.21526580169487944,0.31842821139464245,0.38968261794045495,0.4505560472456776,0.6334928102948691,0.7346391119427359
Number of stock traded,0.043247900074184394,0.04490218421996645,0.04406074957734903,0.040738815710335954,0.03599853805771393,0.03165865999468086,0.027300482305115475,0.014331458453249814,0.008974436794195054
