,3,5,10,25,50,75,100,200,300
Number of clusters,3.0,5.0,10.0,25.0,50.0,75.0,100.0,197.0,289.0
Number of stock in clusters,0.9289751473526415,0.943445770685311,0.9008926657482638,0.7847300203484862,0.6817478123624096,0.6094486476099464,0.5477384545559782,0.36732237908736,0.2663192308306038
Number of outliers,0.0710248526473585,0.05655422931468901,0.09910733425173625,0.2152699796515139,0.31825218763759044,0.39055135239005356,0.45226154544402175,0.63267762091264,0.7336807691693962
Number of stock traded,0.16624920268653456,0.1719435722703896,0.16921287519034897,0.15431662807152222,0.13468675836521984,0.12090523691250753,0.10454904668165145,0.059285857290704194,0.03746309264770917
