,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9
Number of clusters,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0
Number of stock in clusters,0.10057961659161363,0.19828435825487578,0.29830203357881047,0.39848532912724566,0.49881208627907336,0.598772265086982,0.6987891683201141,0.798978844578887,0.8990283297830233
Number of outliers,0.8994203834083864,0.8017156417451242,0.7016979664211895,0.6015146708727543,0.5011879137209266,0.401227734913018,0.30121083167988594,0.20102115542111293,0.10097167021697674
Number of stock traded,0.002396013404994508,0.005879566480363284,0.009542888358075922,0.013366255998728267,0.017393760437143132,0.021814783176387655,0.02665233394267256,0.0318500090195215,0.037958978038710046
