,0.01,0.02,0.03,0.04,0.05,0.060000000000000005,0.06999999999999999,0.08,0.09
Number of clusters,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Number of stock in clusters,0.3918029616786558,0.7202686885208527,0.8788823710418261,0.9244423059701127,0.9416502442591747,0.9522892439740743,0.960019057350136,0.9693442775316528,0.9776550374166969
Number of outliers,0.6081970383213442,0.27973131147914737,0.12111762895817395,0.07555769402988732,0.05834975574082532,0.04771075602592568,0.03998094264986391,0.03065572246834722,0.022344962583303127
Number of stock traded,0.013158332714396414,0.028802581546246223,0.03723810447492864,0.03986128300621192,0.04111364820926569,0.0417807566421983,0.042691133751754796,0.04325074305463443,0.04384497682497579
