,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9
Number of clusters,104.0,197.0,279.0,343.0,387.0,405.0,395.0,345.0,246.0
Number of stock in clusters,0.10022256791145823,0.1984524310877911,0.29858835718468124,0.3987374933000454,0.49896686718158945,0.5990307199577869,0.6991414813875441,0.7993192606795259,0.8994386770665106
Number of outliers,0.8997774320885418,0.8015475689122089,0.7014116428153188,0.6012625066999546,0.5010331328184106,0.40096928004221316,0.30085851861245594,0.20068073932047412,0.10056132293348939
Number of stock traded,0.00031656775513942806,0.0010479368150581039,0.002265703808694744,0.004202017656347352,0.007098187596444671,0.011160576772874945,0.016250450037614918,0.022652863595170845,0.030090420860647997
