Firm Name,Momentum_1,Long Short,Cluster Index
FTEN_42-L^B01,0.5,0.0,0
LTIZ_35-L,-0.0588235294117646,0.0,0
FSOU_71-L^I17,-0.05859375,0.0,0
LZOS_22-L,-0.0512820512820512,0.0,0
LTDS_06-L,-0.0487804878048779,0.0,0
FWKZ_24-L^C13,-0.0476190476190476,0.0,0
FSIW_67-L^J01,-0.0471698113207547,0.0,0
FWXD_42-L^G16,-0.0451127819548872,0.0,0
LLOR_22-L,-0.0432692307692308,0.0,0
LNFY_10-L^E11,-0.0431654676258992,0.0,0
FSDX_86-L,-0.0396716826265389,0.0,0
FTSE_11-L^A05,-0.0393700787401575,0.0,0
SZI_08-L^H07,-0.0363636363636363,0.0,0
LQSJ_26-L,-0.0350877192982455,0.0,0
FURT_89-L,-0.034965034965035,0.0,0
LQNZ_50-L^G03,-0.0322580645161291,0.0,0
LXMV_K0-L,-0.03125,0.0,0
FSME_32-L^G03,-0.0303030303030303,0.0,0
MBDX_27-L,-0.0285714285714285,0.0,0
LLDV_73-L^D04,-0.0277777777777777,0.0,0
LQYE_79-L,-0.0246913580246913,0.0,0
FSNN_62-L^F05,-0.0232558139534884,0.0,0
LRTP_07-L,-0.0227272727272727,0.0,0
LXQA_73-L^C08,-0.0222222222222222,0.0,0
FSJQ_07-L^A06,-0.0209205020920503,0.0,0
FSWD_60-L^I15,-0.0171919770773638,0.0,0
FZCU_68-L^F06,-0.016359918200409,0.0,0
LYBL_69-L^F01,-0.0161290322580645,0.0,0
LWFX_41-L,-0.0135135135135135,0.0,0
MOKZ_41-L^K00,-0.0109890109890109,0.0,0
FTUR_66-L,-0.0605504587155963,0.0,0
LXGK_40-L,-0.0109890109890109,0.0,0
FSMQ_X4-L^F21,-0.0629722921914357,0.0,0
LRMP_19-L^F01,-0.0681818181818183,0.0,0
LUIM_08-L^I01,-0.6138211382113821,0.0,0
FWWZ_30-L^B04,-0.3178807947019867,0.0,0
FSBF_30-L^C05,-0.2499999999999999,0.0,0
LOIM_83-L^D20,-0.21875,0.0,0
LQOS_64-L^I16,-0.1999999999999998,0.0,0
LJZX_63-L^K03,-0.1911764705882352,0.0,0
LKXI_70-L^J01,-0.1818181818181818,0.0,0
MPZC_88-L^D09,-0.1785714285714286,0.0,0
MOQA_21-L^A02,-0.176470588235294,0.0,0
NKRG_71-L^K08,-0.1666666666666666,0.0,0
LONZ_65-L,-0.1666666666666666,0.0,0
LTEG_60-L,-0.163265306122449,0.0,0
LQNJ_37-L,-0.1611253196930947,0.0,0
FWSD_66-L^I15,-0.1584158415841584,0.0,0
LJZS_17-L^H04,-0.1265822784810127,0.0,0
FUBS_21-L^K05,-0.1263440860215053,0.0,0
LQUL_G7-L,-0.1238895241446037,0.0,0
FSDW_08-L^B17,-0.1226765799256506,0.0,0
MQXV_40-L^A06,-0.1219512195121951,0.0,0
FTMO_13-L^G06,-0.1099999999999999,0.0,0
LTDO_04-L^A03,-0.1037735849056604,0.0,0
MPZB_70-L^C11,-0.1034482758620688,0.0,0
FSUX_S9-L^A11,-0.1020408163265306,0.0,0
LPTA_36-L^B02,-0.096774193548387,0.0,0
LQGG_25-L^A09,-0.0937500000000001,0.0,0
FTTX_H2-L,-0.0833333333333332,0.0,0
MCCP_28-L^I03,-0.0769230769230769,0.0,0
FVVQ_76-L,-0.075,0.0,0
LULZ_37-L^F19,-0.0722891566265059,0.0,0
LKPB_01-L^J12,-0.065934065934066,0.0,0
FTQX_59-L^F08,-0.0054945054945054,0.0,0
MNNT_J9-L,-0.1333333333333333,0.0,0
MPIK_35-L,0.0,0.0,0
FSAM_T0-L,0.0518672199170124,0.0,0
BCUB_73-L^L00,0.0541310541310542,0.0,0
FSYG_05-L^J08,0.0542168674698795,0.0,0
FSAX_41-L^B05,0.060344827586207,0.0,0
FSAJ_L2-L,0.0625,0.0,0
LLIM_05-L^C08,0.0638297872340425,0.0,0
FRZZ_02-L^G01,0.065359477124183,0.0,0
DLY_Y2-L^F16,0.0666666666666666,0.0,0
FTKD_20-L^B07,0.0684931506849315,0.0,0
FWNV_96-L^G02,0.072072072072072,0.0,0
FSJK_29-L,0.0775510204081633,0.0,0
BBOU_00-L,0.0840197693574957,0.0,0
FUBH_07-L^B06,0.0882352941176469,0.0,0
LKGM_73-L,0.0891089108910891,0.0,0
FUUQ_52-L^J08,0.0898203592814372,0.0,0
WAW_S3-L,0.102661596958175,0.0,0
FTDC_07-L^B06,0.1052631578947369,0.0,0
BCYN_75-L^D01,0.106356968215159,0.0,0
CWV_20-L^I06,0.1136890951276101,0.0,0
LZHW_97-L^B03,0.1142857142857143,0.0,0
FTQA_00-L,0.1200000000000001,0.0,0
ISS_97-L^L07,0.1433224755700326,0.0,0
FSWY_S4-L,0.1468926553672316,0.0,0
FTGU_Q3-L,0.1581632653061224,0.0,0
FSCH_T9-L^K09,0.1733333333333333,0.0,0
FSRL_02-L^A01,0.1951710261569417,0.0,0
FSVC_45-L^L10,0.2289156626506026,0.0,0
FSEA_02-L^C01,0.3028846153846154,0.0,0
FVUH_J7-L,-0.0013513513513514,0.0,0
FUIS_60-L^H07,0.0465116279069768,0.0,0
FTLC_33-L^B01,0.0453648915187376,0.0,0
FTJK_00-L,0.1220779220779222,0.0,0
LODM_G0-L,0.0338983050847456,0.0,0
