Firm Name,Momentum_1,Long Short,Long,Short,Cluster Index
OFWE_54-L,0.5,0.0,0,0,0
LXLD_81-L,-0.0186915887850467,0.0,0,0,0
XDM_81-L^I22,-0.0187499999999999,0.0,0,0,0
QYZH_S3-L^I19,-0.0198237885462554,0.0,0,0,0
RWGZ_G2-L,-0.0208333333333333,0.0,0,0,0
PPNS_52-L,-0.0210526315789473,0.0,0,0,0
LOKF_87-L,-0.0223463687150837,0.0,0,0,0
BJFH_03-L^E20,-0.0226876090750436,0.0,0,0,0
PPSO_74-L,-0.0247770069375619,0.0,0,0,0
MOMU_J5-L,-0.025695931477516,0.0,0,0,0
PKSU_14-L,-0.0172413793103448,0.0,0,0,0
FWII_14-L,-0.0301478953356084,0.0,0,0,0
LUOR_30-L,-0.0337837837837837,0.0,0,0,0
QEWO_G4-L,-0.0344827586206895,0.0,0,0,0
DPDP_V5-L,-0.0384615384615385,0.0,0,0,0
MSPW_72-L,-0.0386740331491711,0.0,0,0,0
NSNW_39-L,-0.039840637450199,0.0,0,0,0
FTMS_64-L,-0.040983606557377,0.0,0,0,0
QHKN_F0-L,-0.0421052631578947,0.0,0,0,0
NEUF_60-L^I19,-0.043478260869565,0.0,0,0,0
SCQT_21-L,-0.0454545454545455,0.0,0,0,0
MDEA_G5-L,-0.0328947368421053,0.0,0,0,0
FTXO_S1-L,-0.0171164225134925,0.0,0,0,0
NRBC_V4-L,-0.0163934426229508,0.0,0,0,0
SCBN_L6-L^G22,-0.0097087378640776,0.0,0,0,0
PKCF_M9-L^C20,0.0,0.0,0,0,0
POAN_90-L,0.0,0.0,0,0,0
PPDV_K2-L^I19,0.0,0.0,0,0,0
PPHE_K6-L,0.0,0.0,0,0,0
PRJX_P4-L,0.0,0.0,0,0,0
PVAN_55-L^C20,0.0,0.0,0,0,0
PVPU_95-L^B22,0.0,0.0,0,0,0
PXEX_L7-L^A23,0.0,0.0,0,0,0
QBKZ_52-L^E23,0.0,0.0,0,0,0
QCIK_G9-L^J19,0.0,0.0,0,0,0
QLDJ_08-L^G19,0.0,0.0,0,0,0
QVXV_31-L,0.0,0.0,0,0,0
RWHG_V7-L^F20,0.0,0.0,0,0,0
SDUU_V4-L^I20,0.0,0.0,0,0,0
SFOS_00-L,0.0,0.0,0,0,0
TKDH_09-L,0.0,0.0,0,0,0
TWEI_K2-L,0.0,0.0,0,0,0
XIL_23-L^I20,0.0,0.0,0,0,0
QGBT_Y2-L,-0.0045871559633028,0.0,0,0,0
QUZL_G9-L^E23,-0.0052631578947368,0.0,0,0,0
RYBB_F5-L,-0.0085470085470085,0.0,0,0,0
BDAJ_H9-L,-0.050314465408805,0.0,0,0,0
PJUG_06-L^C21,0.0,0.0,0,0,0
RZSO_59-L^J19,-0.0549450549450549,0.0,0,0,0
MCUC_C2-L,-0.0567282321899735,0.0,0,0,0
LZIW_V1-L,-0.1304018195602728,0.0,0,0,0
LXVK_09-L,-0.1322360953461976,0.0,0,0,0
FSHK_54-L,-0.1349693251533742,0.0,0,0,0
QZAO_Y6-L,-0.1445880452342488,0.0,0,0,0
QQYY_J6-L,-0.1458333333333333,0.0,0,0,0
LSQO_L3-L,-0.1531180400890868,0.0,0,0,0
MNWX_86-L,-0.1539792387543254,0.0,0,0,0
RYSQ_J8-L,-0.1574803149606298,0.0,0,0,0
NIVO_J0-L,-0.1666666666666666,0.0,0,0,0
NKOY_V0-L,-0.125,0.0,0,0,0
OIKK_84-L,-0.1684434968017059,0.0,0,0,0
MHCL_81-L,-0.1862745098039215,0.0,0,0,0
LQWW_06-L,-0.1958762886597937,0.0,0,0,0
MQMA_25-L,-0.2,0.0,0,0,0
QFOI_P6-L,-0.2,0.0,0,0,0
SBPG_M2-L,-0.2269736842105263,0.0,0,0,0
SCFC_J9-L^C21,-0.2837837837837837,0.0,0,0,0
PQKD_P3-L,-0.2857142857142857,0.0,0,0,0
GJWE_58-L,-0.2929292929292929,0.0,0,0,0
MDVF_63-L,-0.5705521472392638,0.0,0,0,0
SDCS_N6-L,-0.1728395061728395,0.0,0,0,0
OQCK_81-L,-0.1136363636363636,0.0,0,0,0
LLEH_07-L,-0.1118293471234648,0.0,0,0,0
NIHB_13-L,-0.1046511627906976,0.0,0,0,0
QBYB_72-L,-0.0573248407643313,0.0,0,0,0
NMZF_S8-L,-0.0588235294117646,0.0,0,0,0
FWKY_K5-L,-0.0623543123543123,0.0,0,0,0
MIKD_96-L,-0.066182405165456,0.0,0,0,0
RTPR_94-L,-0.0666666666666665,0.0,0,0,0
FSNE_62-L,-0.0674603174603174,0.0,0,0,0
PJTO_M7-L^E23,-0.0717299578059073,0.0,0,0,0
SDHF_B6-L,-0.0740740740740741,0.0,0,0,0
MDDG_S3-L,-0.0746666666666666,0.0,0,0,0
PJWZ_P2-L,-0.0746887966804979,0.0,0,0,0
RXXF_T9-L,-0.0816326530612244,0.0,0,0,0
QNFU_Q1-L,-0.0834807216130173,0.0,0,0,0
PNFH_G7-L,-0.0891089108910891,0.0,0,0,0
PRKP_28-L,-0.0909090909090908,0.0,0,0,0
LXMQ_V4-L,-0.0926949048496009,0.0,0,0,0
LQOI_96-L^C21,-0.0927152317880793,0.0,0,0,0
NNDB_33-L,-0.096590909090909,0.0,0,0,0
SNAJ_S4-L^C21,-0.0999999999999998,0.0,0,0,0
OJFH_P2-L,-0.1022964509394572,0.0,0,0,0
SBEQ_C1-L,-0.1027027027027027,0.0,0,0,0
WYJ_65-L,-0.1041095890410959,0.0,0,0,0
PKBM_G6-L^E23,-0.0557432432432432,0.0,0,0,0
OUBM_32-L^J22,0.0,0.0,0,0,0
FVHJ_F9-L,-0.0609756097560975,0.0,0,0,0
NSNW_06-L,0.0,0.0,0,0,0
OHEK_63-L,0.0324999999999999,0.0,0,0,0
FTRQ_47-L,0.032,0.0,0,0,0
NSUA_K5-L,0.0314149947201689,0.0,0,0,0
NVFZ_13-L,0.0310146211785555,0.0,0,0,0
FUZO_75-L,0.030253938682111,0.0,0,0,0
SBGU_H4-L,0.0280373831775702,0.0,0,0,0
FSSO_05-L,0.0270270270270269,0.0,0,0,0
RTCU_P5-L,0.0263157894736842,0.0,0,0,0
QAVM_J5-L,0.0227272727272727,0.0,0,0,0
QJKZ_K2-L^K19,0.0337078651685394,0.0,0,0,0
FWOR_N0-L,0.0227074235807862,0.0,0,0,0
RYHO_03-L^L19,0.0208333333333332,0.0,0,0,0
NEUH_08-L,0.0184287099903006,0.0,0,0,0
QEUN_H8-L^J20,0.0172413793103447,0.0,0,0,0
LWCO_33-L,0.0150943396226415,0.0,0,0,0
LWSG_83-L,0.0113636363636362,0.0,0,0,0
PQGA_Y8-L^B20,0.0106382978723404,0.0,0,0,0
