Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12
ANEA-L,0.0270270270270269,3.480159651288161,9.977525814689873,1.758353626856667,0.17036573263888297,-1.8254242284886173,0.13856004763765709,-2.0970899864166728,-0.7065212633417327,0.8594430117868089,0.8123020198003905,0.101255891514997,0.26750124876239073
CPI-L,0.0264900662251654,-1.3646861127389311,-2.670154929535688,0.09726166666314073,-0.1601488917554395,-0.6664204013251193,0.0493457773869379,0.27484379119084507,-1.0397123363058078,-0.2138980795037879,0.05020872680240211,0.38205152489636496,0.12683804952192332
LLOY-L,-0.0205761316872428,0.8247018406166313,2.942324315501331,-2.270470486297951,-0.9036238063885808,-0.26113678740422924,0.1630245675148126,-0.8744336697670126,-0.5574399977621359,0.5352898468415971,0.25196351469906836,-0.5374056950660583,-0.19339170157590418
COA-L,-0.026881720430107,3.050499073787165,10.348993309996928,-0.846825453332407,5.774946500226167,2.427556852937398,4.170389200874014,2.4152937364304696,-0.453684668571197,1.1867416894456484,-0.454893009880509,-0.31078052043291693,0.5872426885154579
HVT-L,0.0,-0.41775864626811754,0.44264260375317527,-2.1621285208824625,0.3282169032024263,-0.2686111135367971,0.35518626784305296,-0.11092121360255151,0.20356741234424727,-0.45448716851782006,0.18446096517643987,0.3369738686544905,-0.08345667918445739
SMDS-L,0.0434782608695651,0.6716048748044651,2.877955139009313,0.4098400047064117,0.7909729977534256,-0.3866937447491757,-0.28218277841558564,1.2347920102381362,0.2671831512049416,-0.030488853616739094,-0.3147687240709374,0.18912547550100786,-0.3964735759337135
ANTO-L,-0.1597444089456869,1.3944728046450405,4.546707697933619,2.386585424837825,1.5422926182530599,2.4687224216835415,-0.3941697521088451,-0.3392035337397924,1.349259952253672,0.48777598632417746,0.2206405830897372,-0.09058608847906428,-0.7674503789789561
GRG-L,-0.0047483380816714,2.3013488093592884,6.944992128165489,-0.40208619090617953,1.8306875824733149,-0.673349981225716,-1.6474216236225918,-0.6402201214662209,2.22099087387868,-0.5443290478725594,-0.34563387454360456,-0.3744630489166051,-0.24737036621034267
DLAR-L,0.015701668302257,1.2537331919392103,3.8222919228382497,-1.4223539929194249,0.08886941974759688,-0.2611569780539452,0.6423610994415282,0.4094239724722255,0.24337898335170935,0.6209889533757307,0.08654728506413423,0.42717926981744,0.007795017053591958
GLEG-L,0.0,-0.41790469293205884,0.07181472000188031,-1.449683794809997,-1.1279221850421222,-0.019237536366696187,0.10271049003019773,0.2673731778343063,-0.16834837585181822,-0.29973297859916764,0.4236363676162436,0.1816571611532074,-0.06324941041112768
EDIN-L,-0.0103092783505155,-0.5836959560380026,-0.2853149069727075,-0.8953386104481442,0.19877840526997564,-0.391996088353605,0.40151985973913623,-0.3706971190368918,-0.1816140751588481,0.061460014117779745,-0.2871123721085955,-0.08879850129919307,-0.07805168859820638
HBR-L,-0.0105263157894737,-0.9730300665690568,-1.0441268498031695,-0.6890628230869451,0.97038909092532,0.1724757916962746,-0.31687256442361306,0.7037339305335935,0.6704117628489606,-0.5446537378594203,-0.14666550386860588,-0.6560936111948689,0.7358664161086692
ALUG-L,-0.0058823529411765,0.732798602094147,2.7046468076354166,-1.4434970240142602,0.2992575111987965,-0.18467826848365781,-0.5504942169951821,-0.1967888853424666,0.23956490945587813,-0.11193662891840137,0.36973834774734593,0.2147959671288979,-0.07654122328529703
SNXS-L,-0.0322580645161291,0.4832402100094018,2.491679737314192,-0.7332974346144321,-4.620637237371554,0.7408658543755674,1.7858644023397772,0.6765148892247769,1.0180762022279446,-0.4133797607817307,0.7077622584243616,-0.9462707285451167,0.5199528051088779
BAG-L,-0.0343915343915343,0.486490613373941,2.225260601084848,-2.753211389899153,0.9820294724716596,0.16774581467666572,-0.13326500490971915,-0.4719338082135955,0.647755638762967,-0.05948266658687396,0.018108192031647326,-0.13997760891211997,-0.4272916305331581
CDFF-L,-0.2466367713004484,-0.7237241699820967,-0.15061236321782853,2.4784745464247875,-1.4011431587370298,3.451730252835316,-0.5624730351746923,-1.3327070906494936,0.9469526769708327,-0.3667638935816724,-0.8830697965033267,0.6683090768849926,0.8368982510646328
PZC-L,0.002375296912114,-1.2429173564376956,-1.8328045355753155,0.21377153602738957,0.3362034037543424,-0.09042775549210393,0.11239714031340248,0.5164541442367594,-0.1756939039117843,-0.2714769011604832,-0.042459990570311745,-0.08042834854138534,-0.36743139356965027
GPEG-L,-0.005681818181818,-0.9850948818145969,-1.2263874480814139,-0.08075203392752843,-1.0455556790604132,-0.3893247932790403,-0.14384419991318342,-0.10154352142276493,-0.3120140995245794,-0.15004843974449067,-0.20451899324667647,-0.6005873709277052,0.18924986192843082
IPU-L,-0.0090090090090091,0.2720794037335405,1.822228481676461,-0.08798701281368199,-0.3347969329177799,-0.011178604351468812,-0.2968346213575057,0.070387464155551,-0.030289899340906926,-0.07846845133135627,0.24494743637699568,0.1277242835058905,0.024506574338263958
PSON-L,-0.0295652173913044,-0.22183697522377832,0.5752737830461294,0.622532082320685,-0.26311497544651397,0.02022587720852545,0.4082016109576216,0.034188541634613996,0.553717796794064,0.7182678810195281,0.06609990131733401,-0.05423628183931321,0.29091488044977104
HRN-L,-0.0347826086956523,-3.153641226823964,-6.069953862648487,2.9144322609688715,2.3068144632849377,-0.34192356053521566,0.5711288787202468,-0.1345816213949906,0.5836888743705377,0.4041728569773572,0.3194799300915595,0.7297154687670753,-0.1195590255302107
OVB-L,0.0476190476190476,4.266343515948714,13.558053796603433,16.59806368522643,-3.410147446449384,-1.7345452333567728,2.896692552703389,-0.5141928616453458,-0.34700559352232546,-1.0313898726388218,-0.2697102525815556,0.026615735300913133,-0.4933622945898071
ATRAS-L,0.0756756756756755,-0.3934211819563739,-0.0025745653485369268,1.6541571028909576,2.1558557885178797,-2.3667334201602284,-0.11102468007801604,-0.40746299428371757,0.03516544903388713,0.2694851491100124,-0.2750482007372071,-0.34147690795215085,0.22935919435569288
CRDA-L,-0.0670391061452515,0.2149628216442792,1.4483591700218579,-0.4880901563168449,0.30376219634391555,0.5069802955996735,-0.25000948349325564,-0.939892962313709,-0.3202245732572712,-0.053875254971549075,-0.4490861934531328,-0.3547883767732317,0.1507965970590523
BOOT-L,-0.0222222222222222,-1.626324020182382,-3.3194219283312365,0.25960742831563866,-0.631171245368319,0.6805416329549543,0.24878563949314572,1.212981000349415,0.5123924733621809,-0.5846646609213102,-0.052481819632632994,-0.1856512604600475,0.19688517101571962
CFYN-L,-0.0494296577946767,-1.99907005402937,-3.733324153110821,0.1325399057161797,-0.6921274934907271,0.6414687739729554,0.7057971934233322,0.18934036655738185,-0.3940260669963101,0.02742378676922414,-0.19075362576302915,0.21181143268889358,-0.3020674585274959
BAB-L,0.0,-1.174004818615823,-1.4299112760017683,-1.2741285995175151,0.37624659167161517,0.009861175142486111,0.10676027065933551,0.5311205264744746,0.00041519907120948654,-0.9024799616261733,-0.5497969766427455,-0.7456751628081846,-0.20315092733941284
UBGU-L,0.0064102564102563,0.10330681314878987,1.4922063622005153,-0.2560784138586294,0.16407019031781192,-0.7867582909351177,-0.07327060657992708,-0.39305118153896684,0.11284409158392675,0.25050733319976287,-0.15306938069841786,-0.21301514390599469,-0.08212279799018253
AV-L,0.028,-1.0441183057200323,-1.5710263461669642,-1.7918764196375883,-0.09486014030015631,-1.0124478891283286,0.5610072463515788,-0.14902304390191243,-0.48043423107508487,0.24330721143681402,-0.025429072957577813,0.04383225044729737,0.14861662003843065
ECORE-L,0.0222222222222223,-1.0661787705489267,-1.4736321050408958,2.9253276879195402,-0.6594195553428167,-1.3673809227728781,-2.24124614176081,-0.4268131161763832,-0.5019228736187219,0.01799808513530297,-0.14716823255930134,0.03153166528788307,0.15387073343470387
SHEL-L,0.0035793619842798,0.07360759391053237,1.1782561934188647,-1.5469410181066459,-0.2852466910513789,-0.3977049746871589,0.2419958515833889,-0.059237310790224526,0.3440029260302815,-0.2651104169012975,-0.11270995836875985,0.05613489895660304,0.1592007798287081
HID-L,0.0526315789473683,46.975161071185404,-12.968730772622354,0.39017156044529244,0.19198308260200797,0.03320038661961854,0.08062733932339584,-0.005033076877030906,0.007717340127158043,-0.014066040238477523,-0.0020004629820911126,-0.013286224723442742,0.014103825441938203
SBRY-L,-0.0234741784037558,-0.057695531476480176,0.9572852487242475,-3.8330841789977255,0.38869359865842845,-0.16690276309052593,0.5116666922491153,-0.5542285623608374,0.9404391332839042,-0.4702738354991294,-0.6268028075062463,0.10193905727856602,-0.26269280721067484
BRLA-L,-0.1744186046511626,-2.0316402955768336,-3.5211387562755023,2.3636975125816746,1.7935447938937776,1.3093840527992138,0.4789057812614265,-1.9215939503012691,0.6862985302447169,1.0683102976012393,0.0038798784652595377,-0.2130110335823073,-0.3727815001389017
RCH-L,-0.0359116022099447,-0.9015627480209826,-1.2177935198759475,-0.19323800192172544,-0.15950343850535667,0.41693100743285627,0.20744038990203295,0.1117298543797363,-0.03737842559015666,-0.16496727564186103,0.039169929929343254,-0.06137039167823531,-0.19240432695007822
DSCV-L,-0.0485436893203883,1.12294184469467,3.9416891581054676,-2.3136033885603116,0.2868644218451392,0.6095987301438555,0.04781747409232926,-0.5812376558611969,0.3421353945708718,-0.5556029150208839,0.40259827375412033,0.559813929977765,0.2472714496470127
HILS-L,-0.0158730158730159,-1.3187813422372738,-1.9962457111388288,0.6474302587254435,0.16760573931042294,-0.3426274199047109,-0.11002600072512957,-0.15449669486602732,0.07648023521906093,0.03940519422062098,0.10419864451253287,0.10427253727215896,0.19013663878671533
HDT-L,-0.0824742268041237,-2.1481998836847596,-4.52473061807525,0.8312385358956285,-2.968407405491236,1.576359151465446,0.10364387671343342,0.6749042387258838,0.24496604964906007,-0.644172111692828,0.4951960418521983,0.10700418824082561,-0.06778503420705803
C1Y-L,-0.0656370656370656,0.13716574688352126,1.2026405187261318,-1.2095251100321125,-0.46712509881945663,0.5000671652371894,-0.24995527355732247,-0.9259111527890286,-0.16439779349348213,-0.20892030283271662,-0.06484472081163394,0.06062506359995962,-0.10585783067252041
ATST-L,0.0261780104712041,-0.5491945774177032,-0.3158417562517164,-1.2530317329146583,-0.007078306036684348,-0.7289599477838792,0.375099579498593,0.16983308372285214,-0.10306752868764511,-0.13010646739641452,-0.15841916458445038,0.08509822617791114,-0.005565097218138936
JET2-L,-0.032258064516129,1.1150262580112773,4.276143867922201,1.848158807782022,-1.00641113276711,-0.23113149915624348,-1.0539402055709306,-0.694188206620991,0.12153569180637187,0.8337548552413668,0.9052101576496884,-0.24642439456668466,0.43294451808315176
ADIG-L,-0.0057142857142856,-1.2429115132454498,-1.9653887257045666,-1.1061940102775374,0.06758473687281723,-0.41711475319222197,0.479002325736971,-0.15034257979530857,-0.12208512385063124,0.05592018587873482,-0.19805343187923605,0.08130570399507103,-0.17715251377715968
BATS-L,-0.0405405405405404,-0.4030487778842405,-0.016475080476845618,-2.4470645488019613,-0.5121518546048862,-0.008414220458393299,0.8951171630722732,-0.7720172844671018,-0.23480846257668037,0.3879263999195168,-0.13608790873798104,0.047749886762758376,0.014029072826746439
CTID-L,-0.003921568627451,0.6976235254044493,3.3094499286070094,-0.22269806277957507,1.9146824836519234,0.18994566391009793,-0.017773797387867288,0.42233001676479354,0.5174292321208738,-0.3826625511499175,0.5112735648039457,0.9292302257976461,0.5325773172160341
BGFD-L,-0.089108910891089,-1.2125968901686943,-1.7002826553185852,0.2916261822180334,0.008883204001719429,0.8250627366782142,-0.5158033049533812,-0.7388443058744993,0.10608208770420222,-0.21737286348387638,-0.1498463615616654,0.0022742428751155296,-0.029682891807173258
INCH-L,-0.0179211469534048,-3.1711781062715922,-6.425613316636342,1.4435603714521767,2.3128726776669875,-0.6060545340536162,-0.17985267162186172,-0.6529743206936539,-1.1174258057687863,-0.4426532072955212,-0.41414216404696275,0.17021688757310668,0.11189349189723842
BOY-L,0.0161812297734627,0.1736168566165948,1.2983475040961523,-1.8200322805841547,0.547695718902371,-0.4918445873828198,-0.04293825388845147,0.006251005264986996,-0.23612886340296366,0.07768784599337922,0.23337922626359248,-0.2223629255540847,-0.497047938246159
CRGT-L,-0.0060975609756097,-1.9709308654575977,-3.5885152022299867,0.8477041423062533,0.14414637935383068,0.15732090432537874,0.9931566554950454,0.9016867910653689,-0.09148096178671454,-0.05147402572011449,0.1368684699063428,0.23782201882058984,0.13123971762221165
RIICi-L,0.0,0.016071086175707204,1.1901798384109386,-0.991330989277464,-0.04983030161132003,-0.30355908485650046,0.2049739338726081,-0.1242456558667837,0.16446111251987205,-0.4298082169541448,0.23676391854931236,0.2704159840340201,-0.08523718026286282
MKS-L,-0.0232558139534881,-0.5519318631030019,-0.21553608119618325,-0.6874529492403293,0.2233687712456476,-0.2692675986471845,0.4502196292585034,-0.5115430073433556,0.15664487749679026,-0.009238808794695356,-0.16011594803754747,-0.018742410494498395,0.2774144360689012
BWY-L,0.0158730158730158,-1.0272278329109112,-1.7670581023361873,-0.18441384072881814,-0.5351562508592582,-0.4673536989486162,-0.24422337868402358,0.31510286373038016,-0.7576228651666158,0.05164858546596522,-0.19213337010280773,0.15715758095460652,0.09810832703585814
TPK-L,-0.0413793103448276,0.02882685056526454,1.2548461259961985,0.10575339658245314,-0.7727054599921007,0.15412462754090148,-0.08680935313725427,-0.3131077429942727,0.05093760195657585,0.709992386619527,-0.47389393787400036,-0.14630376299540268,0.3333004258472197
LPA-L,-0.1052631578947368,-2.1558571296533886,-3.7030225587302943,0.5697211575328938,1.7330682423568406,0.47257473778515535,0.17016279135245604,-1.5039154619263122,0.5664906832367702,-0.2912602868421176,0.6363262495654011,-0.007553239931437872,0.42721176453550147
BRSC-L,0.0175438596491228,-0.8728848614512693,-1.0001499350319947,-0.3377561021161045,0.08921556202183246,-0.5197355133004495,0.358315597181006,0.31387466570884737,-0.3659293395879184,0.12797248791890103,-0.012703570212651543,-0.1278388548267295,-0.22223479661702927
TW-L,-0.0697674418604651,-0.24238378538186844,0.754615563235959,0.23492044999376746,-1.7214249971349505,1.0022713191586567,-0.4319988137303408,0.0058633960675044195,-0.33083617841499424,0.2891460200925733,-0.5465331381383466,-0.6830023737240761,0.5284176032796594
CGT-L,0.0212765957446809,-0.11675784956933337,0.7821348021482976,-1.5012941144359815,-0.2655971310326037,-0.8031116600320001,0.21826386957021215,-0.22355671882282863,-0.16459566124955874,-0.1567480162496712,0.05673414755629609,-0.19322663111013014,-0.19451600030419625
ABF-L,-0.0050761421319797,0.5248037623457876,2.379946168986425,-2.4806514064458556,-0.4822607135929016,0.02149780963358903,0.48175977911066437,0.07603957930390771,-0.2847280242188134,0.01800654863289988,-0.2645257858371923,0.14517987578410238,0.4242632743259625
ACRM-L,0.0256410256410255,-2.427990271365424,-5.483736480839606,-0.7440681091691006,-2.1135626631886257,-0.25491607336797123,0.15982602353281558,1.2316501193094294,0.11139879904437183,-0.4443454443620483,0.6897082608930288,-0.08981206877726189,0.08421782802550142
CKT-L,-0.015625,0.9492866436750625,3.854918830913746,-2.4520168647488902,1.3808440105693756,-0.2368956457615983,-0.07667385535444088,-0.6546081824659223,0.8732309517133188,-0.5164412452532481,0.06800983141863937,-0.4456660131788255,-0.7454687666979715
BIOM-L,-0.25,1.1410721459934496,4.829273100408384,0.9294467260770699,3.8001397010787854,5.711850855967981,-1.064341698558222,-0.21684179355723876,-1.9734552350353227,-1.1212835110714527,1.236710129074697,-0.6124780797053219,-0.4193676726217063
RNWH-L,-0.1538461538461538,-3.8400364832250267,-8.054037681743852,1.3509785924212885,0.25749628331798297,1.7449269055905294,0.10222072151743172,-0.8502740290824781,-0.44006439851980805,0.251133157133016,0.029828757821851296,-0.3611617918499642,0.548668463087911
VIP-L,-0.018018018018018,-0.29038042525992097,0.2802442560714353,-0.5918485107866652,0.10627836621291907,-0.36617499235930356,-0.2305265180624775,-0.5721314096648037,-0.08637243065637921,0.043122572988836594,-0.2709994662505034,0.23857380088413588,0.01830797306965197
GFRD-L,-0.0714285714285714,-2.2902743190072767,-4.469906060870816,-0.58816381575658,-2.0410692730377593,1.7662073933146858,1.0250666606538752,1.335206780230976,0.3249257644962055,-0.4458013143565643,-0.21906351735856197,-0.07395823650600089,-0.34292914322594087
