Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
SWGS-L,-0.3406593406593405,-5.251959788062114,3.8002468379606915,-4.394026123335662,3.467231516877711,1.470011166646923,-0.5898427306376641,-1.5122554082975328,0.7570306415494212,-1.3697361890869173,0.06811379020162213,0.06331654783033622,0.4163573274413422,-0.254628705581724,0.12200185723262041,-0.015122145506177256,0.14497294934675645,-0.5354899491137018
ANEA-L,-0.1907692307692308,11.938756666208182,1.9550942993068199,-3.3479629567243987,-0.2469768309019737,0.08209057722708085,0.0587000365925496,0.778257261335044,0.39790415998359674,-0.8990475837324824,0.36190075961731116,0.0487662956426264,0.32164449552979096,0.7663882840019739,0.32251322869156335,-0.01613046493795177,-0.08939657602989465,0.37661048774420947
CPI-L,-0.0257660167130918,7.668286871960249,-0.046489428841222376,0.7550125348939972,0.21664153028110722,-1.1580895056864475,-0.3889398491617817,-0.43362333710211576,0.4000711037131438,0.1453253667012603,0.15828484799590553,-0.21794727144905146,0.1771979455348352,0.05943455447882352,0.2587312979281491,-0.1358799344150276,0.030971879226443542,-0.13980468636482873
BKIRx-L,-0.2083333333333333,-2.0159791352866003,0.6183377365773624,-0.7216831515524635,-0.7910455106282215,1.66904431390967,-0.40232951417994706,0.14934463998173497,0.0606637795558989,0.1509745381186375,0.576330344766014,0.09986319643535542,-0.8316008694115067,0.4248735260094591,-0.9080605190324597,0.1775425831263402,-0.12085536829153648,0.32660747850892874
LLOY-L,-0.1869918699186993,-3.9433198188037455,0.5749664756782829,-0.34408705647993837,-0.20406967366262324,-0.10103935525472285,0.44709999563673086,0.2933238924226483,0.2014589170822096,-0.7078425013961062,-0.12449164560803849,-0.03698292873611218,-0.047607411215394295,-0.12320469440419735,0.0744872704600912,-0.11392524641141112,0.15371943996737988,-0.10142075717987221
HSX-L,-0.0365853658536581,3.2390250739591657,-0.6207828247058461,1.355385428469415,-1.1423712796739327,-0.9901392100284476,0.07402925415661267,0.7205934944988568,-0.3436560942007759,-0.41401706788473813,0.15292029506783686,-0.021280502931992212,0.42586914625481875,0.0229160540442078,-0.13293765765011778,0.10891621623304541,-0.02996094689727061,0.2868181716655305
LIO-L,-0.2485148514851485,-1.4889673119201452,-0.3546752257509194,0.3651524162494366,0.31841086241234623,0.5750271073065348,0.41324597803358865,-1.1747875149154994,-0.2927483814477582,0.26956086573337285,-0.26818614514073763,0.3003976394316835,0.3628826465454225,-0.2883356665759407,0.08686372084165413,0.18332884477895928,-0.6912850210843619,-0.07151027677465313
OXB-L,-0.3142857142857143,-8.164354800032175,3.1003673155958507,-2.1091621448411053,-1.1988000468784636,0.2774506608529733,1.736100712141632,1.356962363949555,-0.2725804951316862,2.0548514396050415,0.48991046324682397,-0.5700072717030326,-0.24845695402786697,-0.10636771663443931,-0.1818421546114488,0.052616288488465175,0.39702758184894366,0.17855135025996222
COA-L,-0.1176470588235295,-0.6917277337498526,-0.8934436095922594,-0.038415361629164466,0.38692935647315335,0.40023637579531424,-0.03483298921650954,0.31427514997599776,-0.053161180777684745,-0.04706853187752458,-0.009687881668037333,-0.019624434546411097,-0.030614447686525076,-0.16427458444793552,-0.0007964684694929934,-0.02680587998591679,-0.16910603453471107,0.09981367896448684
HVT-L,-0.3333333333333333,-0.2057586394014136,3.61872213486069,-2.1027359637035787,-0.18242760305183742,2.3844033283152797,-0.7042752065302613,-0.6687805071887363,0.4158630714153636,-0.5042986327992222,0.2964102163478812,-0.055775947661239646,0.20637801967015632,0.0074722821967102854,-0.2710595522006794,-0.15907911792388027,-0.05406765839366686,-0.0017279210350118063
JMG-L,-0.176470588235294,6.995397588441553,0.9070343213246648,-1.1071299728402704,-1.3319981891159791,0.35110706367788236,-0.30004777915240693,-0.1833045470718957,-0.239840372048572,-0.22656781925878575,-0.1791357434351052,0.19033985546738047,-0.042185740238841515,-0.32933496407392365,-0.29227362704917986,-0.1425411398232706,-0.05512190504035685,0.21439838002029188
MUL-L,-0.1993127147766322,0.09997734218526794,1.0575941566307296,-0.044845738125619754,-0.5165207239641452,1.0150041963099161,-0.7354273863248931,-1.4441425383989173,0.424260373814135,0.01906009088690343,-0.40329411452169545,1.0533244500282615,-0.6524135743677028,0.12380799387147368,-0.12797089221657112,0.46745811445905816,0.24739750782957295,0.14749854923087008
CHLV-L,-0.0232558139534884,-3.8453625368553044,1.017906255626472,-1.733498875149627,0.043398228327143906,-0.6026140851256871,-0.8507442766647634,0.49837785811466173,-0.46687124244472067,0.5436320201119307,-0.24988874999209199,0.0041292631704405195,-0.2265191605930153,0.16160830342401186,-0.07082464549766451,-0.13243468512239073,0.27147573033493594,-0.20317648087328785
SMDS-L,-0.1673151750972762,-1.9117175384069598,0.2058547249943785,1.3289949604456244,-1.040004779979699,-1.430965798405435,0.940508479376134,-0.33901527315146573,0.0913038422932529,-0.45938757302772454,-0.2821826973000124,-0.21263614989956034,0.026964883435252784,0.1877660602150932,-0.06065863271579928,-0.14896321433950718,-0.2744315910273497,-0.15043262558526413
JD-L,0.0928571428571429,0.4146914322841143,1.4676934862476112,-0.8488176600752491,0.6542390224377633,-1.0212733951087547,-1.6694784276564285,0.12340800507275872,0.8542336896389013,0.6194190002652485,-0.426492561804001,0.05892521351872386,0.18438191517747027,0.29126485998371093,0.116368939920689,0.31048037002797757,-0.2639771650967781,-0.10873349937671614
CCC-L,-0.1666666666666667,-4.709847855160155,-0.06116995357876038,-0.32143565571731525,0.2700468430109056,0.16228175033493028,0.393641854618511,0.5520302209754414,0.42188469057765116,-0.8773956428382449,-0.2775588232290722,-0.035767608244436866,0.5220716571619817,-0.4974944892972484,-0.07573405812683058,0.3544811046552722,-0.025282043955401227,0.1332755758878162
BWS_p-L,-0.1863517060367454,-1.3769998696250196,-1.3290364282884877,-0.6239642788203679,0.5036348523487439,0.5411382623665772,0.056256168552355185,-0.30673503876393626,-0.3701902469268796,-0.4279229982666944,0.30177398559441854,-0.25062890350996175,-0.0028644741777189456,0.19380922326413844,-0.15179327295319064,0.03137394909290325,-0.13137828152394412,0.0440633834005608
