Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
ANEA-L,0.0229357798165137,11.629071106655733,0.9887409527000439,-2.4197700265336546,2.580492602285032,0.8900576821832215,-1.6272917642323783,1.3234966595568707,0.31706896945492713,0.8676804552484135,1.0733301616424198,-0.15778849354732316,-0.5957117077711577,-0.7440865752867166,0.15347772860745487
CPI-L,-0.0658174097664544,-3.456893353403999,0.35256514307721015,0.45438992487924834,0.0747293879047789,-0.20205285984341018,-0.7038997330544065,0.030295758539788945,0.5380044082099066,-0.22913412891019758,-0.16366477733067974,-0.23134719563943165,-0.18947785528310931,0.2798344628772631,-0.43145074254051385
LLOY-L,-0.1077085533262935,-2.3066622374377195,-0.3094660387777612,-0.6152672792062798,-1.1288542388469436,-0.9811456433930612,-0.19062492613374515,-0.8637723324268116,0.1030419305371912,-0.14826986480865204,0.008474276926599866,-0.04513836465648568,0.004992476957152027,-0.1730220192010572,0.313142632515834
HSX-L,-0.0154798761609907,1.5637530137441615,0.54523049112102,0.03405126720747501,1.1412680694203357,-0.6559828576715322,0.3956058687613113,0.09448768854642094,-0.860438927722965,-0.10462396654615752,0.183066721785984,-0.17975154063356968,-0.007184263505194485,0.469690676580982,-0.18225958005835288
OXB-L,-0.0088495575221237,-1.3888219561587116,-5.736866995348173,4.739804307425125,-5.357794882530471,-1.8823790420192712,2.440776017090026,-1.1489579671688637,-0.2743480635483961,2.7035541675786035,-0.07062042158596855,-0.3307647035552555,0.0069684361385334275,0.11707374401586328,0.23968354477089995
COA-L,0.0754716981132079,2.7630349333836017,-1.1188345302264961,-2.67718697940154,0.05493204162028902,0.34038025813698947,-0.3794599935520781,1.2801298019997933,2.358523155527392,1.4108172516651316,-0.9372347082114835,-0.41796388936181433,-0.433210693893793,-0.1759098991711848,0.16974576136526276
HVT-L,0.0,-0.9747984655116317,0.11582595372559809,-0.8300582137308289,0.7075317765739082,0.13751388085146682,-0.6759847538160869,0.1972365641765983,-0.04616165206913624,-0.04104816560779845,-0.24376295695760627,0.2061162592118203,0.03558152210190409,-0.12051793099512872,-0.1411207522744518
JMG-L,0.049019607843137,-1.4201176666266029,-0.34932430128050257,-0.09637976234912433,0.10654583605903258,0.3704486306723704,-0.4553342274249499,0.052370784225042,0.2969566136408934,0.15732184409138966,0.03032348310444083,-0.13700180664862313,-0.0976339916441389,-0.14458867935822717,-0.028891537164197977
MUL-L,-0.0084033613445378,2.843213280837593,0.5196487605495621,0.005994671864832528,0.5082164911108363,-0.7992755663781095,0.6912970418781239,0.217935065395411,0.06374866897475945,0.05964876243360808,-0.03266032590657879,-0.5003917725181163,0.7651082733448938,0.1867960037884506,-0.11306956207134414
SMDS-L,-0.0788732394366198,1.1688288743610264,-0.4213459692002587,-0.013047978662591298,0.34269386090784565,-0.6701321594407031,-0.21061060143874002,0.055835570701936545,0.1404071437103623,-0.16971120088510638,-0.13366097984168737,-0.030572844697773955,0.1660167114756951,-0.215753917064234,0.2353735685813953
