Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
NTOG-L,0.9871794871794872,-4.125925029824803,2.5036654530076423,-2.2426954403358805,1.4271803690472131,2.17926557686001,-2.108205080968102,2.8902693038458196,0.5770902481591988,-1.925890281348772,-0.3943108670694062,-0.49727770684461853,-0.4261011886248722,-0.5118087694817757,0.15724809576510335,-0.36368994648738784,-0.006367002928596933,0.20392658679650258,0.23487136904279807,0.3736420448149712,-0.43552434751672414
SWGS-L,-0.1379310344827586,6.845060587347075,-0.1319002698878409,5.492383078973541,-0.6923357881774846,0.830908794461218,0.33339926368128897,-0.7831232678594126,-1.7167240076809538,-1.0483335671465137,-1.221522325537066,0.2009544195727906,-0.4275510606186985,-2.5666525318233235,0.5982739806525034,-0.8268951675181886,1.285303138318122,-0.3354666328331851,-0.28818340981646445,0.3183394452218543,-0.11999277529666769
ANEA-L,-0.0715147857573929,0.5617274736217233,0.8517313483842098,-0.11424507964777185,-0.8540751559905486,-0.49705267123644425,0.015299918716424905,-0.189905265597441,-0.16198009160226098,0.059695173937786936,-0.09018547241152634,-0.23448491657250195,-0.22809597022065684,-0.5758576457471779,-0.027025469104455805,-0.05481185595623204,0.3913003122795951,-0.030222602164782623,-0.12722506572677117,-0.04954369183679031,-0.1260541708417278
GWMO-L,-0.0304568527918781,4.196169228694718,3.936686684811331,-2.710417913193689,-1.404352525858174,-6.048412979640707,2.915400551996581,1.8822286977169715,-0.7159915961645885,3.066715813459047,1.119516069393546,1.1200654172736733,-1.76461282769848,-1.0946274403210314,0.6939567855327845,0.6552896347394565,-0.5983208076440047,-0.4695786899796411,2.0404161973176422,-0.35511157506624613,0.7896196732744868
CPI-L,-0.1178846153846152,-4.584987989345869,-0.0670575271075293,0.49375038582963926,-0.7804157960845712,-1.161721609220583,0.2577178428141104,-0.14372047248783695,0.08436676246583773,0.5929780245573986,0.2222640127320923,0.14688106404909557,-0.04771627639421611,0.3960282427110996,0.0396717895483397,0.027098286298387134,-0.2634370394908673,0.04509343579471664,0.17387009755572544,-0.019889686456525783,0.0410025816329038
KWG-L,0.3898305084745763,-3.697646864200854,1.272407951140639,-1.7178546742857912,2.477773877725084,2.7518298337391487,-0.7447275442176644,0.9138927163534734,0.2741390239820683,-0.19921064386993007,-0.077649718723346,0.16637695541832415,0.05903965286530522,-0.16457134453305822,0.17211652290095877,-0.27531045924964614,-0.0629635801071918,-0.19161583849592526,0.7276848740212822,-0.08078398470191095,0.3708586242660287
BKIRx-L,0.0338600451467268,-0.5973895065632044,-0.27675107757430095,-0.5413004585004687,0.06703337827177655,-0.050656973360062946,0.19179173424053966,0.20464541123568103,0.21382822901716075,0.0035833864514881824,-0.013790498568931968,-0.013278853396104857,0.05085446668994481,-0.02567138783517202,0.028239822151192282,-0.01847663457897106,-0.039891361581273814,-0.0017191028601851266,0.09272122442135006,0.013273753680551616,-0.017121653821900992
LLOY-L,-0.0565350429841177,-1.8790535691245769,0.5356594753321204,-0.4434228903309127,-0.10718864641171193,0.13786160282062068,-0.19132645220726746,-0.3045030536515869,0.191412537936987,-0.06299691883459861,0.08591201899571413,-0.057302251954448276,-0.06806451664224406,-0.1283179970065931,0.05900655945301996,-0.058179820838313086,0.11544851809307896,0.026497421991598876,-0.03095401826629033,0.063033361324114,0.007047075824506944
EDENE-L,-0.0897435897435898,-2.474003939732629,-1.3001094285817256,0.702316750385439,-0.9080097962474907,-0.5094743184330749,0.2962772349214939,-0.27761563895147573,-0.4213480246128092,-0.3392538935727066,-0.22642441750138895,0.5934802519934634,-0.3212325527315382,-0.33059732736382785,0.20710034016918327,0.011965379220922345,0.1692712770785498,-0.3162988626912178,0.18686599073304622,0.022881369243759164,0.28681821806687025
HSX-L,-0.0356643356643356,2.372743282434798,-0.9748531151936858,-1.103820816381734,0.1401985624940327,0.18311292183146433,0.17687991080857385,-0.020043290200122937,0.1299838467990516,0.23350868682145431,0.6028665875768452,0.016730287231223058,-0.26096389625348776,0.10403095820449257,-0.18836261035298044,-0.0626107990318583,-0.14643845339383815,-0.01697186004926262,0.02889068126852943,-0.015178835285098,-0.044236745477759784
