Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
ANEA-L,-0.0384615384615384,19.395804727343215,-6.161219573663767,1.1385088921100361,1.5598233953556795,-0.47299567073947923,-0.31365588622714385,0.4234480765502923,-0.9951319426119603,-0.7067128410991963,1.1801648741942443,-0.42670067305391113,0.9393096883313625,-0.2870851810388918,-0.6602698669427413,-0.6629408801833607,0.13799293688262465,-0.49727109224913413
CPI-L,0.0213414634146342,3.8867279966492547,0.2556450373264509,0.6677367416604215,-0.5976873931037495,0.6937253591179177,-0.1131063870418202,0.23314641221786248,0.012784144623297503,0.20641815547035378,-0.19117213887028353,-0.18134518751161396,0.10535172479071248,0.3226819737996934,-0.1511002818765647,-0.2784291916665727,0.28176123098466155,-0.11723547246612412
BKIRx-L,-0.0567811934900542,-0.10028898964810497,-0.016015145797943855,-2.251926362125017,0.8297695854509142,-0.33006256175353016,0.27905708940296753,0.7842680291562901,-0.111475013607323,-0.24556380648056234,0.7552110668334271,0.8049386384135243,0.2544284439973738,-1.2426807151391754,0.5552870713710865,-0.27003509974641393,0.2621209727487931,0.2480596099269897
LLOY-L,0.0804274465691787,-2.0732714501985128,-0.363801130848817,0.16463564450124124,0.22537323471956575,0.7091349702142109,0.6867192332847657,-0.11138927222199871,0.12725287301237367,0.17912882536545102,-0.06766297988329359,-0.0892325642354661,-0.1525414709239446,0.16416495872159556,-0.1035493922535976,-0.05850123153365912,0.12322540072529682,-0.04988509424498812
HSX-L,-0.0710280373831777,2.363156856498738,-0.8131226592515118,0.283084360766562,-0.3870777200438291,-0.44772257036271085,0.2648881253264647,0.259818674461908,-0.6434211897765593,-0.5139716219073559,-0.10252128196475341,-0.2799459314581643,0.2607115248049184,-0.23311262952387662,-0.02051672312672029,-0.06319659392480304,0.09392643412219055,0.07352690393508753
LIO-L,-0.102803738317757,-3.456452150010463,1.1509547626416963,0.4569514150871103,-0.8306425045355895,-0.5697888589678113,0.01339830661015729,-0.36075175140255333,-0.27268715001389854,-0.18926016290586742,0.10303421995488825,0.06529423556962886,-0.03135576229055932,-0.06401078926027391,-0.273090939837179,-0.06437150856153395,0.036735487551066544,-0.003893872823144593
OXB-L,-0.1538461538461538,-1.8971952165786097,0.4341978891511731,-0.815442893112308,1.5352204890650325,0.7907867314552965,-3.2495901845319928,-0.5401982770561371,-0.024746462962790403,0.011783033236440315,-0.40553276338056604,0.7408060012060049,-0.2624694452310844,-1.4915971029720756,-0.6647215994372591,0.38970055644648477,-0.2061078912327203,-0.16719928505643206
COA-L,-0.0461538461538459,-0.9842391227380655,-1.130711153374475,-0.10913970221290274,0.8544079159944544,-0.3618773077302799,-0.06851572582245256,-0.0856072554429502,0.14211224179272663,0.2052563793395333,-0.27861665283136794,0.19798458419213014,0.1970263039650752,-0.07473492348491159,-0.29700394180913514,0.035119411931854486,-0.015039440349156169,-0.0017989524259169826
HVT-L,0.0,5.240300151759315,1.7765449455195488,-2.253292190175344,0.933430089645696,-0.1892102506410825,0.8026887713988514,0.8129471082933084,-0.5427983471601323,-0.1553197020390483,-0.24541545311463644,0.21167082755460917,0.16557102274228241,-0.1988670904727947,-0.046839257301026456,-0.28468964293152954,0.3379631883047489,0.20792255576007576
JMG-L,-0.0316842690383546,7.1660907952361965,-0.5663648238782933,-1.3858092669710231,-0.9261102721913743,-0.1109926190032961,0.3525577063025624,-0.10292525298099321,-0.18672002895019504,0.1121970719951672,-0.2828795695965056,-0.07032868033176073,0.05396539629555719,-0.5036782801054711,0.14623744361787258,0.22295566233409952,-0.022429093572993046,0.03591959615618803
MUL-L,-0.1265625,0.7217284223415429,2.779642404656925,-3.0974640064023076,-1.2462387830928445,-0.37373328045260934,-0.7197029358509888,0.38739532941739757,1.4758796103662737,0.0081332546332184,0.706727491185058,0.022235868951882905,0.06210950017308309,-0.4279569949595136,0.16060551907147944,0.9440681777871235,0.608261517845398,-0.022886349650889547
CHLV-L,0.0,-1.186039170904608,-0.332679825231148,0.22966584110908497,-1.2872404455904167,0.04126817535385138,0.6470903309936491,-0.8322937939601306,0.17398750541122146,0.23347452547255923,-0.0009202370652925418,0.3780305088303025,0.29557378106252663,0.13975353181961855,-0.2283193715954959,0.034073084430024825,0.04897613775005292,-0.07304331238601555
SMDS-L,-0.0167427701674274,-1.4513108317108774,0.7831792615765323,0.8950215935058818,-1.3828802100785549,0.7056111176252756,-0.2518721768871449,-0.38422169627506,-0.1523171400710131,-0.14663506742895946,-0.37861211938635414,0.2949003510572697,0.32366158873778966,0.0884338163744083,-0.17677945627862715,0.09731970378853898,-0.40418768129078053,-0.22763783324488623
JD-L,-0.1249999999999998,3.2582103776618356,0.10278695457243318,0.7143982625309183,-0.14029911688601,0.07432765477701174,-1.5829589745019434,-0.06058985346409231,-0.1544233030691283,-0.6371474691499028,0.10601439776457612,0.30528552767105027,0.2404222328368281,0.7091055217416623,0.33703855909088987,-0.4754379327423156,-0.36517384663220515,-0.16715971619955824
CCC-L,-0.0574866310160429,-3.282059511364835,-1.6310052507941115,0.6611022888612348,1.257980141762419,-0.515193227533918,0.008855598607870108,0.17289546648781415,-0.2525329793463182,-0.8230838120208708,-0.6121904090168495,0.008772971397820559,-0.369394308772135,-0.1916376465827925,-0.5018728873022372,-0.3076169351359626,-0.8293001986558826,-0.1436259857579017
BWS_p-L,-0.0698689956331878,-1.477286311108931,-2.0373853213269832,0.21626267802856963,0.2667213732771753,-0.8860289507737392,0.5024197796483563,0.2317074676342115,-0.0527059634002277,-0.1587991051782532,-0.019615081498629658,0.24434219432239604,-0.03389374110511837,-0.030346845829992083,0.14724604973610297,-0.015317757572581431,0.11474355058545915,0.02355886322494086
MVCT-L,0.0,2.32223668500173,-1.405038152341669,1.0369236672121478,-1.0188460980344771,0.34437498714348963,0.09369238549634633,-0.30704446187180656,0.19515712770639607,0.1337351077737757,0.22048083127246323,-0.12320757597514004,0.23298108126643713,0.08608315501975604,-0.008792848401067414,-0.1505919142098896,0.1803355850890224,0.08158380257707744
NWB_pa-L,-0.1485355648535564,-2.833762797151534,-1.0422611501634622,0.11643174434680915,-0.11806496673275829,-1.2488142761812777,-0.09609908306933787,0.11310752532186666,-0.07569845322802228,-0.1398421488600365,0.11857049294134078,0.08509999006661659,-0.021307677924397018,-0.08334009312221859,0.06407203414215447,0.058191637623419924,0.20741137413360117,0.019910813427369906
ANTO-L,-0.1563836285888821,14.259431017486667,-0.728544301209015,-1.1398335933444914,-0.41681837920958564,-1.1491547565859261,-0.7356604891127052,-0.7413786277656235,-0.7419394309958509,1.3362473661661198,0.2217774870111161,-1.3345038192490093,0.27507811757030337,0.0974096751509216,-0.21132896435666038,0.22027468400087113,0.4818626153836352,-0.06745793416955108
CEY-L,-0.1294498381877022,31.113470263220186,2.7533437983600733,-5.874425617593212,-0.10542501635728958,-0.8841933145937995,-1.110646694656483,-1.5929247214649926,0.05596387790016382,-1.388558659660344,-0.09062424821350015,-1.228880548794787,-2.001698855213352,1.3052349408933648,0.15111556807455784,1.0521561378736666,-0.0775749781889945,0.13017805466585797
GRG-L,0.03966070609812,-0.11687536429042444,-1.2981015828452367,0.5506367891308085,-1.0901508021135395,0.8333006735559635,0.18373416513043428,0.0729055743200102,0.21211652247997437,0.05383235191025034,0.20016107952512022,0.042718829648157076,0.016061707406443766,-0.02563052075937379,0.04733474761829698,-0.28313613259698606,0.1136692266987683,-0.14522248564689266
DLAR-L,-0.0220264317180616,9.144612255850177,-1.3749623774294122,0.7939379876752426,-0.7996742460573112,-0.37488692636348797,0.704761559192644,0.3436782112637213,-0.2843811430058632,-0.3890441964834805,-0.32111834220453966,0.2252685190553059,0.2734405355341496,0.26088641797498335,-0.16019606093817823,0.11630144312076685,-0.1439530779030899,0.048782782470457996
FTF-L,0.0,0.40920778602288693,-2.823216309289365,0.5291793290860735,0.2486443229752667,-0.40387382316024845,0.7265475071798296,-0.28866236061100536,-0.10503548897277579,0.5586716600366272,0.1899572930833,0.009618198399395862,-0.0810727759705247,0.02781631718627109,0.06975616189594327,-0.1039377891255016,0.24660758012972184,0.09390356056482764
CMX-L,0.0833333333333334,-9.11658633609407,-0.3863213841952858,-0.7957818106556654,1.807675303350348,0.1941141363099005,1.3066613335501198,0.3219094918248366,-0.016132032831840205,0.2689789442648915,0.6438067770669003,-0.6544762431177138,-0.12499400475753715,0.4050397870398825,0.6190609640042011,0.12504289035243182,-0.16338608935743384,-0.10912596673466023
GLEG-L,-0.1051625239005735,-3.3558124833784726,1.6134569555894236,-0.7291228946671225,-0.6807629424976317,-0.6282872620195536,0.06915960782513604,0.08671885614904358,-0.01001279103700631,-0.050551641993721995,0.15643107428096575,0.4973478041698604,-0.03802749809050304,0.05207309349934835,0.15274817167232543,-0.07415282696458397,-0.20050843633694604,0.03395165730062429
