Momentum Index,0,1,2,3,4,5,6,7,8,9,10
ANEA-L,0.0952380952380953,-0.3162849255646984,3.6756233702443293,0.6712039354960334,-0.7096888767840234,1.5319740498839092,-0.4378521395020656,-1.1500467747822865,-0.2419426672349795,0.2352263683379698,0.5248727758592905
CPI-L,-0.0446927374301674,-0.3061942613315789,-2.1607582912452927,1.1044492132313588,-0.671492823252029,-0.11260227461349617,1.031529817356059,0.9801573243197376,-1.1590651315342053,0.2663139182096809,0.09901682778835456
LLOY-L,0.0873786407766989,-0.5326560621895133,-1.701609884736438,0.31127549629734735,-0.16896824556941867,1.0965045683180725,0.0936760004880489,-0.8810952737228638,0.5135158633375994,-0.22444081351184467,0.09811706799063741
COA-L,0.2278481012658226,-0.7537838691660943,7.049443447173534,-5.015153723843383,4.4333865499806135,4.794993346442196,2.0832524311225695,2.00476578493932,-0.41216532049138066,0.5999007494088746,0.5299958576012133
HVT-L,0.0,-0.8636557460178009,-1.4802758778071723,-1.3468786943455016,-0.010247498705937457,-0.2994537040817798,-0.8462368606315901,0.5772150965184336,0.07767819484524291,-0.013415479201534986,-0.232409806168503
SMDS-L,0.0294659300184163,-0.3682144301123572,3.5897430995427357,-1.9199271670890956,0.6800907821938746,-0.1401900506025815,0.8902680172048689,0.17906835227979992,-0.9668271320674158,0.09596130696568775,-0.4748472649134542
ANTO-L,-0.03003003003003,0.11748367638876729,6.490712375317666,-1.3911758310061317,1.1136285046824415,-1.1001186603456603,0.15374561157907615,0.8449617049995656,1.0277505179070978,-0.6332659947643684,0.614196689066573
GRG-L,0.0708502024291497,-0.2799801388356304,5.49170443777651,-4.924217178225188,-0.07776597581046081,-1.0840180498528518,-1.3985597859841337,-1.5533707299202835,-0.20739553059095786,0.7720079217144119,-0.4156924436409684
DLAR-L,0.0082559339525283,-0.24448778183742662,1.6574614606538047,-1.7872336682023728,-0.2306623068365107,0.443635450814146,0.31457354639013946,0.5605793158887231,0.45370967063344003,0.3023711624510463,-0.3517262936979647
GLEG-L,-0.0057937427578215,-0.6578963893801655,-2.031202255103804,0.9098967656003785,0.10600384972762444,-0.47260244081596314,-0.38805100139674126,0.41409558312016964,-0.11039767395130072,-0.00538977388067342,-0.053829848963480156
EDIN-L,0.0320512820512821,-0.593666039775481,-0.8274732918163188,-1.0394954953149798,-0.6595481128672138,0.7383409972573675,0.19025354657192728,-0.0697173331571113,0.18176855876547027,-0.17582824213392753,-0.21196824900214026
