Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
COA-L,0.101123595505618,-4.426434207762346,1.4291975372912074,0.49606808538657116,0.42831976866477495,-0.0012924590487333873,-0.25942878884623427,-0.1932260041431095,-0.6221815334067444,0.4877588937279352,0.02332015442051698,-0.261513153634633,0.12366537466632357,-0.1486229133629503,0.16282884496567443,0.3567601848002602,0.11788099675481042,0.04323607269736908,0.0855979368773645,0.038232242727159,-0.25373902896503386,-0.022440464296594225,-0.031372206791292316,0.021528863162049387
SOM-L,0.2657342657342658,0.7919066934259328,-4.7518634812732525,-2.60117474799466,1.84515451403998,4.220075571045979,1.248386883356868,-1.7920416783766033,-0.8083321145433732,0.9249597533956813,-0.6323358519126414,-0.49670395920561283,0.05277944883998343,-0.7865173647902449,0.6540202000752606,-0.031173591211558282,-0.11411361057904468,-0.2266699754314723,0.08503348422911129,0.42561805280843257,0.2483886439085961,0.3444195236868513,0.4248693834636329,-0.0872098793014685
BPM-L,-0.0223463687150837,-1.1249837783979522,-0.7771029510050502,0.07628193934349645,-0.2121900841882305,-0.38225085947025594,0.26699891426558847,-0.00025868746637953456,-0.23795374379601328,0.16168955218490785,0.4014962966550625,-0.08739133099305547,0.1495186367208517,0.03861247894187729,0.2823442237547798,0.09835350035902322,0.023630523996068888,0.019744327807214468,-0.07954614345396645,-0.0799019564175082,-0.060152670483494736,-0.035538149984119125,-0.2198516979878392,0.006411014047565968
CYAN-L,-0.2268041237113403,-4.909413882380463,-1.0452428519958092,-2.5887251006592913,2.00632075746005,-2.1844450752885036,0.3169523184679864,-1.1621833032371984,-0.16537454819854203,-0.26044869701022594,1.4577196939536412,-0.4602245970657025,-0.05108189954401499,-0.2120504952829856,0.26518638240625375,0.030161592290382306,-0.6563258819010399,-0.3016182342366602,-0.2599132665450952,0.3843449690183139,0.04922608874428783,0.35604938906739964,-0.013681825557248232,-0.041768727989185045
HVT-L,0.0,-1.4310012915289616,-1.8134055166699794,0.0758596629837028,0.09321052129313777,-0.24736487089045506,0.45081775877573055,-0.045313222592296185,-0.587424920674177,0.40724485424650747,0.38856235755377433,0.047390359903397475,-0.05105006872806215,-0.2038665020395162,-0.09226033681403148,0.02641017735470123,-0.07760745208776447,0.036481215046850625,0.02104047027802969,-0.13245629721680466,0.06217903417285842,-0.11823813654418326,-0.07895840616059846,-0.10325534324295933
KEFI-L,0.3111111111111113,-1.5433858702647039,3.623651700099541,3.5359071162177957,2.787071291960802,2.061976474698089,-1.6022374001641873,-0.037961985440131206,2.7792722061856647,0.2726891835148242,0.797352397968739,-0.9759804638747507,-1.3899602241022033,0.8558983281330973,-0.5149406233907737,-0.3611298089142826,-0.11693541938301456,-0.0665617988619852,-0.08988299973315157,0.2148200930204125,-0.5980015859534239,-0.7154804401927032,-0.3584283513648829,1.143324122082669
JMG-L,0.0065420560747664,-0.5028140626345546,-0.14079730144411995,-0.5701076500882988,-0.061949884146851174,-0.08824191232948643,-0.08737735500151635,0.33408025686218507,0.005795265103627905,-0.1614107411964815,0.07367638963790507,-0.03815925599295343,0.16173841475011072,0.0017693642415891463,-0.13604340964092007,-0.023289912735206298,-0.08611486281184898,0.022700212497429397,0.12374348746937586,0.010103187682920897,-0.06167883639429166,0.009350505367217913,-0.04204752036589508,0.03960053761881892
MUL-L,-0.051930758988016,40.36081830718969,26.527518970108275,-2.1108713236079097,-0.8729953764639914,-0.6252972858843202,3.3855508230447238,-0.6127106901994192,-1.5192020168821976,1.1290426728355376,-0.9047109472549266,-2.0634407942227866,-1.4307850088169505,-2.0606397374685987,-2.0493478722435743,0.8152340937052983,0.13423399077642584,-1.3835305151434751,-0.1806266635810924,-0.2786782726452015,-0.35325607651449964,0.21162340658132725,-0.050987348476456015,-0.18749653102836145
CHLV-L,0.0,2.453972489168913,-1.7752061961477896,0.7409027506951964,0.5842203994966081,-0.18725884081244815,0.31954588084906727,-0.5006969933841439,-0.34166827082381,0.09358640066738223,-0.01746882190630053,-0.2674918653373553,0.10495623529076105,0.13733884079419845,0.10034592619277627,-0.10919748163597993,-0.009128020090739028,-0.17574099920007888,-0.09825599607045861,0.047913935633703046,0.029793804220929,-0.0912061866233866,0.11777912192539121,-0.06723501712529543
SMDS-L,0.0026315789473683,3.601568313105121,1.3036904267455336,0.09491653936944044,-0.270087853926613,-0.010619384724472831,0.14664083114506007,0.508053318987258,0.8341682811859579,0.10019037516741408,-0.5022523217091617,0.018849585923712893,-0.0328704909038009,0.06371322006122353,-0.41022442188570574,0.18411762784809121,-0.008137074807904975,0.10244761083753359,0.1360622821258025,0.02178731483546821,-0.20881739437536856,-0.2290817397034673,0.47515090309234176,-0.018715051098987894
JD-L,-0.0538674033149172,0.23243777135226795,1.6009310502977119,-1.5975973794134206,-0.6085909822831526,-0.23343570603308184,-0.6333574343132482,-0.3475463803385953,0.057988040797664404,-1.0190126623875622,-0.6316684089867226,0.9473711072255697,0.1303196839919392,0.1981603126906806,0.0735045402034165,-0.2532785743469971,-0.23990118083292353,0.12613396348174008,-0.43739347142747526,-0.07150395269699779,0.1125396658302239,0.24305151015325943,-0.05589638052536006,0.03710867473482483
CCC-L,0.1414271876009041,-0.689335095265614,3.365119382847275,0.261454359739005,-1.6896581118751115,1.341859253041889,-1.524244950896202,-1.1024697421227772,-0.3919066093124996,-0.71181639436509,-0.3697679262221276,-0.0016808109757414328,0.21426190201922815,-0.16377485355757224,0.16495575111164867,0.07612995821543748,0.19397782504021926,0.11006548988712167,-0.10498826037242359,0.04341843360481219,-0.4876338432910166,0.10294091231808808,0.02238794535430236,-0.05624337282231369
SRC-L,-0.2285714285714285,1.3570185165019597,-1.1674138988767189,0.2942155907391739,0.413958255002965,-2.214856547672078,0.37926946147341145,-0.49298896255332153,0.8976795975764986,-0.09059922938856688,0.49312721817439087,0.0049999146397180705,-0.0012315925861430264,0.4388371452516737,-0.11296317544858946,1.158986690033307,0.3886306926302961,-0.030055875772752077,0.36373735929148865,-0.1351686023782572,-0.11115618213691766,-0.40911151914621796,-0.35043316961764764,0.19536598377329642
CNKS-L,0.1237113402061855,-6.300299069904484,2.032466830297717,1.0593604642026415,-0.623564358106796,0.66052871663054,-0.10244738629354262,-0.06649412147992022,-0.5023991498749185,0.23053024184450432,0.05628183016890239,-0.2653972682269663,0.27658467928152913,-0.030096136150860358,0.17864339883259941,0.40178689018584685,0.33262030890884464,0.18192070656180737,-0.3369775356214548,-0.5190783842077105,-0.1730160364558569,0.17784577571190774,-0.08768582787093153,-0.09763914049817944
BWS_p-L,0.0509554140127388,-0.9228502475005882,-1.3799856242537,-0.0920806172775534,-0.5434221497466624,0.11447354999148543,0.23494345661611504,0.45540232784413964,-0.6229289384085644,0.47090047003492247,0.16192761675180892,0.15120507236673292,0.17765093592901376,-0.019774665391234538,0.01742818554742928,0.13428140543089007,0.19828066357438118,-0.11179468272747216,0.2607824934130241,0.10678111217263583,0.5328525722541452,0.27540851942130345,-0.22602351129224357,-0.2402324510995565
MVCT-L,-0.0363636363636364,-0.8834632700982532,-1.6666379760876844,-0.48680751082810253,1.7029370554384446,-0.8390936421048302,0.20428232775137947,-0.6474094937794819,-0.88276915667023,-0.03603451876777664,0.304291030015544,0.16653417338744667,-0.4604979840414033,0.010300573112396924,-0.23255725557193693,-0.39643071398113533,-0.08044455248838275,0.08406062449108621,-0.06772122639955153,0.00712895899258175,-1.2066703877784169e-05,0.006054032358287187,0.08689058076557345,-0.021626995814281933
ACCS-L,-0.0984848484848485,-2.293470616464838,-5.138290556179665,-2.2136841405026466,-1.1458595952615278,2.2650439480634312,2.5178815701248713,1.558926293656605,2.01920217436582,-0.41460332458244653,-0.059231242253274245,0.002412484717495661,-0.5307484242371376,-0.03885098077555681,-0.5152325835783212,-0.9221149186760875,0.021564021014352466,0.059571070136214856,0.34478551080924413,-0.8718088256992776,-0.6692603207390262,-0.38174330635483844,-0.46163014712570216,0.05711780466522292
TERNT-L,0.2602739726027396,-9.202583115810512,4.378026200508259,2.529413356622953,-0.8823803849177649,2.2798391139156364,-0.054931677240200934,-1.1676976044008653,-0.6937906846152248,0.4232187593387471,-0.6937635160647376,0.3226156746506004,0.016704872575042863,0.10144225636737453,-0.106894321859836,0.3762956204266249,0.05749619179174548,-0.2553551832928434,-0.031978330636481,0.2793024476947246,0.15051750078837162,0.10607911679210336,0.3525367127047621,-0.04166739259738249
NWB_pa-L,0.019753086419753,-0.5733386387964379,-0.7762492538269112,-0.6036795759197893,0.08378011906406238,0.08620257203468944,0.49426457490164444,0.06049281203741727,-0.3470164234144979,0.5050825910034932,0.07272509405107114,0.11145953389833811,0.25947372537870567,0.005332205310626226,-0.049065585774519076,0.07428176121405183,0.02853394885142535,0.038441358868525566,0.0993064561528943,0.055408763620238444,0.023368246105604187,0.18044490515619377,-0.005167146094476782,-0.018672859654679408
ASPL-L,-0.0193181818181817,0.284034299750346,-0.3423256020120287,-2.324082951084751,0.681814856066524,-0.06235945855098968,0.8166842941881781,-0.717285741902814,-0.26370079561312665,1.5600114142724464,0.2744060046242776,0.32786940141456355,-0.38422202596957467,0.09838435296932696,-0.3027081439422794,-0.11192307445544845,0.10380440657866842,-0.2524012003133805,0.12869401750905302,0.19427209848301297,0.13823758575030645,-0.014803167941637349,-0.07846898787375886,-0.18267057268312162
HASE-L,-0.0737327188940092,-1.7642713927572837,2.4991404605863425,2.546559422993249,-1.6460152772116146,-0.49755187797653666,0.244622786450074,-0.14221585447001528,0.9221416382015851,-0.4547493931195764,-0.8108239412668625,0.26722065433392783,-0.526798442374164,0.3471287414991533,-0.13110652670315232,-0.5477182254919299,-0.022915512543590272,-0.15243775004477594,0.17570034941310342,0.013843805144651503,0.0853271100245912,0.054216470570893016,0.19278496370768738,-0.1493304210536447
BRK-L,0.0833333333333332,5.405416478281393,4.120212889226308,-1.5783376773161808,-1.8822798314116118,0.5499247834439016,-1.8005505347353883,-0.3240007173500879,-1.596230746193846,-1.743299884873402,-1.0416929230913412,-0.19812411625928136,-0.05204146196197929,1.3575890583277046,0.5751572258603284,0.1106769652130516,0.1978385135984254,-0.1068191685157163,-0.06614094854510204,-0.2594171755871872,-0.24324385925163872,0.39433008496376376,0.05692507030712972,0.10117495216528977
ANTO-L,0.0009115770282588,-0.09418098546745696,1.5653683606246045,-0.8600799726661641,-0.31794431285717595,-0.2210984174602673,-0.7564094335985896,0.847406431506087,0.6351769072988641,-0.7599788082652761,0.09571421230973222,-0.3349350209636959,0.37304308566755073,0.07944329305984142,-0.4712137949112153,-0.543324457650775,-0.02795547061911919,0.06969141825599989,0.05657893172424718,0.35656387495006947,-0.18607023600693615,0.13597364369494258,0.24095419188037875,0.11961116062992638
CEY-L,-0.060734463276836,-4.173055055450694,1.9200878025416657,-1.8036854095640151,0.13975341275777817,-1.4254316899642747,-0.8246930233782649,0.7820135301821066,-0.03897171039468375,-0.6987080051980367,0.38200572491229995,-0.4280463161297567,0.34834846681431025,-0.1546088286716804,-0.1916736566083809,-0.12414143625713704,-0.2994776991129561,0.2736397842748109,-0.22335528531158597,0.006965718122690444,-0.09663697816250869,0.21163724563110473,0.20376688333708612,-0.32165081681393426
AOF-L,-0.0095693779904305,0.2932697100832262,-0.03402958482225949,0.2682075516836106,0.17240865799155955,0.020405184911514967,0.4831879109733271,-0.6971381158567378,-0.11174997856623621,0.2886257356405361,0.3763261889467166,0.28570314466992264,-0.1271800454068226,-0.25477417637121585,0.05892874416088478,0.24187027275957648,-0.020442273814874012,-0.02855105116735703,-0.4044858280754034,0.0839534227406949,-0.06707809177309718,-0.2354567874743057,-0.1370293600652125,0.09168145821546193
HDIV-L,0.0513245033112583,-1.1488000403255982,-0.3056775362048544,0.3716924399501074,0.08666549363458839,0.3388973144491006,0.2948736316714945,-0.5391758503145969,-0.5863361395772532,0.2994796181910817,-0.08250441135696975,-0.009079291307886145,0.08092363603363457,0.06571591722970772,-0.005485828039555307,0.18895814362079555,0.018933782172670707,0.044860767377738614,0.04390841508550047,-0.04564611341402122,0.011733660416411749,0.07020035124609447,-0.015385795348974742,0.014378591325286431
GRG-L,0.0218687872763418,-0.18479125939078025,-0.6569746936656207,0.2244038692236526,-0.008760976961421404,-0.32499394273701804,-0.3433399551527328,0.09867298400763684,-0.3674497763838885,-0.2143069310958383,-0.09553679545418939,-0.3049246331841156,0.14081734949807578,0.10832515296306945,0.17085710447838764,0.06163647314465782,0.051711835783070564,0.04940504361789359,0.028259472120402335,-0.02927180522262453,0.005995076066270927,-0.028818543141904747,0.05752458843132855,0.05261506773415396
DLAR-L,0.007835455435847,1.3672436227965794,-3.596898769238495,0.5766119755872037,-0.23405576352186255,-0.43590044322721705,-0.36478105463131894,-0.4179294416464146,-0.6913240048729093,0.11750708591224433,-0.005547635747421853,-0.4034105108031101,-0.22027626969563047,0.027391490212383168,0.21575424243350608,-0.1688797539063705,-0.13189523379099263,-0.056780879982941415,-0.4461355141493973,0.06023381560911389,-0.04652128092772826,-0.1413911118209833,-0.11351385672620151,-0.08724199685868253
FTF-L,-0.0208333333333333,-1.3057681206514602,-0.33953908836580154,0.4015440576621603,0.35354961618859854,-0.8416845599242062,-0.0017888744392496152,-0.037284086343270906,-0.6162527135002749,-0.11971681120899882,0.33755024047195387,-0.13130031851908963,-0.1291301286918708,-0.01005841339705055,-0.04063940110064066,-0.11279274088609524,0.07987922136411639,-0.12222435803845208,-0.00941299987250027,-0.08193408589773865,0.013565195104595959,0.012894628403602247,-0.029445505096945927,-0.005563728258981714
BLUS-L,0.1111111111111109,-9.645987781087857,6.207512619729858,4.517017486584872,-2.974587740516938,1.153373948094885,0.5152230506746849,-1.2979924809365146,-0.8000226546297082,-0.005091789384476206,-0.3913648307913677,-0.053777893615805615,0.129777322463777,0.028821957453005944,0.3213524769251341,0.2951018484889587,0.3394480243286384,-0.05278324355208901,0.18463219071688936,-0.046469424651334544,-0.12879922438238975,0.11403158200304792,-0.05823965786793285,-0.12587707460626155
CMX-L,0.1917808219178081,0.4025966055139703,-1.6731780093044588,-2.3098729380081826,-0.13622185548652307,0.9455524542272684,-1.3376354671083839,1.186139737800484,-0.9749488019599573,0.09722104624223757,0.23042604775430026,0.26254212000452615,-0.37203644027854305,0.08583382054732859,0.09240111840313696,-0.024265752555444862,0.0494388777264623,-0.23866665246849983,0.05116075010207366,0.12034395411028426,-0.013659390895238365,0.11430033743747489,-0.15602737933210042,0.24572772914295554
GLEG-L,0.1395348837209302,-1.442247796593597,-0.4678317814105746,0.3302158893309511,-0.3994311208786965,0.7876068390346339,-0.07175987793377683,0.26075483995906656,-0.5403650296791902,0.6713882300693008,0.052092579183686705,-0.08837060220841816,-0.36876474733258174,-0.24678188289688557,-0.06946528308430724,0.46056145770044354,-0.19412176982148402,0.016295581890496205,-0.30473457703907064,-0.07537142094179768,0.08100671048684677,-0.11166194512524616,0.11290832178981082,0.1794794228199696
EDIN-L,0.0492829731367399,0.7963198504664544,-1.1137445623505196,0.17102594016019068,0.31285730730792954,-0.10413109948619698,-0.22299607375382086,0.36563070424027005,-0.361059785729214,-0.03274243688435663,-0.09262896609801079,-0.0023011393885781716,-0.08508958136905798,0.11536597847362208,-0.11908193700287661,-0.1404805511878935,-0.05444426362510831,-0.15453584015242444,0.13965527563755012,-0.0633103243056861,0.011958416513735306,-0.1341589073651208,-0.012465868491437266,0.09383883802350788
HBR-L,0.1047972587093089,-1.0408052250839943,1.1215965813800821,-0.36430418833130057,0.10793502281835016,0.6981039175933628,-0.41219124641055904,0.8362380861734044,0.4233771962575232,-0.28606360234973416,-0.005969051323869244,-0.09197524038157089,0.40732750083810215,-0.2837017480259786,0.2250145243979056,-0.13250254509056256,-0.09502245750664028,-0.24010487755991333,-0.005774987518437955,-0.05995787679586689,0.17022380731911319,0.18612869796627368,0.0907542424314445,-0.17088266756152784
ARKA-L,0.0357142857142858,-4.266697108614247,0.1351131169702962,-1.734913292527931,0.7743089060722903,0.1323266389974713,0.33326942022865513,1.6238759808444756,1.3390035476520148,0.2402251027726659,-0.9403649320026383,0.6799645536912687,-0.4360029917676273,0.07428907359382995,0.2029853082720609,0.6565281436355586,-0.10492349281193215,0.02428195148889785,-0.19505582035580335,-0.08594496692021532,0.622179602315623,0.044079483757645595,0.6421617092332169,-0.019992018096395604
BIDS-L,-0.0545454545454545,-7.2931361920965365,1.5143445943981257,1.0498039568294562,0.34823996456925355,-2.5651421396373153,-0.8615838843849984,0.21538906741884203,-0.11771855496272282,0.43800267548418004,-0.5680356933486278,-0.28039311846133624,0.23488063629159678,-0.25238815005216725,-0.1289562753843111,-0.23163813124846894,0.30824498164523356,0.5925704338904426,0.3413581995709789,-0.4475493560500065,-0.11818643602739848,0.15928204910731678,-0.1427834273093628,0.14804884324995632
BCEB-L,0.0,-6.413643651619835,1.5181486368494765,-0.834466524504902,2.069480347120226,-1.5157592745933508,-0.26778865499625,-0.3541770089361544,-0.9438034361230143,0.43272900601036235,0.46735779865701527,0.09836938875968936,-0.36038523376131354,-0.2878848449382225,0.0853768018500875,-0.0627588186077962,-0.35033271880295047,0.020136276744165765,0.1373234502863932,0.1739154099043206,0.04829094683197119,0.28634037722433053,0.12997366503363258,-0.08222774296090866
ALUG-L,-0.0534351145038167,-5.569976915859373,2.7547126442899836,0.6968382158063272,0.6964336215942948,-1.79267910970035,-0.22347180512556053,0.32302256381796957,0.10055542732304966,0.05326834688027444,0.39814622105586994,-0.47502063666212574,0.06881985638348008,-0.2907470487875637,0.19917602534083048,-0.37653552419269376,-0.04718910288503527,0.011507389147008868,0.11948367323084062,-0.3260398351655081,-0.17090750585430323,0.09204002100892093,-0.19393271787110997,0.049167689079034724
CNN-L,0.0,-2.6922608831914543,-0.1678375701954929,0.549706674055183,0.07711117196504245,-1.1118931318511318,-0.19957147248839752,0.5533614887438408,-0.11451856683302711,0.4829020559215888,0.5282972113110608,-0.6180235767819425,0.19925839968550274,-0.3382203407206359,-0.0035529936277568655,-0.10189403866543144,-0.27336411767751884,-0.18700045094311804,0.14795986059250338,-0.033886425764019304,-0.050546966956823286,-0.11756606382962798,-0.03339409935398538,0.10176552989953296
SNXS-L,-0.0256410256410256,5.69686049224214,-2.7411467458041723,0.5255619545668292,-0.8485855960774513,0.06904991298441368,-0.0728848680915,-0.49294379463791865,-0.3287993506745359,-0.33037815173111273,0.26039822850315875,-0.1145403654276569,0.8239470494960195,0.14233700984995953,0.008655857820995285,0.06910806295382212,0.1661313409354471,-0.0015759081526601465,-0.02168067316070163,-0.49187595426742653,-0.17550499199414,-0.18515625276310793,-0.32301207408796473,-0.0239653621661156
IQE-L,-0.1428571428571429,3.5469621032987453,1.5641714903017614,-4.997056823435389,1.5042219192968243,0.03218595271082423,1.0218611974019665,0.4113604187403568,2.6619546027812384,0.6529609392822423,0.6089707820512007,0.7773646962683212,1.237886089373076,0.40432645988603905,-0.4020647107818414,0.9100319262676807,0.027675762209352084,-0.5230161986396958,-0.08700716970044889,0.10816368614178327,0.3565789348836682,-0.038269489895111544,-0.899197741365383,0.04571851829303857
BRBY-L,-0.0583832335329341,5.597685374806681,2.971027147029434,-0.9100915940537773,-1.1511588897320755,-0.4022852027780832,-0.7215408394512786,-0.4468976667092056,0.46030918445558283,-0.6212539820859138,-0.19011507345118855,0.49786707836084176,0.6754659451803534,-0.5204708589704679,-0.14085148815209478,0.0761745540327398,-0.17690895209660895,0.2892623162249022,0.13907978017371325,0.2127931437857267,-0.012636052190683584,0.14407224017092693,-0.03134907207396596,0.22726128943623233
MNDI-L,-0.0054545454545456,2.203216065360109,0.6345062509127194,-1.384389180902569,-0.23513776116554932,0.015105333549346173,0.07070759589959083,0.25229815615072865,0.5359362370754914,0.29641900984358965,-0.6180856407534834,0.1692580742020142,0.4626372654191802,0.3511781563757181,-0.14121472468892296,0.10835810674387242,0.1526655303759069,-0.1712383967173858,0.060749562629111575,0.01599203817892222,0.1868907890038502,-0.058061617305658474,-0.13774681267322575,0.10793252867959789
BEZG-L,0.1078224101479916,0.8388327297446415,-1.6768210148426788,0.46719280934097585,0.26824422857587676,0.2399594924319808,-0.3570252498668404,0.6609215940290356,-0.4302152553424107,0.08103827840597011,-0.07480272102728971,-0.32512977484266975,0.11107213488155118,0.03859583624469156,0.2223510090097976,-0.17778346162428352,0.022884748023111655,-0.27075623993106884,0.0506560986707408,-0.0031303141958925703,0.014588793502153396,0.10864619891434955,0.117313172431762,-0.021108346200299846
AFN-L,-0.0050505050505049,2.0944697679437754,0.4380943596147735,-2.978687206776968,-1.7516754122816631,1.969127537458961,-0.2682175015459876,-1.3546849286481901,0.5474961023191974,-0.68480166975259,-0.6809022503583629,0.6193162610741385,0.21569627511154446,-0.35767189741908473,-0.19103131663770526,0.5999693135384951,-0.11727016408940014,0.40860493162055334,-0.2590761069970367,0.6856306098865224,0.7382053617859733,-0.9315148390525985,-0.00897421160668816,-0.02325391048737669
ARSA-L,0.2619047619047618,0.20633001696643638,-1.373017567833884,1.45430890003354,1.2667446126065556,1.431725937386551,-1.0769620289500852,1.1252479277988883,0.9038885300302769,0.2865857838640151,0.2662538365541828,-0.46058152383238854,-0.9864536560728134,-0.4875080897740841,0.502656057414236,0.29572002881269166,0.3441878475942915,-0.5304413260858339,0.19912612669875152,1.5364312412976824,-0.9927024598850472,-0.5586976401235096,-0.05975379021470298,0.3381500654937925
BAG-L,0.0372839506172837,1.1515752547423526,-0.19063233212494307,-1.1293832222172353,0.5863617688218086,-0.7947422987123806,-0.9425252664257413,1.0951977773255106,-0.3686936626484583,-0.4557533479266626,-0.5467575518361699,-0.30335699760327406,0.12184506763384166,0.32108791638549555,-0.15114458794013255,-0.5154644297091567,0.09133826682631353,-0.09371936155283023,0.22732018305346838,-0.3273366518602818,0.10185534773090583,0.10258287129158535,0.0011715022047934925,-0.1090339919992745
ANP-L,0.1123595505617978,0.7255511392711097,-0.4850646830706468,-1.3804405234002848,-0.45558503708029047,0.6492501124810207,-1.4849809298815504,-0.3945368072712637,-0.694984882622512,-0.2304282344295938,0.3360419527811029,-0.01248100181952763,-0.16769389134166743,-0.81874765734196,-0.18520292304152094,0.014345237468960811,-0.09255585257396333,0.5689288230045767,0.25462734328072273,-0.012579098275635069,0.09001672669962027,-0.019016507467242004,0.002729062352817526,-0.14802890395856083
CDFF-L,0.0,-1.5656258005069714,-0.7513711893557861,-0.4706746152067248,0.3392749470330539,-0.3146741118346068,0.023813457247499725,-0.19837226335264466,-0.6698358039188113,-0.04603426158937556,0.21272953576975318,-0.08561736793026058,-0.16381010129203408,-0.0060756785977353085,0.05720312478501595,-0.05966783167530867,-0.019703095679627528,-0.040476148587604455,-0.0017174566341222287,-0.04182841961246864,0.012114765295752889,0.008939556707411214,-0.05150240050530535,0.044035186836022616
