Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
NTOG-L,0.0112359550561798,-2.507994042836288,-1.4231307955924544,0.3639758202825116,-0.04780542882622488,-0.8772582232379745,0.2397717054362431,-0.8367235046040427,-1.6076845525156835,0.090634027210671,-1.2743367430342827,-0.6849032820167922,-0.26084854509208927,0.3009453525485522,0.6840467953876567,-0.3703597259686636,0.7025108675398749,-0.07912338820681666,0.2393589885064624,-0.03268936205372032,-0.2892317780908514,0.6799300666020781,0.02171858133024577
SWGS-L,0.0799999999999998,-5.8341818373745795,-0.8024886817530675,-0.6903991158688356,0.14137315685513802,-1.0481838658566076,0.07516834165796235,1.0254185886793203,1.3399894952247606,0.4469786788016274,0.06846742191863542,0.34055435903057346,-0.12132845934274071,0.14304671406602457,-0.0042786867377055185,-0.4310309205903114,-0.2971402101318333,-0.0018710924598700674,-0.14016623764904426,0.05050147744531193,-0.07231977860422349,0.01981685789636857,-0.22341313491132708
ANEA-L,0.047945205479452,1.267425068445049,-0.28028023692703824,0.17475087115441706,-0.01294249275877718,-0.6809234903093107,-0.07785753656116982,0.16127852617555014,0.030920456881576457,-0.12484964816961688,0.033880451559060124,0.07767630209459184,-0.43370513866624816,0.33529470383004434,0.09128793712813923,0.1445161289704967,0.07046497177724674,-0.01858211733012992,0.20713117917293028,0.07787985963334043,-0.1169404327122626,0.1119253423275471,0.03267388797043809
CPI-L,-0.0222513089005234,-1.1843825373399361,1.0569844278354292,-0.595309139550602,0.25115418924651467,0.19352114035105608,-0.9728897880349618,-0.9543884225116251,0.7320979251562535,0.285755326737199,-0.3492179420765085,0.15263486188778064,0.15543827788443024,0.04714944540050127,0.318171841230541,0.004415825577685257,-0.0752970466128989,0.09635185219549651,-0.16760671306958197,-0.06062284606322437,-0.13127550478419905,-0.012999861757754638,0.022287925938900752
KWG-L,-0.0181818181818181,-7.155849927907276,-5.878887674901878,1.569654975825417,-0.6224300604170171,-0.5163380196912417,0.3552019897077783,-0.28246028190297245,0.592914903965957,-0.048462850532977754,-0.04417998590337267,-0.08769453929068996,-0.20331062370329048,0.2580627034167962,-0.13198376096559233,-0.19551977762835263,0.15408477956684088,-0.026664879269882084,-0.30041944861599995,-0.003023684527575926,-0.007868931245793543,0.01567184921882268,-0.024772660073076318
BKIRx-L,-0.0291262135922329,2.3214637222099257,11.411983884814084,-5.798287656351625,3.5127212401682564,-0.7206712073060157,3.0944112758235938,3.5022019136148224,0.6217995006161884,-1.0566570222618266,-1.9996494702669836,3.2682243909838675,-1.1173469758427408,-1.2318640171603223,2.3256576936009172,1.329274941025368,0.8354682843477137,-0.06221193173578418,-1.411478280982617,-0.3329606618241908,0.10775841430199197,-0.7842344438286534,-0.9742994190757042
LLOY-L,-0.0343637670740475,-4.498368519893497,-0.8389486420555785,-1.283467439788416,2.177032309771077,-0.7015495211117837,0.19423507904809395,-0.1954826345576947,0.01838689723827445,-0.42580435125964977,0.049637179161874274,0.19889312974813836,-0.06556101729348665,-0.37732874877757355,0.4602173073394004,0.2737396530886131,-0.4389644362641328,0.029529126086703286,-0.06988065855655518,-0.03847819385996751,-0.1791672692710537,-0.010183393641173195,0.07085372323782355
HSX-L,-0.0101768839350618,0.008284670520614549,0.3976352858027539,-0.33659873655882255,-0.7476106451458097,0.8239075431625357,-0.8983751318950937,-0.058113850258377474,0.305205406417271,-0.3865842575941498,-0.10157306314492577,-0.1639602640124206,0.3255516968796194,0.19119587662942245,-0.17994665023654394,0.21038153000927998,0.032796160460004595,-0.0949464152376368,0.06145202237441542,-0.30710074235512314,-0.012336595691801434,-0.11109449820229805,-0.05071037432653469
LIO-L,0.3630041724617525,-2.110894302929076,2.3249231681579796,-0.1184615992045498,0.353458281980348,-2.8972991686246643,-1.4959207845697984,2.007091880632148,-0.6452316999500809,-0.3190639684080588,0.4230962041677921,0.21105261386208188,0.12314048633938784,0.5578894602747041,-0.33936702246730954,-0.7648441329210567,-0.18484756123899984,-0.5572818574486881,-0.1297887977095467,0.4245127643954408,0.3892481021256923,0.23785606426609604,-0.0683392948851274
OXB-L,-0.0330708661417322,-6.214621986800592,-3.4477175955674455,1.1850177657263634,-0.9901640047525285,-0.08595011223771647,0.36573105208534984,-0.2174063440259309,0.5915851362312383,0.30994316026796204,0.575846908952588,-0.01438253195308894,-0.084212800230057,-0.06966423977622571,-0.03745233010373037,-0.22902419382178849,0.01871869623646557,0.07324227573127046,-0.26020995707653205,-0.014263928751800166,-0.16311862665899407,0.04089465547244329,-0.06417502607744906
