Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
ANEA-L,-0.1594202898550725,-3.169086508422244,-1.2135048318997723,0.4965235911108787,-1.5002249746585297,0.12017790119339665,0.44530500117456484,-0.34822068573996234,-0.34066248580753256,0.400532759442521,-0.8139258987628867,0.01792013893446176,-0.3879588237721472,0.16027330586379518,0.043310578182340013,0.29413888426486784,0.01896738239359372,-0.2236401442581554,-0.209838638414867
CPI-L,-0.1724524076147817,5.677279670061149,4.845960024238656,2.631548981812757,-0.11356358003626216,0.5268156142172638,0.016351977857448935,1.8807854346067647,0.09286247318235308,-0.852365743702656,-0.17207716365280895,-0.8036751017676098,0.5017675231009843,-0.03261373013063977,1.3218033484919078,-0.6946261586306974,-0.1915414640448297,0.4174113139063751,0.19079863088782992
LLOY-L,-0.0878186968838528,-1.3326535441647873,-1.9403837740795495,0.46202258230352905,0.4887036188889681,0.19646179685198775,-0.16263221490427376,0.14875378011225346,-0.16874698393046977,0.07678506288796645,-0.07232889201882671,0.06938670018453907,-0.10878465901632411,-0.01434928629368605,0.3519911673602829,0.07207129210862616,0.1487823682515539,0.00984257868687003,-0.3362066902282356
HSX-L,-0.3732970027247958,1.3492981942893811,-4.086512042344217,-0.471782006277654,1.3959022283529439,-2.1002562918791527,1.1096780191299322,1.6305847564339793,0.34725625356151746,-0.12334137954459012,-0.3553334852591903,-0.40613382530796394,0.14135400360292236,-0.08749964054327701,-0.33030991008399707,0.9774216060762991,-0.25949144273563335,-0.5121374651544689,-0.34854151028888075
OXB-L,-0.1587301587301588,1.0565325819660696,7.344973027400948,-1.854915820917441,0.06119861945467546,-0.6454292335852161,0.7272467055566143,-2.0513631665700083,-1.7774357570760535,-0.8976323269459029,-0.32519545483282225,0.006836843659120635,0.5240364441444492,0.06640930066997963,-0.6120193955871236,0.4133143675376483,0.11859732729752843,0.29538737166008017,0.514031663059015
COA-L,-0.1059602649006623,-4.707038887806961,-4.092935301363527,2.617300990769816,-3.7855378368685764,0.19539730362195823,-2.831768889820624,-0.2769727236419493,0.3286770639347257,-0.38537289245133266,0.7540437023720523,0.4182483689705908,0.520601062384704,-0.5959257964834117,-0.17799859178459657,0.25943062545273177,-0.8397400628085692,-0.36354145316953235,0.38025820831978296
HVT-L,-0.0327868852459016,-2.034230780324823,-1.3879507842200363,0.9447318274632381,-0.5863588214873064,1.0714469647872393,-0.36550689159096483,0.06809630436732425,0.15223313279614134,0.012812627138532318,-0.16076851944400627,0.062318292750080474,0.019210973073246557,0.03340878031001869,0.16278771883208668,0.032067217741444644,0.08039922081606632,0.1201035047094206,0.03595060244101392
JMG-L,-0.25,-1.9162445085556143,1.2494980857711242,-0.282262249089391,-1.062059853487737,-0.9581213538827227,-0.01665048172378669,-0.12776616097156082,-0.3917425143664195,-0.150622326817663,0.030198025649417353,-0.06307263040979605,-0.04927523968480453,-0.3107926689523291,-0.08730906871386693,-0.2748447332230958,-0.07866074893590505,-0.2768678996591111,-0.2257830584671435
MUL-L,0.2048192771084336,-1.0154861609648913,-2.152408968046773,-0.4461327610504732,0.952265044051662,2.330232537618128,-1.6496620545092715,-0.6431934013737135,0.011300503843847079,1.1567828512528422,0.5955476723117842,0.6695014432030459,0.5974220577757485,0.475260093925258,-0.735968573608526,-0.0663795831609155,1.036640932657926,-0.2601625699432183,-0.12662468246461364
SMDS-L,-0.1282051282051282,-0.6829556121457379,-1.5906890106910068,0.07952649162779384,-0.9861527532446572,-0.16965770167707067,-0.3812124282554619,-0.4542728022274708,-0.020869771882236633,0.8449655984565072,0.00978017134424646,-0.49170858176388016,-0.03433932224825329,-0.19032258820740927,0.007617305038785906,0.42089008064206745,-0.11159213932249423,-0.25567015275892535,-0.1630785091839631
JD-L,-0.2295345104333868,12.847525818520284,-0.622458705025505,-1.7899671918233853,2.605045683397157,-3.312912731238666,-0.20451200842570155,-2.5402899436547495,-2.3023686702245163,0.9646360387252482,-1.2075601524106971,0.20255478875431351,1.2958117660112973,0.8568771728679392,-0.3312464742326247,0.7844784250843674,-0.4895176015806475,0.6165287767075812,0.5303397803552606
BWS_p-L,-0.0042735042735042,-0.5461794615595779,-2.5431487704963995,0.2985193375302906,0.48359996688883256,1.0545052652844193,0.017702347677857833,-0.03041542780723576,0.3179982216172504,-0.031541502487848684,-0.38546274347231474,0.06272246870464215,0.14604436560752262,0.1269026484570259,0.06051001864399432,-0.028616312307895492,0.13384973390316213,0.034604518083028536,0.08457937059795674
NWB_pa-L,-0.0697247706422018,-0.9015104281016652,-2.2863803601378567,0.730472032869686,0.08900320733488631,0.6216690509620417,0.3968128139587535,0.059797741154349854,0.2275359299184461,0.041808290081969214,-0.44603578948888684,0.07185903739505974,0.2741704470880065,0.10120921293658709,-0.035020589269160116,0.0751197760195087,0.04368705921855811,-0.030042075124892455,-0.02010539380322987
ANTO-L,-0.1428571428571428,4.367576726516566,-0.2550534967015582,-0.11381238646437458,-0.5850554193277041,-1.1483437620307893,0.44800225890388545,-2.2566216867347233,0.14266849509151305,0.5544953254239128,0.3806595512102549,-0.2143992276647371,0.09402969131925502,-0.27238565159640377,-0.03398192032390221,-0.42148009002251635,0.28519120333114434,0.2064752107923096,-0.14031791621430084
GRG-L,-0.0485829959514167,2.482680973764748,-2.760264530034621,0.1480770256157104,1.5442292354628941,0.6474330901245827,-0.5740425830070542,1.1935331229141863,-0.26227700269785836,-0.2549453458221478,0.0792019591258353,0.05600334564681639,-0.030066776233418215,-0.36108964475567196,-0.11066900369710667,0.2378885779245679,-0.23045399386393173,0.3347585503440777,0.09148273090827572
DLAR-L,-0.1304347826086956,6.166755414373506,-2.442834413465672,-0.047389172750955236,0.18888277154004426,-1.2261701376061849,-0.488566131838655,-1.3769022298017897,-1.2316443516579323,0.8601383460602884,0.7370286783413595,0.5840149742539915,-0.03933092258772269,-0.5236881258543419,0.0025048073721037696,0.5077592592314486,-0.5325506097284097,-0.6411339941470237,0.23435483321106834
GLEG-L,-0.0756501182033096,2.847116510471273,-4.57081749776658,-0.16323903074993543,1.5391216114137756,-0.08858642604487936,0.30885196493711997,-0.004124555419035849,0.3079404525692776,0.10705742187827423,-0.18293348358276063,-0.3047791512846284,-0.20851229801005575,0.5928525276477005,0.08944271255465679,0.2612093361569828,0.3026142879141661,-0.2701990487972223,0.06645224602051579
EDIN-L,-0.1300345224395857,-2.1628426488102335,0.5153644020926388,-0.03138447615197188,-0.024988072777897778,0.18264885215458818,0.08549021624295455,0.3159228560324445,-0.15346163741347588,0.029425639098538476,-0.024440040914475967,-0.017541775809532822,0.01371826345575576,0.0035738145662839783,0.0828602499995516,-0.01827471261753887,0.0746565494814731,0.013325704270420364,-0.07795715684369521
HBR-L,-0.2631578947368421,2.530674092126064,-6.496578148084112,-1.2038270873203254,1.106778542342107,-1.8830341371100676,0.23281102880983323,0.46413271770980596,1.2393135574928782,0.4988910587876914,-0.3300487166147948,-0.08645192656848968,-0.35696646371465357,0.2734937182674506,-0.6827558557724693,-0.4602461514104133,-0.1474422733082971,0.09414296121948294,-0.3178933061647512
ALUG-L,-0.0723404255319148,-1.5564598204255704,-1.5849204666625811,-0.652099491370613,-0.5092763079660819,0.3817990877268561,-0.8220584442764967,-0.23714486412604954,-0.15231050391784692,0.3602272874037272,-0.5885000706073789,0.11982903741179633,-0.32668955052922916,0.1704117874264258,-0.3764612989757341,-0.4448735272152786,0.05652305208901775,0.3907747444776151,0.23832088876099486
CNN-L,-0.0518134715025906,8.711347704811871,-5.647785938196979,0.6465750234996981,-0.27203865025961127,0.2600951766997094,-1.0372492257150856,-0.2348502080656512,-0.5765224773522443,0.3607569503047071,-1.3285448729839107,0.34731580040512766,0.03134786841632654,0.7629756420151621,-0.23682989931962947,0.1094885382022415,0.4600321686060176,0.0876985592270395,-0.4563666813410439
SNXS-L,0.2068965517241379,0.5621609388128379,1.5849855617424573,0.6516670413650891,0.9134943539409804,2.2024547844524727,-0.43885316957379444,-1.850112406864915,-0.11397801745805854,0.5586803687675481,0.6316148934344843,0.00709945164360525,-0.4652162346482675,0.008430238558742942,-0.485948029832257,0.10202071812582593,0.1335705561253431,0.29183179566719847,0.22163647441570125
BAG-L,-0.120408163265306,0.8279400529944025,-2.91435724742007,0.47433788254819154,0.8191801363324789,-0.2877475263640687,-0.38651898310703314,0.17221501690851157,0.4843913200846024,-0.6443473895000547,-0.12097152850130438,-0.28614815354814577,0.07857788443928553,-0.03411252713403099,0.19121804336145215,0.10995259686965171,0.19378071678739647,-0.18162033615375386,0.03645918567248247
CDFF-L,-0.025,2.863363969591211,0.4294469860580602,0.05431980202518673,0.02716412960248658,1.0437637089152294,0.18979590344324274,-0.0686453149894116,-0.3682600262680384,0.1308080738482893,-0.2546010038680863,0.09193842083623288,0.2203320216338061,-0.04174178897435693,0.1915242818388669,-0.13355796848456547,-0.3161724010762309,0.07011492564838014,0.18967717722788802
PZC-L,0.0487077534791251,2.4227644230984513,-3.143272181661872,-0.02096925731163913,0.17074893297929172,1.2440843363369096,-0.5834356086533862,-0.45629136803323256,0.6603176369403158,-0.6463922637065772,0.35227068235372827,-0.31737468293586246,0.10528565062714457,0.2881849263931845,0.11251870267876624,0.003576214178353349,0.09243862923029017,-0.16699711299409037,0.09243742183884583
PHARP-L,-0.0826771653543304,3.670589998491407,-2.0202639841401413,-4.374937052543934,-1.9393160687199607,0.42343796166239256,-0.4882470003404514,-0.41829466519321823,1.3894868562919165,1.9321609453623032,1.1349015783364116,-0.4699290452740824,-1.0001244722550597,-0.41804248204483246,-0.21706726775023855,-0.9100867386807765,-0.44159156380536574,-0.02297198912521399,-0.4131298949427866
GPEG-L,-0.0706521739130434,0.3399090478526407,-1.4404811284134462,-0.5465236417939914,0.37489617120138186,0.5414330750303223,0.13282082634394887,0.21137698283848805,-0.24114980648418002,0.09827883157142694,-0.015349961690297247,0.06873140798328027,-0.4022711358836893,-0.08822506326775155,0.14037557297568445,0.12992177123592671,-0.2120002316737149,0.13017950609766635,0.09971091404878811
IPU-L,-0.1968325791855204,-0.0022581777572558727,0.7166701190667362,-0.11701148218575391,-0.12400161934244365,-0.510503521411325,0.3802014396066884,0.19239072117459907,0.034494164038427526,-0.13737634300413684,0.11232095669439594,-0.01513439647381108,0.1301862848851396,0.08845478027475091,0.07856271924339056,-0.12913819116253156,-0.06376077661120097,-0.12583918560790078,0.12943669729924373
PSON-L,-0.2829417773237997,-3.5259111981861713,3.438551927279789,0.01016040789543022,-0.13925508301111256,-0.7119159609981028,0.3350064830288729,1.1598412456547798,-0.1364071468791072,-0.39571418444430945,-0.31897141998813927,-0.24744524007703586,0.025321802036881134,0.15115637440673516,-0.03877364170672481,0.014195473497749366,0.1091148629676297,0.15619120718436466,-0.024777948152969128
