Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
NTOG-L,0.1142857142857143,-6.600066196996959,1.458611709218708,0.4917054931744254,0.8552836551693056,2.424715127235286,0.7299833546874954,0.7231072550855329,0.6601908654507425,0.45037102687539493,0.02788769099206363,0.3381865799413222,-0.13284977322179367,0.12895007411780104,0.05074724376149339,-0.1192260057932969,-0.10565511250472538,0.29779143670714914,0.642966139601862
SWGS-L,-0.0581395348837209,13.212739954885743,3.63298039276048,5.128145559360709,-0.6668255578351214,3.264269839486204,-1.4374640728300052,0.6753811677757992,-2.5691876248865557,-0.4750913667135701,1.0100112332790845,2.7652317323598754,-0.7742894811894421,-0.45916140211875633,1.6542304157195928,-0.23295164985974515,0.34718916834275126,-0.5635857529340488,-0.537604384538296
ANEA-L,0.1207194742303701,-0.34234193574218447,0.9809574740013772,-0.2618468514973887,0.0447635649058348,0.41869317656001664,0.7550457909459201,-0.15945071493945,-0.39406553161679014,-0.1851541230581678,-0.08159075871656482,0.50156690673349,-0.40296101297001174,-0.17774838069421592,0.15644715017806266,-0.27914732483433413,0.006090829024649842,0.15501447623166875,0.023412447741493776
GWMO-L,-0.037037037037037,-4.132323891219465,1.4104750340419794,0.6517641968934942,-0.35981195096980395,-0.3159372794333722,-0.3594822430113826,-0.09734781860246101,0.028213672846461493,0.3904294545317887,-0.40366495091024174,0.000712928042291504,0.026407379057166513,0.28081528275694434,0.08975067039730066,-0.27047672378044146,-0.011772261271051887,0.04273333035292439,-0.10525887127303196
CPI-L,0.0305944055944056,-4.733977496041752,0.2063594461713739,-0.40714480714281026,-0.17506779739092837,-0.312584934306302,0.2556913847675977,-0.16301125295106858,0.39355545054721996,0.3087122371716871,-0.24895429266789798,-0.3694922887988391,0.25373543725320513,0.015773973840511466,-0.06586414956419909,0.14099356190827883,0.11855617260386632,-0.06807146476132557,0.0864874837466695
KWG-L,-0.3260869565217391,-4.635558957077571,0.32935396461696964,0.4028159588587714,0.3836789524824852,-0.01873064438892969,-2.760783045792167,0.745087880658447,0.38810906795381167,0.19834246243326684,0.08859333083695521,-0.08452456819717051,0.09717420432436205,-0.1371946926904671,0.14065657615129906,0.03851460849014546,-0.03100415979000605,0.09934961234888118,0.016495258851319358
BKIRx-L,0.0185873605947954,-0.794619518274607,-0.8446373594830492,0.0409601355669734,0.48353013163714453,-0.006571079848542994,0.009874616420391268,-0.08725117033627924,0.16425634979884318,0.1950567808421043,-0.019593300124656713,-0.011065352992273295,0.0019380685285656908,-0.061514942895214954,0.005864509280538072,-0.06186495590765164,-0.03102844789526641,0.002288171843791925,0.023813027553011346
LLOY-L,0.0138728323699421,-2.013037205600321,0.43282222386627345,-0.49268855240562626,0.06866476538734724,0.06250780931674252,-0.022412918861490883,-0.051146752588132,0.07190156230018217,-0.09068742002013194,0.11425960156845942,0.07192575737200024,-0.13355523601366487,0.08823304535565848,0.10423075283267524,-0.03535689092291255,0.07589099641919281,0.03124645638455337,0.18097429522735098
EDENE-L,-0.1630434782608695,-0.9698660062126232,-0.8749808298704828,0.034036303755481494,-0.9604836963800925,0.584263358780976,-1.7717011515968704,0.025824271843887758,-0.6783878260900098,-0.6470596725347957,0.303903109288796,0.30381441912700585,0.07379624678914494,0.35057755355569065,0.1116094956006888,0.36806742097221246,0.1557095614059491,-0.2822185296706063,0.023421617935509457
HSX-L,0.0628768303186908,1.390092887250014,-1.41538620350244,-0.16636850044528728,-0.2794025041548611,0.032988005506093404,0.3365224799884196,-0.33579119418155795,-0.03628690319598024,0.05240821551178817,-0.134915315051703,-0.2688277584886409,-0.16799653250927993,0.03305736739533852,-0.022955192407833093,0.15782265436672438,0.04401033795359059,0.02474519516569226,0.04475770925467581
