Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
ANEA-L,0.0,1.2110581794428923,-3.1774876024544314,2.9221327993112083,-0.48861298599215525,0.1751388047736001,-0.22924743560528402,0.33776801376004456,-0.21332151896959006,-0.2524983884565797,0.07175867846605848,-0.29589837589828427,-0.1754125942631905,-0.15251786458928965,0.46001306807539566,0.6829271372209056,0.7501327103108422,-0.2887051916747119,-0.0747206309523778
CPI-L,-0.1071823204419889,2.3325756196766347,3.1819693110411444,0.8692183768582897,0.314227862048171,-1.278794860442932,-0.5905289529709835,1.060157128208783,0.3332949588518408,-0.29999042963618083,-0.19850400931400494,0.6268563063499052,-0.028501274455179415,-0.06386001189386824,-0.164437223701359,0.20016003537512642,0.4175740221779045,0.030112424550833936,0.21490845915767395
LLOY-L,0.0063784549964565,-0.871897086828235,-1.4835054827890537,-0.5651863278039025,0.1954036961279619,-0.44716258052821195,-0.5260271137397642,0.0883297517652948,-0.1519559518761157,0.07401697244840201,0.21757003344289766,0.05387281602828473,0.15761841112772354,0.024627148215087886,0.09142086517773236,0.15460882987114202,0.00786162647543718,0.11642017273173438,-0.08658461474488947
HSX-L,0.0075187969924808,-1.7799832762498027,-0.8481198727974405,-1.8210848823555101,-0.3814054251411961,-0.8346386283417191,0.06959316221720195,-0.7530337060692228,0.5881020763409984,0.015750053959756673,0.2616335930573836,0.5170762269715119,0.0063574397857256715,0.9492684206086686,-0.49814793198291035,0.3595045631007361,0.3167407346409397,-0.2013197746752432,-0.5163939295321601
OXB-L,-0.1475409836065573,-0.785524884686756,5.644574847998177,1.0978699727478172,-0.7137485433791022,-1.5487559830129856,-0.8133493642794707,-0.3875772390306482,-2.1961564929270248,1.3424310198430214,-1.2049698263710962,-0.5438693068658147,-0.5736284343476029,0.06944002199125854,0.4539103975853137,-0.769945445714807,-0.8051447726000188,-0.07925413621437598,-0.13934058963015145
COA-L,-0.0258302583025828,5.456355048090967,-10.585195181822648,8.019611311618464,0.7910204091771257,2.3573305721783613,-1.2808101765639945,3.210439830872398,1.1842243952220985,0.16874536448294578,-1.6150703629842567,0.6805084922727909,0.28412791547971333,0.674211797496999,-0.4091695830421447,-0.18007010199022933,-0.32093054803671633,0.10331831937346946,-0.3199316160042155
HVT-L,0.0,-1.7753107780381718,-1.2096794991065067,0.2767336129367889,0.040870305366131295,-0.08354376560319701,-0.362055792174996,0.8339502362172809,0.21948410646635702,0.13461018111260933,0.353227246285296,0.07636048771338692,0.00688463373340853,-0.22905306652235669,0.14373331997026662,0.01697420945863246,-0.0774013854728346,-0.01703470227952042,0.07103606641751868
JMG-L,0.0721442885771541,0.3200249199282198,-0.2426013873484306,2.1256845107462112,-0.3620746476238594,0.7241014882964144,-0.1658942101464501,-0.44951404656751287,-0.5060882841558781,-0.26283191402211525,-0.8183158192648156,-0.2683435759930687,-0.15669228074314978,0.4603949449755305,0.04779110334333431,-0.410589697383017,0.29510479154687286,-0.07576774640703386,-0.04499787026019186
MUL-L,0.3762376237623761,1.7792372214268193,-2.381252129507628,-1.3568624154581943,1.2757529869042987,2.5814866199429027,0.7332236574342927,-0.1981148417823079,-0.541939403316495,-1.2646911796451485,0.6755708955970573,-0.3181613458456362,0.5439152186723528,-0.4440189598364147,-0.027943274968182608,0.4858986236502057,-0.8627861674709378,-0.613642625064215,0.6705601748847676
SMDS-L,-0.0091743119266056,0.3987569419393411,-1.2984893843633423,0.5261795416014038,-0.008687625106845218,-0.04078158824682714,-0.569797120800589,0.15316940572933266,0.48276177295478007,0.20977949022701659,-0.20112081076427032,-0.6276285267111057,0.31903652514757896,0.04407525309408992,-0.27656276156837306,0.16395059538715132,-0.07953820527265945,-0.27388876439223375,-0.20442825982803733
