Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
ANEA-L,0.05648369132856,1.6774907516027193,-0.7348758500709691,0.4866494210184024,0.07783842165917433,-0.41513064473397937,0.9151480246050325,0.8424985948012326,-0.39534695044220697,-0.6375101787882979,0.04331304930305896,-0.10551487855928808,0.06019248381803041,0.6103514936933844,0.19764519648367967,-0.4534142091496735,0.17330892338807313,0.15107210265386595,-0.11546603963047432,0.12671728508042177
CPI-L,0.0437956204379561,2.529310916017898,0.26058789141364286,-0.7455771470728964,-0.38401911387751125,0.6624676749566973,0.8427764019258446,-0.10705992691305288,-0.21983093034357226,-0.3897346547838861,0.28593112089211614,-0.11985934475587913,-0.4315087473630733,0.16065623710209348,0.2826038087060061,-0.19988875461363986,0.23465067250971766,0.21429016751527336,0.02672855233683984,-0.09282047780258272
BKIRx-L,-0.0224719101123596,2.676606213682249,-3.084669208826157,1.346286005400852,-2.4379666827668376,-0.4014114487510753,-0.36915220710969426,-0.013914836123104395,-1.1656224863304,-0.15072971074186736,-1.705479513168132,0.6445317600830851,0.21400352109548082,0.2195506670792741,0.2972821274951735,-0.840149074020105,-0.40413777487745106,0.30502442995166834,-0.8638841672032076,-0.046585110823176366
LLOY-L,0.0138528138528137,-2.2415051435493156,0.899209791623007,0.07526937835755274,-0.4053586385706294,0.06198321536512164,-0.05653721896655555,-0.19897630487659052,-0.13586185834873946,0.01697047812405518,0.18694496259073015,-0.20381528164221693,0.11071360522031785,-0.28090974188751167,-0.05185369196709891,-0.0006627246922323031,-0.10556803106106286,0.034222720631433105,-0.007650234223466723,-0.08864791866337848
HSX-L,-0.1296296296296294,1.101758410125517,1.0118125638746844,-0.7982720820353564,-1.3101786088521143,-1.0989699894467437,0.3777277838963548,-0.6782426312812413,0.4398316521503492,-0.2699555860476103,-0.23056418947378526,-0.4993395765747063,-0.036233625241598046,0.15633106298325797,-0.48420055354115205,-0.08041080984339233,0.17866270072691054,-0.09918073541526891,0.14467260074024216,0.009442954143571554
LIO-L,0.0588235294117647,-3.628917511250867,1.7763050028602194,0.7555834572418578,-0.11014714283546194,-0.32202226888994384,-0.4729169485807027,0.40770276074439626,0.034557420199327636,0.05268687958909904,0.14174573315739078,-0.26659615052608854,-0.20999415668913776,0.12639502692903706,0.0015496028371420696,-0.1400708783951031,0.05513028104342974,0.15825788829567353,0.06023294602672449,0.046707018726762396
OXB-L,-0.0391061452513966,6.722475817312382,1.2535695199837324,-6.038662384472056,1.7348054622007656,0.43478366088213727,-5.078680611825159,-0.7099691891418128,-1.8946623508848228,0.14986851013304953,-0.8762775834531578,-0.38876467080949956,-0.43282627470749085,0.6814817569666093,1.404576547354387,0.6076675785503821,0.9793317223800174,-0.7137005276832177,-0.37137589451354,-0.22783839509810466
COA-L,0.0416666666666669,-1.5796232651866384,-0.7331353366036542,0.6581652764243225,0.33418426507240384,0.17950498040882323,0.4227143108828931,-0.050434323508646316,-0.28778474125254416,-0.11341241388543416,0.045146142724882286,-0.13733692666505515,0.012107215298543719,-0.152320910040855,-0.21029305862980147,0.060013620524962126,-0.04146976985984521,0.08445597887611365,-0.0095993542189635,-0.1499387794798395
HVT-L,0.0,10.036886062808557,-3.5862381938241388,1.4470472097708231,-2.167939697751315,0.07267625929729875,1.2298888627667215,-0.13518582596623327,0.2345942879694562,-0.5597649697625205,-0.5206214687682639,-0.287245695610618,-0.5768498994866584,-0.1813320389378844,0.3536923445772055,-0.6177301746095403,0.27485541353244325,0.567281568543651,0.23292017484109712,0.012424926617986196
JMG-L,0.001357773251867,4.187622103493569,-2.062168219098682,-0.3071412832443927,-0.4219356618739981,0.0252323368730567,-0.5835719450614095,-0.17098620948531468,0.19895551788118132,-0.19690247632502783,-0.29802439938919145,-0.1486502560241564,0.19308589249519595,0.2161553505504335,-0.18818230490981017,0.20664590468309368,0.0075767937373003745,0.12965060988602276,-0.14059667681291954,0.13738445533240007
MUL-L,-0.0609137055837563,6.846528210307668,-5.2200683272188515,0.23525470018878444,-2.1330312802988343,1.3178819524910517,-0.7416958919996968,-1.4381239503085332,0.0874328887598657,2.027541027266087,0.04559479277624962,0.9733212217477474,-0.14792816379901982,0.6068527821317022,-0.028295830868894624,0.39404950800537175,0.42875990645953294,0.011989271670055179,-0.580565497288716,0.09139309265924478
CHLV-L,0.0909090909090908,-3.1353232244358353,-0.8725010038512422,0.5702836830654505,1.0560933053328012,0.3804909269050984,-0.5548602350795815,0.07487572822453732,0.13497626736431714,-0.36034052086783597,-0.04723181812384908,0.10780609982504577,-0.13135789010742308,0.14487313218366693,0.3040543455322829,-0.18354699941289418,0.10368862351510402,0.21584828535428435,0.1957815584154761,-0.05526688659071692
SMDS-L,0.0098887515451173,-1.2293360911225917,2.5563382044927927,-1.84393549005182,-0.5188019517852052,0.25820061028061486,-0.638473893800162,-0.33596796131623413,0.39608536478441164,-0.39862913511892256,-0.09111794999900741,-0.39981445754886835,0.18598354722151406,-0.02689201272933496,-0.16227168050964286,-0.23685519827294782,0.15428414887585745,0.06858533583545341,0.198789378290024,-0.20748157997842348
