Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
ANEA-L,-0.016,6.534455210171893,4.208401225004752,-6.78514132495593,-2.5813978169498117,-1.5108401124680886,0.19244714851722539,-0.016825250943500004,-0.8200269768639515,0.6011999340651295,-0.1358577952874534,0.12091061182538469,0.3706003509676623,0.24797350924522588,0.7829010334186535,-0.0489760324469937,-0.2153745899126516
CPI-L,0.0318936877076412,-0.08329359444231124,-1.8845981886562582,0.8922286686820383,0.8251150052006733,-0.9911152072079753,-0.31950350650574866,-0.1731477128597286,0.2886762554251568,-0.1974363511182186,-0.21294131893146942,-0.10450089183449769,-0.1441762504570995,-0.12519805917013516,0.04470509608978592,-0.10836951275741363,0.00402604505230713
LLOY-L,0.0290502793296094,-2.8708171021068605,-0.7099349270503635,0.5972507684423627,0.27695277874603597,0.2963750004744537,-0.03736727754664567,0.08052611920112908,-0.10095413926607084,0.1105161063422506,-0.013290308863458793,-0.02783286828275724,-0.0713877864639554,-0.08147572412011916,-0.014201939049756711,0.025962212353681995,-0.04294636050673059
HSX-L,0.104404567699837,-2.4977346321947493,0.6313388922068025,-0.053645615056220376,0.3487960030867405,-0.05867521329595825,0.6497274956632444,-0.3246485644980168,0.4211017892434634,0.09396820523070075,-0.31841360413985637,0.21633394129383748,0.18931949910188015,-0.27396512966065634,-0.12463024682765149,0.08552032662710561,-0.02573161414843804
LIO-L,-0.0306306306306306,-4.49679686001959,1.4232524552506514,0.3966024784834302,-1.3967042976075432,0.6654531639317917,0.051219519510414833,0.19571995842373713,0.03775015271471623,0.5713394083653082,-0.2118567551976127,-0.037374834063262766,-0.17039018134269648,-0.06577619226066952,-0.1729575269824648,0.039146444370487976,-0.00756249459646328
OXB-L,0.017543859649123,3.9870628601441234,-3.739324800400724,3.8067687332772233,-4.089485273454576,-1.0356244186346781,1.4879644699216152,-1.434379014935758,-0.06612071267422176,2.5287877042206333,-0.4747245829476603,-0.09219142165482005,0.23736227664147774,-0.48329131979174533,-0.07444179443761956,1.5094951544187378,0.8273897760416067
COA-L,0.0405404364864971,1.013338119974182,1.4743380509333106,-2.0269942100168263,0.4863470172730759,-0.5185337384736067,0.19696931161928555,0.14416937920133088,-0.9547323561899675,0.783005566460574,-0.1789170108468019,-0.036025495589176525,-0.417261442318646,-0.06052510504559308,0.5583270222298875,-0.03446980661155563,-0.1273995602730416
HVT-L,0.043956043956044,1.846436645586691,-2.1896380426056026,-0.524644612486031,0.44451420523161767,-1.165020104362907,-0.28837287064644146,-0.41570915318512575,0.26952908834955863,-0.30637855771437805,-0.5581423419527102,0.5650430607816677,0.03740852693066186,-0.15022190333170693,0.033387167815902216,-0.2149837485978656,0.054717845923668205
JMG-L,0.0936227951153325,1.3598404562119795,-0.666259506219511,-0.2780277364363465,0.5662046407156872,-0.1116195903944409,0.4959343954383028,-0.15194165153069544,-0.05071352895742411,0.030271812905084867,0.0026181347836889478,-0.23733951836523012,-0.0904952764496513,-0.10859237589120493,0.014844108956163895,-0.06240000848563844,-0.09284976555094168
MUL-L,0.676923076923077,5.4620526283475295,-3.276073641690037,-2.0831888267715484,4.259861083321325,1.704529182385752,4.992002588098936,-2.2109618329443137,-0.07607460265693711,-0.13838041403848375,0.17427337920373506,-0.16720798177892274,0.3175259264834223,-0.2893514056451904,0.49374495638180294,0.7616843749343436,0.7532329299559214
