Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
NTOG-L,-0.0416666666666667,-5.293849909758473,-2.9405008393822367,-1.2799247644851346,-1.2374849823839345,-0.22987998286102448,-0.3288356514187215,-0.3993903192396406,-0.1180963789864038,0.20764566544370094,0.6289932859624942,0.08864417759468428,0.2961664801879337,0.04499354987879882,0.31334364453374364,0.08644465777884523,0.012106105486233518,0.22508372743770866,-0.006063925455143855,-0.4116631734838553,-0.17994950317801026,0.09376511807039904,-0.035670102098942245
SWGS-L,-0.1132075471698113,0.9212842960529548,-1.5817395725950922,4.490018362678324,1.2274720918388264,2.7054770384661584,-0.2194263222152967,0.08187006342851665,-1.036654218789423,1.3181650793993596,-0.8019115739571305,-0.4203870232448933,0.8753676431664614,0.019827403689455465,-0.1365954097124133,0.2120311256491759,0.4869511477241496,-1.257320552966063,0.8458529474106622,-1.1955029222721922,0.4136765155482289,0.1314106766145045,-0.5504476761184108
ANEA-L,0.0857142857142856,-1.938198594757574,-0.03977058146546375,0.8336328242185915,-0.09211531720642867,0.1641906894056142,0.5673477787186249,0.25010908109140884,-0.1833506198622766,-0.05582370068168316,0.07835325810916131,-0.2455359264693845,-0.1791150141889259,-0.13179573861671928,-0.18073144927418178,-0.08118098216263839,0.15924393718035063,-0.09694490599076878,-0.05759267942947498,-0.18980680963627772,0.0009007729206847205,-0.11521494098863024,-0.14067549932545279
GWMO-L,-0.1034482758620688,-7.73814509369129,-3.492352460461197,-1.6091351591455807,0.6232613086660419,-0.6142891191938066,-0.36294820660033766,-0.5884234154901129,-0.24312447569530393,0.8826971339762799,-0.19406555660543448,-0.6408823226426489,-0.4815448203229987,-0.010688564376604086,0.2048011609859933,0.6368011131646422,-0.0885778059457086,0.14163089233380952,0.00945790539829649,0.03153204461808276,-0.0760699959862486,-0.20392184568377777,-0.07737157478280472
CPI-L,0.0012771392081738,-0.6708278501239221,4.88989165076384,0.49048832054215136,0.9108353489682937,0.1296802585126129,0.935711420155717,-0.24913394690086957,0.8266430571757495,0.03895379692472385,-0.7128900565039121,0.3728573483930378,0.07962661102497101,-0.39393495965964065,1.1128062022355343,-0.16043833060944523,-0.4796131783837656,-1.1527425635536288,-0.8442886906824298,0.10225383162247148,-0.12693620510490156,-0.5679316377570467,-0.24066145569956585
KWG-L,0.3639344262295083,-1.0681978175540994,4.851176828944027,4.803255218163964,-1.5606414588679147,-0.3101289322796206,0.6767038648831564,1.3708756411436804,0.6256960833088774,-1.673534070070433,0.3879042569445721,0.428788287927309,0.8008447952417561,-0.4213751505380842,-0.39602938567351076,-1.2157778790509075,-1.1501962541601023,0.3175304846533659,-0.36188411177151025,-0.29127811859648045,-0.27520229556555087,0.08514003586710349,1.0125214468269725
INOV-L,-0.200527704485488,-5.694335502496397,-1.891878188669278,-1.266105992044573,-0.3464941364430109,1.0164592706737938,-0.137416417153454,-0.9969225800816758,0.3296853467446887,-0.27264770833414054,0.008266043928316756,0.360419782320372,-0.10473913964642162,-0.033201371367850153,-0.08056044657539813,-0.03247146104787859,0.08282071588401374,0.0061375283132024975,0.15561888854439546,-0.0012432867389025335,-0.18568918236106127,0.021614813144174336,0.14555352780530648
BKIRx-L,0.003579952267303,0.4693337172727474,0.6970285131657898,-0.22338745261095924,0.025866804600732332,-0.3643130531193456,-0.034840473250254834,-0.12153943858619735,-0.09483805045444275,-0.18363234149056407,0.07364720745877718,-0.12561550923136386,0.03436230765810562,0.06430334579554307,-0.12243642152857079,-0.08139814993872567,0.07134356509945096,0.06306767247004177,-0.05815518039155182,0.015084365536390937,-0.05507944263570613,-0.01878613311326277,0.03580511732485831
DXDX-L,-0.06,2.301560478248882,3.16440355898304,-2.494873921380967,-0.14075644599349674,-0.011346549534160805,-0.6439313876004313,-0.3557486709297847,-0.394051087703711,0.02674341370177748,-0.02370526586760384,0.5469338774624154,-0.19286980666474682,-0.13974777463835467,0.19851653777491712,0.05196468209536697,0.03698932579827704,-0.3186876774053533,-0.3324597250652255,-0.20823008488389902,0.3070232762573006,-0.09280956683556484,0.2499964167366833
LLOY-L,0.0458907694992147,-0.5148627430915992,0.789786195984631,-0.17460280411982276,-0.33614626496467964,0.2645423415463277,0.41754554029462015,0.061265854228244,-0.2777921179654421,-0.33529255562953425,0.31639595684403593,0.13833380331109413,-0.18467714776691047,-0.1645191569418661,0.1117896339007893,-0.08801570876482392,-0.07903923514164085,0.14731400067423955,0.10085815998791764,-0.03606154142990416,-0.03491546057561913,-0.04397122505188157,-0.08720411081414904
