Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
EDENE-L,-0.1274509803921567,-4.878609607111923,1.8174263789199376,1.0285764420344945,0.544445111461226,0.36388842074731076,-0.6413523871008572,-0.49376591973569445,0.08529564782289527,-0.16018994644617338,0.38428201759772357,-0.5297906729886483,-0.22120195397716322,-0.12001780663063717,-0.0442470681728402,0.12489791880177857,-0.22684482318473995,-0.02182591683952841,-0.07502333080896255,0.11244671508536738,0.11442135483169186,-0.11453039449920759,-0.15264532379330542,0.1383532463164863,-0.05153918606602445,0.09598165235647707
HSX-L,-0.0365518698499894,-1.594888034543462,-2.3037827410528893,-0.8618540759718665,-0.4338421216525218,-0.45694863564703236,-0.3848099403532905,-0.4397025917868867,-0.2872413850141442,-0.171674829537259,-0.16400331061099907,0.15319693050231706,0.1628280791153554,0.04577860697774947,0.07281496544907878,0.291077568196076,0.33771258800593335,-0.08560650382886147,-0.13730100893838706,-0.029379413060405785,-0.10507547860068348,0.15148037102404502,-0.109000706614071,-0.12978187987325007,-0.19355585148609983,-0.048079402961668745
BOKU-L,-0.130801687763713,-1.456394333440575,1.8030135069965632,1.5055261882581208,0.3213490313390294,0.615727620327269,-0.6350140618160091,0.22226100348653796,-0.3610245339849221,0.05415918937555909,0.19101941345577522,0.04886822183828598,-0.07384623419386106,0.03110779098064959,-0.03717125127778303,0.10818214876272818,-0.08627492088936062,0.2673312453154883,-0.37802694311954754,0.20289755169394905,0.20935787035701633,0.08131082738769171,-0.48741528260438033,-0.05154042281966024,-0.22573139115537497,0.08748258593780248
SEPL-L,-0.0445344129554655,2.517223399315398,-4.821405610540515,-0.9436011268422061,0.10574880624084712,0.7022247439788585,0.4600595978105615,-0.614444081141599,-0.1233269849194826,-0.43244378236383396,0.5251760433440956,0.31228436381563635,-0.7964252824499969,-0.13714693416946405,-0.14584242577113588,0.2174424514440441,0.33303842310949533,0.06535953765443522,-0.11993553726736642,0.0433989422918125,-0.06291509080662204,-0.3257097339728715,0.14863431404006489,-0.34063208064013917,0.08127523535879665,0.1205347803921948
APAX-L,-0.0235294117647059,-0.3337423013691117,0.7512804074560101,-0.23704036322872168,-0.6605180799219345,-0.17013532954055147,-0.13777241545415753,-0.1539785945100295,-0.2083107637415587,-0.04730394781381259,-0.46678648559504643,-0.06363810335849401,0.3984021808787267,-0.09318020543892828,0.1419620754364931,-0.05293389257851311,0.21051917518890148,-0.026973046578931962,-0.05806476250254472,-0.10835145548929181,-0.09047904588182464,0.11769961281988184,-0.05179214378484444,0.02309982765350107,-0.0520901575020688,0.05851249036542552
GWI-L,-0.0346020761245674,-2.489239658860419,-0.8757386128230675,-0.5275237370683517,-0.01258212709126261,0.1771836336713337,0.08226468480382704,-0.3768557462292623,0.0586299920858777,0.06949619259003603,0.10429704734588727,-0.04446788095194412,0.06528769717707239,0.05167001850817844,-0.17135317402306546,0.11403602070923524,-0.04291498774450209,-0.011898217207793845,0.04680656009504914,-0.023952936917760646,-0.04542020763620025,-0.2601654880726065,0.07039482632023486,0.02872408670460512,-0.06737717534604108,0.09047924180452113
LIO-L,-0.0854700854700855,-0.7099553533711043,3.8988153697756966,0.22379188610953285,-1.2629708188373885,0.6339383989841398,-0.43081924762802243,0.6501574382151922,0.05476913531502912,0.3075087488093632,-0.3810955233415461,0.285868393030228,0.1935992477690034,-0.07780885711929734,0.03087453645584598,-0.20324574093315942,0.08857688684452387,-0.20377475676596168,0.007992714518038596,0.18203854409280376,-0.06095239122403225,-0.0026938349065116097,0.013229555316270441,0.09405079359248128,0.055793826231961156,-0.0367423330755824
ARIX-L,-0.0131578947368421,-2.2787179908675372,0.5424179226550245,0.9621718670167897,0.9125456394679303,-0.22676866670693907,0.2766545431369586,-0.7804097204939995,-0.03447941907368647,-0.02110707880289137,-0.10390048298397889,0.06947344687099247,-0.1652757204595004,0.05000612923042077,-0.3157269328805987,0.3916431878706623,-0.1254172375985128,0.19153801845304735,-0.00525062716841148,0.17205919950125315,0.31821956494926906,0.1332862201092428,0.03914992748579385,0.016448732154311817,-0.17012450034512672,0.018564568633314744
DSM-L,-0.0755244755244756,-0.6149878177182009,-0.9992487494855252,0.0040414356864166305,0.21943456926845406,0.4279444785351164,-0.16670294011848819,0.0699179460249966,0.09245721926039745,-0.2533115348536131,0.32951338786905254,0.030438886507943994,-0.15903980467852205,-0.18339805312879148,-0.13987585997985114,0.05423451085144833,-0.43462828067792375,0.0755917079358541,0.004600041560094366,0.003949913578309389,-0.053621012424762686,-0.00042533297890229657,0.03428671871697291,-0.020619773427525905,0.05946030680074583,-0.021663937795589536
OXB-L,-0.1394736842105263,-4.064387305170309,3.1566135771351727,1.8265289291628135,-0.3780954329439716,0.44220674309824654,-0.9751499593192858,0.45436854422390227,0.26477482162775406,0.3502908250596007,-0.27488940472312157,0.09746068442125079,0.14347659930185766,-0.09428475563726989,0.06715856978055744,0.15121141095158366,-0.08163972833398117,0.01767847064226143,-0.015838116602934996,0.03248505227441379,0.03213648413871894,-0.12946864981820919,-0.1544923048601626,0.10488498160292749,0.0750592150043683,-0.07052237022961498
COA-L,-0.0549295774647887,-0.4201467917463445,-1.741135677953369,-0.7174195795526314,-0.025093176320011665,-0.12234445189981875,-0.1386028176134664,-0.24922816046544422,-0.0396723190007711,0.3088708682694801,-0.896585484160419,0.436985283488066,0.4743809481872912,0.20988619989880627,0.04860665068998295,0.0938729942907882,0.5574946678015194,0.0015949114651077605,0.09351543584895818,0.029944464620870293,0.012546406072561179,0.04652402404793434,0.06533468598072437,0.02642788743798545,0.0374290044921736,0.07195895794954997
SOM-L,-0.0919540229885057,1.60023963126999,0.03130168893085781,1.751054767950696,-0.4586803789436657,-0.10746360057286208,-0.6626934727405768,-0.16432299312144788,0.14898995174877167,0.03298154967103306,-0.46474914279208157,-0.08210184048784022,-0.004926118220067546,0.3683285904419072,-0.08876001302718015,0.4546047423847735,0.08554946619799554,-0.03270190652010045,0.08148160333743402,0.17415118801829804,-0.3001665101190623,0.012535825621314816,-0.05510160408600324,0.027235959283926376,0.17080338795286745,0.1251461337389923
BPM-L,0.0306122448979591,-0.5626619080842478,-0.2626876295455611,0.3316610037848033,-0.6546690610827528,-0.275148921987151,0.08759244313703284,0.3129559390968973,-0.2646097498162371,-0.23862152123528946,-0.06532516602889164,0.0496565952620633,-0.253149784168761,0.012330895534476647,0.12487155846094257,-0.026096232535579602,0.08840018100801499,0.15973001084510746,0.0545191533797732,0.03651846920985772,-0.12000141077001747,-0.11068516091822665,-0.05321975846513881,-0.10880277452786545,-0.012950038870710232,-0.17377201940777134
CYAN-L,0.1370967741935485,12.37817165297391,-1.7674784132310015,7.647442134370981,1.7977248296684154,-3.3842131693943798,-0.9071614990942205,2.9975766880323986,-2.62592733066915,-1.1896842554036025,-2.3445674526398848,0.8672670452426539,-0.4727164418869836,0.27599074576440435,-0.14751519686516792,0.3138422888684609,0.884496054815948,-0.7836682106352665,1.4018304804807988,-0.16439694839337426,-1.6179178600665336,-0.7099890031341228,-0.2595008046802305,0.44921570370139713,-0.11709873473386441,1.0414375678849193
PRTC-L,0.0139049826187718,-4.112867726960801,3.2746867850978596,0.8215859225843637,-0.9172619510963113,-0.07129422816318443,0.09359021498808699,-0.43692774579290566,-0.07690791925544194,0.13934725093834266,-0.19510353827191843,-0.23088965439764442,0.18002529219102384,-0.21271659127201611,-0.005701530234843572,-0.06603278079672026,-0.0749053562130719,0.03510622769450294,-0.05606686258816668,0.03823745296703159,-0.24654794280977071,0.057246987640756974,-0.048927301897542345,0.03205765362293253,-0.04028882781309465,0.04959103157453147
SYNCS-L,0.1514285714285714,-2.992941207820129,-0.018697198172796976,-0.6220665623976274,0.31743184793534757,-0.6699549341492149,0.9370833732474,0.6415629163340435,-0.324659609065821,-0.5432153940071481,0.3167523512061304,-0.618507268553073,0.10679407778015962,0.33755629613206756,0.10506334129427662,-0.09653337497859533,0.14093011437217037,-0.08282599346741581,-0.004713098722471447,-0.12283879028801765,0.10097483986534782,-0.12090132561663686,-0.012723616520371956,-0.10081800218832464,-0.19159514713315803,-0.16901220413701362
AA4A-L,0.0130718954248363,-1.811979732650627,-3.748702317416884,-1.4036728982317301,-1.1170380571369487,-1.165743143187439,-0.6437936056807121,-0.14067423078869407,-0.4327577038753079,-0.5200247015512705,0.10378601746762528,-0.10329973565307092,0.31645579915490224,0.28229958792968585,0.11402061064135537,0.03593471763508845,0.11262758740195984,-0.2113480768687078,0.24789974559128886,-0.21044797743395854,0.057697596431841754,-0.15613868930168318,-0.10151584793398592,-0.15125824183555803,0.009282915590293544,0.07571792446092986
HVT-L,0.0,-2.876307562750132,-0.6005472690524626,-0.8648107878492658,0.35201249538182455,-0.5792331789499227,0.025090353839374063,-0.4134298600927616,-0.04536703097638712,-0.1328333283133213,0.16380823975174652,-0.1704546327561076,-0.12930172021667197,0.09519189875322628,0.17460755337499537,-0.05342270856392039,-0.09683705060438359,-0.13295676539346132,-0.04957940548581818,-0.10802930116601293,0.07696567446328881,0.12360216437692374,-0.05413386746579709,-0.15996696781226993,-0.004156176618242126,-0.006643334907700566
450-L,0.0,-3.887007714295969,-1.258949296781811,-1.344462767583875,0.8792480392571087,-0.7137844256620365,0.16300092405478273,-0.8587256572087969,-0.04549613251511168,0.19877104445461688,0.41671863047610114,-0.34070695679055185,-0.7601989798678337,0.1998262398236352,0.08812165916919827,0.2047068971281737,0.2687132325356102,0.10907063828070286,-0.21730143709239158,0.10711335491745913,-0.015136086391924977,0.11066247845276339,-0.038946757862906495,-0.28851291273937485,-0.13190283875785955,0.06782958415999943
KEFI-L,-0.1200738916256157,-4.411496924395192,0.9078990539644242,-0.3788860641630807,2.2868391719709287,0.35512648137608976,0.09559836759588779,-0.7847339282906381,0.4412379029122735,0.47108658502097606,-0.2398653108911551,0.30960714279630863,-0.20423565604144203,0.02139876185896015,0.389640328912567,0.1842106811770675,0.00949455468485036,-0.2570170351288504,0.15118426810893448,-0.09680299585006974,0.0021839402525906403,0.01788931558947951,-0.0026681192784239723,-0.23108254539498554,0.10943351974673289,-0.36737480319048843
AXI-L,-0.0055555555555555,-1.1164874828105864,-0.48367447800703023,-0.395809775347963,-0.5019564707167317,-0.32993923741966513,-0.12902756108508012,0.0848874287849384,-0.005212872754579881,-0.03718538608970444,0.170723114742566,-0.08600905470638964,-0.22259708823281668,0.07603765512631624,0.035566987221696086,-0.020638385605895884,-0.013776039270535511,0.005248889712666361,-0.00032567928475421825,0.025002895487020605,-0.02800679047068433,-0.042359845278197174,-0.028406484971324614,-0.08229501198346964,0.002008956189179962,0.060286078128013586
JMG-L,-0.0256880733944954,-1.171361345035553,1.0611159149168956,-0.29848033005019625,-0.2091940485929951,-0.11949838495272319,-0.061246904232577414,-0.17487974239802415,-0.2858605346029681,0.010941040033687137,-0.26055551680359484,-0.11806184482944912,0.06995315960676839,-0.038096076710236876,0.04851841698482373,-0.017422821242445128,-0.002661276196886618,-0.002745865324288975,-0.023072171243501225,-0.03174546624408998,-0.0564217051908219,-0.006780260712065678,-0.099030746185262,-0.02484490949790972,-0.0018685697518139417,0.012094779209027334
GRCG-L,-0.0178571428571429,-2.6000098407971493,-0.5633352307602888,2.3952089234746943,-0.5255765584450384,-0.5450807275556457,-0.5886009706488705,0.5656405551966669,0.15339523085660944,0.5407828889445223,0.011929855769198371,-0.1578097069890521,-0.9425522298613386,0.4073245008450169,0.002337493114697696,-0.004231604766349637,0.537707076067064,0.804049503113265,-0.02206527921350153,0.2712948578756449,0.07796207686021601,0.23841060514184356,0.044628262943482024,0.03264822200179133,-0.17815038124625737,-0.2807452442626476
OTB-L,-0.1443478260869565,-3.9363170952630484,0.6286257812059771,0.4701629270232259,0.25628053765554554,0.5371670533473414,-0.6473318779147309,-0.627263020119942,0.1113173557987351,-0.0657517574400941,0.4239487601334897,-0.13762688651972496,-0.4965735239853621,-0.06830758267884539,0.06758421763505086,0.1550274754441281,0.22535005995594456,0.4258485919557136,-0.07586870279811458,0.17270045217573413,-0.2512085291557292,0.5964904607493341,-0.08104490116892553,0.21184623092649754,0.039789869052430225,0.17163065203116204
HVO-L,0.1034482758620689,4.7490031270254365,8.381011737052477,-1.9418396301941392,1.1029661208436399,-0.4505679344903032,1.3354491962591297,0.050674724441469636,-1.4668928066704534,2.7146402461834507,3.524137548935355,0.9347068105818715,1.7575919151759565,0.892406935597964,-0.20682709661171503,-1.2242639149527836,0.7733769457360881,0.4037978314737223,-0.009295305263705927,-0.618848536847377,0.027750715506033016,0.48377227902971554,-0.3815342480944896,-0.2844059877885328,0.17199278956745373,0.29432220463153785
SCGL-L,-0.1249999999999998,-4.396646973352621,0.42116166035969593,0.6644295128391583,2.764017947083248,-0.015701320200308636,-0.6635976359108132,0.5429755233890923,-0.8187906731272717,-0.4265358952726046,0.6836075041886502,-0.7779795299385596,-1.3341863913457435,0.15131166781408656,0.3079688214647531,-0.2942982128821618,-0.23263184834585723,0.08387649197644781,0.26779439859030113,-0.08073134919685002,-0.230017182170222,-0.04998779806267914,-0.47581968808233127,0.025783534263602775,-0.17461487216470858,0.16138993581720593
PREM-L,0.1631944444444446,16.244206203876477,-4.9957764494858985,3.946049252537372,-2.8794150703570405,1.8220258106952631,3.2577462452155324,1.1164193011609795,9.034260957224369,0.8788731088713363,0.33168470430254327,0.371558271294787,-2.5746353362695906,1.4607788824057912,1.3813418124027155,-0.633067327911366,-1.3129195731797603,0.8149291031744823,0.17306156119446145,0.4531807068892437,0.7309167603719511,0.3260570584104725,-0.9482020184362681,0.43720966357676017,-0.4171644731993162,0.9440474778625656
MUL-L,0.0,-0.22395178885741457,-1.4734602120081441,0.7551434174736221,-0.38467796496066303,0.10577724037282304,0.27168134440987046,-0.15638169331575485,0.36779893976438466,0.17420103939162945,0.11002376003466369,0.1640513997804586,0.35170901374586483,0.42782057848145616,-0.4252093321154623,-0.1884073193519286,-0.12672545415886366,0.016601132619181017,0.22734697946515378,-0.10013502864966106,0.12797552458918757,-0.2609317870241748,0.3707695566918429,0.05083309874808888,-0.02741642224641766,0.3557205498946541
CHLV-L,0.0,-2.770271129951839,0.6464874159056069,1.7029142306082752,-1.2797049395016107,0.2693205430408137,-0.14697052473385525,0.8044250513898469,0.19837942684714255,0.10381817462889961,0.01437656553765762,0.1535936274064637,-0.29250931352003523,-0.02687072925011878,0.03159462547936665,0.08589423750168834,0.2167449251924775,-0.034594707946501976,-0.18028069445417497,0.09127747535039586,0.055742788474592644,-0.1488900863403798,0.024854643573164692,-0.06045011216617396,0.13677318343036138,0.046327951571738184
PERE-L,-0.1377777777777779,-3.067279839885604,-2.863887378722943,0.5799292331322369,1.0177381902460914,1.5833021907201732,0.018083039891314726,-0.25701215926563503,-0.25220601080066624,-0.7246472625656204,-0.05340213234317538,0.34542281514356965,0.6848753428964159,-0.22868499084834157,-0.17139181955742225,-0.07826365315942771,-0.15485312287424313,-0.3635338997564461,0.06612868132366269,-0.4979079463811164,0.07675116854106286,-0.3643623285572441,0.18695282700596172,-0.2894265720563608,-0.4386501518621106,0.2096164666790161
HAYD-L,0.1999999999999999,3.4826311447263865,1.0290416496656682,2.6454011779006374,4.258118400094166,-2.9722621457579406,1.2422112313542837,1.1334355220927823,1.6888501167388137,-0.21031200163553576,0.14438445425124918,0.5033059242394781,-0.20162657500214742,-0.2474084182990804,0.46024736608720396,-0.6311421559224485,0.184361688718492,-0.09713482514051011,0.5834177909414399,0.17679057173410895,0.4504862111673291,-0.34890060871949463,-0.7648596085132127,0.3161674447510408,-0.2366709419971752,0.024985287965876454
MYXM-L,-0.1666666666666666,-0.23493319313753394,-3.80625302066015,1.0815000098379335,-2.289811130155289,0.8634652403744382,-1.486270091669468,1.0641533451257148,0.7427534389452871,-0.03753200911893029,-0.1758342919890333,-0.7214196532176645,-0.15229974582519756,1.0983695371566538,-0.19305218292427814,-1.127501605048852,-0.9838389879539231,0.24140363311541546,0.1796300836964526,-0.06231710427180342,-0.16845158071118815,-0.24477457028684943,0.21120146016035418,-0.31433681246381545,-0.4280052323956506,-0.47299334767578466
SMDS-L,-0.0837110909640374,-1.8922480986359373,0.1577645519546399,0.11169753207948796,0.3483297817644585,0.4672657564499102,-0.192873658695122,0.04942275367816395,0.09133147694071407,0.04252106694569778,0.33063295644117446,0.026311103101719652,0.10245640321967622,0.20234644290166143,-0.16885387243377137,0.13857026637700334,0.1638463290618227,0.13768053394056218,-0.12199233870673902,0.017925688419354137,0.09090641243475653,0.07142535325229989,-0.03368064580405528,-0.006952562175415548,-0.03756098668715739,0.10528024163138885
TEG-L,-0.0097465886939571,0.3216077308314376,-1.4293908555587436,0.12028237989358279,-0.8734263493354181,0.46372379596434443,0.3081618465368439,-0.40578036070518475,0.12422787716033551,-0.19917395844285438,0.10714549256058348,0.18344108283404287,0.34074236995391555,-0.15926089886510247,-0.5000966223460109,0.40424271893197067,-0.04458537421807094,0.04675823990333767,-0.015168851350818916,0.04163404652199654,-0.1564596342270595,0.14656623247752504,0.2126896632616147,-0.01754367992286258,-0.2273598710963228,0.17608492038473025
JD-L,-0.0847076461769116,-1.633557502231916,2.5785965580093144,0.3688403235614053,-1.1158318608562983,0.6020859658670449,-0.4345547739007476,-0.015477618596338403,-0.37455307389537046,0.006136823671081984,-0.4628562403229686,0.11217304946699908,0.4394107253775045,0.10017643621138331,0.1476183434904133,-0.22102173420870125,0.046431276145689426,0.1038351304020688,0.1093681251860163,-0.16858722928926723,-0.07045646766284186,0.08896245066622775,-0.061410322196417476,-0.09000534191027514,0.14825905044792753,-0.023684118100138554
DNA3-L,0.0120481927710842,-2.1171309215684095,-2.534801234230393,-0.7659072654670825,0.1603676838956063,-0.20250648683755543,0.34610934564588813,-0.48744481336706275,-0.09167271923546544,-0.01609238535741512,-0.20780968109664769,0.3143852355230507,0.22233453530559164,0.034732369151757043,-0.06754825075728875,0.23585738930490108,0.31145929359813956,-0.27684086114713974,-0.0660405870507822,-0.006454700815868079,0.2298340906550202,-0.036418111233833914,0.0857173618302333,-0.04778877150218295,-0.16208910272129534,-0.1313305350675396
CCC-L,-0.0649738610903659,2.625644629871717,1.5989049504904265,-1.0640106226366757,-0.5684166253673404,-0.26491734225225855,-0.31712890393400067,-0.17646422111434287,-0.16196510998614097,0.4601161524768346,-0.060747615527891784,0.500580523837044,0.12347674747052331,0.2013889244071173,0.14092243776874708,-0.17104509798205947,0.07444952665197502,-0.3170012580548222,0.07653139731676452,0.0876695322149297,0.04507439549546305,0.044892270670898966,-0.06245360343337226,-0.15343081810382117,0.12119405777130916,0.12365787553513266
SLPL-L,-0.051063829787234,7.229231361456404,6.25499177188641,-3.1681601612002503,-0.7793561102995153,1.3286177055519357,0.9843800395200261,-1.6380376526324916,-2.418499441152186,0.11879303932393889,-0.5632233881024503,-0.8660569546144055,-1.1161168126959191,-0.46061264467717405,0.03891319686633711,-0.3010890652034287,-0.7604834938714616,-0.009264751861960555,-0.3417594531310729,-0.352850307414881,-0.07139903622033303,-0.002647388449809111,0.08759770596405869,-0.17857606113446653,0.3859376460977774,-0.5720751313163965
SRC-L,-0.1226666666666667,1.9006114909518117,1.7496471279781547,0.8680731486264749,-0.2827377027989488,0.7695434962571763,-0.2948021886422761,-0.3297927504420849,-0.20086524952919646,-0.14821295406687818,-0.5588088614538479,0.4105524128877627,-0.3412402991091627,-0.13384617931479417,0.1595307768147818,0.06671506154839693,0.2647429386566437,0.28138151112790244,0.2073140633607766,0.13276164401704063,-0.29663138014426227,0.22968985276598147,0.16656085996107434,-0.033890766824119296,-0.017461798370611296,0.04769174820332749
