Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
SWGS-L,-0.0799999999999998,-5.863604140058606,0.16712914220571928,2.708377387262714,0.5941353669189682,0.22363639817185024,0.9421465738573237,-1.3558976057253158,2.3836319355297833,2.988193189879282,-1.301260622069531,0.5366551662877724,-0.28538418603067545,-1.7505604035976523,-0.3406545928076566,-1.0118986667292702,-0.046697184278517,-0.3813555016768487,0.47589864714084495,-0.10561066052345189,0.32101065162408693,-0.002982337808235185,-0.01980883026222218
ANEA-L,-0.0065359477124182,3.619555975306115,-3.3059466615032056,1.5149462745994822,-1.115614714701154,-0.3504237057312072,0.30870130614010133,1.1268287608967364,-0.23854295589744168,0.29330713544099757,0.3910280135597533,0.2281658764454241,-0.0917782202966048,0.1364753059894188,-0.18828010249365168,-0.1604428540992806,0.039506456391162924,-0.312341040763918,0.1862329858104338,0.2219031837327855,0.2653590943438502,-0.34087507616437057,-0.14996016492835182
CPI-L,-0.0486202365308804,5.860877058670636,-3.318616820793982,0.41403130405522587,-0.4391691450854076,0.9908884570780261,0.0042946592731224545,-0.627107919681138,-0.5660335563580917,0.03167082240680571,0.07581359857535627,0.03081015173662178,0.27255942025010166,0.2515477028842746,0.15699944069905022,0.11426887722682652,0.1954662691618253,-0.22981095009583158,-0.18912109036733055,-0.029116894418732192,0.00988616272466743,-0.16754538686585413,-0.02092661784790699
KWG-L,0.0,-9.709157705604207,-1.730527786240941,-0.08100990599022646,-0.3118822141030831,0.04505272277451566,-0.25576749426575746,1.0313032649690865,-0.07421899828215103,0.33212159472600505,-0.428588210624529,0.149388631123112,0.16487698146163873,-0.020322010545170223,0.08079246649321306,-0.35590732789887475,-0.03150256165955566,0.14168716490527955,-0.12946874424908442,0.05438588085196234,0.1693707200719158,-0.0342259402908267,-0.035751896636211755
BKIRx-L,0.1433566433566433,-5.4423718144620885,-0.7126475672201059,0.10983404780146683,0.38130416252787813,-0.9160353728299991,-0.9052228995589701,0.22624101463949442,-0.025866182661558716,-0.25781561773151196,-0.4050243729679579,0.5092177986124634,-0.01681163601912228,0.4551327785205481,-0.2943965059846346,0.01810297212148789,-0.3215246126861851,-0.08032097109102154,0.1752221662924893,-0.177148032679188,-0.26323499672863243,0.1514223146143289,-0.2176104533340272
LLOY-L,-0.0434508984123299,-7.200724712994452,-0.4116956706835917,0.28708603905789776,-0.7275074294231877,-0.8767299653816072,1.0735445844672102,-0.256972085880596,0.19918143450661016,-0.3123228458038384,-0.21455213959634137,0.04231442216775472,-0.4103107765647165,0.2085933315985315,-0.2104052565588417,-0.014307913808957972,-0.08022663961933017,-0.042429438317870515,0.4398964331014529,-0.14473768765844583,-0.07696459389719931,-0.33701346607987276,-0.08237598393365549
HSX-L,-0.0349999999999998,5.7251796662834815,-2.366552633435296,-1.6157109905957867,0.12917247005517812,0.6870507940811559,0.3501014067534416,-0.7078532405963476,-0.17273879722262725,-0.9710100575767725,0.03580815218430593,-0.07305804914408681,-0.3621625410975165,-0.3339517340447416,-0.24937538594259356,0.04494984980023094,0.025526928484118725,-0.3314708032255532,0.022468891869407936,0.013385293250980314,-0.12524291569913118,-0.2152628569000044,0.06004788419551681
LIO-L,-0.2168905950095969,-4.9718698879179755,0.11941394188520753,1.3567437867934855,0.39697711420027965,1.198900059959825,1.1585752812684655,0.5368783182695898,-0.32567040001011616,0.4560487800705785,-0.4138856970037905,0.013297521329098066,-0.012310636587527688,0.04114407177855189,0.3258334896372527,-0.2704958271374884,0.12781875445297705,0.04630988725861468,-0.03979840386863278,-0.1310140747997425,0.012480078740312149,-0.1584754260923248,-0.06213766815133325
OXB-L,-0.2203389830508474,-2.453151267445,3.23513408878079,1.8012999819546966,-0.5033486093716698,2.2636568898966627,0.29349177720284164,1.1967985840828388,-0.9589664241146636,0.46034279766489217,-0.28977019810089916,0.3063665021166849,-0.06121520393205444,0.3797957614370017,-1.077166717391953,-0.502915353908238,0.2126565144451139,0.5256727595666981,0.3875742780676634,-0.19712202480110871,0.05111962976482983,0.26370543850765604,0.44836704815454526
COA-L,-0.0933333333333331,-1.6447763163243254,0.11801514004238636,0.724483605156665,0.6985233541259303,0.2506631500608399,0.7497263528152904,0.08718781779403628,-0.035164586961748096,-0.14497572100112216,0.2551838320123736,0.2948202118443798,0.14853277468151335,0.021298989522547808,0.2589040635264088,0.09681395522100335,-0.28761792554536597,-0.3169323878543462,-0.05444337170622915,-0.15686778306193347,-0.13400305359891004,0.1053747419661215,-0.10643725187356717
HVT-L,0.0344827586206897,-5.792853251532259,-1.1119588239850742,0.41448907800089696,-0.28093937023741555,-0.35872717500459284,-0.202369452708615,0.3419554544733153,0.30521280749469787,0.14404577109172648,0.04955154460763404,0.4032473016650341,0.3158485932771904,-0.0645543813059974,-0.03596033959414079,-0.07395402998082196,-0.04286991440974438,0.1237757142024125,-0.113498705231495,-0.056112134742134785,-0.021466165478140783,-0.11797488060593354,0.0405132192888176
JMG-L,0.0006521739130433,5.847716369874717,-2.0347447522914757,0.7229150249515477,-0.4967660675084222,-0.2334999537056086,0.2771198771336694,0.53020214160007,0.1272082378424274,-0.41177305902543787,-0.2547622878284812,-0.04928483907384087,-0.05328038345011209,-0.00913460599673909,0.1337899233992619,-0.24543933781347357,-0.08663721101788721,-0.043152196708500436,-0.1700964358309872,-0.06966660640253766,-0.041108421739415174,-0.1728053728929755,0.14915210764762424
MUL-L,0.1327014218009479,-2.542616074821356,0.5429329600080195,1.1139658471347766,-0.0882551455563677,-1.2331473881562418,-0.252624977594557,-1.0246415228544508,1.699523803740519,0.32584630022172056,-0.10134099543321477,-0.27114656966404266,0.26300900304964236,-0.3873280586340251,0.20661674411337758,-0.14171996985163052,-0.07647667948473824,0.05182792703603083,0.37331290239808224,0.16439277711645714,0.33939265013546865,-0.07515818566418159,0.030845753748203763
CHLV-L,0.096774193548387,-4.5285286774342195,-1.227733247275031,-0.4551635697019278,-0.0797980507622432,-0.5179920915396424,-0.6239732693237,0.15268021649151672,0.6087267716960179,-0.3346272877175452,-0.2594038978893419,0.3161512980626095,0.5462022724796567,-0.6073774392115848,0.25226491209256086,-0.30827677916485713,-0.05457316117647146,0.233437997042231,0.20707268807228887,-0.08340086075410787,0.09283093620505138,0.05450000686190463,0.12774701192169025
SMDS-L,0.0303555941023416,-1.1497384442149186,1.5484576303135624,2.1905654055890724,0.24354192615270093,0.3356764510757856,-0.5343447696531671,-0.6820519985501132,0.8311849779667514,-0.7218953255137811,0.44616313461793217,0.04231636045136039,-0.2659490854025882,0.07769163905294049,-0.04195366435331711,-0.7861093117257606,-0.053921542372152825,0.08182863501990081,-0.543423388806351,0.10243515055952308,0.2577501819246007,0.1638736020146147,-0.5625169148634146
JD-L,0.1565995525727068,6.459848905457828,-1.6836465500003401,-1.512124544836413,-2.3936782313978373,-0.6343671719018724,-0.9358263824954846,-0.7730644408348208,-0.240284986654143,-0.08208237566821183,0.5584789124939467,-0.9688747742054692,0.8250916586098989,-0.06780710487388229,-0.20819059074583202,0.551733731920554,0.32278212703229275,0.2130679083395576,0.17440998239029856,-0.051631128289438735,0.05440572206742107,0.20015097871644838,0.08822047683745014
CCC-L,-0.0575539568345323,7.469696450367466,4.174965178488703,-2.304447436598216,-0.06397733849140769,0.24253610207441678,0.7115814061571876,-0.30981401870281444,0.014979226200652099,-0.16160394551541976,0.860843907233975,-0.3369366024569511,-0.057619589412504155,-0.9222052139690052,-0.7902468625628246,-0.03837492189478668,-0.6426924873097322,-0.13151039069950812,-1.1565766997026645,0.1059533236371806,-0.01040242322262587,0.5293016252753967,0.35911236135841584
SRC-L,0.1600000000000001,-2.973162065086112,1.2424007329526978,-1.4780364496107823,1.9016307327170214,-2.2875618582722104,0.3154827977452552,-0.45652571835753547,0.8004995368807162,-0.19525577184037884,0.49352043193644485,0.49925386249670217,-1.702358776519907,-0.2094450461360741,-0.8215951249075429,1.3076730114947672,0.4819019785769476,-0.4900774360949361,-0.8345878032508762,-0.6023857364317008,0.33259778623711916,-0.33259789785679966,-0.09646815356723423
BWS_p-L,-0.0032154340836012,-1.8722707786545112,-0.018304858419584662,-0.14842887419764517,0.26338919868823973,-0.7162592477249927,0.5719379543183303,-0.014291139750990734,1.4328618113944798e-05,0.0109596542846838,-0.8017440582170728,0.46506640477777544,-0.04320832592859964,0.0009325711108031675,-0.2438737930951676,0.18888734421047426,-0.18984291887420046,-0.36025816752158385,0.1330867671768655,-0.27292552483784904,-0.17046647791684538,0.06864025488782462,-0.08116603679179604
MVCT-L,-0.0098039215686275,-0.21301545056883858,-2.9529491020756726,0.300403053619897,0.4588529338291229,0.40968154795145856,-0.05331870571469975,0.27622203676084595,0.006073810494825163,-0.03554251018565928,-0.2696489775927441,-0.07375231366875733,0.03716388309803402,0.19007122792301898,0.0036686133072413875,-0.12345043754627578,0.051390808709860944,-0.04728756786047034,0.08056303917584405,0.056520103418840326,-0.0425034260586984,0.07074062475917803,0.004779191285595782
ACCS-L,-0.1428571428571428,-7.148710816175132,-3.6007147320788526,-0.5215291569016756,-1.097832432278208,1.0582397844707832,0.7331020831153695,0.36149519878358083,-0.0632209783066633,-0.4947885652023213,0.08356040684663053,-0.06020274574252626,0.537746738235535,0.21570185031214673,0.17386671555469393,-0.028679758629293135,0.10494217120523619,0.23643211363823624,0.05778282726782031,-0.09278808694327921,0.004670064993249309,-0.22479502669708137,-0.05642690951080764
NWB_pa-L,0.0731707317073171,-2.4948298154654447,-0.020883919322931706,-0.11697095780746775,0.3818089213215357,-0.9675272829850062,-0.09601801233300988,0.022234802429550324,-0.2016257182808446,-0.06962900225206431,-0.4522529788229848,0.009621231843328587,-0.14165149716659048,0.3384701684437713,0.15881880653767472,0.02456089269505398,-0.024698621772211677,-0.16230561488938175,0.25378251266351015,-0.3338320819195817,-0.060146984709310965,0.13668177952241484,0.061724720349526356
