Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
NTOG-L,-0.0999999999999999,2.1559529879891404,8.73439958777657,-1.2193905303662869,-1.0376493344960023,-3.9843003048822614,-0.1947561400767314,0.5540349625887367,2.013143525515661,0.7112617291858813,1.6349433992619689,-0.45939272653713104,-0.5009389063789191,-1.1925589919546866,-1.3050165722222913,-0.4433822188029615,0.21553430074091431,1.1883971455989797,0.49594418974941334,-0.9706275937809594,0.15568693325113886
SWGS-L,-0.2030075187969924,5.009841665444034,-3.616651737603249,2.976842746937459,0.8724329078126611,0.8609279159206943,-1.9816777121951,-0.3657058529128584,1.417770101375982,-1.224617716797889,-0.7222048063985148,0.22664391143821855,-0.8843656631325708,-1.4610562494806427,0.6965552265925983,0.06223754189602585,1.0839178861707446,0.9355092472095276,-0.04790260619555486,0.01763286861395354,0.5275125084487688
ANEA-L,-0.0128205128205127,0.0843186815162933,0.29195795136471303,0.456308981428982,-0.402801614596823,0.843373110179306,0.1772785444119898,-0.563840571534293,-0.21183001794148193,-0.27541389827207774,0.02732216872261354,-0.057761640869523054,-0.1251950635591385,-0.25744744281133286,0.34722818935871924,-0.07607707959812308,0.046191153654708175,0.26052088815742,-0.12288759142616328,-0.1265614641513831,0.13902708733385327
GWMO-L,0.1271676300578035,2.161975131328119,1.162117992114095,1.5631333309902027,-2.3480363965336495,-1.1961725444494327,1.14934978346765,0.9550399584375961,-3.1928295019115778,0.20741830438682532,-1.1931646321412237,0.21439683648670996,-0.03876822169481471,1.2550523558974636,2.1192108562348535,0.4740946495328121,-0.015443853311899488,-0.471548799494783,0.8154540844324396,-0.5509470855354951,0.07783758692670721
CPI-L,-0.20310633213859,-7.473632599197844,-2.8137789899511567,1.7100878948978369,-0.5779548019840448,-0.4279439436281015,-1.2318219421872088,-1.1130533971423549,-1.1804501078656684,-0.05952447925226501,1.9450660018606163,0.8258476856990787,1.1033773672668477,0.45294239285074306,-0.10378830186770764,-0.2589230348630551,0.24017510224580596,0.2381385272040508,0.13642854031930932,0.13998647591339963,-0.1900806360369753
KWG-L,0.0,-4.539960778754574,0.35529655108535935,0.3807429850686607,-0.07237263580581967,-0.8760465152759941,0.361954293379811,0.5086687319742905,0.28372063723226054,0.021288255483452322,1.1399916897062308,-0.9886970029166949,0.11761120116954063,-0.5848951874045714,-0.0661062735363343,0.10914415837474305,0.1686145431120189,0.0004279798252900892,0.12411010394606421,-0.02285870133616145,0.015766762983085613
BKIRx-L,-0.0461868958109559,-0.23702132970404677,0.4049277084424577,-0.5658797552345388,0.08721789056583752,-0.01969169776110574,-0.17976670905921335,0.007156915352372077,-0.19508915943073166,0.15765370675634788,0.09978106438268136,-0.05822267773377794,0.03359619791681746,-0.08898235659800047,0.01563865474530509,-0.00039096648639382433,-0.0064929507628703215,-0.0492386093438843,0.06441108319815626,-0.05328553742955888,0.003638905359773444
DXDX-L,0.0827858081471748,-5.708047413837774,0.3233328321572748,0.6653471865026251,-0.174552633204265,-0.7256615392234734,0.9066154267856851,0.9750608658667209,-0.07584030453629272,0.09694093376430958,-0.14922079697366164,-0.3906180714284288,-0.17239121027133536,-0.1633065240425564,0.21819385107882652,0.31845836181029935,0.10157218136128758,0.2346822869260206,-0.20679911546490337,0.07249228298406747,-0.17023309046650428
LLOY-L,-0.0466920374707259,-1.556876278686157,0.8479028058876362,-0.08816910582999316,-0.02716732618042936,0.16141246397196352,-0.05998092056441565,-0.34300323146956224,0.08499421727528503,0.11611657037507352,0.022175131106138314,0.023083130230727323,-0.12851972310911486,-0.10598493565372274,-0.019577152995914213,0.025497971913933624,0.013927904095944382,0.06678075307139486,-0.09572478454274355,-0.0025206160914349944,-0.02805007082025338
EDENE-L,0.0722222222222224,-2.4887889182350107,-0.5485034424546396,-0.6670196150494462,0.1375012351530696,1.5229606354384495,0.6581388172770438,0.09018886946656152,-0.0524965835261903,-0.27016183262963467,0.04222683979579908,-0.14068259673702999,-0.2411944971814341,-0.06504877549280544,0.03611373092603514,0.0728254325717593,0.33184905487483707,0.03397305971977381,0.164431173137971,0.12550991115284735,0.08144222304792839
HSX-L,0.0482014388489209,1.4484766728181404,-0.697223863609975,-1.0712384373661061,-0.4310049490893893,0.14952806410977204,0.37221380067960336,0.5107296137839076,-0.2035074719961912,0.14385970301311982,-0.00464019963031374,0.061959269301935495,0.27899661434631784,0.05948603452366304,-0.01111136631147704,-0.11377006565845348,-0.17712559983897716,-0.03270262381349362,-0.05176144195730043,0.017250287258114345,-0.18706184068619208
GWI-L,0.0166666666666666,1.434124254935145,0.927316476604376,-0.22535640714412802,-0.4143947713352969,-0.07669323284847598,0.23971913106146803,0.32709277991705804,0.1908023264035427,0.2143264099356507,0.16875277699984617,-0.014559463553139206,-0.04821239420379024,0.06302257762034959,0.23758828774335938,-0.17275271092237154,0.11592320121232752,-0.10638955072072276,-0.1625945946187174,-0.046809146263038004,-0.240649280662519
LIO-L,-0.0352112676056337,3.5569340919410037,-0.22229509551828802,-0.9690903723971817,-0.2630586277125041,0.47486566932552987,-0.4621218254020785,0.28352211849167586,-0.006401744250999047,0.2521668312506523,-0.580091123885208,-0.423592187721079,-0.10045450613886682,-0.3909687362463164,0.0785225934377057,-0.13722093051243126,-0.145161794610925,0.0710722039327172,0.05831566581182678,0.2607983824517478,0.02024458400237306
OXB-L,-0.100502512562814,8.259906927785085,2.2739658308318726,-4.099894985311067,-3.054941292987737,2.106178643930944,-1.7022400290003212,-0.27634754236780074,-2.1503445119791826,3.7532678087917772,0.06589352998915891,0.17143898122527912,-0.22214570453243065,0.06027100948597911,1.009399892464769,0.3480032385515632,0.931566657171801,-0.6802897690097806,0.3687486865196336,-0.6936864690885047,-0.5095128082647592
COA-L,-0.0566265060240964,6.813822693375365,-1.9870220215863152,0.57702624383657,-0.9119866296090828,0.4933892149768178,-0.3580800289570251,-0.8756670005099864,0.055423622368558675,-1.4485093338411672,0.13591627779319004,0.4729664687785233,0.3170910834874655,-0.0810765927715922,0.1599407621529791,-0.2666596607368001,0.17246661391053714,0.6200440394892358,0.0941323470591532,-0.20984790585328178,-0.12398267282377683
SOM-L,0.0567375886524823,6.006014247751925,-1.5610667503688598,-1.17586294282322,-0.1819281192364963,0.9789500402739487,0.22736574441629503,0.32754981196727817,1.0912872146565167,-0.10483017050922763,-0.676080762641507,0.11851555979225269,-0.22991006504456796,-0.05846766667852801,-0.3133725960792864,-0.14776085970653055,0.5154637290331295,-0.05498429585566363,-0.08956012962905874,-0.14400002892811894,-0.21950962085722264
BPM-L,-0.0664206642066421,2.4840485060509923,-0.024772111457079547,-1.0346134972081442,0.4759065463415426,0.35710170852686907,-0.32384123861407244,-0.19072530163955256,-0.4431317181025529,-0.27538439525281166,0.25987491959100856,-0.22125838316472637,0.15731568114998423,-0.20593676257349658,0.08311241002226222,-0.10158528452527374,-0.08264609399622884,-0.09736717452585092,0.045284400539719494,-0.12906038609838555,-0.04291963909391369
CYAN-L,-0.0791666666666666,-6.784836044257722,-2.48480487538659,1.7319580286477385,-0.6587419783213782,-0.9560081651385204,-0.4019959874586665,-0.04818224931158127,-0.26799578125003515,0.28871447980033027,0.36429471547288456,0.14198212600077595,0.21325679913545376,0.19450220439999358,0.048069311263649835,0.09616041922358838,0.1600452167451061,0.11441074934808616,0.0198869242914951,0.05365368774651336,-0.044557276380733195
SYNCS-L,-0.037037037037037,1.306424902128797,0.22605680185309715,-0.5255522244845074,-0.5384606358891268,-0.5190923481445239,-0.14522221765880425,0.06435330239202054,-0.33009895460908983,0.15659760361732808,-0.12858143730104496,-0.1159134384589759,0.0875554724616611,0.05533493829592585,0.052837450021310045,-0.05823501330970046,-0.07858913120582378,0.02406536448861799,0.053666136400547286,-0.15703697932583743,0.022669460114231123
HVT-L,0.0,-1.0330285357836242,0.34452321595512786,-1.0025390671239014,0.20523383862169992,0.4353426373139986,0.1452190647688638,0.20218947322251593,-0.30369607171002533,0.28603112812407844,0.14059708863257991,-0.0033444392771746064,0.12567233155783844,-0.08036299062221501,0.015822728814865267,0.0610061996760412,-0.08169138875790126,-0.09455750312801693,0.1371164761816898,-0.023647310972774248,-0.05280900527449419
KEFI-L,-0.1085271317829457,-5.39168908507459,0.3388556291452394,0.627389842759762,1.0621471093713728,0.6031984466850653,-0.3700227526122475,-0.7484512367373644,0.14669703020787098,0.22698670481785838,-1.3685466336395178,-0.5743536732157758,-0.8650886691872557,0.09221902036689214,-0.08072703516914534,0.3319874077651538,-0.3003110741001998,-0.28622763076201746,-0.17498542662637795,0.09298431371466924,-0.2527511839090802
JMG-L,-0.045964125560538,0.828057582256767,-0.0033736484221613813,-0.34278536191246356,0.2295320025987049,0.08908052310009826,-0.24338052122501533,0.08744694575432534,-0.14236681916888233,0.2216582830179028,-0.08627372621254818,0.029789717863334966,-0.020922604262957365,0.033380946617698866,0.036907245562454706,-0.02968861556344424,-0.08576094123781546,-0.17450335104772982,0.014783887228656178,-0.055671125056731836,0.010373943824692514
