Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ANEA-L,-0.0952380952380952,-8.991920265437304,-3.4106725225805583,0.6020262104272963,-0.211629243360591,0.14205457294674154,-0.25886854777753565,-0.07169802359626337,-0.21076121466853867,0.04538146129248983,-0.10743800510741949,-0.22811613499473823,-0.008813454288586927,0.002069498924203025,-0.14847549359602763,0.2994761971440768
CPI-L,-0.0378927911275418,34.845848861721564,-7.985526214030317,3.568699013467929,0.7544215634143199,-0.5453667100053411,1.531042776495321,-1.1579490518908808,-1.1572076372918085,1.622052903273244,-0.1992127885435744,0.4457799226587404,0.2914854892689725,0.19182581332893764,-0.4726591173996381,-0.13238631487428512
LLOY-L,-0.0217142857142857,10.158488254510297,-3.8548819969814163,-1.6889613769574578,-0.390133879897326,-0.09993884558909542,0.27533718829993714,-0.715634956320629,-0.385030503812355,-0.804496691172099,-0.12798253849843483,-0.9201379181567384,0.22433111253427399,-0.40839495514987295,-0.057150181235434444,-0.45372525068772
COA-L,-0.5000000499999948,-8.068187473606717,-0.9985335342717995,1.558686197313866,-3.2071599308725407,-2.4759730129252318,-1.988141603163237,-0.9749692484140505,1.3010616817886311,-0.42884636890112715,0.32740651298130613,0.1266157800231368,0.055864921524175166,-0.42536637472074107,-0.27626081217936954,0.25215828433778653
HVT-L,0.0,10.027201474899035,-3.575104293475065,1.6895249170881586,0.4025044677541246,3.267293433309366,-1.1815503686738402,2.5717131096195835,2.2258667105679013,-1.5400713934264805,0.3231565326221965,-0.6111028077145286,0.2935310755956792,0.6111374904646864,-0.5243877294605183,-0.20001974550102009
JMG-L,-0.0318906605922552,-5.560790450258512,-1.6336397264231073,-1.2480116221492745,0.8295022208582837,0.05476128738838598,-0.8457258109442869,-0.07694994625928993,-0.7174632537035127,0.2573439172243851,0.048669656729874534,0.017597421469116803,0.16402201209870648,0.09325367354871356,0.26259596672976604,-0.20398660401180915
SMDS-L,-0.2082474226804123,-3.554247263790454,2.200051006183542,2.1986856130341796,-0.8272952453219133,-0.6162879006022661,-0.719045758434983,0.9920977055517964,-0.4616817888297763,0.41610414255971917,0.0051803523825569,-0.5417433596413593,-0.7134052526041299,0.09748864637015675,-0.40532088626950447,0.11889601221716632
NWB_pa-L,0.0190174326465926,0.43927844387391646,0.7720421792514419,-1.2750553421075113,-0.013160172440478958,-0.0807441352643681,0.627254244272474,-0.03752532294059794,0.14971743971817605,0.03267919928637595,0.09005472061222412,-0.11312276170007722,-1.33715694785188e-05,-0.003488810580140165,-0.018987809150889372,-0.04854240074068832
ANTO-L,-0.1611295681063121,-4.953743196390472,-2.247924911970552,0.040788825265938015,-0.5780074107621586,0.056999663613441914,-1.1600852503479782,0.0490364684662738,-0.6242639039474113,0.1958213722248123,-0.1410821548105472,0.017466854618618546,0.22008086167077717,-0.041931793484400764,0.05668155734940544,-0.060708086033471095
GRG-L,-0.0379146919431285,6.246528916302715,0.9337036154823746,-0.6653851658301609,-0.7442159404158177,0.18925175941211314,0.2722776729699508,0.35512748456542664,-0.8253367086554751,-0.6214052378150032,-0.1577431353571127,0.35677144773191555,0.39280198126478627,0.2993165962111048,-0.027803489461188793,0.4413280184652189
DLAR-L,0.0205128205128202,-8.698946868389852,-1.4652877708313639,0.4851421382704452,0.07345936904978088,0.3679170041541572,0.934048309996295,0.5131017494833896,0.13444066761823606,0.18806613874883904,-0.5816807116452873,0.1608872963398821,0.48709245868531076,-0.05384533261276334,-0.25987976217112374,0.3314614814664018
GLEG-L,-0.0098039215686274,-1.512869904500654,-0.41115257072939815,-0.8715349638211981,-0.05674725559974858,0.25636127969548655,0.14339555365074458,0.17067857596877736,0.3366201097572136,0.034718023732682915,-0.049753772033148784,0.23676848001800072,0.009659431448140786,0.14924928242599622,-0.09731119916933823,0.18780979928036556
