Momentum Index,0,1,2,3,4,5
ANEA-L,0.2888888888888887,-0.851451860313299,0.5564527741172877,-1.053259277497601,3.61465060691466,-0.7502888438076477
CPI-L,0.1913580246913582,-0.10506075446262471,-1.5682985434918346,0.2603756399237371,2.1001114907193186,-0.10063233798979458
LLOY-L,-0.0196078431372547,-0.5545786270615837,0.4356340547127966,-0.17897141610474157,-1.1998699068042225,-0.1124281704632076
COA-L,0.0294117647058824,-1.2270935021254827,-5.676034764721202,-1.0434642977221524,-0.8029247915405551,0.1389959627407596
HVT-L,0.0,-1.0190699122110443,-1.4842046569503473,-0.3268400727470476,-0.987632573982131,0.013200613044182161
SMDS-L,0.0129870129870135,-0.6346137015646914,0.9573503252409444,-0.40365663373835203,-0.6882383164160775,-0.13902866183968934
ANTO-L,-0.0264550264550266,-0.39204399754939334,0.9832917363196463,-0.6914573177125335,-1.4224157168374045,1.0932177017765559
GRG-L,-0.0329512893982806,-0.5200642078625142,2.1027024357434483,0.7182364109460103,-1.1908336743109516,-0.9152765384295056
DLAR-L,0.0263543191800876,-0.30825469370557335,-1.3622489943073701,-0.3017549752017311,-0.5786474044166107,0.16957707964839128
GLEG-L,0.0021905805038335,-0.6971580361853277,0.6936958392499035,-0.07469338029026444,-0.8017103850849189,-0.5293125195369289
EDIN-L,0.041958041958042,-0.6523336420317818,-0.42227368361741346,-0.5706725860969721,-0.31771073566357594,0.034734582900043054
HBR-L,0.0,-0.9518668123733254,-2.2256808143889715,0.8264904422337921,-0.881506279486982,0.2517483728467203
ALUG-L,0.0366972477064222,-0.25322481631228255,-0.5153082057512659,0.3531124842830244,-0.2961285635790315,0.09494557964884229
SNXS-L,0.0714285714285716,-1.129431401329194,5.365756321321375,-3.5883557760516895,0.027029594553076283,0.31519177363429857
BAG-L,0.0151515151515151,-0.4533098498911531,-2.3237818572613427,0.7396813247264881,-0.6467050303104784,-0.26093450496246956
CDFF-L,0.1081081081081081,-0.95368100240465,2.784848078931211,-0.43177216366312715,0.9768963275902249,-1.641950337173844
PZC-L,0.0244444444444444,-0.6629632889248327,-0.5607302946175349,-0.001369449231146185,-0.5146062812454723,-0.09782913628289344
GPEG-L,0.0621761658031088,-0.812149122576132,1.6864687974789605,-0.05332919742764385,0.18016063923613132,-0.10316418848284334
IPU-L,0.0502793296089385,-0.6765134350021164,0.8844235437360058,-0.226228869190634,-0.06598527963253217,-0.4741370375825347
PSON-L,0.0876068376068375,-0.663681561585116,-0.0388786971500523,-0.1773805586735349,0.484699103164845,-0.38054484381871334
HRN-L,0.0472972972972973,-0.9604330395459545,-1.1921013133730105,-0.9587699406960923,-0.3436274588442626,0.6370848796659271
OVB-L,0.0666666666666666,-1.1110500659758038,12.131355116702094,-6.832524914049293,-0.2363885754518499,1.6592592517741573
ATRAS-L,0.0790378006872851,-0.3919687538401583,-0.1761240105256682,-0.1423847069333615,0.35044799745382804,-0.3064139761175392
CRDA-L,0.0553633217993081,-0.47388592731179074,-0.27080407346730356,0.06551521185122405,-0.0125310144408529,-0.19108022090098617
BOOT-L,-0.0036231884057971,-0.06301504130969132,-1.0263809744393986,0.36718545999670354,-0.9556100328125224,0.1192900566198943
CFYN-L,0.1829268292682926,-0.889841600655192,-0.8260532393727179,-1.1206717951194898,1.815609051018968,0.27265755941481845
UBGU-L,0.0846153846153847,-0.7492135831391706,0.6512793065305925,-0.43548521700734466,0.43418494980588174,-0.2050884508037462
ECORE-L,-0.0181818181818181,-0.5204913461742212,8.738155216102106,1.3839396642513715,-0.572636698828335,-1.6209466656200637
SHEL-L,0.0380559137732861,-0.5920933082261233,-0.09494655402598674,-0.5107402969324656,-0.3480522683385876,-0.025270103519811987
HID-L,0.0793650793650793,64.03782946884571,-0.5542960320387539,-0.6451686868713898,0.02776200597993011,-0.1293236901640796
SBRY-L,0.0410677618069814,-0.5579520449831196,-1.7933533414313523,-0.8076347004506953,-0.4138697905367956,0.10720180531885563
RCH-L,0.0376344086021507,-0.43878152419890876,-0.43750668467837467,-0.0314851694407831,-0.29861291005321544,-0.3371552863385024
DSCV-L,0.0300429184549355,-0.6928514539341982,-1.491335838039283,-0.08991612480204818,-0.49460613073590703,0.17931586732967117
HILS-L,0.0526315789473685,-0.6705357394928165,0.8949682105538385,-0.1828200274813622,-0.02312097714453356,-0.5581136242943285
HDT-L,0.1118881118881118,-0.5025030215940367,2.912924027607434,-0.4498002136514095,0.9577814808546199,-0.3692932250674258
C1Y-L,0.0165289256198346,-0.3724022158976537,0.7825577112738169,-0.4044717893835142,-0.6757714547829308,0.43036264799199736
ATST-L,0.0334679746105019,-0.5895050358308506,-0.7230156667685806,-0.4441280194426447,-0.44802120361562725,0.07096798808112541
JET2-L,0.1702127659574468,-0.8094740938625226,1.1995316487742889,0.3279312381931939,1.9045936444899105,0.16031059129617048
ADIG-L,-0.0046728971962616,-0.6184532673392752,-0.6855486632129123,-0.5345296582374308,-1.0663303083713864,0.1970425167790515
BATS-L,0.0087051142546246,-0.6153815223756561,-1.3030187801464121,-0.9363649426405589,-0.9497295455295389,0.7032516079508987
CTID-L,-0.0805970149253731,-0.9534895483821678,-1.949099403453499,-0.046769241524147465,-2.2781450093494593,0.6094798386804418
BGFD-L,0.0613409415121255,-0.6519958758514481,1.3196776271079644,0.4442091062826759,0.19682598460365897,-0.23656329928004427
BOY-L,0.1115107913669064,-0.2729564586916058,-1.3265016656897486,0.048182947606982995,0.8134740427288107,0.1681233993696518
CRGT-L,0.0813953488372094,-0.7634194843153008,-2.301386296941514,-0.9053737299619828,0.13827411613313062,0.9686695220547232
RIICi-L,0.0507246376811594,-0.6791224150680084,0.3480888356225941,-0.9089752019109378,-0.19852825212664482,0.26843879785069985
MKS-L,0.0593922651933702,-0.573912019298325,-0.5796056133761949,-0.502995089799107,-0.04690893153623747,0.09723204833466843
BWY-L,0.1150895140664962,-0.2953907184630468,-0.9889830098389255,0.4941883366307594,0.9274729095909319,0.21272798701560036
TPK-L,0.0346320346320345,-0.7056588209260356,0.41654787900875884,0.44909478917782175,-0.22857073857448412,-0.9109615890115309
LPA-L,0.2222222222222223,-0.8627274571582296,-1.9257966689414736,-0.7269011954288266,2.4478344823283966,0.17103218132478698
BRSC-L,0.0086206896551723,-0.6493860548297661,-0.368791249338861,-0.3455687600544101,-0.8032307516321348,-0.0941637101166276
