Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ANEA-L,-0.0140845070422535,-8.36299680916647,1.6133866974356323,-1.1354846963076657,0.6104741982792842,-0.1727120827747802,-0.02698592404763342,-0.2418869614034928,-0.15608014847111717,-0.14141992828200672,-0.05847788327468174,-0.07642402322649397,0.06798420980334578,0.03274931528786049
CPI-L,0.1728155339805825,36.57844895460402,11.89753124349926,-2.0313517186824273,3.3769545687444382,1.4796182619754024,-2.591128742286197,-0.650698193226669,-0.036099602320776,0.5948367721987071,0.7099589209120832,0.09393005466682555,0.2210591091590072,0.43465246833052185
LLOY-L,-0.1515151515151516,8.658852315013613,3.824561178034396,-0.949458656840259,-1.5527390254039346,-0.04738728824034614,-0.12219027245014161,-0.8395667878258751,-0.34878178532185533,-0.36534743753848725,-0.3950674443231879,-0.3510187147816616,-0.2185728355837538,-0.4049944469279485
COA-L,-0.1153846153846152,-10.865064497502019,3.8776568679878345,-0.14340179496425345,-1.1336497711179878,0.5442306388815382,0.07113182481133709,0.8973950196260403,-0.8791012303030487,0.1297844441159739,0.10576319236782732,0.42795046227509603,0.32262431517622814,-0.3880679897344891
HVT-L,-0.0123456790123457,14.25267239995638,2.7572615008875454,-2.9935761029424963,2.4500959191041023,-0.2711929391690117,4.777640519145018,1.3297883366580596,0.8713262792762743,-0.8741337661154833,-0.7954956254583179,0.06765469034372627,-0.5367773983399536,-0.7686946447163797
JMG-L,-0.0790513833992094,-7.218844696710936,2.705584509071904,1.3891475892929326,-0.5005224724367495,0.11796688622080026,0.20937266413933414,-1.0439571916208403,0.09275285852527183,-0.3607757166519055,-0.4637138205190722,-0.05570666806050832,0.24824191891667688,0.027363930442055692
SMDS-L,-0.2054263565891473,-6.413768874409634,1.1471735944633097,0.7241559669366473,-0.37876034664158365,1.3086844984157044,0.4455078468498271,-0.023587711591487086,0.552004601503138,0.3035275223666348,-0.08103924129465893,-0.2071809254334806,0.3696511071323413,-0.019343249002955712
NWB_pa-L,-0.0637982195845697,5.87422272416289,-3.8676381103288437,-0.9259455424651408,-0.6723024510903075,-0.43923185716235363,-0.4878398827720046,0.2235505790506893,0.05812882661829824,-0.15385098463792996,0.07895330644432005,-0.028376383053671916,-0.07072297897226842,0.03137971995910819
ANTO-L,-0.1027027027027026,-6.238258051386874,2.2098224496441476,-0.25613120719772914,-0.28314179721494925,0.16332597246188404,0.27570318004291966,-0.5470822264425184,-0.13204811475097084,0.05204451095213936,-0.28621305491401916,-0.10097566445758117,0.4302162566864798,0.0029473017026649564
GRG-L,0.0289855072463767,10.050708483383142,-1.9022838327504832,-0.42142202622377795,-0.4571660129188583,-1.115543910866907,-0.25480308705340426,0.09830477525764969,0.21279511898153539,0.8486212371682351,-0.38479301671710425,-0.21112322168998682,-0.10281447194379122,-0.15189737483529872
