Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
NTOG-L,0.1470588235294117,-0.03732190975546154,-1.4736157826384866,-2.24089847893163,1.4602506926566525,-0.4653429221468255,-1.640746165129732,-0.3792478388886351,-2.121329944067451,0.8367233640815561,0.6655073329763197,1.6373838273275485,0.7417177113351172,-0.150653321931666,0.07448405261465305,0.0977652915839585,0.864365046576977,0.15693440047789045,0.6615640751805044,0.308386461433864,-0.4267681128165964,0.47627800665260983,-0.4542710563083143
SWGS-L,0.0,-5.43620017309768,-0.31442201049396534,-1.3773584541968469,-0.038869239828984804,0.20320586643465074,0.47884698261516134,1.2256080680639707,0.8042257113093236,0.2270574941306207,-0.5488357247610003,-0.1954599096238021,0.4131525159889787,-0.2334612693948677,-0.4021820194565122,-0.08578020279277021,-0.13407242902485647,0.42539313770971987,-0.05523295622090229,-0.19057204501933464,0.1617685952352131,-0.17301828520404203,0.0367552014061138
ANEA-L,-0.054071661237785,3.165731287186355,-0.7515685264671643,-0.7372605946598558,0.7071321107796222,0.3483095443069325,0.6779503692333689,0.17127373637030016,-0.16985211192960672,-0.28310519833705905,-0.03910533266080289,-0.11518661076901941,0.010426687018466366,-0.37335669814259786,0.4080496278167371,0.15699989008800797,0.1655684988612584,0.2642090503828666,0.03067390589102477,0.007744805638741198,-0.233699514246651,0.09791847618241586,-0.2279946587184021
CPI-L,0.0875309661436829,-2.345194253127978,0.03257976670239052,0.4397556925655902,-0.6129915153343483,-0.026459114792783737,-0.6581176258160614,0.07174447219314002,0.1175170675056529,-0.43980885036196415,-0.2643104256473098,-0.14591021495454298,0.406703384474136,0.1844018715090749,-0.19447435129938997,0.05575112265369313,0.2036480023407786,-0.027547158676180482,0.2204221882983061,-0.27922386853744985,0.1855759144608363,-0.0027605488561126337,-0.007721509570366554
KWG-L,-0.16,-7.814448780795847,5.097196228401448,0.37798743165468723,0.7942280337646569,0.021238963533041194,1.2400719647086684,0.061267876706217084,-0.7266848740003088,-1.1152026082671112,-0.6122635308140596,0.19722046363416468,-0.2691200342610064,-0.05468412683550102,0.18988329591708053,-0.0006165314067445157,-0.18188863689245705,0.24003371374584268,0.2911977931198499,0.08564781250290601,0.10342009742262774,-0.10103263170572618,-0.005058118336512447
BKIRx-L,0.0297619047619046,1.9121640210359305,-7.433051215750852,-0.8422431245970711,-4.872099788774821,3.6519055431289766,1.9389630054298481,2.555729249961755,1.3203900157617394,1.4260572985998947,0.911978593757042,0.22211029825924614,-1.1427138326383808,-0.6423171307058813,-1.3832502896787446,3.4806286489506144,1.2490777127764232,-0.18983622763605396,0.38794149150351037,0.14187588809143148,0.4918938193462614,-0.3692014808653136,0.2935805970710293
LLOY-L,0.224144634525661,-5.397461690597717,1.6079455469810637,-0.2641404129348279,-1.1536093168929047,1.6179186899204216,-2.179273795410522,0.42776001020180865,-0.3546544666277067,-0.21162037320148064,-0.20250334923841476,-0.05898432573604702,-0.22937713447296923,-0.072607403124849,-0.17509703905743906,0.0902762626039901,0.2720917410365022,-0.23246202292175738,-0.16275477390802442,-0.29237724028608175,0.1820710806264674,-0.2541639126074142,0.025108476712488705
HSX-L,0.087179487179487,0.2747007676488591,-1.0163839761731552,-0.3031054208257378,-0.0528664787092843,-0.5894344056436049,-0.6955107288914422,-0.33547916862999766,0.6647903975583702,-0.4503448760732487,0.2587617705040277,0.1097151810066621,0.08544025922403874,0.4818956699756003,0.0569121158413544,0.049239572660026834,-0.29461725641958575,-0.10189629400743665,-0.0923816040872925,-0.07012433270076143,0.032631903326955494,0.17007653095285008,-0.023639422431181598
LIO-L,-0.0414507772020725,-0.05403170119533606,-3.6762712455724325,0.03015622310553753,-0.7246812714782104,2.1197461120876646,0.9213962828026271,-0.06571784380344523,-0.6617485450007194,-0.2057991733597565,-0.3473562654432428,-0.279381217949596,0.13130194823770627,0.07832957076026392,-0.15108574941305994,-0.308921230102355,-0.6448253491861733,0.9840592633678422,0.11873152231497539,-0.0713289309219333,-0.5987167425616828,-0.5308908866614229,0.4420163742870974
OXB-L,-0.1304347826086956,-6.140573246871352,2.3805395519143646,-0.11715032301394725,0.5387737330493308,-0.04443368729331678,1.212021766047718,-0.4065457982262542,-0.7094343129120011,-1.3252449968950595,-1.2656497091857493,0.10297349710313569,-1.067399353923765,-0.14131926331212655,0.1745251299736282,-0.2596520424667012,-0.06607169149875411,0.017341641532518427,0.34368318089779065,0.17136716906070917,0.34026861682370163,-0.2196235499800834,-0.18846214017156362
COA-L,-0.0729166666666666,-3.4526841825181793,1.1407244331647357,-0.23273568114438947,1.2284933406429654,-0.6605923377351735,0.6713850495722852,0.3366112233070769,-0.14561412903245083,0.13563873178894617,0.33113653086500083,-0.07214115013638504,0.3684624925897986,0.0020748557983084033,-0.06488643487470099,0.08679998237251202,-0.014445336859245893,0.2554532869479955,-0.17432631987085764,0.21321667467188218,-0.10893733367933435,0.046259775421997995,-0.01650349608517424
SOM-L,-0.0714285714285716,1.8747472347051193,-6.781395566522486,-5.205961581722777,2.9145028549091574,3.5641751574628318,0.6442949299859415,-0.25979477114630944,-1.293790334871899,-0.38946973718810524,0.4430616427262505,0.6938446885766741,0.24846601000310584,-0.3707735659232281,1.0222483182269992,0.019512941728478783,-0.33913576027100134,0.15622961380507205,0.37497506315448265,0.032385364389871475,0.24771455701475387,0.18240505962630119,-0.5701917219477399
BPM-L,-0.0055555555555555,-0.8151738831499679,-1.0116753887277956,-0.11263706154916825,0.2629007355956488,-0.3660985228850842,0.4126754469295866,0.5053511393946061,0.13672623582297294,0.3841904681835206,0.10608440343166635,-0.09974901913343169,0.14886752099642062,0.065463876383585,0.1554508818301342,0.05403155292473486,0.06989813830075185,-0.012357787606498138,-0.11045075281578284,-0.019069332080796066,-0.09034710248493019,-0.15053500807394596,0.13513917907310952
CYAN-L,0.0210526315789474,-4.738707539075209,-0.24553319769128273,-2.6442939912818932,3.1266022534804905,-1.4323919456327834,-0.29673996961555404,0.5142897523599774,0.4436685233491225,1.1523834081038908,0.043930959115992665,0.3320235360709991,0.06519774298573396,-0.21954034402689598,0.3516767701099922,-0.708700672461554,-0.39632080904083716,-0.4721260677301369,0.39780336980544234,0.21154431575885987,0.03934828178906691,-0.2064318818840764,-0.04299534354036911
HVT-L,0.0,-1.2306836952351254,-2.0220652797252274,-0.22414927503160725,0.6269867849960415,-0.23711087726232527,0.38511777713687,0.7898765990493394,-0.03893400665652123,0.19677776515032266,-0.3119724449734425,-0.00791809674401886,-0.05475485467760672,-0.1966764602298001,-0.030670797118424444,-0.08441155302943461,0.080195381336515,0.09608715650128556,-0.07975848046378677,-0.17815148106121395,-0.06485860247898202,-0.09342888448728688,0.0062563375425699124
KEFI-L,0.0344827586206897,-1.6795001324925918,4.213847468873292,3.5441699867084147,1.5237448667804452,2.0643509435707963,-0.9441180433408436,-2.0529640423955744,-0.0830213923758336,1.5775374127813773,-0.13873777568555168,1.2942302774903716,-0.23138192957475995,0.7610501373348351,-0.9212431518223301,-0.0033732551718848214,-0.2939103554561774,0.12226810972126433,-0.2633465984767105,0.30939435121073483,-0.6079726520557969,0.5406687682280997,1.197711427836405
JMG-L,0.0510805500982316,-0.7631820748438182,0.18705603179031532,-0.31089897700345104,-0.3470155889521451,-0.08307602900645397,-0.2393354554500443,0.07094268583253796,0.28597273926089034,0.04096749662707788,0.1094997139611848,-0.10109024050723964,-0.16155241605736204,-0.04125866143817515,-0.0701732685094985,-0.09308973269729946,-0.047613211285831396,0.12865085338414697,-0.05522019706620889,0.04349398311819276,0.020077118824737467,-0.009559886444974358,0.03356603097809926
MUL-L,-0.2406471183013144,55.51167073335654,24.24255798541802,-3.81400627694715,-0.09508287343169036,-0.0918605064032163,1.6774145940431107,3.622221664540604,-1.9169520649612217,-1.3459915556190316,0.9458651920919775,2.129856316633262,0.41918945200265245,-1.488570680632159,-1.8567214011927038,-0.4431247166647598,-1.1231671772420229,-0.0845090803389629,-0.407339714717976,-0.21997581136444658,0.07489083234862265,-0.22337879427343516,-0.10967387555475497
CHLV-L,0.0,2.5248671895519363,-2.494274827768606,0.3374311208686434,1.1387794231601185,-0.14126563422423044,0.16258120122046102,0.22293813008501603,-0.24690608365025923,-0.08124040187424235,0.17149977301518385,0.09459496697009061,-0.07522559158632716,0.10047219494908467,0.1319296667774481,-0.02610971664213802,-0.024718251965426704,-0.09272466584092458,0.09223319333277581,-0.07719716331116777,-0.12399917847629917,0.08282477869567167,-0.08209406244858822
SMDS-L,0.0896057347670251,2.517078039537739,1.3884930527564434,0.7595374531669267,-1.1460714115181763,0.45613501570439224,-0.7151711635746492,-0.07446911440087614,-0.30009049453251063,-0.103373745139678,0.15452088534236438,-0.17849323504977027,0.029996575347253068,0.06264836121245389,-0.413250471041305,-0.08694493339385441,-0.0985874603004682,0.1021024072183392,-0.13725775159744544,0.16259358287340261,-0.06979365454351967,0.30611058953026077,-0.19978110040999025
