Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
ANEA-L,0.0,3.130207389876375,1.1273857365267632,-1.690616230582175,-0.3845578772935393,-0.7038408379369907,-0.14097708974368695,0.17647225534733985,1.1715261264609027,0.2079564776417517,-0.09465168113902386,0.8867053762631354,0.08442959762627608,0.03341194452473355,-0.35161493970652,0.01540972013119257,0.7908778060682055
COA-L,-0.0282258064516129,3.139384775284829,0.2424462826928997,0.3492853146786893,-1.0918171282226117,-0.32711367128435287,-0.433419402193649,-0.2380718745392895,-0.45049331536366544,-0.43175098986987487,-0.052054609726564297,-0.6574458096095523,-0.023175728661251064,0.4347824811029365,-0.08716205453765635,0.3018539198381469,-0.219327193234475
SMDS-L,-0.0249221183800618,-2.8717184567358176,-0.8652732458234406,1.428187505237758,-1.5709488498932094,-0.0840074506188692,-0.41872546019292955,-0.15856317729579764,-0.5784199182805434,-0.5487193403010224,0.4956829287512239,0.1430589343052047,-0.20578777268607193,0.37026185413037765,0.2769543342343207,0.508025018834586,0.0004613516620624097
ANTO-L,-0.0139999999999997,11.889752367249894,1.2041626629535125,-0.6459675817736197,-0.2466848006586584,-1.3268473921362098,-0.8256683146653421,-0.7532125631656177,-0.1605139354732496,0.694674729573805,-0.1993038008184542,-1.1679713255469788,0.019627117743336385,1.9220225988374124,0.443172609190174,-0.5574283139317098,0.09135542576064089
GRG-L,0.0068649885583522,-1.3178012499684886,0.6316840753777058,-0.11951004801583114,-0.6692798538561409,-0.11097312032830783,-0.2216405436832754,-0.3602528447819136,-0.3364516235200549,-0.292494213389719,-0.040331867131521836,-0.4664139999684771,0.06455324787008948,-0.3193460514269266,-0.1729955509238932,-0.2890559020591604,-0.10793173321624192
DLAR-L,-0.0613496932515335,-5.361117364447358,-0.9915242291018682,0.8294509474557418,-2.505605671048017,-0.32009649463918305,-0.39750575069607946,0.416691993592026,0.3885112850613507,0.3793138551596256,-0.29138794388138267,0.9920626109911856,-0.520104293184385,0.5427479260690419,0.02279684578983879,0.32064019312228276,-0.2242647867172942
GLEG-L,0.0386819484240688,2.1923084728522704,0.8798468292234961,-1.6018158992348963,1.0018993704252799,0.36662470341313963,0.3882760663972662,1.1757660485980663,0.3228957500403039,-0.7616151435060404,-0.23921572203331462,-0.3901666709415797,0.2667242167124006,0.04424393740533893,-0.10262292273791924,-0.29799713873382583,-0.06334760568088217
EDIN-L,0.0357142857142858,2.9591412485159476,-3.503265869689038,0.7940830830529411,0.47532536443044326,-0.11705315493759286,-0.067407511120981,0.49046702040908824,-0.03585944439211892,0.025946476750613953,-0.21488022389422412,0.1326299233512428,0.19443664840622618,-0.018556093488703518,-0.04049795003465668,-0.014694573073906,0.06547293136463127
HBR-L,0.0129870129870128,17.648200560288952,2.4452867496284676,1.7067930294633202,0.5483302435776809,-0.08162457170590325,-0.7578607001168843,-1.483740184820961,-1.1725144886087748,-1.533383966382458,-0.6182869329604406,1.5442072212024636,0.8939185893513476,-0.33182357651545613,0.28472770672815156,-0.07102874213147951,0.4282219726102292
SNXS-L,-0.0104166666666667,-1.2252945210906077,5.146382657223656,-4.241463808213001,-1.0535266720747507,-1.0530098964224135,-0.6499119444349567,-1.6149564288486402,0.7166853171624695,0.487217723862452,-0.5078128254608096,-0.22009645302456546,-0.3529519824435544,-0.08586737123681079,-0.1441027503784578,0.6910744256561575,0.3953112007152193
BAG-L,-0.018181818181818,-3.5851721185885195,1.5521369480264435,0.09031858724606247,-1.5603453545457122,0.36667717866743316,-0.29812769430335007,0.008107034505323784,-0.07909291423040594,-0.03600613424372294,-0.6060588616370974,0.10297067416687651,-0.4254075078190042,0.10135167099112873,-0.3609262557573091,-0.06614958724355599,-0.024209189105981282
CDFF-L,0.0,-1.973224734195916,0.4830069153363317,0.008702575400399126,-0.26884198148535665,-1.1926512500311848,-0.18292125113216673,0.22231065198612593,0.39476824208420497,0.4403944168831894,0.192791184376635,-0.3964600827306421,0.37977394107135765,0.17005228431940841,0.28063751174856905,0.22989098448998355,0.779267494056975
PZC-L,0.0634920634920634,-2.9714900516877902,-0.9609252146715075,1.3512912160490078,-0.3452742798861604,0.2782954275058581,0.04428435425772597,-0.174637726383844,0.7936925948482016,0.374895230617699,0.0031841841434277784,0.0740411076469797,-0.024429881319702817,-0.02642169495811111,-0.14792541970147016,-0.40375660806714353,-0.06385301198124346
GPEG-L,-0.0065359477124184,0.567170164823568,0.608778349369486,-0.4124028042040687,-1.071214241925413,0.9405591761422214,-0.20115328968528481,0.3289119187609848,0.14447678933343736,-0.2714779479179654,-0.7926322681946508,0.39482467478959515,-0.9581371917593,-0.0962552885013802,0.026237316189953563,0.32219603934539237,0.20678122521408263
PSON-L,0.0421768707482994,-1.5229906230985917,-1.2283261422444747,0.7703390428727954,-0.7478696635012595,0.7409111016975868,-0.14994821089023475,-0.16379058327666293,-0.04028878708988434,-0.05775870918412207,0.29464119621127277,0.2662798595717803,-0.06555500484933773,-0.03523557519599167,0.20555349600826206,0.4400605627134021,-0.2294584229078648
CRDA-L,0.0,-4.199747982284556,0.09349384408176169,-0.45284328086777476,-0.006790957882311142,-1.1275462117260238,-0.28749074075478237,-0.4407434211849144,-0.36651327933961647,-0.3400614493019616,0.010821063629731044,0.25706339327232586,-0.36505114257655286,-0.0020469458444896975,0.08525478608349243,0.11972697073385875,-0.4419012808820393
BOOT-L,0.101694915254237,-1.5211557592469753,0.6231237547260341,-1.2668841560272106,1.304552906035984,0.2465424532732527,0.0674733372807486,-0.399011446221179,-0.19377771889745413,0.026774821297758298,-0.06815502810135521,-0.0547606738190168,-0.1827608055366311,-0.031414600449894296,-0.042428867069817494,-0.1990899252941867,-0.11242833935883897
CFYN-L,-0.0258620689655172,2.4728617256772774,1.4970197838823085,1.3951196773535055,-1.8103550185141415,0.01731539138226948,-0.11558259137563412,-0.08377306248530408,1.161233222250536,-0.5536571924807027,0.2590921141857318,-0.6922903602345499,-0.6242085381025587,-0.0023053815274663237,0.3806964545887234,-0.038086139795734275,-0.17728185006811495
UBGU-L,-0.0066666666666667,3.6882201830459067,-1.0368066315947193,-0.6434185098340043,0.23264133059357858,-0.6230676167933804,-0.2572583544443596,0.17302054989819146,-0.4005738513069028,-0.6281240768505877,-0.15707237393197582,0.2709442622185062,-0.04521324390929033,0.03845946533451873,-0.01658640247086906,-0.03883737551258653,0.2126114541720595
SHEL-L,0.0656636788485025,2.440328218035571,-3.2396346109666165,1.462383723575202,0.2707396422128322,0.05022458259870481,-0.049642599656792484,-0.18275493360400918,0.1879641863538462,0.3346393364907927,-0.17203787095210926,-0.4030168008875299,0.513809381804794,-0.40327899835912406,0.13796244508996816,-0.1672548757552024,-0.17999181574195566
HID-L,0.0,-2.6265780019064597,-1.880032004417808,0.3309738271446491,-1.358943431748278,0.2973965964167787,-0.003982349473889106,0.08348565906848418,0.6334211453664191,-0.12442964273088877,-0.610239505651178,0.03203586196659686,-0.1023247113860215,-0.4562648325478918,-0.09292574775260544,-0.16116530710472893,-0.3938764601839232
SBRY-L,-0.0037593984962407,-0.08186140664993795,-2.4809653078494214,0.871060310491224,-0.20934096987573722,-0.9681771634954358,-0.26789722461403187,-0.3144148386667646,-0.20984470271973463,-0.532294503157266,0.1591571403704639,-0.04866661083344771,-0.2853928508525356,-0.19691855416677753,0.35902042346089535,0.06813067309871296,-0.03700938655857253
RCH-L,-0.0266666666666666,5.038696036197422,-0.7072159785483146,2.273322765690823,-1.1984967097222154,2.312832868919021,-0.02032892663486649,2.4690084662860134,-1.5296621934254806,-0.09379828039384581,-0.3448817493137907,-0.8442203045367526,-0.22530829973990082,0.18856390470088458,-0.10564682718436139,0.23685281444581543,0.2531659422909964
HILS-L,-0.0212765957446808,6.107285594830122,5.421676488282723,-1.9448963740847043,-1.5840134618542447,1.0953982247085585,-0.5101090745599312,-0.8008818043532437,-0.6960689580367013,-0.7193665153572676,0.17143402746327116,-0.8371945102484581,-0.5585432812676959,-0.6333943990899571,1.0511842382753016,-0.23411622804380197,-0.10935972938062005
C1Y-L,0.0,-6.573982897519411,3.235664974746916,0.5081937925463251,-0.3851200858701499,-0.34225997479303816,1.00462316244108,1.7497432955686865,2.554447204989896,-1.7942833511294694,1.1167137929816529,-0.0964641269621642,0.6063271698880477,0.307051069374883,0.27018103929390874,0.26645957991690056,0.27748536516663314
ATST-L,0.0474373428150203,2.1848200241553837,-3.034507762070122,0.4738555707921963,0.5985894436674735,-0.06119662774213948,-0.027797426073922916,0.43538800306109565,-0.08377005313206683,0.1831910858899408,-0.01528744743553437,0.10157873947449508,0.09700416279272919,-0.21372694971438785,0.08387712832748415,-0.015164066005281755,-0.11243993351162976
