Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ANEA-L,-0.144578313253012,-3.3138527479968416,0.21649658416552445,0.6609771388299277,0.42077236462087975,-0.3041564946271038,1.5416482355438939,0.39764298979371593,-0.5575377697169219,0.36477582248228474,-0.39292510230789646,-0.2982200104736455,-0.3737782685297557,-0.03446245421350834,-0.09784554549669477,0.3611777296416748
CPI-L,-0.0472279260780287,8.930942367206342,4.194596391714914,-3.0494015062950353,-2.516673157204339,2.6253135948887545,-1.5106994693163465,1.2463783548561533,-1.5478098027856717,-1.2255668264042394,0.8325779327963748,-1.2189452841942534,0.5883144030474592,0.19035528757745035,0.2945608261325417,0.14846987611765333
LLOY-L,-0.0289017341040461,-2.4028990961327903,-0.04239311283555669,-0.6730900742345346,-0.7240881492348334,-0.03698704258474869,0.47882702351119144,0.1452623873760738,-0.1712630701602911,0.17731770440355615,0.0394829333759665,-0.34921955493305357,0.26051579422988264,0.3735795353625048,-0.19344097080241246,0.14142032626360737
HSX-L,-0.1018766756032172,-0.5663733948846513,-5.556481446063572,-3.5525363422721323,1.1063865709888188,1.8624574590721483,0.3279569467121681,0.08106572880349171,0.31468952777792064,0.44498290859629674,-1.6730284576916843,-0.05168281026218447,-1.0873570519417195,-0.38722220233893045,0.14078736912227544,-0.3045233767459194
OXB-L,-0.0608108108108106,12.931765406903144,-0.5617210403229989,4.565550147431708,3.9731070292856243,-2.344583052929569,0.6321602703123792,-3.9820152150064265,-1.6026363539209254,-1.2996193073629667,0.5423985350763589,0.6306918173197242,-1.1604797632703845,0.5821717258020043,1.1761418331517595,0.1951991007588269
COA-L,-0.0322580645161291,-6.772518424597821,4.8193504585788896,2.1291618078703567,0.7660875659013369,0.5150802834710918,-1.4078448656327818,0.09533475396096734,0.5864447065145492,0.6327865115164444,-0.8631495026080127,-0.32556549660242945,-0.7676424142699523,-0.0495357467648748,0.17168537637218317,-0.4757874224522279
HVT-L,0.0,-3.086914483479292,1.7863736777960355,0.6599662623278055,-0.9622570645112637,-0.46809999613703696,0.1305534167752791,0.508792523970722,-0.26814714267799483,0.06164699505895715,0.09671354269163902,-0.03766609309092014,-0.07656678624829717,0.033213338451917006,0.1807313833236471,0.1536055626848995
JMG-L,-0.1045045045045044,-0.7397382653721075,1.0214844486190608,1.2016558315263366,0.9316226685284468,0.4113071416951927,0.1657305281169661,-0.39651782785429796,-0.10123899681895693,-0.2308841364739787,-0.4741384849049448,-0.19764587508506726,-0.062152609736356404,-0.27634949714074547,-0.26869099795866225,-0.14669327415316183
MUL-L,0.0,-2.923879749357784,-0.8370263499403531,1.0570335476465529,-0.8371089154626822,-0.542953266893443,0.8004380114551052,-0.3691579900362206,1.5242754965151166,-0.08219354760899253,0.6829903451196643,1.254411596004807,-0.19354872150540406,-0.009323256646194825,-0.2113482605935211,-0.40425151189180586
SMDS-L,-0.0230263157894736,-2.3868730729164063,0.2398260502769355,0.8480569516206115,-0.3398442384379796,-0.5248871754961679,0.48678340424414623,0.25565810698988406,0.4265285316479835,-0.8579986964800452,-0.9423262601226261,-0.017089588847278042,0.08493198746238584,0.41388199020493777,-0.2309313975241485,-0.17798612856077267
