Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
ANEA-L,0.1212121212121211,-2.2820508857514223,3.397207690830536,-0.9556431608944929,-1.238483577309772,1.8244945687331222,-1.3063079772523751,0.7927325677185799,-0.06749227371866177,-0.4345303873216682,0.15978471148962248,-0.3108179146445297,-0.021627163899202217,0.14380808181716992,0.34415846779523,-0.1384412476359667,0.36210911455852846
COA-L,0.0105633802816902,6.9147381667853685,-1.1707118873930915,2.233450941101827,-0.09087125044434821,0.44443985563255206,-0.6899863067128822,-0.18111372520515678,0.1456380836394661,0.5632188495473414,-0.9012362219018203,-0.2148168974550378,0.41665986810116773,-0.10138809478183193,-0.3992432737105891,-0.14449278212309377,-0.0278054374841002
HVT-L,-0.0377358490566037,9.645605577395074,2.4542809275558217,-0.8816198091039963,-0.990645429974216,0.2667897774143917,1.835897758313235,-1.0890645334843296,0.8019115860762559,-0.05784977954418359,-0.5906821994251369,-1.0894074572870607,-0.5068337227554226,-0.0914137564724612,0.32100161818528156,-0.7010798945955825,-0.28997747007810803
SMDS-L,0.0571428571428573,-2.0530567010836016,-1.565629716019442,0.23047034799857702,0.10416083886984426,1.778704439350029,-0.12934538754874622,-0.3752025100648625,0.24038402106031398,0.14857818056172772,-0.6881671183653485,0.0034300016552997765,0.1886029613418286,0.06952910508371886,0.027079873711784937,0.058702040718202245,0.5313950810423855
ANTO-L,-0.0082644628099173,16.729425793520956,3.183373437443179,0.12556469178496993,0.4935290233110899,0.6499368186866696,0.8637101364901534,0.06174739625119919,-0.03721670522915944,0.23706319435840087,-0.02398902941455921,0.5117682395456391,2.4665546911047,-0.45416688668001237,-0.3996281721883706,0.5644518068094246,0.10430098086435413
GRG-L,0.0131291028446391,0.35991552800466664,-0.16879095362771318,0.2271691893427025,-0.2013681055280481,0.9098347919403914,1.0165797888772359,-0.01192413992797198,-0.09620247671029757,0.27195967767747103,-0.255635127375548,-0.2224319665471143,-0.13675423088181188,-0.3120636852941923,-0.10027680598727903,-0.20905074981152558,-0.285678148841755
DLAR-L,0.0168918918918918,-4.5762499304537965,-3.2276127501662,2.642433351485831,-0.9051488898048845,-0.3171287520915067,-2.7346716354436054,-0.13285428276604702,1.1016550267835608,0.30215755731149957,-0.6392066657562232,0.40903129414906636,0.15910603991954406,0.19024689241683296,0.5328710876197569,0.19350892486604573,-0.14252993922863672
GLEG-L,-0.0065530799475753,4.844638830192172,0.4171431412008343,0.7809644764969329,-1.36194822500221,-0.8319128996227524,-0.6387543975845877,-0.037249158707378084,-1.1737681420911015,-0.04964910793727721,-0.12429727462369002,-0.14752086212542279,-0.05515132760456829,0.03687813258963979,-0.31304996309806243,-0.08752513486285984,-0.40062156066143306
EDIN-L,-0.0065789473684209,3.934299579212156,-1.798983552191624,-1.5676726994937304,0.3669037118504522,-0.3476141296657188,-0.48790660784945916,0.2708948997174582,0.019593594749322752,-0.43831251438759233,0.07087233433646307,0.01471199576984425,-0.12999160002741514,0.2618896011254014,-0.12643049195980635,0.06253146924144082,-0.060435592557470094
HBR-L,0.0521749652184433,7.947339172127997,6.1723627108295815,-0.37357926552751436,1.1319683841207222,1.3914890692487911,-0.5059534933955873,0.09622232977710846,0.09043090221857654,-0.09210065558705074,0.7149245584708419,-1.5089902362212397,-0.5711593959662704,1.142399054499518,0.13284967610163947,0.9980250852996827,0.2584480989904339
ALUG-L,-0.1201716738197425,-1.772108965293917,-3.8476354112883655,1.6140322708129933,0.18147130253532603,-1.4155106664699435,3.1236241794091915,1.7135878950592516,1.5341832030472558,-0.37527516360594554,-0.327775070432278,-1.1011090751337527,0.012919172028826847,0.06151140507912571,-0.7984260325842285,-0.705809445779579,0.7157400935805699
SNXS-L,0.0169491525423728,-7.217332396644227,4.090131604657718,1.8427769570884724,-1.712595601864159,-0.516150409077429,-2.159317827104155,1.35250930417716,1.0527764512903917,0.37671711274768416,-0.04386064357872954,-0.712700429155279,0.48993909864930707,-0.3314665170110433,-0.45110944724052704,-0.17973599283260425,0.38514364308196186
BAG-L,-0.0105263157894739,-4.7049849441662035,0.9374228956523273,0.8874256147535367,-0.3760933741005111,0.37807677333275086,0.24477100860044013,-0.37911149351193263,0.2739260760325713,-0.35436320054018644,-0.14785027174924023,-0.021817874342350947,0.19763914076777975,-0.2626402757469869,0.11901120193295485,-0.03166257238504222,-0.11770480968502701
CDFF-L,0.0,-3.2612980869649895,0.801039589449058,-0.7818865288724532,0.08108996015670882,0.5487277451930718,0.47039918993373825,0.41814311955398226,-0.23172576314706225,-0.1744718704899818,-0.5857439191343057,0.5230059728531888,0.25751145467018444,-0.22119639557434134,-0.23134508022366534,0.3658350813822395,0.032797439620377816
PZC-L,0.0090909090909092,-1.1869468927268463,-1.5311473709966759,-0.8851875590280462,0.606739046267306,1.1454868169765704,1.1270273238616852,-0.4286742743512522,0.1536156763133154,-0.5765536766075338,0.19218268744104838,0.37442321501399944,-0.14936104099929876,-0.3910807302266077,0.3062289052815008,0.07890138036716927,-0.026369949731397356
