Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ANEA-L,0.088,5.6033503160725235,2.985711214743188,-3.0698804224207747,4.173344132349457,-0.08262750521972319,-0.85649604221385,-0.768202318293508,0.2542154415660407,0.23914430178437668,1.8825012658650333,-0.19642876062865375,-1.3450189801559238,0.39402809480915757,0.2584104272083399,0.5547634810119213
CPI-L,0.0250000000000001,10.375127780144885,-2.179418644311961,1.775873189355657,-2.7062310158593377,-0.5530684079700842,0.06433202063618516,-1.6493336897049948,-0.11686529850580933,1.2420169898546596,-0.19393022636865218,-0.40389299299449366,-0.057473412931505395,-0.4916014161922143,-0.19962741971841044,0.04588339768399256
LLOY-L,-0.0031847133757958,1.8601166700211345,1.2239578455981766,-1.621014070457573,-1.5992087556671986,0.5916038874988065,0.015431453632188605,-1.1198024614661433,0.11675694417003754,-0.032732289447345145,0.8234746403848718,0.44082181892551825,-0.5137427173667715,0.6865639598665041,0.5870225305174372,-0.05568436198626863
COA-L,0.0750000000000001,-2.6403707493326363,2.9098522016446964,-3.462898523715504,1.2428245740966306,0.7565639287088725,-0.7703358948742427,0.44680454426556215,2.9017338241732955,1.3289703371752135,-0.2114802421627568,-0.5282534979165683,1.4733369607508524,-0.2553998939482111,0.02013876910977767,0.5209729431266735
HVT-L,0.0,-3.076623618448312,0.22000262815808944,-0.7060811994269652,-0.9361064153442719,-0.0008222127703759176,-0.30564377032437273,0.46377585808364075,0.24729442403929572,-0.037486518323579916,0.09962506170995532,0.2653685917209927,0.06993009295318535,0.2325294562515895,-0.09007400582247384,-0.11854977460921652
JMG-L,-0.0505050505050503,-3.4082338125697977,0.06358938839915462,-0.44371650325928713,-0.4212357705696315,-0.10734960222713474,0.9410813214517462,0.2966511624477302,-0.4635426177054647,0.45096632744058435,-0.015206161249529938,0.25996543741598443,0.21999128936525736,-0.300381231237687,0.03351100685425926,0.35251330794946517
SMDS-L,0.003311258278146,0.7323799715758265,1.3819554191203531,-1.7055247816444774,0.8456111371262387,0.13004879447902376,0.022170691679161948,0.8083090156021998,0.04970813392096053,-0.1553807036060599,-0.2839612504700371,-0.5124661710989645,0.11547759137405274,-0.12176017805516395,-0.4456113429946284,-0.26580737817464317
NWB_pa-L,-0.02,-3.4528710841769756,0.12740089605625662,-0.5732184293969171,-1.1911937642911292,0.05323330892409924,-0.13922069646536095,-0.09540030736075301,-0.3145307361019756,0.1437633139192584,0.174027904067703,0.402476537454686,0.32764456617349724,0.26940953148570357,0.038047389578592744,-0.10963628458673919
ANTO-L,0.0574712643678161,1.7523844419484609,1.5456494938708047,-1.7299839350699664,1.87575881401374,-1.0202685557376612,1.1612456107458071,0.9534599243150398,0.7018949076554573,0.19649105603892003,-0.2574649964438561,-0.48640876898974533,0.471595615972285,-0.4358718589145543,0.2598352864279432,-0.16597727476318352
GRG-L,0.0037037037037035,4.83900996357828,1.8197148833020653,-2.0970562994981,1.557202057375656,0.40494238571821906,-0.23200482522545635,1.4106723212466765,0.05788024232893837,-0.9915904417081723,0.024575712261771635,0.9736547174083907,-0.5113845537822753,-0.18475528027604174,-0.06857992806269556,-0.10513668724989501
DLAR-L,-0.0322147651006712,-4.689429080555258,0.6278150922688908,-0.9958028884250117,0.9718430015400112,0.3183824260839025,-0.06495420014054241,1.0439185682164975,-0.011138878098942782,0.14173662105306264,-0.8449398471582141,-0.10172920535911013,-0.23655803551299326,0.698847961388719,0.08916095472026427,0.1487974025184295
GLEG-L,0.0,-2.5555848314647416,-1.0129012593110522,0.7016775275847751,0.2287778967497371,-0.22643715380481352,-0.4870192466008542,0.8225239646382408,0.004750645612119786,-0.45676786792532026,0.4223061776027321,-0.4497110209074211,-0.1422895670972329,0.37406462955570813,-0.16259496255657752,-0.06414626521400615
EDIN-L,-0.05,-1.4276265256247542,0.10381314663374606,-0.5329203446318379,-0.6813945085380245,0.5309540421636685,-0.030599437670142872,0.10545494019373237,-0.4072206432349841,0.3669547986653556,-0.017678020118770038,0.1834517123091461,0.013825467015334584,-0.034244547228488915,-0.03799633113902641,0.10507120740159756
