Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
SWGS-L,0.0769230769230768,-6.174403637687051,-3.7044580815184904,2.296783868384651,0.651395636952266,0.425144902618653,-1.0145200965117995,-1.333195240090441,0.012749642410718479,0.013918320345092066,0.10819302755586596,0.8164532544987145,-0.7690400759405873,-0.14508965161493653,-0.38807319028801385,-0.3806476622243759,0.12541545621752992,-0.30135501503390083,0.05861677876060163
ANEA-L,-0.0596153846153846,2.303853016234832,0.1517702143698747,-1.1374445137967073,-0.3516010690567162,-0.20419889988587328,-0.8140441990368142,0.7624529190622967,-0.4822765892740934,0.8990914586834332,-0.4043941219998319,-0.5932409845793047,0.755792700029473,-0.580816643949554,0.45005589273703206,-0.008788895048282876,-0.16390229068405074,0.12828578492552656,-0.06949820393011308
CPI-L,-0.0096685082872925,-1.650412662622778,-0.588778278301253,-0.6160304655415487,-0.4693829135217691,0.06554431602906285,-0.20881558551436555,0.23833384074815314,0.17206888925631406,-0.011434338606812618,-0.03793904193473074,0.18989353411063675,-0.024945535339515823,-0.2440064363578041,-0.14853369861769228,0.10916131891968563,0.023946991471997598,0.18251483098462806,-0.18192924749944014
KWG-L,-0.131578947368421,-0.06384713065861593,2.0503967300369212,1.9732578855226155,2.894248946392345,0.18803827607344206,-0.705576603830314,2.0210107423635715,-0.21309444541857755,-0.803718475387605,-1.3230056767692142,0.42078258983764744,-0.08876472744681226,-0.5689708387612626,-0.1322922735098417,-0.515689435196352,-0.20800407057693696,0.34166875149848036,-0.744253349264985
BKIRx-L,0.76,-6.14882474243026,-5.128163076602178,3.963592349783336,-0.3321479614482713,7.0442273470709615,1.3494954832904666,-3.0443885610973274,-0.9938114446104013,-0.020978442061697133,1.3150194240702304,0.3781915870188916,-0.15209340536107893,-0.1321205246345149,-0.030939384676340807,-0.11998575181027912,-0.02032261837086793,0.010198365918658431,-0.3529380366671831
LLOY-L,0.015996800639872,-3.956439419543359,-1.3418061894624296,2.0531249236224753,0.610342262086832,0.47755788530990345,-0.19318736372631942,-0.13408049945817657,0.26018370225589366,0.012514413361944969,-0.1926109585383383,0.35049951069356367,-0.06668239820091493,0.09804921891583186,0.048849350574753245,0.05196093615649961,-0.1536708445584111,0.08778697848454001,0.0007951737947368023
HSX-L,0.000959002637257,0.4166326371689399,-0.37809528358703565,-1.5824471427395916,-1.1136327410217488,0.027874446309751433,-0.27139225359363484,0.1293788839970119,0.07402881099364983,0.0008878580734219181,0.03518903206870292,-0.2975282887442038,0.03990623677397104,0.09888501168776047,-0.06452342508077914,0.4479909711386432,0.10478127802235883,0.10409950603407292,0.007885590079448378
LIO-L,-0.0391566265060241,-3.7387479398912853,0.22449101876221322,0.7125381941849402,0.4108223652072818,-0.44249666908678464,-0.19034063942496057,-0.07140395451036248,0.22102775295071175,-0.027091582336843147,0.022030962495519293,0.3595327422907,-0.046255338358431354,0.12101499714289086,-0.0013369336083218825,-0.234796443392179,0.05698227286698603,-0.029828174156924073,0.006235679037271801
OXB-L,0.1293103448275863,-4.3884170725607365,-0.7253040358610124,0.2857443820006857,0.7652084016169184,0.7550568521079211,-0.08961252753799362,-1.4171128808801303,0.44578845556262253,-0.08186440572706488,0.21970979926327272,0.6365071104005318,-0.21695096090406182,-0.29461004385758327,-0.32274460422348894,-0.33643285431170145,0.3244261187507359,-0.3118278541679078,0.0386569144038636
COA-L,-0.0595238095238095,-0.855199586999907,1.3743749071280358,-0.730840833334806,0.2504512057325785,-0.5464270351057997,-0.058242360082615324,0.404578677716778,0.05812358996299809,0.021126426266060823,-0.04940074899036836,0.07820021620183439,0.20202222825929944,0.09431247738456318,0.11773156246999515,0.07193978231135069,0.10877902327220154,-0.06831973559726291,-0.12707352418127985
