Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
NTOG-L,-0.0999999999999999,-3.0934649493920454,-0.5112802383444609,-0.5422882686234276,0.09236687621294025,-0.4219196249747764,0.8783482994186887,1.7009782570199241,1.5397058490722848,0.018464117199595134,-0.543888848842044,-0.014512156881506533,-0.1520809118462626,-0.49812935052849766,-0.13668722721830412,0.6598488045894528,-0.07270928962429521,-0.2843950212758819,0.19648267677240863,-0.12116647346626912,-0.06635185297789517
SWGS-L,-0.15014164305949,-2.5275714778332787,0.6796110686819694,-0.7362378202974265,0.0570201423273388,-0.060128019229136576,-0.4632761385284972,-0.9304024656139437,-0.7729955099171729,0.26515065226494433,0.8117854452716191,-0.44629013757857494,-0.17502628910635915,-0.06443475608116743,0.03398772042367852,0.05014029576689764,0.12747883367214746,-0.024544767334736164,0.08654228286130203,0.31364261005901495,-0.23359637397210342
ANEA-L,-0.0292682926829268,-1.339071224035103,0.8591541229505029,0.4108480610277987,-0.06071060124642738,-0.06774248150247465,-0.1707230998471207,-0.13207002417756022,-0.24069627328580548,0.26610241898412146,0.18646814920293725,-0.13043936630712122,0.07971090456058687,-0.011809071245999326,0.020634957091653167,0.0663609172229195,-0.026694094731511204,-0.08679296736511492,-0.009064554648719005,0.14082343238312012,-0.03764199627150847
GWMO-L,-0.2340425531914893,-1.7668716527932324,-1.093653570983562,1.4351680180270656,0.5255772293333129,-0.3386142723130682,0.7633076169646501,-0.18171628333032205,0.09807120732978167,-0.07532037221934966,0.2426543169354759,0.46510326865650636,0.2097930641219469,-0.3925384406170871,0.3947228894860516,0.11836530303216732,0.08536773820059076,-0.204217520591616,-0.13771090520969817,-0.043010377361169944,0.024053119339586645
OSIO-L,-0.0425531914893616,-3.2745544313650736,0.5055589366414764,0.0831600043388079,0.3418784064926515,-0.14583327092260856,0.2597254126222402,0.23506723715338385,0.7143595000180528,0.09801280657398323,-0.19659199930408255,0.03603592167229869,0.15412976130570855,-0.23317574903913696,0.06217308582437764,-0.06886044660328262,0.2289223093203266,-0.17441326535707166,0.031827257430207145,0.24647651706045115,0.07965744225009631
YU-L,0.03125,1.024459932159162,-4.231421992724767,1.6280936748023611,-2.129260007158669,-0.2918287332314541,-0.8308424294429962,1.0047998418972748,1.50364769222979,0.6312765430419867,-0.48270919040684634,-0.3248805886962457,-0.5724412604677549,-0.08842265624331604,0.7104040425712085,0.4162218372885767,-0.4172775111000342,-0.47873303785581195,-0.4016503979969643,-0.5388335578368659,0.9388603015198158
CCJI-L,-0.0456140350877193,-1.6295614882426217,0.9594461609756249,-0.18484402172665287,0.27946452034488456,-0.09891737079727735,0.08308783726687184,0.1276162091194266,0.17623279285728286,-0.004946886037913698,0.029316919184984795,0.153938560977365,-0.009654827332885365,-0.01948050410734188,-0.13688459060521938,0.06682369193135657,0.13473568443255216,-0.015901462898521058,0.025870099365137355,-0.004052021378864857,0.09274528262094088
GYM-L,-0.0140350877192982,-0.4137204133652338,-1.079847838271662,-0.9986390337760007,-0.8762319442179459,-0.19717051641414607,0.21089510508594753,0.5868437008324907,0.08284836837720294,-0.05613586306937205,0.37116925831664715,-0.3499728181421233,0.30540914039719563,0.29635743164012285,-0.03768878036557164,-0.28083615467769435,-0.4052174779479733,0.09841497988680302,0.1260548146996399,0.1318807552557829,-0.009041277574198165
CPI-L,-0.0663305916688776,-3.517515359059821,1.3137971387034202,0.3023036876819825,-1.0819033944370908,-0.3551511177564468,0.02773508838559715,0.3731329780558885,-0.05246684513731865,0.33868608685265345,-0.20796535137111263,0.017845938494979098,0.3068402800192323,0.015415929410115714,-0.09534131445580604,-0.3042356990965322,-0.271164184874034,0.006923254836930822,0.0735886294771387,-0.12505831792769004,0.013448246960778927
KWG-L,0.08,0.45079115222254756,1.2965580661538039,0.03871431960704855,1.7427669138635409,0.33923217533843514,-0.328350406542158,0.6187582413509052,-0.05542997368016524,1.1987910524877874,0.32848126648318443,0.09787571386209937,-0.14248540581422645,0.10577171683587759,0.06677803322051479,0.5293052450515227,0.24188916716678638,0.040100916430647865,0.14527332158600625,-0.15822453698498987,-0.32747910205867414
INOV-L,-0.0475077881619938,-2.7253695022969366,0.7000883803646964,0.6272482292189671,-0.22369450657368375,-0.17083017968870803,0.2535910446399082,-0.22890369126898755,0.14709248878374465,0.16828555185139557,-0.2599592506371516,-0.09607121095781225,0.23567546945162934,-0.2010781996505859,0.5405788848978683,-0.1391253315139794,0.28569296989147663,0.1416431454351847,-0.18268792162714786,-0.11488538404633523,0.1963512214070923
BKIRx-L,0.0127906976744185,-1.4414283506139915,1.0549216729421278,-0.10775857065078215,0.37122108270641674,0.0019156812264799633,0.013086263321367171,0.10581062451793528,0.10361533322227133,-0.016476999650455907,-0.044315774768501986,0.037875352300193545,-0.015548696991167267,-0.07360604333526007,0.07715732700713691,0.05017631643615135,0.049598728233361575,0.01761048163656831,0.015785154010805547,-0.030310913405405822,-0.026029270222515968
DXDX-L,0.0476190476190476,4.784049263062244,0.27071943660695813,1.296750532059461,-0.5917243634091666,-0.15206811336750597,0.8892171260241222,0.03039533470888997,-0.8212747790957361,-1.5047735727074305,-0.14022736937384253,-0.1630282643714977,0.16246204937041012,0.417535151844595,-0.13692004889579523,-0.44060722962823623,0.014249517798262864,0.3395057029664014,-0.04329613101518087,-0.04486509495318202,0.2781486469704775
LLOY-L,-0.0290844183116337,-1.568033946493289,-0.6333240989895558,-0.8294976338303236,-0.769562301689792,-0.1188999458298774,-0.07013220863397832,0.036484359455784085,-0.3601966025135634,0.13382000242815908,0.3414608263794502,0.057495850988926026,0.36006603535775683,0.0036689042801085372,-0.032960048334371085,-0.060390112664275894,-0.2127057018754546,-0.039303857823899245,-0.042759255763957886,-0.0678904099569535,0.05798000231885817
EDENE-L,-0.0853658536585365,-1.3871200974457338,1.426659528507634,2.09991961279113,-1.5396669122829716,-0.5314786068348191,0.21385657953239945,0.04516726606057948,0.6587055871052877,-0.12212671205525427,-0.3139642174480805,-0.1256490976554024,0.12924210667438782,-0.18807202172012918,-0.016250523824214123,-0.0005299754585290393,0.11890362667018872,0.01553172392851537,0.14201004079382368,0.06578255334241802,0.14887755783758816
HSX-L,0.0321965180062007,-2.814876060119671,1.4006777403075599,-0.08131986196546173,0.5460672226193795,-0.06818173975539038,0.5929797941816775,0.6069110130775681,0.36264785292000934,0.020699045125073263,-0.14088307558611995,0.049817878575774265,0.15232242435518248,-0.1254514566382672,0.08209317786869999,0.03606461938706801,-0.12975780518552327,0.005889857692103787,0.005068251269694566,-0.12949895317059135,-0.04810935048108469
SEPL-L,0.020618556701031,-1.4326141635204257,-1.1030015992746378,-1.299007261521789,-0.3433780934683371,-0.02801509468237793,0.2609292074621589,0.24588321640805524,0.010071969344186991,-0.046914173733069935,0.2090445529078784,-0.37916758195092637,-0.1517003530790403,-0.2380457298887444,0.274117363774248,0.1942946645565716,-0.005943620187835503,0.060961049719546086,-0.022975720388895247,-0.12626675594673012,-0.1542341553790282
APAX-L,0.0597548518896833,-0.5057958816844212,1.1034493134640464,0.1724432999175757,0.12373734287658356,-0.012580600083906676,0.15176361472987124,0.2874829466841731,0.05930865305966578,-0.18410690923015482,-0.2659144062077049,-0.0011613130074689163,-0.10137396048416225,-0.11507320425787866,-0.08459339989997201,-0.004424184725739213,-0.07861351043350152,0.00226089819423334,0.07492225051104597,-0.0028578958653547744,-0.24443392367234945
GWI-L,-0.0187590187590187,-2.0069422320409034,0.8481077604590634,-0.3383265001964478,-0.3280405286063045,-0.1339912918146354,0.05319499510400991,0.11039124389424124,-0.12954910000289763,-0.19263808190707962,0.43103859422725976,-0.32894452961901893,0.017261466221751825,0.07755292204813076,-0.256370389349473,0.1496179367505977,-0.08603168577030691,-0.0787048109102879,0.17178162980963735,0.18424642659824628,-0.10271560239332488
LIO-L,0.115301724137931,3.874219228889086,0.5290168710968243,-2.2992545108632574,1.2700640229881188,0.3402301541569552,-0.226317522950481,0.27653746514850175,0.4727181536740247,-0.5750843671798199,-0.12167935828920873,0.569681513643769,-0.2957298069369483,0.5004293842298042,-0.4657069892407497,0.18120682257849788,-0.16648034068839382,0.11417330834692543,0.10455060599292913,-0.15091296386746372,0.015479059363209136
ARIX-L,-0.0028089887640448,-0.3448761811517661,-0.8158778123263583,1.295513779172493,-0.421704768413365,-0.25485329240033006,0.7462502541021123,0.45069936587657633,0.4406126803088525,-0.0872859336002476,0.27022741571346165,0.1476108250445912,0.6319438306478913,-0.1058114230540502,-0.40230295328468724,-0.2342558113724241,-0.03643845510452884,-0.09657531220009358,-0.08018454748346332,0.057175427324799306,-0.08568785435781334
DSM-L,-0.1161290322580644,-1.1966327602548739,-0.2499170203757637,-0.2470218494205487,-0.23476024437706106,-0.2005568826637866,-0.08009983400070518,0.03769134509453128,0.03733125855271116,0.15894690521314053,0.1744843960189962,0.05146974712398837,0.09878945818364736,-0.2017359179450408,-0.023906299116028037,0.08206807639160162,-0.07977686560728776,0.041676069704705686,-0.06721010238416428,-0.12206671682174632,0.0070164960136482055
OXB-L,0.0555555555555555,1.90564218965872,-0.6836450325957291,-1.3308486838091018,1.1456411523711303,0.19612588101133469,0.420910406801902,-0.27760532075278266,0.8195559023255113,-0.5249396871992188,0.22604677956699773,-0.20519147598559023,-0.31210344348927915,0.32576980617335805,-0.15090963948024147,-0.08087300399650836,-0.22208613391920462,0.10085144158797475,-0.09213151389224886,0.21873256025612248,-0.09654300392749897
COA-L,0.0518518518518518,-1.7296907219096156,0.3922946358700305,-0.5880313420818425,0.6256591800107509,0.10897770929254158,0.3917624809926156,0.031739348676165395,-0.3243377813182666,-0.13371691952198286,0.3073486772549537,-0.3668308984039645,0.12477703464060523,-0.02510213447579815,0.11205056443481641,-0.2403991657063362,-0.07982005548387523,0.11852659550618269,-0.08190696671711245,-0.0759963020756228,-0.15705396752190875
SOM-L,0.0109890109890109,0.6731902294100967,-1.6291390434514494,-0.1326486526409084,-0.36842987612350214,-0.028321954030939973,0.22980832156517977,-0.3259023216539757,0.10803791937775425,-0.12373204891346648,0.1045115676236828,-0.3491437793549303,-0.006421143445146108,0.18532901590419307,-0.26962804216601277,0.4018039311869173,-0.2176492443775362,0.023389874136543278,-0.12737991290483053,0.14309480228952534,0.10462930042745122
BPM-L,-0.0091743119266054,-0.529973711371636,-0.2510844139344298,-0.9594204948467198,0.6853061125682782,0.037243790090626366,0.3691953563195053,0.07063571615810116,0.14310538316561625,-0.1614632686436986,-0.058235152944799334,-0.045934592685493734,-0.21579799811982298,-0.07194072754181555,-0.12591803261148296,0.07672773972551136,-0.14549290109624033,-0.00935015071093586,-0.04780590683174327,-0.05389261134699361,-0.05853625878333974
CYAN-L,-0.1134020618556701,3.4547465914663404,-8.535286862286508,-0.18493425960109314,4.226765739934274,0.47162303801488215,2.039840263075479,0.07406959454157357,-0.22057774077111567,-0.019191309482346753,-0.9511323254449762,-1.8204856590514527,0.2834893381522793,0.22689852761002421,0.34806265500906114,-0.2900536862170714,-0.9089504535973134,0.3216798421039508,0.4115500344375552,-0.3423993014249747,-0.12442035701527394
PRTC-L,-0.0524781341107871,0.8818583783216832,2.2504418493278626,0.691535014903022,-1.0405999754556219,-0.3221309597400932,0.07425495782415227,-0.023985752059380562,-0.1853929335525108,-0.6794868524642015,-0.1623301606017222,0.1037166226732311,0.10591554417797468,0.374223897893874,0.10992919895587969,-0.009969301518888573,0.16336005282072033,0.2448316596405939,0.2519886218585242,-0.05288432437248423,-0.09355011911934877
