Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
ANEA-L,-0.0767123287671233,13.623254054528683,6.6409095027659095,-2.3374515635051183,-0.9423602692992202,-1.2562972587533108,-1.046521290186007,0.6200293867854991,1.5973659245212557,0.6221589698760683,0.10584670083377681,1.5848685092574704,0.744943296841862,-0.5615376143349264,-0.919303462970947,-0.1533429455887901,0.3080796556105733,-0.39613312125250594
CPI-L,0.0596184419713829,-1.40739961143758,-2.2314009309154583,-1.0437378511719417,0.4754064839423776,0.5515456156486339,-0.2901494260452559,0.11774971559095165,-0.10257573256594243,-0.5631985269137252,0.047431169676983576,0.10795629647011452,0.023552956430829823,-0.3790905629800324,0.0923615738038494,0.2410331422297189,-0.04527257312056697,-0.012237466087867348
LLOY-L,0.0330188679245284,-3.3485956637139886,-0.41317995751848074,-0.7702266241087162,-0.12964720794701454,-0.143321809236378,0.2096446234072602,-0.026593710833666292,0.033185653729955314,-0.04820268598077198,-0.08275218890432091,-0.11263570299449002,0.1447532993926094,0.08757219502047646,0.34626193703150693,-0.11768152779390344,0.016860233723004107,-0.02438241282461808
HSX-L,-0.0552325581395347,-0.21085632673864055,-0.21226512345886145,-1.4057018550170537,0.1505532421282986,-0.10056756531703356,-0.9130048651043847,-0.8349250083927277,-0.05633998349118061,0.6004665744721309,-0.5137672118185774,-0.344550152194675,-0.443635649925399,-0.08061195150844297,-0.39532399816579733,-0.1814680618888467,-0.19742069645208324,-0.25733664953306606
LIO-L,-0.1943198804185351,-3.0073653111932424,1.8319183135195605,1.3232839758072679,-0.031624678898863536,-1.8616933187433333,-1.0525897948643141,-1.0573863102140446,0.035049107800527945,1.123370912125914,-0.14550838387481393,-0.3869963428333606,0.24834435747566905,-0.4231026883116859,-0.2457163192462734,-0.19805938595627384,0.04599261574734578,-0.005604321147068169
OXB-L,0.0,-2.1888707061653325,-1.3315517185220724,4.1097922297920295,-1.0552918999583136,-1.0335436930520348,0.5577384710158892,0.20728637892303728,-0.35502816906552526,0.20124825846722932,-1.152459200035808,-1.0951016097433817,0.8207718576564759,-0.37853462170975843,-0.27398674518020244,0.18652827966356839,-0.39643436238378366,0.31784703975476497
COA-L,0.1449275362318838,4.485011261228175,2.4193023822305424,-1.9132685273952246,-0.03425266290014628,0.05859177387519766,1.8079925654570568,0.6171625652538567,-0.7568439910973953,-0.6570967965617419,-0.5050907128716826,0.8162426035143564,0.4542911787674137,-0.4629282925416021,0.2623344051887756,0.6271794399598655,0.5659062848162528,-0.04292504357602485
HVT-L,0.0,0.4807289757857721,-1.3261379564222062,-2.167479380160969,0.4986312545101408,0.17914974118066904,-0.8815776838762515,-0.24955135402799647,0.23553626208412384,-0.8532306710272978,0.10785865060938674,0.3817246609178064,-0.4377094212718451,-0.36489890310940254,-0.17290935911247726,0.25812848190233545,-0.02154751466143717,-0.29279857016521854
JMG-L,0.1059027777777779,0.10385299420742149,-0.38377664224617514,-0.23201276649515049,-0.6542533280177093,0.47581677415820667,0.2176374728173443,0.5446539399311877,0.06430485012527079,-0.206479934963359,-0.012904027120918466,0.41745503408141543,-0.0014236899838327376,-0.18409266490290932,-0.05523658322957482,-0.05303883027571069,-0.02084059087435231,0.014991750149249082
MUL-L,0.2330097087378639,-0.5497352031413137,0.47971621646401597,-1.3877242871318025,-1.778672654095469,1.4824375995041288,1.3800573378068808,0.24758948900793443,-0.1691691797277247,0.07067709764506556,0.14559223342108282,-0.32140417985302644,0.3209657286726331,-0.23402012363811373,-0.19038743604112587,0.41622974188240275,-0.031382830070269346,-0.32855208100509936
