Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
INOV-L,-0.1222627737226276,-3.2908968041937916,-0.5322933136633367,0.6973035233916222,0.047357084652448166,0.5068208403206133,-0.6343970838121046,-0.26821717089625613,0.21522001142148942,-0.31204686410699484,-0.22277282183794056,-0.12937817849802796,-0.3460770202779955,-0.13309895610516462,0.22181564163513362,-0.17307436490388214,-0.2024525726840333,-0.10461401212232581,0.11266991054316408,-0.03181531671527851,0.11989432923461756,-0.062330723865709314,0.012052954123910348,0.13679507467872773,0.031240810766319536,0.0629663538491746
BKIRx-L,-0.0317551963048499,-0.7202981916864303,-0.6539540299575487,-0.926486496240956,-0.12622900532685644,0.21793324531339395,-0.2102699003723349,-0.0032633848699260763,-0.04399043025547768,0.02226349921121957,-0.08349435446808041,-0.04002146958828351,-0.06504042663542982,-0.07110702190093743,0.05822672474127341,-0.02731383677942879,-0.033909945615089886,0.03571044267504219,-0.05190446989444458,0.024344859230335976,-0.01007069564411237,-0.07811999254500933,-0.046914139592527625,0.0678376484035459,0.0008451435805514246,0.06371511753257242
DXDX-L,0.0,6.171108950056177,2.7459160520942176,-0.8593545547627289,-1.28768039605243,-1.2288910852834625,-0.5738294805448613,-1.2043038742811059,-1.4248889616909983,-0.49775494123165653,0.22481717140352528,0.7183643635045611,0.24821659929484713,0.12036685676239207,0.10126050040785511,-0.17167920652134777,0.44913795228876735,-0.14085407543269424,0.6261278413626317,0.26378841066541503,-0.09430824325872629,0.2795783408498241,0.30543078036637245,-0.1629962253173757,0.11835080084443521,0.08161865895583933
PTRO-L,-0.0326086956521739,-5.449672734719049,1.5148243420680423,0.8096835808710456,0.45810779347206426,0.15279865551197477,-0.34489170042094336,0.33564030835265496,0.09452795433853273,-0.024682317533594053,-0.28913028619079717,-0.32984951169514587,-0.08505277870798345,-0.013387195383633761,0.2649697773404435,-0.1358610917683914,-0.08435604945021609,-0.07104030238700641,-0.06713855324923311,-0.11544501672100825,0.14855932160819882,0.010474588450462171,-0.07766697841153831,0.024337267565356233,0.1746788833759386,-0.1371697633944829
LLOY-L,0.0351681957186544,-0.893085713474877,-1.65260237018063,0.20456450210365623,0.8584571394450374,-0.5622593420225035,0.2031993607635227,-0.35671742554571345,0.3163477571988547,0.08275775944825726,0.24335793012759607,-0.09929153617725762,0.1641005959833066,0.16609186534205778,-0.0740702412028767,-0.045937597829039584,0.042061331968718606,0.08617875609480492,-0.3267015546469022,-0.022133590000959266,0.0107778081741075,0.28429181914443086,0.08074424862795994,-0.11149550886851967,-0.15367142003543668,0.043128790840224966
EDENE-L,-0.1953125,-3.7237558703738074,1.078944798522556,0.5741630193094533,-0.9290152987509401,-0.03134715273831246,-1.2709030487663822,-0.3140261973960622,0.5206579709022446,-0.12543136894324206,-0.19600539365675193,0.20577378745912017,-0.49963871366455337,-0.07527357568798554,-0.08009772583486942,-0.014833346445864329,-0.27753231477536067,0.07587040074451394,0.19203978821166653,0.06928199168695837,-0.049291479033164845,0.1997963195260688,-0.030586555825959656,0.1474510584071511,-0.0011573299680378022,-0.007694195932088624
HSX-L,0.1053806653270821,-2.2075469550878872,-1.8347335933274813,-0.9727724417705689,-0.09144533769672122,0.052898510550681545,0.756527911709047,-0.41361815631646687,-0.2622150114240689,0.13261178933319043,0.4272416988479602,0.308305288011445,0.04891584861168617,0.2822679786742521,-0.04406144743356517,-0.14498260720982703,-0.03334214252830196,0.13595801613809777,-0.017062192879567516,-0.12886658025171785,0.050674338918186776,-0.024396663826538392,-0.17114814991549812,0.08231619737470193,-0.08021680612248581,0.1257732625716578
BOKU-L,-0.1203007518796992,-0.30022092251598637,1.5050106780284909,1.4768398250522898,0.44941379858593605,0.3549498702656365,-0.7755033753192682,-0.5110897178318842,-0.16543874596881059,-0.05283906234325315,-0.09218700617411425,-0.07426597893666466,0.217091145015432,0.5052681837098875,0.03175046591516315,0.05070397305142033,-0.3492443627528453,-0.03444805900244884,0.33821241605838953,0.4670280185085898,-0.07541796696991145,0.3112660830731499,-0.5183760817792126,0.06585139853726978,0.059992130130886105,0.4179896674205445
SEPL-L,-0.0405405405405405,1.0777260222651273,-4.283734557152557,-0.9565126073197134,-0.7050697626920571,-1.0851111271091196,-0.5591215329758304,0.10136305362293453,-0.051653095777005886,-0.008045440249061982,0.529139749915996,0.439521435379401,0.31325247054791444,0.4399647411979401,-0.1857815059258663,0.003211122060622088,0.09877866882241122,0.19049348830327884,-0.27736405005293807,-0.08641367834425577,-0.2778250139270227,-0.11339389418261359,-0.2131549253681404,0.09005372300899421,0.047408734901642095,-0.24071375914328458
APAX-L,0.1259541984732823,-0.3781985631263743,0.9748735494234796,-0.2610164739270428,0.6881013945286117,0.016211088853821325,0.7610067349844319,-0.3516840235759878,-0.2789107994307868,-0.010337824743104193,0.09252943369549448,0.12112795768237437,-0.1909316245904636,0.07969288013245569,0.1775652343149234,0.04415946692431154,0.023615026492361083,-0.03843148571487231,0.007364668459203069,-0.08641137258958287,0.10308738458000659,-0.11619405314439327,0.0772255480695891,0.09046831673242559,0.039571043770196976,0.14498478257245143
GWI-L,0.0319715808170515,-2.7924332802926632,-0.5694783572949947,-0.5083802917445809,-0.12689583199062462,-0.369271640818018,0.06879626136425676,0.03750626676697621,0.08078026680973999,0.19930253682880958,0.051585509166091274,0.011610861537721668,-0.09938111281506062,0.024118976466145206,-0.1694702754238959,-0.029018133177686777,-0.018992324736871194,0.1060777429146483,-0.10088395374086526,-0.03536343799135972,-0.17070532981741218,0.12377760129731054,0.01741364825788872,0.07640148717300227,0.11432787709570158,-0.0018059820948037439
LIO-L,-0.0353982300884956,1.2109054738952303,3.908740728384813,-0.36205567814532913,1.958450181891579,0.3466680263344224,-0.4473046867859687,0.2050286626933027,-0.3115265042254948,-0.166783663663955,-0.17566855180088944,-0.42889973687338684,0.03530075874617799,-0.18081559207713502,0.04158264962850432,0.26690709806768276,0.17845204932921102,0.17530046315162595,0.17539145689308328,0.026918939127695746,-0.06904818955722172,-0.0010811522470776664,-0.03197975165411287,-0.19491312397579028,0.07945083689202335,0.013879496416273968
ARIX-L,-0.0084033613445377,-1.993070448573242,0.3218891448509471,1.0587925315194284,-1.1599050654719467,-0.34665408792731967,-0.2710930826495522,-0.047613794492499854,-0.17188432589389352,-0.12065251771780287,0.2893848713462178,0.2497343780608692,-0.03127122449543091,0.097142043787463,-0.49203838085695567,-0.2737878515817362,-0.07650922908758252,-0.15746043500548515,0.010681703880297965,0.34873673984874154,0.11867581746534814,0.3032983806194551,-0.006664489174318263,0.09498224509682779,-0.015567845464608725,-0.030212169551449883
DSM-L,-0.0859106529209622,-0.5697568090809167,-1.2343587823656081,-0.11551361705201134,-0.30548948208973664,-0.16006939604137457,-0.6465143972203405,0.10354457085362895,0.22757462102579556,-0.1170441757177052,0.052176058746887126,-0.3941749664701095,-0.1287193771985649,0.05065126176060012,-0.01827740003662844,-0.2099858857582647,-0.10354616396592915,0.06362525254042874,-0.17273865603407926,0.09680841083727454,0.0949839420536767,0.05358599531259548,-0.015708556137274832,-0.08592202911673175,0.04086225314102663,-0.05800199445211604
OXB-L,-0.1141678129298486,-2.3473878646896886,2.862010432294895,1.5035267515086672,1.1670516412488483,0.8052132164842617,-0.7389861871440446,0.17070755076481642,-0.10000545303973504,-0.3392391000397401,-0.35497448509169605,-0.43554892677638657,-0.1138910799500413,-0.031246240588508296,0.10314747906445416,-0.11293881446592817,-0.07340801317176844,-0.009788084091649005,0.34383461343575433,0.03952673500515497,-0.28193975061664356,0.12232338841689674,-0.09991016284957553,-0.03674427700074813,-0.03438715097284567,0.07058985026341645
COA-L,0.3281786941580755,-2.1581286651846163,-0.20435643296213787,0.06369645254106282,0.522627262478052,-0.23168173096424674,1.9139328302769902,0.1753590126995632,-0.7132692640918056,0.12596694350591023,0.221505975450911,0.19657423184204273,0.09924609802739431,0.03046458192359728,-0.08231999893914645,0.019958058844876534,0.21599821122551327,-0.08058668081673995,0.1606316317601306,-0.11589147918900118,-0.018994783599386014,-0.05794847478285064,0.050255319426488525,0.05246449985074074,0.017753964968793445,-0.10066685088169466
SOM-L,0.0425531914893617,2.5821987967600277,-0.882946608240147,1.4367843915566492,0.3950061450208357,0.09992548708262346,0.3929226358819106,-0.3978700960555525,0.083006355449771,-0.29875043342984575,-0.09907742908825955,0.18110915274622724,0.261730559026017,0.10391307649313809,-0.25615689595729346,-0.45163080850999954,0.132902656665226,0.2513731792822559,0.3974039526933622,-0.24213240163376684,-0.006307355030641146,0.06938464768252083,-0.0881388406726146,-0.08199666089380282,0.06587101712290114,-0.1491598999172536
BPM-L,-0.071875,0.30044141845287375,-0.8741703717811731,-0.3055223223927098,0.33153433187648107,0.2713050018767151,-0.32469269271438506,-0.44127875903142494,-0.07738345750717353,-0.31279413050347066,0.03341782122463571,0.016364910789801006,0.32065541578147594,0.16694467697938634,0.22488945818610118,-0.05125535948165154,0.20044440178363737,0.06821703526914075,-0.09862439576467914,0.006552023872212758,-0.17427214599895666,0.040131898505778286,-0.19003104971073503,-0.058340759994179585,-0.13757384605222148,0.0228508921700199
CYAN-L,0.0166666666666666,11.782276920013619,-2.84651769479882,8.012869033876063,-0.011010901113923624,4.254048371432318,1.4398174600215383,-2.5654551826941985,-2.2402434376983913,-2.015085048939239,-0.7396213379733807,-0.5407721368401558,0.8821837881358424,-0.4342388113871176,-0.24744708099507276,-0.7614649627949502,1.6171510280488375,0.8401017160367455,-0.30137931125006695,-1.8057297469281088,-0.38250654151662655,-0.04458283374120932,-0.5587055536084818,0.08527934580813865,1.4665180333317283,0.18613794207310175
PRTC-L,-0.0616438356164383,-2.3363991171439498,2.9914357140876673,-0.06525266360183522,0.5807097674110785,-0.24882678336258016,-0.5878204027164878,-0.42742414043684496,-0.02447327736073882,-0.0630263760444153,-0.04873583569022005,-0.02401337239064546,-0.31762122414274646,0.260675480374232,0.1806226459157732,0.057438549771149455,0.03463447774883808,0.17842654615529943,0.01965361198001491,0.029839843321485173,0.1503162025162958,-0.03117638016173488,0.10577748410624903,-0.03704762628024181,0.03596762537912503,0.15797400906725903
SYNCS-L,-0.0195599022004889,-3.430720710420642,0.8870773919398305,-0.22397310057092598,0.28989171049820195,0.6037292109163886,0.233898917204793,-0.6481947387653894,0.43061904770249937,-0.06446971364124504,-0.18806939069493225,0.38452729985246165,0.008951206621871904,-0.15241596752137437,0.0727754323218158,0.1736735265939167,-0.17097691532679402,0.04085090448936975,-0.12923334155588564,-0.0035688484823140163,-0.1685830747847382,0.16334545323697536,-0.24357312862778302,-0.13709528167043897,-0.05981474043909521,0.13727077866559384
AA4A-L,0.0426229508196722,-2.170878287056748,-3.832887965384145,-2.1198997318590083,-0.22002520010783003,0.6518081080294813,0.7802407919082895,-0.91751829661087,0.15658770756064788,0.16118509408081094,0.2920291271185153,0.006407725401303845,-0.13101804269685358,-0.3771353571043212,-0.005351891873712025,-0.010885825699305,-0.034986354930498245,-0.014189948133571903,-0.1910743498818963,-0.24954138443304186,-0.1037208084216282,-0.023258131562023714,-0.2940992450094801,0.11214377184483583,0.20043975757895008,-0.047309888315119175
HVT-L,0.0,-2.9776405601437945,-0.4246632842113694,-0.9722508246922255,-0.949712472573016,0.10916362791906566,0.03328079659636023,-0.1262172696057601,0.10239606442265253,-0.004512486569906193,0.1140309999371788,0.23847564489754883,-0.010710583187731298,-0.1493476600897331,0.07586934768215207,0.0683533703549389,-0.22090956062712086,-0.021835849043257617,-0.052364489631108714,-0.019732947898744857,0.18061753318305585,-0.04822910900841779,-0.14047827561722562,-0.050399072926509386,0.03855198087575501,0.07296806495991674
450-L,-0.0285714285714285,-4.090650357832106,-1.1414186429095359,-1.4693981332021617,-1.888227357113868,-0.10688469803421773,-0.17220318358078218,-0.004216434558046664,0.15931402193621338,0.2670457962475353,0.057735842207854896,1.0153388925543607,0.4676173384202309,0.4315545533687152,-0.10059989426011727,-0.0901035771529738,-0.05728179067523386,0.08617853776464961,-0.06923888395376171,0.1544100721827843,0.1878140991587599,-0.07026226607672967,-0.28300806919715144,0.0998008642936611,0.17018071841262147,0.0560187070443219
KEFI-L,0.1228813559322035,-5.196671155285687,1.9834167145484276,0.7776718934967853,-1.2420052517293152,-0.3733361421044481,0.31593426600773283,0.8743355087825382,-0.3525866863136476,0.1067979835750593,0.1871830001237041,0.2913233592798081,0.0388054973775179,-0.2125330175786178,0.17057331231911563,-0.16898425163132172,-0.010141079566402028,-0.04150516417719512,0.021867125038745105,-0.23181226763574558,0.0788515372628017,-0.051827159070249686,-0.1987974258138171,-0.24952500702308456,-0.31285771485123376,-0.09656172429519787
AXI-L,-0.0569948186528497,-0.5508212441986269,-1.0423604493282974,-0.9790062469734956,-0.17727509115527368,0.25595533039426177,-0.2618677336744375,-0.09852116592099756,0.21109418283043346,0.03140931724857758,-0.0517465309308541,0.07489318332790261,0.19050946499884278,-0.007406167459562692,0.014457815357437863,-0.032653051663132114,0.03629428432750176,0.0521777007499113,-0.07360100124736478,0.019216360107624727,-0.00914806646819544,-0.041785048054621084,-0.10262621131256043,0.03548554056303278,0.010698178586487707,-0.029600917274919872
JMG-L,0.0305755395683453,-0.8696026782533566,1.1230319313799846,-0.41891798893036186,0.08845639553175573,0.001704964414025282,0.12383431303546774,-0.32561727498272114,-0.2312202723996959,-0.045192855310227514,-0.06699174979588546,0.049315060807044495,-0.08185341654199409,0.005955164566147283,0.07957831304971702,-0.04404308217810824,-0.003917319243285729,0.0062657803143814205,-0.021410073092313568,-0.0015804082172105698,0.037983775929282745,-0.07098002783472597,-0.08045894471994644,0.012957595041099789,0.0069355775103729705,0.041498730261752846
OTB-L,-0.1417910447761193,-3.1362187299867963,-0.11035928117782573,-0.003823553051485563,-0.5870150374786101,-0.26094789407063573,-0.9615465126059405,-0.2522794415958263,0.4194000813295527,0.1520086194772673,0.31924644500381777,0.628998946398786,0.356115157725966,0.8684180699718694,0.11752313886182099,-0.1480033478907512,0.23474047078371194,-0.20698896178012793,0.6915799748318449,-0.14535572357935378,0.43473638671805015,0.009686230709293881,0.5462390362275471,0.1328214745744819,-0.18830481142260477,0.077782683484253
HVO-L,0.168032786885246,3.061041029474626,8.054725750943254,0.21792008330708212,-0.09732288341171798,0.6237320500772562,0.6742396524986788,-0.04091094192321957,0.30792020777441204,4.36614533351926,0.0011095083228308854,-0.41817455824076244,0.7257948368141861,0.4806361766394833,0.2061325325497382,1.1312328415953619,-0.17328769380189926,-0.7826920217854194,0.31607848332268373,0.2504480022597867,-0.06613735871976617,-0.27473432844604934,-0.22952131577086485,-0.6343578211535635,0.4330162810948848,0.22956286623079133
SCGL-L,-0.2692307692307693,-4.189957014858798,0.3738551566571379,1.1027933616714445,-2.224766785992677,1.1694440636152479,-1.3161650064386128,-0.8070963460420182,0.12729158070729113,-0.34829659986933414,-0.8797537671554978,0.49430324026904054,0.5165695767973952,-0.09825934695850838,0.43168678687745055,0.004178570307184939,0.12343069472460193,-0.05477531623585635,0.044647137006294135,-0.34892688857911275,0.19364367341243247,0.14788858568178143,-0.4018402621868563,0.10435038249286763,0.21896437265204083,0.3368131687317276
PREM-L,0.0062893081761006,19.119125271295562,-9.65482952539815,2.7516069877241187,1.5534759746922862,-4.167668886413038,-1.0721433660552229,8.576204337869738,6.072968830992961,-2.991590206535962,-0.6186227368817484,-0.07775692881930747,3.0454615171853767,-1.4243551493094118,0.9746738968696047,-0.28724097378814717,-0.2987208023724944,-1.0041227451528905,0.5227648259890871,1.033279865443443,1.0904348668102533,0.15820427651081342,0.1722378705478031,1.7489863148324774,0.5849942342946222,0.3764961042979654
MUL-L,0.087719298245614,-0.7178361597379648,-1.4789378452365565,0.8041640716784108,0.4186482032706168,-0.3298220466629061,0.4734013523122295,0.15402880680155784,0.34033600222780996,0.38824821277380606,0.03732313459185392,-0.29613559975187637,0.0920577912332637,-0.2838813269338045,-0.416966511261474,0.18907400127366567,0.0014288361473984408,-0.08011793597822749,-0.28913377332487195,0.006766651064436325,-0.05731341604746548,0.23078744262960854,0.19753055870669226,0.12055677580668839,0.29415038377711916,-0.35737111483471473
CHLV-L,-0.1860465116279069,-0.7778813671716721,-1.0314411293749812,0.7991297632414269,1.5322648554887528,0.6087833975966228,-1.1514389361783752,0.2816864449532889,0.0896343417606278,-0.16578265843280862,-0.15072836118316466,-0.04073579064320563,0.3816649557487282,0.07915213960259986,-0.08942293737492396,-0.0111023871757359,0.05205393388305824,0.11534521617226504,0.05005686846761551,0.01802395305979325,-0.2570880552253484,-0.2747813223442768,-0.0726520859242352,0.13843184746360546,-0.15673665054823416,-0.30730132863681575
PERE-L,0.098901098901099,-4.651368622877627,-0.8271371980259983,1.502954665899413,0.8061592110137599,-0.5690376574081366,0.35926083258992747,-0.21286696265273997,-0.2636989044786974,0.07873546124601907,0.5500860007580367,-0.2563288904683318,-0.5484331093469706,-0.13194811883981514,-0.020753673189846628,0.15786363652352572,-0.2696212169536882,0.09157079409525225,-0.7274097021608873,-0.2100279721791688,-0.031138521417566595,0.20673578198358988,-0.20160833091523647,0.17273749831580032,0.25315311496353027,0.1878426736801388
HAYD-L,0.0860215053763437,1.3926949478038377,1.3366069353869678,4.01906481822831,-2.83396303967628,1.9266075623905983,0.8597019226017523,1.6282067990310627,0.7134170232357941,-0.7474468203809481,-0.04956594813835995,-0.21848318109209577,0.0057968253019381666,-0.6970079567489673,0.35878260338083223,0.47286866453905546,0.4812373099961868,-0.4702631915402365,0.1987687155088156,-0.15533897791347231,-0.1305396063535376,0.020184656079171876,-0.25229267936694544,0.5995805402133738,-0.21769774354893762,0.08408701297672914
MYXM-L,-0.0999999999999999,0.7566130683983026,-5.606383129270673,-0.3258459540862814,2.550205901129089,0.17364577598220846,0.1841685971712085,-0.822045196242461,1.5561502039002666,-0.6119029699211783,-1.4789802590727243,-1.0258327299232464,1.076849848289893,-0.5858657077472122,0.40980031353175256,0.3775086852961857,-0.09162092970899334,0.2861414905433876,-0.8562524759894808,0.30723696887985863,0.15677849513041994,0.754931664929465,-0.2558444737914749,-0.6449507413453036,-0.8510378947349085,-0.1880441409199723
SMDS-L,-0.0012484394506865,-2.2069219227562926,0.5290178275595039,0.4433711835045672,0.33186377580928755,0.08970684331629716,-0.004720195543700703,-0.0666915481954399,0.2772551217599947,0.32914012840203916,0.1101318704041903,0.16193086719559288,0.14559227948691764,0.25382003677711007,-0.1902476890402328,-0.017662959271564322,-0.09829479071699962,-0.0985249798074842,0.1162925801885511,0.08969484620175132,-0.024010935687183814,0.06073253945699273,-0.027308790994440217,0.04289891615026732,0.030636626300526333,-0.05061676962832044
TEG-L,0.0536779324055665,0.08386046451326123,-1.4655955521804986,-0.10940153804506977,0.6608363935233708,-0.7939949225393979,0.0971455405659323,-0.04130706335941681,0.10723643670050739,0.1593492549793493,0.48167888635846234,-0.13836633901489853,-0.24913439067637136,0.4767321099345767,-0.441321757101109,-0.23290142110911596,-0.0142276917665569,0.193073481103452,-0.15034130543214144,-0.004971043735750116,0.08955214402249956,0.26225562916383366,0.1547845054614821,0.010171068706167453,0.06764095629746211,0.06618374389202467
JD-L,0.0410911602209944,-0.598882183332027,2.720990030006358,-0.04020862872436136,1.7405289694428152,-0.12042960258533453,0.15703995196053086,-0.736716042986558,-0.3714312733036892,-0.10692408524985243,0.08298185179008119,-0.26191199695558404,0.00033636241299247354,0.026231122879921586,0.3280953647576138,0.16388967924335238,0.00974227017258306,-0.19144482714520436,0.04801097629338297,-0.03552946757534853,0.025652312940673033,0.008830315362722418,-0.16333549792520966,-0.28738224322501355,0.22206268748352254,0.07801729302296166
DNA3-L,0.1506849315068492,-3.2422422082448175,-1.4076167320027972,-0.3460860410118325,-0.2163053094297902,-0.3281538503333221,0.75144284158606,0.1651634631789822,-0.4231770210027779,0.17636818431703924,0.41743849343265693,0.23542775559671203,-0.12130391183316673,-0.07932849047551026,-0.2794587238696356,0.0799128181072189,-0.07555755111928582,0.06304998507734072,-0.07204156433133906,-0.05920966280766753,-0.11530951725517678,0.0784606898277789,-0.09256247471365046,0.049332418543846034,-0.09522088934086492,0.030432983213774942
CCC-L,0.0982008995502248,2.9557560077974108,1.4489765018779097,-1.259792392211055,-0.048444536624853075,0.008602684141196328,0.3673187285812729,0.1990793499430919,-0.4574701113301874,0.27670853905917936,0.13752386317511986,-0.17953263313802148,0.24107478819604053,-0.3059150579813862,-0.018723824882027104,0.27837857867228794,0.004048510559586381,0.08736253721382889,0.20184601407703182,-0.062357190112754125,-0.015634820508090157,-0.021233966697861865,-0.2789208237294978,-0.21797166153474962,0.12740546303062672,-0.06611603447365996
SLPL-L,-0.1015625,10.304629761922396,6.262441299268598,-4.457352779110318,-0.8123447292925641,-3.0562831976926863,-1.9546056359215251,-1.6189694511462902,-2.003410853322121,-0.6016707421564202,-0.831747228226488,0.3636878779394481,-0.17035776387072452,-0.11963979551119848,0.2986461521316105,-0.0014899919332677385,-0.36827758570337843,0.12384065171172158,-0.3714330680162227,0.5644435479816546,-0.21104886454613672,-0.48404005125409316,-0.16427228472824792,-1.3027066572875026,0.13334095224457135,1.0051593589711052
SRC-L,0.0063694267515923,2.7710021985901614,1.3901506741471104,0.7353058130081513,0.6401429968005262,-0.5344255808556956,-0.2821502045010456,-0.26279553559798213,-0.522283751847414,-0.4313471264081689,0.43198207287952245,0.26643309505930374,0.40968730172101514,0.4289519774023084,0.25808496647699986,-0.2630079395913953,0.5527763119309955,-0.01879239061788635,-0.10202785231036432,-0.022067045212572495,0.18294808365846363,0.03749521762233487,0.056170742475410165,-0.10769740757040566,0.17548019264754833,-0.0016294907067440805
CTEC-L,0.2128378378378379,-1.7142522747225932,0.6144014624426032,-0.4877168088126565,-0.23174791414939985,-0.3123388529345519,0.9816494609826143,0.9098582214128439,-0.2794473893730512,0.5346478034398543,-0.00927109995201062,-0.32022667905396107,0.04339971178168855,-0.018372069989227666,-0.07024896622753952,0.16427029309089405,-0.007271600456911626,-0.0062739762708270905,0.04358946175252142,-0.04202675041094323,-0.16545981670220092,-0.05879808611237434,0.026610776166136677,-0.034754421837002954,-0.022281703394392605,-0.07112963041172111
