Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SWGS-L,0.388235294117647,-7.732155074651713,3.0688443445412976,1.5233839289245694,-0.3626451572761452,3.2195838335460083,0.8160044074851479,0.6449136778133933,0.17709694367189163,0.4134211255603913,0.18492545861253235,-0.27752317390795755,0.37995161694459967,-0.011087441570852334,-0.27803131199989517,-0.4573204520065561,0.01879267052114836
ANEA-L,0.0864978902953585,2.38000159932927,4.52781567854628,2.6531400923955677,0.4089739501831135,0.8904223593848085,-0.04658378954883201,-0.23285716090866945,-0.04907673197576062,-0.6652505532047629,0.25739684661803947,0.04389975992771792,0.15739799949396852,-0.15418893875985232,0.0843214200266826,-0.49781601365478606,0.23983928287276648
CPI-L,0.0068754774637127,11.643844305155232,1.3388278858948313,-0.631538017328624,-0.8701373489617908,0.25729805444180476,0.37254311440917415,-0.5928832260210255,-0.3341801942436103,0.29979571463876803,-0.1846998342789966,-0.20224700206018953,0.24263291256836636,-0.28815075919130867,-0.06238494655571876,-0.29101747633601754,-0.08585235318846618
BKIRx-L,0.3614457831325302,-3.6523413078003006,0.7508388253058954,0.3696021653741982,1.0210049608261784,2.9144030725969707,-0.834093538173209,-0.15709203180577866,-0.44077013837205836,0.14751188019251693,0.789077403227296,0.41191432497680974,-0.3006087383309442,0.636699764495671,-0.24825949819739263,0.13918952919379,0.3067640851648505
LLOY-L,-0.2093023255813952,-4.724644602322881,0.1865465501654837,0.14912951616063508,-0.14706701840815586,-0.8718759429431141,-0.07245614636834881,0.21507253304371318,0.07376256777972917,-0.4149135478342829,0.06159730581381972,-0.035155609261556926,0.10599257559077133,0.05563083521638073,-0.15817266280241715,-0.10007078506142442,-0.034165720835218995
HSX-L,0.1575408261287223,10.05125098881099,-1.4357740055639856,-2.002697474633807,-0.5261967955524236,1.37720873861175,-1.2083783327824698,-0.4362797283554955,-0.16378966003587078,-0.8304134737111988,-0.041552735036795345,-0.26583007195890096,0.45630550291304456,0.0998498610594955,0.16595476278701737,0.3340995546977933,-0.1292013280100925
LIO-L,0.0653153153153154,-6.223256443109704,1.5338774825671917,1.294943066489846,0.423154499375863,0.862088020897898,0.5158271871157142,-0.8251564272782728,0.21657243200209345,0.29780788034294886,-0.10039071508101079,-0.012170997010450584,0.1881809529117791,0.05434805872303217,0.09963693277407244,-0.0022760200377549135,-0.08721695812024763
OXB-L,-0.1724137931034484,-7.429299718055507,0.5268786180842404,-0.5142936704690919,-0.8587407709810466,-0.5119725571499839,-1.2314191544839572,1.6305846015412915,-0.8665146367128725,-0.008577323969940744,-0.04558761974654556,0.4384140145677663,-0.7556824606049691,-0.32995804252833577,-0.06049187902977254,0.5317749604552545,-0.2718047061558454
COA-L,-0.1029411764705883,-1.8782032672097908,-0.19772600241837562,0.5162193190770863,0.45048185051749096,-0.13922922809729263,0.39981186076398717,-0.04821273473444236,0.13172653797063177,-0.1836672008554034,0.03923956628409542,0.03263167906690383,-0.07111718532645353,-0.0918947778993227,-0.0667689382045384,0.08765626623478474,0.01459703735771565
HVT-L,-0.2526315789473684,-2.0997363319692735,2.8969436604500967,-0.21218649492527783,0.9999081645476343,-1.0795084580216545,-1.0182812049306482,1.483938204164247,-0.24538551513444828,0.2642155765720799,0.19285906196859337,-0.3553176978163141,0.14902829180054483,-0.23073412463608417,-0.08773373271991541,-0.07947891960316725,0.32200711209096433
