Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12
ANEA-L,-0.0606060606060605,-4.887160937439018,2.784815149319539,-2.9905304021194574,1.5949989920229177,0.011889368831440164,-0.43035491100000856,-0.6264654617557469,0.38007023419692904,-0.19570676372577972,0.17431298434532108,-0.4775883371095527,0.029802770389069005
CPI-L,0.0287907869481764,28.42031501725592,-15.505939797884261,-0.7025021582250929,2.905268559965647,1.2843103365704194,-0.25678021231330933,-1.7896105964995477,0.27033586868344234,0.31607569496621235,-0.9989124835329127,0.46281481735313323,-0.267881920135258
LLOY-L,0.0992414664981038,8.627743908962975,-3.9864176411699708,-0.9315909947768375,0.05639881122604052,-1.8499556583856853,-0.8552173129228531,-0.10229552727704652,0.09906777204814923,-0.5307898329179912,0.6512582735466316,0.20130058733666994,0.1204706178171538
COA-L,-0.0416666666666663,-9.667151558268705,-1.1484271397247041,-1.2964910152697526,-0.1954970004667961,-0.28359910372821207,0.4225661944435568,0.055067642197626714,-0.8270066709122263,0.09993991843310664,0.20629851231727792,-0.19317792437459,-0.47178132833518954
HVT-L,-0.0374999999999999,10.57812018235387,-4.57246523645652,-1.7747282675441924,1.520451146709176,1.8064015834303484,-0.03568048118392046,4.221133424763865,0.524855319336282,0.3429810070966331,1.277210688477609,-0.06399697571888045,0.09109284398942466
JMG-L,-0.0970588235294115,-3.952929966585549,1.171870448324071,-1.9762022297174247,-0.1447427634258585,-0.13795174736320523,0.6494165070854404,-0.8019428877348793,-0.38504726436529235,-0.80700266622233,0.22776770542044966,0.35986961339961954,0.5402326263104562
SMDS-L,-0.0493273542600896,-6.754080533436515,-0.48416807264838024,-0.2618569510958322,-0.3634089961220728,0.26580661200771866,0.8762821100744266,0.10913424946208129,-0.34136144429101145,0.24260643917381883,0.08327496600681417,0.46789653511358115,0.08683267286959234
NWB_pa-L,0.0,3.203574812754697,0.9651763896820917,1.0330905722709074,-0.8964290544341265,0.013717780686437484,-0.7321626533971287,-0.10523297141009859,0.590285405292348,0.20675271895954295,0.06284676583195122,-0.2676552614524244,-0.07019422313645926
ANTO-L,0.0056657223796032,-5.929316383360788,-0.783852838008552,-0.7565285716652115,0.26121187064426976,-0.3350771891998663,-8.47624465236161e-05,0.1517858459442252,-0.25512696315994954,-0.25806656332007805,-0.02588740181396701,0.2879670308399139,-0.04356140024897941
GRG-L,-0.0262361251261352,6.74236292793354,-0.8263884728538213,0.6998572284921258,-1.1938648411283364,0.16799927961993136,-0.6994127159356518,0.16220254203785,0.5074394908434987,-0.03837921279205042,-0.6677302853548894,-0.08089090491426701,-0.35245628686512237
DLAR-L,0.1008403361344536,-7.5414687491297165,0.40344807200509125,-0.5022770898347233,0.7812974468244658,-1.2862074997332507,0.5356414705799908,0.23371468809876622,0.33031516245329323,0.3730920282495788,0.2113989539863521,0.43859501437687615,0.1959230764760178
GLEG-L,-0.0153846153846153,-1.1729887967086041,0.1813406677619769,-0.18657967864912187,-0.3743203031954857,-0.06347486813083178,-0.19737920770335268,0.2593979899806783,0.16441828479367385,0.05218757697209315,0.07252837364673703,-0.11528765762665444,-0.13119552289323677
EDIN-L,0.062200956937799,1.456397664322308,0.06173249702589149,0.5748147730829777,-0.3483077671472927,-0.7615200581390701,-0.16731669189397078,-0.08615268201934582,-0.16484838422375211,-0.062161601610069506,0.19083970888227858,-0.0026382257003146037,0.02100971863057915
HBR-L,-0.2558139534883721,-5.247578484704848,-2.6840601807832867,-1.037598090943647,-1.8533297449011665,1.7889615814764248,-0.09429963652359166,0.09290378184821106,-0.1318791854721404,-0.3496546426115423,-0.2556176602056646,0.5308333062234162,0.11830258594479619
ALUG-L,-0.0414507772020725,-8.241318946770841,-0.9541812502516089,-0.1109756349982616,0.06589335500228001,0.6927852460840878,-0.32982770387340277,0.3708011255795993,-0.8934422908452051,0.2834038485933905,-0.744317907116869,-0.150178507787344,0.037217393988470716
SNXS-L,0.0,-5.966116013115244,3.581206308896519,0.019284745984301643,2.072374976231702,1.2415946530065927,-1.0517276825941522,-0.0051543108400167,1.0194800627075897,0.24539846738817211,0.13821247582380208,0.24943423728661476,0.580095640284537
BAG-L,-0.0179775280898876,1.8888660338513563,0.5732587475183545,0.257764772090561,-0.9758708552565196,-0.22682254734714785,-0.39805870299380136,0.032717170624461285,-0.13049502635373578,-0.5431730708224292,-0.22592569209934635,-0.2210593756197529,0.4000259397129806
