Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
NTOG-L,0.0,-4.546166057729449,-1.0812417301817432,-1.3284006482720843,-0.015250736232983406,-0.17655049904135112,-0.4095686865224489,-0.45014271186755617,0.32682480262728986,-0.7139060637939296,-0.7432189187712445,-0.775144615281382,0.15549185644749713,0.1500039617810591,-0.3234693773486466,0.00820178544945668,-0.19880184054688424,-0.09449766218134734,-0.01084869570598317,0.21537512617427237,0.05305866441637139
SWGS-L,-0.125,-4.315078031447358,1.7123748959725344,-0.4192137750803919,-0.3116156938757317,-1.8537551162328245,0.9414656077914959,0.24061178771284447,-0.9926462800784464,-0.4001547285263529,0.30055241335985766,0.335569921271287,-0.5843971105618911,0.9690620066783596,-0.23826440332978152,-0.37860182049279134,-0.11579531805883832,-0.062432852479252635,0.17370382410589214,-0.33557314964139245,-0.02070706797954362
ANEA-L,-0.0061162079510703,-2.575220962176404,-1.6336409895833084,0.07178966222437999,0.1414268883162082,-0.029327137432223017,-0.23194754902149256,0.5304623250751844,0.3952809770898608,-0.1037785584218316,-0.0737462245917687,0.027783506250994655,0.08106450513923529,0.05043954511516869,-0.02303983464426754,0.06906368564835529,0.020666100206617338,-0.03145042641234598,-0.05578662427136366,0.05391944184161469,-0.017407003170034553
CPI-L,0.0556422256890276,0.5040637351908702,0.6358253191871642,-1.1155523439348018,-0.1692206892497671,0.43922419703127147,-0.29624959435195153,0.12726990794306864,0.011444401527269388,0.15737962469481317,-0.04288068483228741,0.3566035682616976,0.07483853920984418,-0.15914612215868443,0.05044114659709103,0.01347997757388388,-0.018175153317501316,0.15464285219832444,-0.0852291857553409,0.10044600929303679,0.029683796548373508
KWG-L,0.0,-1.8721590718291232,3.4035277010699105,-1.2236878956022454,-4.972637721520739,0.1093782379674973,-0.15068890781833844,-0.4802515870881134,-1.7959587309593215,-0.4773105937648537,-0.8493522574170163,-0.25514227051313537,-0.3554977630803745,-0.37438907284148953,-0.34466061523539954,0.053645198256555844,0.5683945628816838,0.2511567689286479,-0.03201778120620893,0.6178422737301636,0.2769277331063207
BKIRx-L,0.011111111111111,5.095863700664159,0.48683108939621683,-4.024404440588642,3.309892159422496,-1.2463589816931,2.0222223207210295,2.113928695923526,-0.19499208697944748,-0.06175422586089135,4.083307819404725,-0.6421559994381492,0.024548154082606504,0.4748123952617377,0.01589974571033072,0.1264974888813324,-0.5858543493703929,2.0327235962327586,-0.3926652661160307,-0.20796067407155688,1.6007311097389714
LLOY-L,0.0180032733224224,4.428836761651789,4.208407249885937,-2.3654288753365997,-3.104351511318397,-0.17264798959374988,1.530358006546856,0.14476847697506318,0.28785706397638033,0.424052296078366,0.025172652015689485,0.08738718156995916,0.12114239557633522,0.22919750461111643,0.7224337844655313,0.0663647605864826,-0.05939887885023307,0.23998726889997665,-0.269273423587143,-0.10962113451682091,0.3225424729535756
HSX-L,0.0155159038013965,2.704814750206676,0.5275501041804346,-0.2967087134995761,0.24652942631174943,-0.02098928948097088,-0.12963096673768615,0.15814914306161545,0.16555747549363237,0.26961808995356157,-0.19569507765382121,0.22245707207251877,0.14253492367125367,-0.47501943880426134,0.05392425907751093,-0.06172849378670796,-0.04047220538701742,0.017477877476858073,0.16565150539592846,-0.03892752529186408,-0.11892330733185379
LIO-L,0.0852017937219731,10.186752488006627,2.9376746730124,-2.4911015780684616,0.629544459118414,0.1498478270540057,0.15570123994548205,-0.08421734813148253,-0.1492547488639154,-0.9233035163535048,1.0651028694807656,-0.37046658833067175,-0.2527378972131396,0.07806996813578794,0.38190632641291367,0.08241664033802132,0.4638603141209899,-0.4720137475412859,-0.4802421508569315,-0.22642906527735784,-0.078582628532924
OXB-L,0.34375,-7.708178352112858,-0.7091683555129993,-0.28158697699189905,0.45274509048642514,2.152244392726318,1.2609337575318431,-0.4809502953020812,-0.4830078803068062,-0.20912961372466174,-0.38132575634212845,0.12202614859629024,-0.031948973222730034,0.23359728029291937,0.10216973186879046,-0.028694620755436488,0.05973645292856795,-0.005336205558878374,-0.10726750117854363,-0.13027966191478224,0.15187730896659063
COA-L,0.0357142857142858,-3.2188877575791963,-0.020942776886384264,-0.6421814604205665,-0.5833470151620999,-0.16281431093345589,0.45705241405507685,-0.4200079924091173,-0.4269961085606684,0.08951776286704652,-0.4332186497542868,-0.12704815245119935,0.023393144195748988,-0.5403304163436655,0.08963919498171825,-0.1746575967393199,0.04989509177982711,0.11221685801676551,0.17286136415777761,-0.009748086727373135,-0.018236559129096636
SOM-L,0.0962962962962963,23.223860018415124,3.532265859071223,-6.876999643472914,-1.1419596893511204,-1.5002608027779778,5.721189242085246,1.0770594172384913,3.929023001895448,-2.7218043351075627,-2.1165607623530205,-1.0181580884245574,0.32649723231964567,0.44272955183839036,-1.0018330128665014,0.6723971509940626,-0.26691409953811285,-0.3522602653583749,-0.1074149926305655,-0.43794981069419403,-0.7108996590313233
BPM-L,0.021505376344086,1.808183809211306,0.7242823409236242,-1.0044736436540178,-0.29206356058368316,-0.051748467793261636,-0.04538637998222339,0.018899127866831244,-0.5903720956599726,0.21346057676982882,0.1246589230914068,-0.15329898018320776,-0.20262882339008678,0.21096821324278278,-0.2191123290936432,-0.16671856006787233,0.0056071810219887105,-0.022387674140049083,0.02200319204059294,-0.13632132723436263,-0.1012006681721439
CYAN-L,0.0,-5.688171374458198,-1.385214090746784,-2.495008786244314,-1.010115727913227,-0.19340250778136725,0.2818533266516105,-0.4192786699489681,0.13879917997323313,0.4248086023211454,-0.4139818113416765,0.13003445859374113,-0.08999169726255266,0.3425974098708883,-0.3585644686659146,-0.4320786081821889,0.08862722932490671,-0.18338175059185255,0.05970636687093619,-0.5871754670125182,-0.04971983099320665
HVT-L,0.0,-2.8600323588717735,-0.23423166467269377,-0.6279555362981583,0.48948460084884177,-0.15284565647280976,-0.09315454677085523,0.18937359125108158,0.15642344018149482,0.25107017485987765,0.044686371153947836,0.09459432582009301,-0.1340325887072033,-0.01793055067485435,-0.12003512139237421,0.03339181336032919,-0.021109578336730533,-0.049372862686952505,0.021941875334226767,-0.10125529374376185,-0.004354741002199637
KEFI-L,-0.0363636363636363,-2.5867026731100276,-3.0374731236412638,1.1361759342945699,-1.1221168926256828,-0.49693057296108056,0.11082840654824687,-2.996735768231941,1.4025817394052016,0.3382165481118377,0.5103512825034049,-0.14116672861046123,0.6802253651110288,-0.22091526796360983,-0.08093849716721652,-0.20835868184223438,0.1676046650486598,-0.7401279656616896,0.12067649299530384,0.45196078444047844,0.6437574953542347
JMG-L,0.034926470588235,-2.695528338485478,-0.9853155439123459,-0.8565005981586266,-0.040517237295861826,0.0922411351736551,0.034985805435061364,0.08724971078646226,0.02529701211839585,-0.0446426799287587,0.07492859022231448,0.026065028662399386,-0.09138878124867295,-0.08833368258785582,0.04203671242498255,0.0681824307110301,0.023982074119978887,0.018901374100089227,-0.01706855551003373,0.036406170083952916,-0.005419268312839543
MUL-L,-0.0179028132992327,1.1163655945587267,-8.573802500960182,6.783312178318344,-2.042282811555852,0.6026815017569973,-0.2245547081618443,2.098839290338559,0.05420986988194209,-0.33241594717603545,0.05215636325441899,-1.0826895878892369,0.1952102627446442,0.20060525067432866,-0.1712248188689505,-0.24702853002679265,-0.4255432669616695,0.18470754551825325,-0.43037072426844253,1.1912142828203316,0.31143966227221326
CHLV-L,0.1417910447761194,1.3922564785007912,-1.3734726881528947,-0.6784079156047699,0.48612003214686256,0.8977654194792357,-0.11243617400096156,-0.1821259579765494,-0.28957937615360796,-0.3248840701321137,-0.2843352687489293,-0.2047940243376514,-0.254712935846481,0.20808130861668198,-0.2512621935485648,0.21060409610368033,-0.09018180953667232,0.056441510775112225,-0.03425916963841873,0.11125375617073675,-0.16072317126965785
SMDS-L,0.0618518518518518,5.646648038613349,-1.4613840510314713,0.5658480659107353,-0.3321914262673926,0.22730719481850686,0.2976410623501076,-0.19057585856439388,-0.32113652120118824,0.4352915267938799,0.11064790303096288,-0.10152097766219277,0.19783821266276286,0.18683809595232012,0.521307595709075,0.016264484825968067,0.26460861678973097,0.09062375070848437,-0.17193935175189942,0.052064976236944116,0.1559870899145502
