Momentum Index,0,1,2,3,4,5,6
ANEA-L,0.1851851851851853,-0.5033852412732656,3.6462895991112947,0.5777761880801711,0.023817497403400213,-1.1265060321481353,1.0221697329233739
CPI-L,-0.1134453781512605,0.06949643759919781,1.756352862601293,-1.1222245336156738,-0.6774267788083965,1.3975156208589914,-0.2933226027458626
LLOY-L,0.1363636363636362,-0.5141485333387372,0.15294105099239108,-0.06649444984071116,0.08123996183841135,0.11655265452163273,0.035561574902985546
COA-L,0.5714285714285721,-1.0934999039102637,-1.3715461638132176,-2.45246569260074,2.9823084401868427,-0.39522249740776005,1.1167069687652906
HVT-L,0.0,-0.9597363688987752,-2.1324312346711394,-0.8483167191404155,-0.35561544222870956,-0.3454293342774348,-0.20623140631881248
SMDS-L,0.2361809045226131,-0.6490916166448013,-0.4956320837590464,-0.15469367429693937,0.6093009446968356,0.4150326656245846,-0.7567483290831658
ANTO-L,0.4854368932038835,-0.4224291411007236,-0.3049148829553275,0.3839247479482499,1.6202685501812326,0.047346673830272336,-0.35594390842081647
GRG-L,0.0610687022900762,-0.6146400547913462,-1.3329216391417915,0.7017079870797531,-0.5984208984516458,-0.2719740623616367,-0.2833869138847016
DLAR-L,0.1223776223776222,-0.24274709967031569,-0.08114853738739372,-0.9105557524658552,0.2755949701705945,-0.05723784209653064,0.37861610540553065
GLEG-L,0.095290251916758,-0.7182218269585227,-1.4217041352991455,0.08706202908934811,-0.2280273892687814,-0.42229125401060486,-0.25042012142784903
EDIN-L,0.0348837209302324,-0.5786485489926346,0.01279434315957697,-0.8602156783392788,-0.13811336066613825,0.1725503730670256,-0.1575740428384072
HBR-L,0.2272727272727273,-0.9299779727466337,-3.1553657129932677,0.2511617746065129,0.36647512366615537,-0.4319035260394328,0.2813392147221024
ALUG-L,0.0883392226148409,-0.3982202005464588,-1.52007154174801,0.13583979974704954,-0.259024703523891,-0.12380206215934099,-0.15427136821621312
SNXS-L,-0.0769230769230768,-0.8810530204800813,3.1903731395223,0.17276555783986203,-1.142052787073756,-1.8978503657407715,0.4555649015080156
BAG-L,0.1165048543689322,-0.6039009976358102,-2.7772709542238396,-0.39285554828306457,0.057354022632183414,-0.04718391497954026,-0.34698171103597125
CDFF-L,0.1739130434782609,-0.7953180141534991,0.9554397574711398,1.0926332948764683,-0.22212993377484838,-0.9274529734183017,0.17368581326902316
PZC-L,0.1935483870967742,-0.6902000069706528,-1.4654295038307987,-0.13412228490616726,0.3492771662711301,-0.12553092502380003,-0.3235591936628352
GPEG-L,0.1106194690265482,-0.7095039429296813,0.22863153554255417,0.8596025127329261,-0.3727458826318472,-0.29238881081945833,0.050765234951874225
IPU-L,0.1616161616161615,-0.6307401487640711,-0.730537273407893,0.5427444148190125,-0.06795216539187404,-0.5772819108264452,0.11720997732529957
PSON-L,0.1546052631578949,-0.5131115863757659,0.8314942851644078,-0.024306241271766012,0.11229345650761144,-0.31335029022086347,0.4573369068381317
HRN-L,0.1363636363636362,-0.8586677753718568,-1.070120621074502,-0.6844209676497226,0.20949694032183905,-0.9590177076456285,0.4495945424386894
OVB-L,0.3333333333333332,-0.21925754709980483,29.311316922740406,-0.02074817772243498,1.2523807515806094,-1.6026093208815295,-1.4175281322666888
ATRAS-L,-0.1188524590163934,0.021757967311781454,4.124124701473041,-0.9876932041105893,-0.7197908210237943,1.3638266655618523,0.5382745088266239
CRDA-L,0.1174698795180724,-0.44813011570768335,-0.9069703860320075,0.253023714427982,-0.18081369139865872,-0.5852444382054021,0.2940656506214538
BOOT-L,0.2302158273381296,-0.2806973969985521,-1.7183006811932275,-0.10895799003755569,0.5151386290123114,0.0054403592940644105,-0.2360736276653067
CFYN-L,0.0240963855421687,-0.773731996610463,0.09049912927604245,-0.9689319701083992,-0.13315655691651326,0.28794487296044,-0.5908513692458803
BAB-L,0.1832061068702288,-0.9443612133793761,-2.6527054659696,-0.46588871550524996,0.4482552506203565,0.32938358057670003,-1.4609015192585058
UBGU-L,0.0543806646525679,-0.6153534333092039,1.0192730437512978,-0.16757997841353994,-0.24670568297405274,0.41590383420952454,-0.24709216867001238
ECORE-L,0.0862068965517242,-0.4790013149708873,2.156420232700983,3.7651775941106536,-1.4026024870274856,0.406874635314779,-0.5495015989161919
SHEL-L,0.0214184204001499,-0.5902131809596958,-1.0314726594466526,-0.32883585672539933,-0.4286435455884688,-0.40927984619523705,-0.08391971641197654
HID-L,0.1625000000000001,60.50450664483418,-0.38215823456591735,-0.14028722701603072,0.20353278773101,-0.08581125082936386,-0.007881448234064569
SBRY-L,-0.1362612612612612,-0.6943353393118274,-2.348567668627474,-1.641230759073374,-0.7085827281918416,0.331973471627225,-1.0124959965343792
RCH-L,0.0550458715596331,-0.42609933525082594,-0.001405611150378447,-0.7135662131833374,-0.09383292747461093,0.537031449802597,-0.43822003320966957
DSCV-L,0.0,-0.6676451005189901,-1.3019145099662455,-0.6704738664076003,-0.4204236055465535,-0.44156480239281326,0.31473278880006095
HILS-L,0.0670391061452508,-0.5790177076229842,0.2614134143031829,0.06847892165162438,-0.3197853248988222,0.18699974107621933,-0.1727113063689974
HDT-L,0.1104651162790699,-0.40717521166692505,0.7053878015892241,1.5722560061207622,-0.6573894888640459,-0.48178284320824283,0.11065518449606802
C1Y-L,0.0402930402930403,-0.39213996499813303,-0.11484714944731066,-0.10960346270398912,-0.36572111365450777,0.16822344479575788,-0.26643287014693945
ATST-L,0.0439897698209719,-0.5737641144781869,-0.7774412034983876,-0.7185833771250683,-0.1596698486123949,-0.03582245223680005,-0.14328246374327724
JET2-L,0.0434782608695651,-0.48700959841100405,5.004380637851874,1.0771553413779753,-0.6150692983953142,0.9791232348060722,0.9594145673076913
ADIG-L,0.0218340611353711,-0.6201057915757514,-1.1296551420618648,-0.8298650428790518,-0.2332654917186615,-0.037934913137835126,-0.2460106390605936
BATS-L,-0.0442637759710929,-0.5397106879101804,-0.43556806454633895,-1.39217645790972,-0.35651769377339976,-0.09829797196082318,0.1340418715159354
CTID-L,0.0240963855421687,-0.8008548476066368,-0.14453802450971204,-1.2646507543809433,-0.04101167459867374,0.2938859201579893,0.9673010478774084
BGFD-L,0.1168091168091167,-0.6802098510526858,-1.0042483100165107,0.47857925653963895,-0.2023041669087657,0.13642906091462012,-0.7822778031088472
BOY-L,0.2030075187969922,-0.4761011086793132,-2.539159916949481,0.0484867882628092,0.3026067073559712,-0.3819641370876199,-0.41442750712506315
CRGT-L,0.0860655737704918,-0.5937161685769933,0.8302769897496909,-1.9227643174445994,0.5274125829802646,0.6073666685929244,0.09107387856409324
RIICi-L,0.0653594771241827,-0.6405641506352263,-0.7279679314256718,-0.35310420502507267,-0.20188078744685525,-0.3988576218031204,-0.21016868099932154
MKS-L,-0.0385887541345092,-0.5001054619342709,0.04197035057046106,-0.8150773298444991,-0.542481402635525,-0.2959158841757941,0.2412049169192163
BWY-L,0.0872210953346857,-0.2703204832059669,0.0417028813917749,0.1629768896930287,-0.21146568315247624,0.47673337233116503,0.12357430292814317
TPK-L,0.0859872611464969,-0.5515629266149786,1.412273899307084,0.21702859476826714,-0.2512709395521348,0.22286304976033924,0.4359616689546785
LPA-L,-0.0769230769230768,-0.7992097357053207,-1.6800664716233467,-0.6480711562233784,-0.8056045726143062,-0.5433455049041843,-0.1114783452569858
BRSC-L,0.1417910447761194,-0.5965002432158376,-0.28036436286999716,-0.5227865903370714,0.27106073309756185,0.2509727805537099,-0.16543989502542303
TW-L,0.1482758620689659,-0.8057400171558875,1.609397126475227,0.6688781536864912,-0.03661164874245035,0.7131000712464977,-0.1347363670230583
CGT-L,0.0392156862745096,-0.6172178597797393,-0.5283153513336294,-0.2788434799669003,-0.33991038795688544,-0.19424509733601503,-0.10398579136296472
ABF-L,0.0373001776198935,-0.681727985724593,-0.7383190235744076,-1.0087451015445088,-0.09144650022730684,0.02891534226786041,-0.004561829366274082
ACRM-L,0.0,-0.45609473053739846,-3.4908342882935455,1.5074790610534434,-1.2070577751527136,-1.1247794785028578,0.21534048172965015
CKT-L,0.1458333333333334,-0.8838913087839821,-2.3407475820062325,-0.25852221060709474,0.1414330013537543,-0.41742140629341506,-0.28478146041968044
BIOM-L,1.0,-1.0099550778052715,-3.0672409343551923,0.3432939721351722,4.095346874477406,-0.12421000311173416,0.03804160544458941
RNWH-L,0.3333333333333332,-1.0231898091793412,-3.7576895757831,0.7987164093959409,0.6934763438326726,-0.6663450404739221,-0.0636630728516105
VIP-L,0.0249999999999999,-0.4625208458814556,-0.41021888180721716,0.03255914520570826,-0.5236095022136131,-0.18213598631246522,0.01748614622786955
GFRD-L,0.1463414634146345,-0.9746125881836395,-2.2873726799845935,-0.7446038344813657,0.3321591487959348,-0.12806873709540118,-0.8683827358670532
DLN-L,0.0368731563421829,-0.6873380201661178,2.3399812359720573,1.2839066851823941,-0.8525542558673902,-0.1861785442697751,0.5737688339635405
CML-L,0.0111111111111112,-0.6598984342076669,-1.6337986959922903,-0.3626034979463309,-0.4661977967875055,-0.24073027812516642,-0.15223373275114296
C3U-L,-0.0294117647058823,-0.5753247025075557,4.377292190080529,0.849743771594375,-0.8953290305924404,1.906461348827161,0.22037691056175762
RFGR-L,0.0526315789473683,-0.5779955541451595,0.33526994213500083,0.20482174665909816,-0.45117294444503797,-0.270869171545154,0.21669391103435506
BAES-L,0.3196125907990315,-0.786629398287788,-0.11353648417677845,3.0315047818572003,-0.06463516418694071,0.4695348151427964,-0.07955985766487422
NAIT-L,0.0431654676258992,-0.5233210804705747,-1.1974297759381818,-0.5436887523220343,-0.2540113679118145,-0.4263953344164621,0.06201311829550468
ARBB-L,0.0224137931034484,-0.38080330029349635,-1.168478797040877,-0.1471065249254779,-0.47506095539637855,-0.17405694738169716,0.011383242614193934
ABD-L,-0.1080139372822299,-0.04374114195194964,3.649869848496398,-0.673446419562527,-0.7650499495027481,1.4604629730518208,0.2844138957608259
AIEA-L,0.0769230769230768,-0.42320325359327077,0.43356058646542284,0.6395288231260772,-0.4967569983928099,-0.6836581377979427,0.5804462009613838
CNE-L,0.0535714285714288,-0.906263016103936,-1.6474066455498633,1.5132328552127416,-0.8695407360030358,-0.17736256103840628,0.14033023512285056
NICL-L,0.0657894736842106,-0.3883533150523199,-1.4121150842268035,-0.3193991528404236,-0.21475659851052079,-0.229113737893831,0.02550488198994005
DPLM-L,0.1088929219600727,-0.31016605303417505,-1.22216552399447,0.3338835907297873,-0.2508197410681424,-0.39593362243755803,-0.11141060819774525
