Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
ANEA-L,0.0454545454545454,-3.676478369792603,-0.48193340019083186,0.31461057236233186,1.1569919692882065,-0.6634872468023809,-0.45001011663349055,-0.714551579692682,-0.9005550946498929,0.3527532528356145,0.013663699136726356,0.4593479392643605,-0.15373282238764585,-0.05475524891807456,0.2514844382202095,0.1659916586108758,-0.2222520117379181,-0.25483378830863634,0.3927748225255501
CPI-L,-0.0859774820880244,7.486159713349995,4.24021904031539,3.274535759894796,0.12605083737326506,-1.1929333644807236,1.9063142635191022,0.4492246924488842,0.712973564363623,0.7543238112019622,-1.0146497755368051,-0.2781640131226968,0.7966956445212263,1.6274226370629032,-0.2021506424156006,-0.4784084772724319,0.2857139456906677,0.32155902167358635,0.16952334650521006
LLOY-L,-0.0167130919220053,-1.2907703372313173,-2.030102150679865,0.6470414701273121,-0.2095573709628258,0.11022350348516967,0.3476635922565846,-0.10609315786321655,-0.12101228563314254,0.024508418789526223,0.03849512275734555,0.06919458940867908,-0.09230406269798805,0.25250815654457304,0.3815471950043101,-0.01130932334038896,0.1410837567642095,-0.2405628478463912,0.14666773435840552
HSX-L,0.0308988764044946,0.707053977664001,-4.077238411211937,-0.4545940492938421,-2.135980908260035,-0.05992330227388015,0.6198382307845776,0.31517260819149673,-0.25922196005708764,0.10846542528821812,-0.5091805534905484,0.07644958294986708,0.18532957158514343,-0.2756869204164764,-0.06021796624974551,1.0362069757346064,-0.30251994607316873,-0.6836175249413231,0.007599631977271776
OXB-L,-0.0597014925373134,1.6167873143677767,7.195947462094654,-2.633841267627739,-0.4976582260229704,0.7325515807972691,-1.5552079040843814,-2.2775540203088447,0.6730595178012742,0.8204551054237985,0.27642248812256,-0.3825820721750378,0.3548329541834813,-0.7690315845522813,0.2661987702290176,0.20296962887964662,-0.0035050534507735415,0.454976971766231,0.2911497912861789
COA-L,-0.0258064516129032,-4.600920203950583,-3.984870428164951,3.721414200776605,4.866996060186495,0.5890864494036936,-1.0187773087560743,1.0481673044578443,1.0433544882822445,-0.41203743458089875,0.4912439587665362,-1.0158693035222017,-0.12463092922413394,0.10890990517532932,-0.6818560958832951,0.725511917989694,-0.6353453948842266,0.23706475221132187,-0.16480901566359246
HVT-L,0.0,-2.13635888922638,-1.1411321380179011,1.0602823131777899,0.9224975655761302,-0.4358259593758337,0.2645134825766425,0.18104239639383587,-0.17609161055063713,0.22751906505016148,0.07698309650405753,-0.02357572857550172,-0.028651696052341788,0.024099189589613886,0.3007387244036738,-0.07876325422314676,-0.007617970064420949,0.11206386988415953,0.3345871078524606
JMG-L,-0.0292134831460673,-1.7448174191426913,1.2032864045813967,-0.22390856764045747,0.8827979821404173,0.21720226827817077,-0.5188606375326775,-0.4336151696502606,0.2155799558293342,0.01034089453940934,-0.05060466126770456,-0.18501448741324278,-0.14867674999389116,0.07579541903154499,-0.33574283780299824,-0.11083241347812182,-0.08462968076818198,-0.3720453185965737,-0.00019165063413113573
MUL-L,-0.1075268817204301,0.021755251635887683,-3.426774372213377,0.20727271979603545,1.0557263836559019,0.839746043171391,0.7440845352941023,0.21437846095808172,-0.5492392676049516,-1.1458974998450673,0.9658016117295755,-0.5830398251061634,0.29843699307853444,-1.219117197036514,0.8952447088580822,-0.8381869655731267,-0.050338145775541916,-0.3610004381971662,-0.504729909874679
SMDS-L,-0.0095238095238093,-0.785584707368375,-1.687571932723275,0.35646750982393066,1.2728692941756647,0.1795659222065988,-0.4020725763029327,-0.3222546965736287,-0.8065257105088987,-0.3513675730635565,-0.6269699838279732,-0.12380382416876812,-0.20797756410198126,-0.053282765971312936,0.11823304979266128,0.39460432228411907,-0.1425212107537206,-0.30415577206984856,-0.007371288300352911
