Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11
ANEA-L,0.1917808219178083,-2.5744734090274792,-1.7014843998501112,0.5480212225666358,0.6006516306471058,-1.7258127874426583,-0.49249015355969383,-0.5019745309778506,-0.07663159270064815,-0.020459810953999385,0.4304134536890526,-0.021957766984073483
CPI-L,-0.1749539594843461,6.697358179891007,0.15083805740861894,0.5770397094174269,-0.7858286939016507,1.2814706954903956,1.72861395057487,-2.0265531418384755,-2.6704931719442824,0.14757526673609025,-0.23134164319254766,-0.9503904387671599
LLOY-L,-0.0432931156848828,-1.333022349015748,0.27597184569613525,-2.104291854251994,0.6211758563709604,0.2174564696768583,0.6188345297939428,-0.031858035552089575,-0.10944852645484925,0.2327233481574615,-0.2581572865459916,-0.432140541561456
HSX-L,0.305555555555556,-2.4384008009698315,-1.2832631214282537,0.32539476781632615,-1.2098701990679386,-3.1039126349870245,-0.18078165113678793,0.6425502115457897,-0.35065203868678185,-0.6502463406361932,0.10422839325349215,0.19130446915240687
COA-L,-0.045751633986928,-4.092642467038022,-5.589812591727973,3.414459866090788,-0.2939131502636453,-0.9044417268759735,1.8228928900632335,2.1059338031029955,0.3186275443624199,-0.8643084273455608,-0.40644615050597827,0.05483341356637707
HVT-L,-0.0153846153846153,-1.5777282264583596,-0.8992126156792415,-0.21465624245889084,0.4224296632339047,0.044842743812299614,0.2498035816459367,-0.22711757361693982,-0.27061443296608195,0.1378180765771671,0.04383975436741735,-0.13727661197660962
JMG-L,0.0154738878143132,-0.9179828729178381,-1.6602594004646936,2.20976753032401,-0.6723035723404213,-0.3092814378603557,-0.15600311214407506,-0.07721872994990144,0.1910712900895309,-0.02545944733393551,0.32771254833878527,0.12886128372435776
MUL-L,-0.0674157303370787,-1.2428600081641477,2.114339041052276,-1.4614438082200127,-1.0654871897967197,1.6312992364462802,-2.190431997473068,0.893577225751221,0.1354829151210201,-0.20072841161249724,-0.0013713439111437244,0.9250453777266358
SMDS-L,-0.0860927152317879,-1.4902690648655987,-0.6557229548061086,0.18918256825509583,-0.39315106375575354,0.23000926475209074,0.37138724156247255,1.3529148027975284,0.2792536865217042,0.3289787291430982,-0.15472228697018303,-0.1683138813736077
JD-L,0.2289156626506028,-0.14012618279381694,1.4352711373334963,-0.7650004766471084,-0.14930173035553534,-1.6459726790730889,-1.6358808203914503,-0.11891483055154034,0.8162113918105873,-0.20379547590522462,0.4171820422957294,-0.013533012795860187
NWB_pa-L,0.0228215767634853,-1.7577031873375768,-0.6819239161834907,-0.6155191686006247,0.18197617660133217,-0.2025687231497434,0.006286935346001653,-0.019842886693858475,-0.29175962063777516,-0.03557072716994375,0.23909127581576659,-0.1108366483580069
ANTO-L,-0.0668286755771567,0.007610400705482987,-0.013206312713223072,0.43119025381240483,-0.3923281976362939,1.0764162381970979,-1.4612284921461642,-0.03834620882294958,0.5444612626497746,0.28009478345025124,-0.17207504986148153,0.14627968815073555
GRG-L,0.0128342245989305,-0.8617647389336329,0.5565286681578036,-0.7165456156252011,-1.040809162768998,-0.5835869531614658,0.7151767459066013,-0.20208280628901756,-0.18060285386339509,0.6873119384440811,-0.08801409552826078,0.107277376779463
DLAR-L,0.1079136690647479,-0.7643585681250877,0.42801503245914413,-0.17884876530996247,-0.9077856960389455,-1.4417015765374184,-0.0009171749538516682,0.8632492414898572,0.7962069723611936,0.05019955038047144,0.055562683888477,-0.3717996387898834
GLEG-L,0.0364238410596027,-1.3718055963001787,1.6159145668137436,-2.7485710604703533,1.0423964078875805,-0.23972986888053857,0.0035107129443290993,0.3092929811871118,-0.19281902561014447,0.2388720783578081,0.7344833919868727,0.050823513037367145
EDIN-L,-0.0558558558558558,-0.4448790719817652,0.24960474362527132,-0.5185289471612631,-0.04719268111173603,0.42271647343384877,0.35163890567842465,0.0481569187419946,-0.03496334277204142,-0.10368084507041726,-0.23215602377162875,-0.04931601875710044
HBR-L,0.150943396226415,-2.5447670756313494,-0.29415538591474916,-0.736074894447992,-0.07507992436625756,-0.981255008464073,-1.0667149110112177,-0.3001512618610255,0.009024174272599573,-0.04517023869320996,0.13802109046562247,0.31795085452163246
ALUG-L,0.0401785714285714,-1.9658445911427986,-0.6865271532719237,0.8163202550831071,-0.3448138880859306,0.2986790095555748,-1.4573779622776546,-1.594709285510609,0.21061976151514944,0.48542970586777595,-0.16410335223069086,0.2681857016517909
CNN-L,0.0,-1.0175372448520505,0.6380493701109131,-0.5480523793685043,0.18176008139487793,0.11805763404996694,-0.16455883077726507,0.03746116947744936,0.1342280192352422,-0.030592791262234076,0.18878491253243485,-0.11589405727147489
SNXS-L,0.0,0.48175106403179735,1.1309486321813722,-0.5338059118264704,-0.12089034464730523,0.21656689466637966,-0.924409722684541,0.04981237230408358,1.1427611466272798,-0.16284941562174174,-0.8540422991197828,0.2900084933049307
BAG-L,0.0027359781121754,-1.7747140288556895,-0.8949682025927687,-0.31939650072076853,0.21919248928881122,-0.16541013598107054,0.11448663072399491,-0.09294846583953141,-0.30911055777084256,0.35539917216975336,0.2889893778353516,-0.17719873458265128
CDFF-L,0.0876288659793813,0.8393326101606965,1.1736455832417174,-0.1798284986862339,-0.16110248891631657,-0.9280534109082424,0.2607981348953681,-0.35172820153174533,-0.29977867826502447,-0.07763304265613888,0.25299469414675546,-0.1858152811047687
PZC-L,0.0814249363867685,-1.2041888513709484,0.6213759301199511,-0.5951106779231008,0.760897465818198,-0.730467121230222,0.12435624959042553,0.29546966384208395,-0.16497420910007773,-0.47662974421247245,0.2302134011708834,-0.20398533367013538
GPEG-L,0.0430528375733854,-0.9348311907708631,0.6821530970968636,-0.4609578870341196,-0.38162135296617805,-0.6465027512761437,0.3482700546699512,-0.49502450906333967,0.023372250544086256,0.638353116112773,0.19934299607380332,-0.08172788374910055
IPU-L,0.0030800821355236,-0.04904427710635703,0.32463160834179866,-0.022002150251145804,0.13151613417983082,-0.025090294958604976,-0.06886972057072728,-0.04004423299066663,-0.1314028899739745,-0.04198892260757749,0.318105389330987,-0.1502790892896802
PSON-L,-0.1526232114467408,1.692189389705146,-0.04487285333524609,0.3428414400518784,0.3907762548392189,1.2810277145585787,0.8319298495244994,-0.5129444209222876,-0.4534565602214872,-0.43472610454130994,-0.6458012377783651,-0.015481653488735992
HRN-L,0.1720000000000001,-2.6052292648143,-2.40444024786484,1.7208663006701557,-1.426041688608777,-1.6847624847522722,-0.6437723575722885,-0.7786552543636687,-0.17115043593584864,0.42845169623787965,-0.0026273643441286384,0.12284554796750059
