Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
ANEA-L,0.0,-9.434666947189676,-0.828606148377451,5.915287854431873,-0.7797723286911225,-0.15088117498295647,-1.87867059469753,0.724364929002254,1.1274363124503408,-1.3855005766735,-0.48614283404208125,1.4598401781991122,0.1984203096729287,0.13030318616817493,0.617869849488433
CPI-L,0.1055555555555558,-0.1436779713063601,-0.5365154405952585,-2.370512995608492,0.6521481605337083,-1.4915095693854352,0.6851984955381449,0.7444217845257183,-0.9180335225310507,0.1293516895058246,0.5703954303661168,0.15717981229051403,0.3271184914770798,-0.10334975760635606,0.14003161247601004
LLOY-L,0.0187110187110186,-1.3422027209949408,-0.44115126214594413,-0.12580234050445385,-1.5487242000725296,-0.015471692241260828,-0.9841068290787578,-0.08920481225341738,0.1193470034650181,-0.1896569681103105,0.40314335192038364,0.5582374594373937,-0.41029651753130475,0.3404447139642652,-0.16064647863768916
COA-L,0.006535947712418,-6.176340763744898,-1.1375282447006652,3.5441460187314964,-1.9170166070071033,6.160705433145924,2.7014812203634646,2.7674512362941117,-1.5427496103459293,1.3239496251511065,0.3348230399532801,0.6427092698979308,-0.7528524070685401,-0.33846450696389785,0.2882755048653644
HVT-L,0.0,0.7378923683286143,-0.4720047886809221,-1.0669056231301486,-0.9334519628498283,1.1469981988462303,-0.5688406072271452,-0.09915058342890608,0.42089461450602444,-0.12453878135742984,0.01356330787714102,-0.2308833277476615,0.09142731890370187,0.0384646173551048,0.11150303227078613
SMDS-L,-0.015748031496063,-7.299557493374931,-1.1649737040883417,0.20652512727605504,1.2188753245218669,0.8645333126631615,0.26119191936818836,-0.41345992619457966,0.1730013808104059,0.9250022255092105,-0.5591527087295416,-0.2587394119600107,0.5802547833015418,-0.1513109721473836,-0.6642805945048131
ANTO-L,-0.0307692307692308,-4.893189048124587,-0.6221194340005423,2.6843036086060432,2.2648164746590074,1.4375714247966636,1.0695368776180696,-0.3005694545998488,-0.24795313723899357,0.35995487436496537,-0.8650472391865057,-0.3202530167847467,0.2784782233460891,0.6535239147429668,-0.12286797947868154
GRG-L,0.014808362369338,-7.528573284386384,-0.9077306444527716,2.193191321812444,-1.0056085744124106,1.0393414699329342,0.0230565255170658,-1.951000745218096,0.42018757472059665,-1.4727287506524234,-0.9952338171793838,-1.0354038716480731,-0.00016418541094972603,-0.030144866552536564,-0.18021690680754548
DLAR-L,-0.0610687022900764,-0.3772429872620714,-0.22835968388769734,1.1424070860822166,-0.2295054303336201,1.8037951865930206,-0.6107685306257641,-0.21318175627807745,0.04659370290505795,0.036687166632645346,0.7878769693357718,0.08167738715543064,-0.5671119323731902,-0.22122665813172593,-0.26847157678594574
GLEG-L,-0.0327272727272726,1.757011557185781,-0.2317073593080534,-0.3288177958120431,-0.29874417313927115,0.4433955791435585,-1.0394852630101852,-0.4298792637100419,0.5391898649011454,0.41925350518984356,0.4376596058032871,-0.026800375282418576,0.13472139787132315,0.02597142433227508,0.06921340806452894
EDIN-L,0.064724919093851,0.0024443703501332553,-0.4670380714848273,-0.9837925970105067,-0.5588864767479956,-0.09562076388287667,0.0017434463629930708,0.5218945690141487,-0.09470074255544367,-0.2915174887838932,-0.08615627950778645,0.05726093735848864,-0.009954083204796032,-0.004685926529248032,-0.22318477400018435
HBR-L,-0.0990099009900989,0.8927709902475343,-0.3580954180316401,-0.6843123332298815,-0.6232995723515012,1.4648280101100182,-1.1414582021997097,-1.4513918519315403,-1.1319135437995331,0.9581582752371937,-0.31429790462783797,-0.3963873492666295,-0.15022414691056885,0.04764519553900396,0.3322766136326115
ALUG-L,0.078034682080925,-1.9183832034922768,-0.5223756127449962,-0.14154582403503987,-0.722681000360863,0.28061595926829747,0.6089542809788746,-0.30740962856341514,0.7822923930901324,-0.5930266865393004,0.018247247238091464,-0.07137825732517981,0.06796275530732393,0.011965012449676356,0.058830323204051106
SNXS-L,-0.0399999999999999,2.757864836846386,-0.0152473244374403,2.2439281730310996,-0.7159324412393948,-0.4683945890171182,-2.0448176656267902,0.438697730789784,0.5486448370640506,0.8559463463903806,0.9613101719836527,-0.6260152387413933,-0.22470571584987284,-0.5580198397510123,0.2640064646738394
BAG-L,-0.0616621983914208,-0.7302758843467884,-0.4515203924187919,-1.029716183647628,-0.6391931122569868,2.085167707899873,-0.7315602944690163,-0.9717993685228895,0.046420427151476235,-0.30639257500262457,0.20231029073810528,-0.1501033996719886,-0.2656287896149194,0.24433204431751604,-0.2066343679740092
CDFF-L,0.0,6.280616578441371,0.4173582772661272,2.8546878220919254,0.8799167771185907,-0.027403735296005115,0.3079024116183214,-0.3522850805888166,-0.05443769849944044,-0.3648400480088437,0.5344029007301069,-0.6267887526756837,-0.06506286907532748,0.5437661251480729,0.2888818101982239
PZC-L,0.0406698564593301,2.615015092873819,-0.14976088540087304,-0.16376475410559324,-0.09675775535594804,0.12919017410847222,0.308776834228865,0.06089210482626838,0.1264877389136283,0.2535150612205233,-0.1383504239183704,-0.10466405817183545,0.12266385780031532,0.012375326939421161,-0.15981992823081906
GPEG-L,0.0411764705882351,2.6174571006188563,-0.11402974811118495,0.17880749025628095,-0.7975731436613218,-1.0123547757390496,-0.4561534359095517,-0.30209515815463384,-0.7443185914210647,-0.14760744444431892,0.7352458743689504,0.12442450888975655,0.2503278816691756,-0.43923305029528076,-0.0832003442631097
IPU-L,0.0642570281124499,-3.472931756250141,-0.8198565587830139,-0.21199874687820897,0.5495498252412278,-0.6097077841292026,0.39931926578143057,0.09690145516633772,-0.013789241425220118,-0.041367105230461915,0.33192343804432484,-0.1288948657962118,0.14765190505675896,-0.05821754935451889,0.16513374022595845
PSON-L,0.0431177446102817,-0.8381767696488733,-0.46146060904484093,0.5010636462833785,0.36886990928537106,-0.42665183235418874,0.06881560255356024,0.37747300632423664,-0.4510609905216954,0.0026350845063013873,-0.13491505213548488,-0.012800879427545486,-0.2610107275241291,-0.26968214456147627,-0.0188112552152617
HRN-L,-0.0652173913043476,2.8485857437603177,-0.48979682767619487,-1.9962169248880106,5.216255812041641,1.296719030571205,0.29817461245558746,0.9352112812748625,-0.10357491330237163,0.004697723119599597,-1.272920063961043,-0.07004722732790496,-0.18484160569424973,0.02543268660450037,0.056603051956596935
