Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SWGS-L,-0.0714285714285715,-5.58066178841346,-1.8112087482666261,-4.283372023130175,0.33184476276452163,-0.2679283303450375,-0.13493486196647175,-0.5979975277120579,1.0398840226633697,0.8951502359039342,-0.30319879448179704,0.3362182165691611,-0.008964281670071562,0.4084038033693099,-0.2868917965464857,0.13589412838313006,0.14876512969920624
ANEA-L,0.022615535889872,1.7984864962115106,-0.6963189377209723,0.8391404616828854,-0.3365986331767947,0.04836988637444567,-0.8207697352221077,-0.4675651108118284,-0.5200761450222569,-1.2207277297585906,-0.45492383349177246,-0.09955266375738928,0.4997404777532264,-0.5785923474922097,-0.08617578599087566,0.008547634553948582,-0.2011715140667539
CPI-L,-0.010252904989747,-1.5204780531186028,-0.7475553502252952,0.19003618469089056,-0.46347721378031737,0.09379781580932339,-0.05179991058179481,-0.3080355305419874,0.10435562761123278,0.21877804801291395,-0.11221853848406785,0.19761767601953598,0.24721253917832092,-0.030091869599442666,0.07474371983464476,-0.2171736254329445,-0.35642724889787875
KWG-L,0.0,-0.3600815082809423,2.65636057233956,-0.6763254981944935,2.342955010123208,0.8995930234578148,0.4861371963313681,-1.6248255475762778,-0.8189164679141109,0.9710918938518652,-0.7209440531438044,-0.45237059945884434,0.38870853401087685,-0.4954490285144184,0.024065006449592634,0.7689909052632244,-0.2635952493977215
BKIRx-L,-0.6168582375478927,-3.505754700396272,-0.14158183036169905,-0.4367688859494296,0.8879566125015855,-4.20271882448804,0.034538832856906336,-0.8493332027191061,0.33554604692137247,0.6023426896433519,-0.5093626431192659,0.3621254545948723,0.008764198100605839,-0.08929294895237361,0.10086872351125074,0.021138895707168953,-0.3172743341930484
LLOY-L,-0.1503567787971458,-3.18135794063354,0.5273070628470177,-1.4024007408316335,0.5765008481213826,-0.766715482668047,0.15954931199046626,-0.4868350510667053,0.49038159214655924,0.31116170650454394,-0.22655368218782682,-0.02747121334036786,-0.2465730503833339,-0.11364394834419704,0.1269971629130449,-0.027894167315495853,-0.165230753879192
HSX-L,0.0148418491484187,0.1888604066901285,-1.1569359206718335,0.9466439079432099,-0.908689219627828,0.046335676597905696,-0.42044896228755396,-0.08801831202402415,-0.04093850523021774,-0.1610780004032229,0.22009177051389958,-0.08593993687560268,0.07012458397278032,-0.022809242592000435,0.2725142983413046,-0.30258146261839947,0.0803890282840392
LIO-L,-0.0059880239520958,-3.520277360610966,0.5495637961941618,-0.7260650305595665,0.24297436640881934,-0.014389988173622578,-0.062361952795667475,0.13386966710250486,0.249420168176937,0.2608651008793626,-0.11609692286515298,0.11960232660544212,-0.2388199896151617,0.07987635735565976,-0.1694392357125695,0.15422618348736777,0.03405772731951766
OXB-L,-0.0169491525423728,-4.041186061474543,-0.2922836127296216,-0.8721344344211008,0.6608948717649908,-0.19963625044377542,-0.26471866716966685,0.400258445221169,0.8580044320402832,0.8328404988018643,-0.3746842552119672,0.30811847951248755,0.2105631050390696,0.32291047360629926,-0.34926407515376323,-0.04056134381479997,0.11147695714133217
COA-L,0.0632911392405064,-1.2935309565827753,0.4922969533240016,0.5674592858048961,0.1563921413043161,0.4223021653509986,-0.15380404875351514,0.20403151735817826,-0.15756896670505857,-0.055151977584336404,-0.06767259467261526,0.08365006554560361,-0.10573816141677253,-0.04029431069940036,-0.06365488932123063,-0.18788072032501463,-0.17863984864731364
SOM-L,-0.0736842105263158,-1.8338828689177702,2.5920434322341888,1.2829806639970003,0.5158363762145359,-0.012356609777583384,1.0965968346182158,-0.21275279968798658,-1.1985854335979682,0.9535137002294684,-0.5193714117488571,-0.2941955064383858,0.8008435315493408,-0.4546816964286703,0.12564938996177205,0.6987140445037915,0.6145862401093641
BPM-L,-0.0625000000000001,-1.7701803500584614,-0.019324621525320808,-0.1662727669149,0.0727022463742776,-0.28331787497575694,0.07531756091367815,-0.15964645589101384,0.2077841889474974,0.13493955512602474,-0.1905394127176932,0.10735255678785599,-0.10165119781676171,-0.02280708445320576,-0.16765382976102539,-0.14991602346511781,0.20949771516342883
CYAN-L,-0.1028571428571428,-3.9244605305947906,0.18972911761722616,-2.197160997174059,0.05776334229065648,-0.3305783528095913,1.308570226940867,-0.01414206226839814,-0.26128814885619567,0.38421076347810973,0.0008017373049853704,0.1986665285466891,0.3065178416664091,-0.17117688059396513,0.2526292292453072,0.4360659695862129,0.11302622624998475
