Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
NTOG-L,-0.0909090909090909,-5.840899611483348,-1.231098627629801,1.5723542909769532,-0.6482580328807188,0.36305580883016375,-0.6643825785656678,0.44113206417527173,-0.3738949710770167,0.5777853008931566,0.06774685332411948,-0.10111454733147929,-0.19505134442360592,0.12411658399742687,-0.02343685687308517,-0.06969455943729237
SWGS-L,-0.1414141414141414,0.4397806519631789,0.2267145670169432,-1.1992171513535255,-0.31040178009930386,1.2953460578016274,-1.2011448713032222,-1.6509070446504095,-0.677749182517688,0.3152303347032458,-2.051501581801022,-0.8883171081644801,0.42696813679519324,0.3175657245118256,0.013029102415253848,-0.11212808442685797
ANEA-L,0.0295670538542767,-0.5419419380438463,0.42274361671957705,-0.08176246539718744,0.11799929302116482,0.5545675057061769,-0.5726626833007066,-0.20807458644018817,-0.24827430036471249,0.12736224961844014,-0.08006874688774716,-0.15460243311571403,0.0926394255206025,-0.04425639048359446,-0.08556934214069849,-0.106677682889259
GWMO-L,-0.0652173913043479,-4.415713512458847,0.8284618691597551,-0.8400738286432432,-0.9646041910572856,-0.07164752236583022,-0.20503247730527782,0.030480633209899077,-0.2313499967145797,0.10124289694395777,-0.24933622018145027,0.0038004814938286655,-0.43676620082057593,0.2750714931492492,-0.5227177708201043,0.011284863797656777
OSIO-L,0.0227272727272727,-4.820379675514946,0.5167505651008347,-0.0893761599850373,-0.616308547760204,-0.4479075628309223,-0.49090759281951785,0.5163938440735628,-0.699818727053481,0.7264586966126821,-0.19423918828306466,-0.01971724547661442,-0.40322484074668274,0.10262624063850258,-0.37500990185706484,-0.02786325215380891
YU-L,0.5909090909090908,-4.309168521040573,0.7198701435644613,0.12320446410267256,2.3156397413971384,-0.9805296765724211,-0.1926585283114746,0.03983089351720439,0.2765790691646519,-0.0973138195614777,-0.1831104571913973,-0.035846223871933064,-0.2685222704953781,0.7302650079478241,-0.2054090987091717,-0.04469287439981811
CCJI-L,0.0723140495867769,-0.10889133570653599,-0.46298143004938125,-0.0464597715151537,-0.11362071355410484,-0.010000621386565194,0.030443446036731166,0.06204039936024946,0.11190767060830666,0.0908871987126177,-0.0173807452845039,0.02336892817567215,0.00928233462953712,-0.040205072200682444,0.009459504564121578,0.045418597344322284
GYM-L,0.1043478260869565,-1.2618782913707238,-0.9212096562028266,0.5299175280033903,-0.09789012043415454,-0.3594016391048761,0.00316419752774658,-0.03521208472049354,0.5044311169058601,-0.26163742917102856,0.20250323196515066,0.20141482387540274,0.1568551538525322,0.09888652245315939,-0.008698182332127973,0.15885814337347498
CPI-L,-0.0672926447574335,-5.083791154660884,-0.32062019206455733,1.6920005101297204,-0.8043324390818959,0.11283660772928183,0.3250113318621856,-0.8561006453350749,0.420602165335328,-0.3218657381042316,0.3048419592816421,0.11747210161354983,0.37906487104230496,-0.07210635088935134,0.052335014184068544,-0.11021305844113642
KWG-L,-0.1212121212121212,0.9299189615543617,2.6500122056160738,1.7703911208142262,0.19272573688208905,1.5747402093091891,-2.0546779101116805,0.24250723458921572,0.36265403399881146,-0.2787746720430426,0.08646749957235676,0.3588420803579933,0.47240474798425997,-1.011675270347085,0.5774075578089326,-0.05291481495387176
INOV-L,0.2654867256637168,-4.288104769079697,0.24634574309231183,0.3102131750695296,0.44989000215664376,-0.9350631055484802,0.03663051301530969,-0.04605961031762214,-0.3868589070972469,0.266861851479528,0.043632530995890956,-0.0713545690716014,-0.11778474359101397,0.022652121899098373,-0.14025891606290447,0.005272863232729336
BKIRx-L,0.0125874125874125,0.007113770861788603,0.01049989159846322,0.20085234270523114,-0.2803663649551765,0.259169244690699,-0.032451301111715854,0.32877504944718505,-0.04472549238996594,-0.011539914578006048,0.0033811443695537222,0.017623049040448795,-0.11126360833248501,-0.09575514158852498,-0.06321754026079009,-0.031077179240563087
DXDX-L,0.27,0.48363175187369906,0.5762902189842567,0.9994935871141924,0.12218353636316316,-1.0966354807739738,1.2948797413449167,0.45193270407748676,0.3756330465862212,-0.06305824956652042,0.021733288927717524,-0.13337065809711068,0.09488399067759073,0.12302397999317548,-0.02838453970419283,0.022104704718508155
