Momentum Index,0,1,2,3,4,5,6,7,8,9
ANEA-L,0.0632911392405062,-0.36939730487547073,2.844393254771765,1.1558848355406983,-1.2953851186401903,0.2733235904320911,-0.03283452369773719,0.40535686684649497,0.26116188718926436,0.09175612511973781
CPI-L,0.0981595092024536,-0.345634922546127,-3.1874472597172967,2.7161395502267918,0.8253813336704914,0.9926921097527783,-0.06024678178586052,1.10206207282431,-0.5818222705229602,-0.1882821123888892
LLOY-L,0.0274314214463837,-0.5960111815163527,-1.6771136147217045,0.5836057653692982,-0.6849703214841403,-0.17685667542623054,0.14199504958399733,-0.6302065916074598,0.5431263899627505,0.18593450228197425
COA-L,0.2970147956716551,-0.8548548715466769,1.9122431653680236,-0.15114428283991846,1.7895318705784748,5.848482541279838,-1.651125061778018,-0.856914369667668,-0.30711049914308886,-0.4116988707662312
HVT-L,0.0,-0.8697019867597952,-1.0427759241405767,-2.004373742068918,-0.34164373589715535,-0.36696307940883005,-0.6704004881562353,-0.043634701652086307,-0.22357016315803377,0.09095123477262343
SMDS-L,0.1431578947368421,-0.4232811247800942,1.386894174376703,-0.17471407374005657,0.834456074589048,1.817891616467354,0.4444078564529721,0.7530274846825803,-0.5774506334867624,-0.07368868622652269
ANTO-L,0.0309597523219813,0.1760572698991103,6.140152603292349,-2.0473305255011525,0.8719591747316296,0.6662951490617299,-0.1538346704515286,-0.4940105551227842,1.409807333211096,-0.6260020668373814
GRG-L,0.0821467688937569,-0.3043958769279497,4.352684131151104,-5.053092792233404,-1.2950370678885887,-0.13927267103840907,0.9205155771128385,0.7331136962002343,-0.5655852698514892,-0.5182720217291059
DLAR-L,0.0802675585284282,-0.2762637763854685,0.6941400437280414,-1.0797295904254558,-0.6501907247527896,0.9260990022942609,-0.054460655360475715,-0.884572660536077,-0.4740388396326177,-0.061605281004407667
GLEG-L,-0.0281531531531531,-0.6489532036012794,-1.2527644698098521,0.16312913268630394,0.38876713927499595,-0.7157111564741745,-0.42878849680625,0.21576504840222197,-0.04846073780634419,-0.07175418783568571
EDIN-L,0.0758620689655169,-0.6439869054923404,-1.5262518035699222,-0.1407164762970132,-0.8442517867142838,0.5221143709673597,0.04637283937193248,-0.3666753207026816,-0.008442331628127868,0.28729679943990466
HBR-L,0.0370370370370369,-0.7334523298162322,0.01870835907119232,-2.2779140414865577,0.849675477322757,0.36469274569238097,0.06051781666151854,0.9189268179684982,-0.06586633365153065,1.0655806782351773
ALUG-L,0.0031446540880504,-0.3102306253879252,0.5743372225405425,-1.7623653003390394,-0.04124464679360424,-0.4623727510399665,-0.015209711804713229,0.02555375114610075,-0.11022415259015579,-0.2914306063445458
SNXS-L,-0.0645161290322581,-0.7742372873836878,0.4862895841496093,2.0241945004930963,-0.8402587679329584,-1.3011799595741431,-0.9922993176877064,0.05418649429329564,-0.6355841654731755,-0.5495508695009833
BAG-L,0.0442477876106193,-0.5477264702753485,-0.660090997909674,-2.6828684768537685,-0.416795780525713,0.09862169099331139,-0.03541176689873594,-0.2656741182972647,0.29278460777015247,0.19205679545050464
CDFF-L,0.0,-0.39248292317534367,5.911663071390291,-1.1104366564206953,-0.04227913074014966,-0.5549646955663697,0.09457368965385338,1.2925803028150376,-0.982544062426549,-0.645715483231243
PZC-L,-0.0020080321285139,-0.5810500278982024,-0.4425482579581636,-0.25302514669953863,0.21693671463640493,-0.19077477797535233,-0.15161167520887447,-0.9465135198545478,-0.06355387282703247,-0.4558866444884962
GPEG-L,0.0518134715025906,-0.7026165592787194,-1.3226133486028557,0.9037205268946302,-0.8746245044224118,-0.09063812378752009,0.8103147699740396,-0.393514027467635,-0.019742558839725224,0.4205528143588701
IPU-L,0.0,-0.45402128046564505,0.7485139623970232,0.014269730610050898,0.3798179559310602,-0.345724918469371,-0.09262776539361105,0.32513631875529186,-0.28262694937683386,-0.3725026968920419
PSON-L,0.111864406779661,-0.4718354488457063,0.3259682436092938,0.5435108943762349,-0.6287180920330551,1.018971626727448,0.3768145342875652,-0.12023148743878069,-0.19714296174060056,-0.12328267724456902
HRN-L,0.0,-0.7289825847583669,0.2267024846991744,-0.7065018613478071,-0.09822557658085329,-0.010033309174554885,-0.9792592554376304,-0.47216319468785223,0.11361245293694595,-0.20764301631445184
OVB-L,-0.04,0.4607509700719637,24.233334731577727,9.247720614761144,-4.251856227275815,0.2223883760459396,-1.9342631957494894,0.5033153326305791,0.20176812619359952,0.9802941838920882
ATRAS-L,0.1612903225806452,-0.23808647594028803,0.3062196499793044,-0.21165956274985795,-1.460562555228915,1.2371622078859539,0.42369900466798,0.6443520998024624,0.8684758807252482,0.016242470016103728
CRDA-L,0.1039755351681954,-0.4135322263926479,-0.8928877457754795,0.4806942963011024,-0.1240235612797177,0.8647458795588541,0.371799612692054,0.3544101193289078,-0.47918193631228945,-0.05757965621141866
BOOT-L,-0.0461538461538461,-0.1470204177000395,0.5821022594980786,-1.3810226951191553,0.6330382727019782,-0.5948723064480765,-0.3759421064360043,-0.5449270828254549,0.06742461620023557,0.06318193820941984
CFYN-L,0.05,-0.7613271709992325,-3.8055564889377704,3.3712285382658798,1.4407543974292771,0.5830183589313351,-0.8923057763560432,1.3759614042779504,0.4863666045815002,-0.20796890133174717
BAB-L,0.1304347826086955,-0.8556276583466526,-2.515699894353245,0.09357965432298304,0.7392814950810237,1.3878432327849148,-0.01593812948461842,1.219104773840442,0.626440875513804,0.5144275481407105
UBGU-L,0.0473083197389889,-0.5919371237595528,0.4456788209916071,-0.9437036137063405,-1.3547270478090019,-0.020193839284280795,0.5696398010827045,-0.7937636971684128,-0.1748726609360869,0.3810734147367038
AV-L,0.0808678500986193,-0.7607165974960169,-3.3046756883427695,0.25397658172167237,-0.9205514770981919,0.45490207343561756,0.0440988541701448,-0.564397221769186,0.1760503047529378,0.17733134798922973
