Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
ANEA-L,0.1178947368421052,3.471457896108239,1.375199572549939,2.443262723462592,2.2944306315587752,0.04251662402080437,1.112175151215884,0.7602074026820906,-1.0660780289572895,0.7592505380782605,0.7145414816809724,1.183709039400722,-1.6535777640113665,0.5186310812041051,0.05008798444593804,-0.6371860150032196,-0.3808566793065711,0.15353877780547873,0.1207159008667817,0.07402851438605887
CPI-L,0.0171800947867299,-0.5358176007825891,-0.39661395818655204,-0.6815203952510147,-0.36839741936341086,-0.6917580706104594,0.5649310305494981,-0.3555411779642545,0.006920825853982062,-0.00943742880306937,-0.09249246394183343,-0.2484014361989562,0.4159779242709316,-0.48727601944928806,0.00629930638079448,0.36024911484533617,-0.15248933019490854,-0.15181321582038584,0.019456279674937526,0.1252946901591736
BKIRx-L,0.0353200883002207,9.176356632640982,-4.122685276422801,-3.9002811500135746,1.8471389213543905,1.9707335008223048,-1.5719190465172892,0.004126557617807707,-2.9007868083258983,3.5297689036395643,-1.6045585334225207,-0.17397573968949004,-0.0580520825052075,0.00842736386654341,-1.3091910576359562,-0.3076091590174639,-0.20748968540535984,-0.42376114551898764,0.5685467971884293,1.0073387215244727
LLOY-L,0.0923940786115367,-3.436912769492112,-0.45360593681188177,-0.3480395637843104,-0.07839628619389069,-0.023787293524037894,0.11383195459565015,0.5063864081030949,0.1386977987016494,-0.040197251264271996,-0.18564445483069816,-0.17933626042100617,0.1297752214852291,-0.05868075210724448,0.017781762709597925,0.21042760477264857,0.07256353157599814,-0.044263061617600935,-0.19863835016201745,-0.05492982979876764
HSX-L,0.0010427528675702,1.3100174550137995,-2.565776901382008,1.0265786776028945,0.1573377241709294,0.09700683359924198,0.5443491092787505,-0.6386732878241692,0.09721199054969593,0.07748801218388313,-0.08686419238578072,0.2889459412460031,-0.07569929163945492,-0.19736756751433518,0.03246301789810748,-0.18964091543861444,0.04142546383498164,-0.16020808496726294,-0.3061434560776368,-0.22270785017846884
LIO-L,0.1437908496732025,-4.929259434577707,-0.30905993524528885,1.3951955842146817,-0.0035879388370696013,0.6331157960468,-0.20545737306528092,0.9704162662081709,0.16671732658083907,0.12445961234202131,-0.12963280014707862,0.07532495167992337,-0.10675888469877018,-0.19290261969598121,-0.09513716383262417,0.29030504870141777,0.2639377444106244,-0.24040920720512857,-0.24348951045984743,-0.15739070324158036
OXB-L,0.0775862068965516,1.7553541575613378,2.5694539017618037,-1.6880534638621472,-1.741725941246581,1.6986917256401235,-3.329264832226036,0.6671309331170706,-1.1690882519211852,-0.10427386360996706,-1.6208856091082886,0.29517605154293386,0.07941772179449448,-0.26414940307560564,-0.45420527252852366,-0.2912579476802495,-0.5826196860744765,0.3151655984835217,-0.02967247684712998,-0.5813563854535636
COA-L,0.0496894409937891,-0.5386617765154103,1.0635985005228121,-0.4691627459952772,0.20009559692383885,0.45682810801807633,0.5510178974761096,-0.1722310294275024,0.17231144938061047,0.13638194300043308,0.13782333165057764,0.37182857161267613,-0.07786710533375876,0.20161165834358521,-0.1266156123321891,-0.33656956155199635,-0.09114997275288672,-0.0040241027719856845,-0.26754870802985853,-0.18265938075111304
HVT-L,0.1724137931034481,6.308735597495467,-2.620794422562941,-1.497463692570405,0.1850722535946979,0.4662928407911335,1.656405390553729,0.5964992497086502,-0.42165661418138023,0.6575394140218697,-0.1413475332382479,0.20308804973898775,0.6748370097162578,0.21200579794893615,0.5729554240538461,0.0974495753491361,0.2527047318855592,-0.2812684751786985,-0.08727294268594882,0.13607219158892228
JMG-L,0.1397590361445784,6.58181375492684,-1.5068118077534616,-0.9768560822744252,-0.46892675114918875,0.7622050282284305,0.3986123202939839,0.4983188785797622,-0.18043081259513938,-0.05431427094422442,-0.45495909242063676,-0.401956008524327,0.29221472838881285,0.303845656285096,-0.13961203908484485,-0.37218359916262606,0.16336231899334164,0.06667377015805993,-0.049836757777597024,-0.179374613498714
MUL-L,-0.0318840579710144,12.267055794367002,-1.6399399112812967,-4.581649711993961,1.2013538097697132,-2.616012450467672,-1.3387984259005123,0.6052627036830118,0.9807482594436374,-0.7889029693642019,-1.633029396368035,0.3618332762851557,-0.6375787949462322,0.438521568490722,-1.1734650909232702,0.4174914746801914,-0.44870415273913544,0.4809639378298557,-0.6960482229345412,-0.22991180476364448
CHLV-L,0.1081081081081081,0.6521879733472502,0.6844722150053884,0.30515064102572564,-1.222199993496173,-0.44398802685564015,0.0881436625214782,0.6076361792153471,-0.9446354160376853,-0.08225584522935589,0.25660157570377184,-0.02845654134338034,-0.1204178738650146,-0.3606004546217155,0.14904123011015485,0.32745123655432135,-0.052549075139305505,0.13441601196461372,0.2091587602309477,0.03403605136102653
SMDS-L,0.1069277108433734,-3.267880932450935,-0.3725377794195887,0.676639112071851,0.08603700682470758,-0.23475419653790955,0.07397987667264824,0.7175693913993797,-0.31247653708273215,-0.1647534867630354,-0.19788966971832586,0.3259009029355208,0.16369318830054572,-0.04099997468864005,0.09497026641143877,0.09263731768498307,-0.01334522360572268,-0.09495111444504395,0.12819224596305362,0.10740086009758475
JD-L,0.015228426395939,-2.1166768385097354,-0.498283835178033,-0.8198630469018792,-0.14732611031395523,-0.06065443028453384,0.24842084394450048,-0.2095095278864652,0.21274487337137216,-0.13840115826001975,0.7164810230845646,-0.44675382075121606,0.19085610395677383,-0.09062141994194915,0.6085251025982789,0.4854267812162088,-0.17416064754737837,-0.5070830198876385,-0.4112563737698263,0.07592864632693064
CCC-L,0.0412573673870333,-5.637815792205983,-0.33528246256922756,2.526205300550505,-0.5163276492046396,-0.3983648160342694,0.14613215746468927,0.1048941847505746,0.7543267475795078,0.33426368005666446,0.5837762679890209,-0.5876215304464965,0.44778433073753904,0.21234594503716084,0.4814980045830203,-0.742109915782462,-0.10218907357902128,0.18638025007700437,0.08154223109820191,0.19817632551898035
BWS_p-L,0.0200729927007299,-2.885980494008122,-0.18632502152688826,-0.20076644160548557,0.6562437718820255,0.34182128742141216,-0.12336218696596671,-0.1647780775214308,0.035119521628722686,0.18455076935373083,-0.14535990392092732,0.13217023758859434,-0.10594061970941086,-0.16054556454593163,-0.02722918198057278,0.02415005890871065,0.0870256699101432,-0.04363634803525187,0.040907764656105045,-0.02999855522170065
MVCT-L,0.0,-2.910881098457682,-0.7692102515153735,-0.4567445089990399,0.02996344078878253,-0.004248216347310832,0.0462205774059407,-0.4085809055422707,0.23377680618490135,0.393504714527746,-0.12724090980908576,-0.151647859321381,0.2079717521584458,-0.05316901015998634,-0.218377091142724,-0.01101770721462823,-0.025910205553844292,-0.07967228904496271,0.08893774055082923,0.12224537912254761
NWB_pa-L,0.0343213728549141,-3.1043864216966726,-0.10886145031921143,-0.1905327505771948,0.5923390709118578,0.0835057324775045,0.007021272700254233,0.023913885742232254,0.3364241849716462,0.1249619398815218,-0.09015552684321311,0.046339483693436476,0.00588502741799081,-0.043901083829768615,-0.0477921705220525,0.1171687866351244,-0.024135272419931228,-0.1412098819828381,-0.01331533781442387,0.06531342210083672
ANTO-L,0.0826792255363682,6.062341209026421,-0.8111331220135599,1.5078690105799881,-0.1965810385665812,0.004862155370577987,0.33625648326729374,0.2996945605934051,-0.11274587352086644,-0.46015908076962736,0.48937054633658456,-0.12212932125037365,-0.4258799657475866,0.32596911103336773,-0.632673332584549,-0.2552079581450707,0.3066558143861572,0.255924620384685,0.5226723896299807,-0.38690666201673435
CEY-L,0.1443298969072164,8.142390064034737,-6.238605788870725,1.200181144329169,-0.8578509427628205,-0.7103815992434329,-0.9560415297270449,2.078059467635404,1.3113437421372447,-0.597666923221473,1.1974608053003746,-1.3534903116525236,-1.4183549197612682,0.43569967929044995,-1.0307470892584243,-0.2186479411029273,-0.4638587569826268,-0.59963697360508,0.3210026023648358,-0.3882270053396349
GRG-L,-0.0650319829424308,-1.327865823074374,-0.11064042383322818,-1.199037489098595,0.7414317162618576,-0.2634443838693986,-0.2567919481828293,-0.7451902596227317,-0.01589446411186616,0.2367192390664959,0.1904779971558523,-0.06134512963538391,-0.06175224806735371,-0.23787183788499536,0.16106244623275348,0.09493191616150598,-0.07393077998531132,-0.048666854892109986,-0.0069183741191767715,-0.002109640086147805
DLAR-L,-0.0053191489361702,0.1745963691898952,-1.3778547272658461,-0.13113476007018637,-0.9039297475797551,-0.8520382029458865,0.01137057807155458,-0.41073165389373556,-0.18479622714742613,0.14022830172805595,0.04883401547734425,-0.46046062683371497,0.1058006195064249,-0.1678987432359096,0.1428144656673182,0.46488527095479415,-0.05966591814070281,-0.03944256475468063,-0.29409729122230516,0.14234891345193385
FTF-L,0.0342857142857142,-4.86013449832073,-0.7127721136715232,-0.6747107742480097,0.43715489631657684,0.8518397890946391,-0.18560230563236807,-0.07371946350252609,-0.30096966834032685,0.2859765170073008,0.23019924024695404,-0.3350839696620506,0.15671193800442446,-0.11100066860344436,-0.5900942411736062,-0.06175509115065096,0.3018722180098132,0.03309278070188005,0.01784330425493402,0.013540309967978219
CMX-L,-0.0625000000000001,-9.29872281346532,3.101345147265009,0.8462133976355075,-0.6990593098947183,-1.4335976328608309,-0.7757634170401448,-0.4034177836276847,-0.9223067400631735,0.6982544609385106,0.7940364831601435,-0.44092649371390014,0.6473407739945883,0.9055054830730324,0.027999185493445957,-0.10397081743310985,0.440897872550616,0.46402551553446353,-0.14738268674443297,0.1285256810571039
GLEG-L,0.1147540983606556,0.029018409702796292,-0.9194805986963301,-0.6175292697997348,0.17670683845620627,0.39330225724013956,-1.069536068339779,1.1683915186626366,-0.19132852738173037,0.35830844802398887,-0.16548533377540056,0.09178555106052803,-0.2906228607293659,-0.4137781575033239,-0.10297188754553624,0.3367944067161346,0.019541966587455568,-0.15216422891699466,-0.17410891027139613,-0.09599268862322825
EDIN-L,0.0525316455696203,-1.6633692111154028,-0.7671183097570836,-0.31686695477502336,-0.1212622082223927,0.24043556882776576,0.030444615286083502,0.022183390870099587,0.06805034628992923,-0.01735400369952491,-0.1871223764983999,-0.1906334226289237,0.18215378926930126,0.0238602235376948,-0.10835040590074334,-0.03894010846435097,0.12283442884760142,0.07677494097088053,0.0022349831052059783,-0.048770498739073354
HBR-L,0.0735294117647058,4.873440993028616,1.2792317595940643,1.287331681254732,0.9411965079737172,0.03868369132975745,1.184019199957323,-0.24867543292095215,-1.4716281669866982,-0.10140774450831473,-0.01746353247694277,1.015436820579607,-0.5256305227277888,0.24305847328565813,-0.44907604402416385,-0.11210583323748297,0.16178656727666654,0.24273711212962257,0.3002864859106503,-0.18936197198685123
ALUG-L,0.0063492063492063,-3.789405022358464,0.9911285643271683,-0.2256478988768565,0.6438827861393115,-0.10054074968779708,-0.3054707514751699,-0.05736773215950813,0.204554307565016,-0.2920953594624745,0.0024756424584211675,0.17904967438262792,-0.07514447470514479,0.027954312393748525,-0.02750027941463997,-0.36334499396005027,0.2089807359332282,-0.19432169380185416,0.055385542517411526,-0.12465594504456937
CNN-L,0.0344827586206897,-0.29486704002008085,-0.09289436744601896,-0.8412866883411978,0.33690240434698643,-0.30363766669022335,0.4134824287321912,0.046831561038225646,-0.3100477437200654,-0.4639805827707527,0.6492225650770789,-0.3467167427938185,0.17735743084904937,0.14509543860866791,-0.1095967490083078,0.2040546636058694,-0.41923677436418283,-0.30943649228184816,-0.48493182026454246,0.18878464037562187
SNXS-L,0.0543478260869565,-3.3720707645807355,3.720850552288462,1.747448228140104,1.3343162668051374,-0.4027744766982466,-0.4431044285150613,0.48920128387431233,0.37789475382633,-0.48323572579433066,-0.05918083492321408,0.7379489695398412,-0.017228056405051394,-0.5120709129774624,-0.19067888054713733,0.3355631867698226,0.20004241427339758,-0.44796574641460685,0.12746730071147583,-0.5159624469586952
IQE-L,0.1599999999999999,-3.992774800035524,0.30378857511358864,0.8196349702971857,-2.5711579455039413,1.5346924149981518,-1.2948318791484295,0.9707397220347738,0.09696827488622616,-1.6128682325346781,-0.08915985124601099,-0.895284468171846,-0.48654255400346835,0.978276903002783,0.24428961358576792,-0.1152527523949495,0.2637918812775922,-0.273402660341789,0.01606682026463659,0.3036772974231773
AFN-L,0.0413793103448274,-1.429154185764041,2.9692805521711425,1.5033672358676669,-1.486766500009616,-0.5346707374304611,-0.17314289635819308,-0.11424566138590753,0.06165016728349332,-1.259371380310365,0.3402072458241971,-0.9851360764138211,-0.33691683290574387,-0.2563497282020405,-0.3180894712690086,-0.19471804618855396,-0.3266483706750812,-0.3051702346972356,-0.2757710814189801,-0.0992065574410726
BAG-L,0.025775907417149,-0.16496804548307173,1.280520590325529,-0.8570772898826952,0.7414017101668513,-0.1559124104452093,-0.11390808088253118,0.07131294965013439,-0.0525712741117417,0.3788112774772482,0.10640319605531712,0.27290882098143604,0.09974894140622684,-0.049153446173223876,0.14801577959866163,0.21824870045484357,-0.1784840691296543,0.09344794675130598,-0.04278401108546358,0.2202682624922688
CDFF-L,0.0453333333333332,-0.32981334785024286,0.8732897599853626,-1.448145279973021,0.723738097092199,-0.4189929377579813,0.5271465336930025,0.1142803865193767,0.15651704523846252,0.08766615074250879,0.14140194783260293,-0.04136205606615428,0.24458676172491278,-0.0569186181462936,0.13103586223919794,0.0998176421123249,-0.16874227581404178,-0.0921450419098797,-0.011323512863433896,0.23767153102646874
PZC-L,-0.031272210376688,-0.5028711088501805,0.1490745703103091,-0.012687569652348131,0.4833466571609795,0.47337530032544006,0.6072339618962429,-1.027237028056413,0.42605452429637786,0.30663391554561925,0.28407603545893945,-0.2570245446651629,-0.007413970588774859,0.5349695995324596,-0.15671736140802292,-0.4691315850204545,0.3720901625852425,0.012455756627438386,-0.061600103045495104,0.05553359789657931
AJIT-L,0.0570824524312896,2.6122618784070766,-2.1475747462563675,1.1569862745312616,-0.9647294037644568,0.31241669529604815,0.42659232112848455,-0.27402254034421997,-0.15333957403449017,-0.13627062158075898,-0.003933978858242001,-0.1507535513407351,-0.09499282221849158,-0.10386488712637985,-0.04366401557798696,-0.32514667711475853,0.14418390094279526,-0.026180789555611397,-0.08550192303152193,0.09169222738961366
