Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
ANEA-L,0.0092307692307691,6.365415764173126,6.959557200316964,-1.293054017197295,1.2616613330005315,0.1420179601359106,0.2049550128254502,-0.26906893650216435,0.13925816044926853,0.8224423494907617,-0.8167436926279918,-0.20275672254867572,-0.711768235197533,0.9214082526110902,0.43230693321636215,-0.7173041490106348,0.2547538863284335,-0.3356843562951041
CPI-L,0.0281096275474348,-0.5148854658176265,-2.582896456878653,-1.0374826741691558,0.5807062069736787,0.1639284261353003,-0.09608060957182077,0.3657064710808422,-0.03582130181832477,-0.49852534600138715,0.3186291266167902,0.3291138177858471,0.04383997898550741,0.23067785708758384,-0.0019086541173267111,0.10041114124581332,-0.05354066009370083,-0.15163651996300304
LLOY-L,0.1083772700644398,-3.4943932130292485,-0.13684703516158303,0.026809717842905777,0.14003986220563336,0.6590760209430924,-0.2491013107333961,-0.2736469910026566,-0.19071200953663664,-0.002620272747126605,-0.06990600899428502,0.0786166521433846,-0.03039967746293464,-0.08872677175667866,-0.12924541237383344,-0.09644845147550214,-0.12851930402968023,0.25917215277971417
HSX-L,0.0406250000000003,-2.0345670586097286,0.7122637196962301,0.11057770604465092,0.8408896617296964,0.2149838440059768,-0.013697831823939155,0.11847597870866658,0.5934797990303298,-0.2406052358993794,-0.46321938274470387,-0.2608336723915847,-0.28325764696260236,-0.420112385361907,-0.28348598872961045,-0.1574928406548126,0.28233266585209954,-0.250922429436147
LIO-L,-0.0050420168067226,-4.247356819609325,2.4346738160664922,1.893594780913631,-0.5306032328027288,-0.7428017701186018,0.6201274948011188,-0.08825315286209327,0.3948263261169356,-0.22029055157702065,-0.04549383849133314,-1.0148953432376897,-0.37621371502521334,-0.1558873845229232,-0.4948703312224156,-0.26822083135018177,0.005010555334859968,-0.26085940770763844
OXB-L,0.0606060606060605,-2.918742472829967,0.3402953676866832,3.679445495625061,-0.011800623939562459,0.32454754534989055,-1.8974544158479725,0.07549172482769412,-1.3776805338087488,-0.15985925262461115,0.617082255028092,0.08011848437495298,-0.6409882539253249,-0.04254527207891323,-0.7498927656348267,-0.18703553105815715,-0.5304321060757448,-0.3331474598449211
COA-L,0.0063291139240504,4.101323231863955,1.9035239687009964,-2.500318458159883,0.4620625432901348,0.024038552032647705,0.06931816821373708,-1.322312495791077,-0.27872519677188307,0.7149653889705239,1.349397264359539,0.5579993431437108,-0.5765385174763883,-0.06074866181304735,0.5261483682629888,0.4526084364092214,-0.14536587306171841,0.14528196120992565
HVT-L,0.0547945205479452,-0.5236031268375567,-0.5686654201595386,-1.0632552286729757,1.2682082126235459,0.5001766909749318,0.12200442406647664,0.02853732870713687,0.49415038981861537,-0.6076355114021788,-0.12344499351611103,0.4220921617383323,0.05374981366975551,0.3289183231225,-0.00795635334389595,-0.0011670873839425405,0.2811099638254539,-0.21224149333923595
JMG-L,0.0130624092888242,1.385803375995029,-1.3426464809174923,-1.0064605247581178,-0.7966635854012947,-0.25257116092510995,0.09846501281172224,0.011321782287948737,0.09773608531000491,0.33459911222766175,-0.012372686256813264,0.38065946082246144,-0.08755887720380234,0.18766100828488155,0.28979131150347126,-0.09754464510797946,0.0541944143549362,-0.15271192299165992
MUL-L,0.1301369863013699,2.7381349547246208,-2.219364176866109,-3.785925490397183,-2.1105685233054574,1.2644242733063336,-2.9601920647419333,0.25183311646851125,-1.4130414375864986,-0.005164042941720043,0.980527988529807,-0.0809325813720206,0.1721388251257634,0.35722990574477076,0.008025677422673277,0.00596578547180908,-0.005600494815393037,-0.1368334538520176
SMDS-L,0.0523648648648651,-2.5913752425661216,1.1871697414130353,0.5036275252505388,0.19506502082074978,0.10333151927122962,0.5881349779845007,0.027174869714052873,0.3404521131019485,-0.1836511496985536,-0.08550232878030202,0.05103707696491035,-0.06120047160250141,-0.3514005997631349,0.23279957460132294,0.11061340213442823,-0.08879942747784803,-0.14262360057520396
JD-L,0.0532994923857865,-2.6494252384518195,-0.7228160766022244,-0.08378211917653368,0.11879046527445776,-0.05278506257425177,1.030443237477464,0.2007755097445734,-0.3949336209525177,-0.9692924686836245,0.3831111444879538,0.4076474364660227,0.22886791181070115,-0.14226120689225238,0.5039813665720976,-0.15297789642006074,0.14978163688769774,0.034301948765875445
CCC-L,0.0868347338935573,-4.906803098246091,3.5951485977485973,2.7085891645526603,1.4411454881468708,0.8614098614708859,-1.2230389554585908,0.15139042892536345,-0.212616377761401,0.4253049338971811,0.021025967908075274,0.35835296551424806,0.058330037104652316,0.49241225174674746,-0.18961133440166358,-0.36940250435291994,-0.17016275796697874,0.09494101106172324
BWS_p-L,0.0208333333333332,-2.162633004595927,0.5473517763447409,-0.24226067961899048,0.035604998558775525,-0.11050896348560456,-0.1693373667200628,-0.138436115378686,0.4515528037844978,0.018770691617495287,-0.14785799320231047,-0.0281950452544795,0.051856089866864234,-0.1541612972441668,-0.036993495620809266,0.053819460847222805,0.008545160944385953,0.08058898824851086
MVCT-L,0.0,-2.8996069808258587,-1.4611141141830746,-0.5915535823295579,-0.03514604398215821,-0.3073661410085201,-0.5986394407493871,-0.0007265334860775738,0.09681403261901973,0.014289528045506848,-0.11444365339567081,0.14479688036638183,0.17139313843467546,-0.14403439578139515,0.12150116936959666,0.23907479799275957,-0.031000110568020538,0.15649059043011834
NWB_pa-L,0.0434056761268781,-1.5250478115307675,-0.07937080856400366,-0.8850560319700427,-0.7180372450849429,0.004929474019405138,-0.09804832619958152,-0.004984740073367767,0.234139325618731,-0.15363181625123534,0.008263245102735805,-0.07624126495060207,0.030539781807866373,-0.12500040869921425,0.11039204282183739,0.04617767964918666,-0.035986264904860094,0.04509524641980113
ANTO-L,-0.0252173913043478,3.181458593754684,0.8746544943901886,-0.5476317535789731,-0.6188656354102253,-0.5134176373850861,0.3786091576302954,-0.07213182004136943,0.3114232202570981,1.795594260221224,-0.2191737023582651,-0.42995263993291044,0.05657162501520615,-0.5644405056681007,0.3972879086846531,0.057342914740634625,-0.06118078799092211,-0.038417396044138616
GRG-L,0.0024664291586735,-1.2267779978440698,-0.08319122296207396,-0.9548848111434207,0.514273144932768,-0.10730004830320732,-0.3726830460929319,-0.10546589852621943,0.20147545709626563,-0.005962421252354969,0.20225484918659112,0.25643136079869994,0.09693036341905377,0.014360110082619879,0.041623429333033445,-5.0934476202215116e-05,0.16314036154759726,0.10898621214934658
DLAR-L,0.0116618075801748,-1.7221212559807817,-1.2863052740201315,-0.09853454548227727,0.2529739033303244,-0.3206459390229807,0.51022469771582,-0.11716485771904978,-0.12771271297855172,-0.5631514144870085,0.38755755345208537,-0.14458347476477423,0.1033739905476589,-0.17408039947707762,-0.058913900142547146,-0.04980931784451979,-0.024106922520369715,0.08157182218533464
FTF-L,0.0,-5.149490239284672,0.5217547244030253,0.536659702973666,0.2237231872198015,-0.4885624851842957,0.22531080251168653,0.007306773664850533,-0.24497058851925815,0.6322885839580039,-0.0838965085274188,-0.41913900490674405,0.08936492351204482,0.17695685219460733,0.09527191096065289,0.23997293891677293,0.3640146999811184,0.07849004941298197
CMX-L,0.0,-6.124588217019895,3.119186341424175,6.766239688132424,3.6817216789123117,-0.8141712039552101,3.5817802773939995,-1.2468915817573105,-0.5889171747644404,1.5432944061043279,-0.5303470666150069,0.027057562765546925,0.6345736729603917,-0.5076909002933607,0.045194224523335866,0.16567881362269116,-0.06524160153220263,-0.07501288162232651
GLEG-L,0.08,-3.1225466522792424,1.5289212469653801,0.7700372331807399,-0.2425988183124627,0.4501026293845631,-0.5619336454077302,-0.2089244309129591,-0.12417513866481826,0.2711490174709777,0.27675575954574383,0.42212276102102025,0.06568007188675072,-0.04791185955224986,0.2394596841052863,0.15856187442456166,0.013319227089475175,0.06476530435069662
EDIN-L,0.0248640248640248,-2.2557691380311566,-0.8374238718434707,-0.16868670851823692,-0.1801575788680184,-0.12157420799624608,-0.28709157398551144,-0.023250453644124078,0.007832242333478272,0.1429862981914263,-0.05837526248207506,0.18266996094131627,0.07062541595219564,0.0754967197181845,0.02559433332450673,0.0657934211782884,-0.009557319500424906,0.11394308231245345
HBR-L,-0.0221811460258779,3.4980321003936536,2.7098961336168643,0.16891932782737581,2.9715635438616914,0.4833464882994025,-1.2757841534914969,0.8199026648065263,-0.23879413426315466,0.41272900206845103,-0.1279731513805695,-0.14436360400907297,0.17506803076061725,0.06111945916829119,0.03312555396827081,-0.2137140878904692,0.5259623566456344,0.7216446001592877
ALUG-L,0.0157232704402516,-0.9239139150383893,0.47505197945832384,-0.45693575731772973,-0.26068314680026033,-0.10997863704887931,-0.542004366284817,-0.3279882710748686,0.35735705464012313,0.7329749710380693,-0.3100334925441874,0.431124767998987,0.3040737687948147,-0.14737224662211154,0.43679501964534256,0.15254793347822923,0.10286485468095416,-0.03337831222569729
CNN-L,0.1923076923076923,-0.08691625141826244,0.21938287457205893,-0.9470245952885838,-0.45503996170302907,1.243750074880519,1.63863604623921,0.223952829133911,-1.1268910371935263,-0.3175908879677884,0.6622224859329542,-0.28934091644726,-0.4416930117371974,-0.08097393247529089,-0.12741897991970227,-0.012231255090201128,0.2000864251160781,-0.17665901657066152
SNXS-L,-0.056910569105691,7.392771029107987,3.6310522405336174,0.37956024423575957,-1.3403075511851885,-0.004425095950930144,-1.0470447393370053,1.6732287860356403,1.1203234737102576,0.7190261959032058,1.3079779482327298,-0.26531750383737346,0.042415615521557426,0.6004565359548598,1.107234773769849,-0.1391285791165772,-0.12176614509536288,-0.4098960364374702
IQE-L,0.0,-3.0533764388562545,-2.131749107830261,2.891797246223024,-5.50934098471971,-2.3536908466806294,2.4116040243105332,-1.2139375257427778,-2.2345576380085372,0.4627578060427271,1.3401773860220332,0.9803286631843953,0.6378466242668034,0.5202298640154904,-0.7654310242573972,-0.343883589153533,-0.08022724015407265,-0.2875995189047735
